date, pm25, pm10, o3, no2, co
2019/4/15, 7, 12, , , 
2019/4/16, 14, 13, , , 
2019/4/17, 10, 22, , , 
2019/4/18, 29, 18, , , 
2019/4/19, 26, 6, , , 
2019/4/20, 16, 10, , , 
2019/4/21, 23, 19, , , 
2019/4/22, 18, 15, , , 
2019/4/23, 10, 16, , , 
2019/4/24, 11, 14, , , 
2019/4/25, 15, 20, , , 
2019/4/26, 29, 12, , , 
2019/4/27, 15, 6, 9, , 
2019/4/28, 14, 6, , , 
2019/4/29, 11, 10, , , 
2019/4/30, 18, 26, , , 
2019/5/1, 19, 26, , , 
2019/5/2, 29, 26, , , 
2019/5/3, 20, 18, , , 
2019/5/4, 24, 9, , , 
2019/5/5, 17, 10, , , 
2019/5/6, 13, 12, , , 
2019/5/7, 21, 9, , , 
2019/5/8, 11, 11, , , 
2019/5/9, 15, 19, , , 
2019/5/10, 20, 20, , , 
2019/5/11, 22, 22, , , 
2019/5/12, 26, 26, , , 
2019/5/13, 17, 21, , , 
2019/5/14, 17, 6, , , 
2019/5/15, 9, 7, , , 
2019/5/16, 9, 4, , , 
2019/5/17, 9, 4, , , 
2019/5/18, 5, 6, , , 
2019/5/19, 7, 7, , , 
2019/5/20, 12, 7, , , 
2019/5/21, 10, 10, , , 
2019/5/22, 10, 16, , , 
2019/5/23, 16, 15, , , 
2019/5/24, 13, 8, , , 
2019/5/25, 17, 11, , , 
2019/5/26, 13, 10, , , 
2019/5/27, 20, 14, , , 
2019/5/28, 18, 20, , , 
2019/5/29, 32, 20, , , 
2019/5/30, 37, 20, , , 
2019/5/31, 44, 18, , , 
2019/6/1, 40, 17, , , 
2019/6/2, 29, 27, , , 
2019/6/3, 29, 26, , , 
2019/6/4, 30, 27, , , 
2019/6/5, 45, 9, , , 
2019/6/6, 13, 10, , , 
2019/6/7, 9, 8, , , 
2019/6/8, 13, 7, , , 
2019/6/9, 7, 11, , , 
2019/6/10, 11, 9, , , 
2019/6/11, 8, 10, , , 
2019/6/12, 10, 24, , , 
2019/6/13, 19, 20, , , 
2019/6/14, 16, 16, , , 
2019/6/15, 13, 13, , , 
2019/6/16, 13, 10, , , 
2019/6/17, 18, 18, , , 
2019/6/18, 10, 26, , , 
2019/6/19, 12, 8, , , 
2019/6/20, 6, 7, , , 
2019/6/21, 6, 10, , , 
2019/6/22, 10, 8, , , 
2019/6/23, 11, 10, , , 
2019/6/24, 10, 8, , , 
2019/6/25, 8, 11, , , 
2019/6/26, 13, 9, , , 
2019/6/27, 8, 8, , , 
2019/6/28, 12, 8, , , 
2019/6/29, 9, 9, , , 
2019/6/30, 11, 19, , , 
2019/1/1, 21, 20, , , 
2019/1/2, 30, 10, , , 
2019/1/3, 24, 10, , , 
2019/1/4, 23, 8, , , 
2019/1/5, 30, 10, , , 
2019/1/6, 21, 7, , , 
2019/1/7, 22, 6, , , 
2019/1/8, 14, 6, , , 
2019/1/9, 12, 14, , , 
2019/1/10, 42, 6, , , 
2019/1/11, 21, 6, , , 
2019/1/12, 16, 5, , , 
2019/1/13, 8, 8, , , 
2019/1/14, 9, 9, , , 
2019/1/15, 12, 10, , , 
2019/1/16, 13, 9, , , 
2019/1/17, 16, 9, , , 
2019/1/18, 26, 6, , , 
2019/1/19, 15, 6, , , 
2019/1/20, 21, 11, , , 
2019/1/21, 19, 8, , , 
2019/1/22, 17, 7, , , 
2019/1/23, 18, 5, , , 
2019/1/24, 12, 6, , , 
2019/1/25, 11, 9, , , 
2019/1/26, 17, 9, , , 
2019/1/27, 19, 21, , , 
2019/1/28, 33, 17, , , 
2019/1/29, 20, 33, , , 
2019/1/30, 37, 32, , , 
2019/1/31, 52, 30, , , 
2019/2/1, 62, 9, , , 
2019/2/2, 16, 8, , , 
2019/2/3, 16, 14, , , 
2019/2/4, 19, 13, , , 
2019/2/5, 19, 15, , , 
2019/2/6, 22, 17, , , 
2019/2/7, 31, 7, , , 
2019/2/8, 18, 21, , , 
2019/2/9, 21, 10, , , 
2019/2/10, 27, 9, 7, , 
2019/2/11, 31, 10, , , 
2019/2/12, 26, 7, , , 
2019/2/13, 17, 4, , , 
2019/2/14, 9, 6, , , 
2019/2/15, 11, 4, , , 
2019/2/16, 8, 7, , , 
2019/2/17, 13, 19, , , 
2019/2/18, 29, 12, , , 
2019/2/19, 34, 8, , , 
2019/2/20, 17, 13, , , 
2019/2/21, 16, 11, , , 
2019/2/22, 25, 7, , , 
2019/2/23, 20, 7, , , 
2019/2/24, 12, 8, , , 
2019/2/25, 9, 8, , , 
2019/2/26, 11, 9, , , 
2019/2/27, 9, 8, , , 
2019/2/28, 17, 9, , , 
2019/3/1, 29, 7, , , 
2019/3/2, 8, 6, , , 
2019/3/3, 9, 8, , , 
2019/3/4, 12, 8, , , 
2019/3/5, 10, 6, , , 
2019/3/6, 9, 7, , , 
2019/3/7, 18, 10, , , 
2019/3/8, 27, 12, , , 
2019/3/9, 23, 15, , , 
2019/3/10, 25, 23, , , 
2019/3/11, 28, 7, , , 
2019/3/12, 19, 9, , , 
2019/3/13, 29, 17, , , 
2019/3/14, 28, 22, , , 
2019/3/15, 22, 17, , , 
2019/3/16, 21, 18, , , 
2019/3/17, 23, 24, , , 
2019/3/18, 21, 29, , , 
2019/3/19, 21, 27, , , 
2019/3/20, 22, 30, , , 
2019/3/21, 23, 36, , , 
2019/3/22, 37, 24, , , 
2019/3/23, 29, 17, , , 
2019/3/24, 24, 7, , , 
2019/3/25, 16, 16, , , 
2019/3/26, 20, 11, , , 
2019/3/27, 13, 11, , , 
2019/3/28, 12, 19, , , 
2019/3/29, 29, 20, , , 
2019/3/30, 29, 15, , , 
2019/3/31, 28, 14, , , 
2018/10/1, 20, 19, , , 
2018/10/2, 26, 7, , , 
2018/10/3, 10, 8, , , 
2018/10/4, 13, 14, , , 
2018/10/5, 24, 10, , , 
2018/10/6, 21, 11, , , 
2018/10/7, 31, 11, , , 
2018/10/8, 30, 7, , , 
2018/10/9, 8, 5, , , 
2018/10/10, 9, 12, , , 
2018/10/11, 15, 13, , , 
2018/10/12, 24, 8, , , 
2018/10/13, 18, 9, , , 
2018/10/14, 25, 15, , , 
2018/10/15, 29, 17, , , 
2018/10/16, 37, 19, , , 
2018/10/17, 44, 21, , , 
2018/10/18, 47, 21, , , 
2018/10/19, 51, 20, , , 
2018/10/20, 48, 15, , , 
2018/10/21, 42, 15, , , 
2018/10/22, 39, 19, , , 
2018/10/23, 47, 25, , , 
2018/10/24, 56, 15, , , 
2018/10/25, 31, 9, , , 
2018/10/26, 27, 11, , , 
2018/10/27, 29, 8, , , 
2018/10/28, 27, 11, , , 
2018/10/29, 33, 13, , , 
2018/10/30, 33, 12, , , 
2018/10/31, 50, 17, , , 
2018/11/1, 66, 13, , , 
2018/11/2, 47, 14, , , 
2018/11/3, 46, , , , 
2018/11/5, 46, 20, , , 
2018/11/6, 54, 14, , , 
2018/11/7, 35, 23, , , 
2018/11/8, 63, 26, , , 
2018/11/9, 78, 21, , , 
2018/11/10, 74, 19, , , 
2018/11/11, 61, 23, , , 
2018/11/12, 61, 26, , , 
2018/11/13, 59, 34, , , 
2018/11/14, 83, 26, , , 
2018/11/15, 91, 11, , , 
2018/11/16, 41, 14, , , 
2018/11/17, 39, 20, , , 
2018/11/18, 62, 21, , , 
2018/11/19, 56, 22, , , 
2018/11/20, 57, 18, , , 
2018/11/21, 59, 15, , , 
2018/11/22, 61, 5, , , 
2018/11/23, 23, 8, , , 
2018/11/24, 22, 12, , , 
2018/11/25, 36, 15, , , 
2018/11/26, 56, 11, , , 
2018/11/27, 50, 12, , , 
2018/11/28, 46, 12, , , 
2018/11/29, 41, 14, , , 
2018/11/30, 42, 12, , , 
2018/12/1, 32, 14, , , 
2018/12/2, 36, 9, , , 
2018/12/3, 32, 11, , , 
2018/12/4, 39, 7, , , 
2018/12/5, 14, 12, , , 
2018/12/6, 14, 12, , , 
2018/12/7, 24, 11, , , 
2018/12/8, 20, 10, , , 
2018/12/9, 23, 11, , , 
2018/12/10, 41, 6, , , 
2018/12/11, 27, 7, , , 
2018/12/12, 21, 6, , , 
2018/12/13, 17, 8, , , 
2018/12/14, 32, 10, , , 
2018/12/15, 16, 4, , , 
2018/12/16, 11, 10, , , 
2018/12/17, 35, 6, , , 
2018/12/18, 13, 25, , , 
2018/12/19, 23, 11, , , 
2018/12/20, 27, 18, , , 
2018/12/21, 19, 13, , , 
2018/12/22, 17, 9, , , 
2018/12/23, 20, 7, , , 
2018/12/24, 17, 7, , , 
2018/12/25, 17, 6, , , 
2018/12/26, 11, 8, , , 
2018/12/27, 18, 9, , , 
2018/12/28, 25, 5, , , 
2018/12/29, 9, 11, , , 
2018/12/30, 15, , , , 
2018/7/1, 19, 16, , , 
2018/7/2, 29, 8, , , 
2018/7/3, 20, 7, , , 
2018/7/4, 18, 14, , , 
2018/7/5, 16, 22, , , 
2018/7/6, 18, 11, , , 
2018/7/7, 16, 9, , , 
2018/7/8, 8, 15, , , 
2018/7/9, 12, 24, , , 
2018/7/10, 19, 11, , , 
2018/7/11, 11, 11, , , 
2018/7/12, 12, 20, , , 
2018/7/13, 21, 15, , , 
2018/7/14, 18, 10, , , 
2018/7/15, 13, 16, , , 
2018/7/16, 14, 26, , , 
2018/7/17, 31, 32, , , 
2018/7/18, 39, 25, , , 
2018/7/19, 23, 40, , , 
2018/7/20, 55, 21, , , 
2018/7/21, 25, 12, , , 
2018/7/22, 12, 18, , , 
2018/7/23, 18, 19, , , 
2018/7/24, 15, 20, , , 
2018/7/25, 22, 22, , , 
2018/7/26, 47, 18, , , 
2018/7/27, 43, 17, , , 
2018/7/28, 43, 17, , , 
2018/7/29, 39, 21, , , 
2018/7/30, 46, 28, , , 
2018/7/31, 59, 30, , , 
2018/8/1, 43, 48, , , 
2018/8/2, 41, 33, , , 
2018/8/3, 47, 30, , , 
2018/8/4, 65, 18, , , 
2018/8/5, 41, 24, , , 
2018/8/6, 45, 43, , , 
2018/8/7, 88, 51, , , 
2018/8/8, 115, 46, , , 
2018/8/9, 99, 53, , , 
2018/8/10, 110, 51, , , 
2018/8/11, 79, 45, , , 
2018/8/12, 103, 63, , , 
2018/8/13, 159, 58, , , 
2018/8/14, 147, 54, , , 
2018/8/15, 132, 56, , , 
2018/8/16, 135, 52, , , 
2018/8/17, 116, 44, , , 
2018/8/18, 103, 123, , , 
2018/8/19, 249, 74, , , 
2018/8/20, 154, 45, , , 
2018/8/21, 105, 47, , , 
2018/8/22, 112, 92, , , 
2018/8/23, 135, 59, , , 
2018/8/24, 119, 51, , , 
2018/8/25, 124, 38, , , 
2018/8/26, 100, 8, , , 
2018/8/27, 26, 12, , , 
2018/8/28, 25, 19, , , 
2018/8/29, 31, 21, , , 
2018/8/30, 43, 21, , , 
2018/8/31, 34, 16, , , 
2018/9/1, 22, 18, , , 
2018/9/2, 30, 14, , , 
2018/9/3, 25, 28, , , 
2018/9/4, 70, 24, , , 
2018/9/5, 58, 32, , , 
2018/9/6, 59, 41, , , 
2018/9/7, 64, 26, , , 
2018/9/8, 23, 17, , , 
2018/9/9, 32, 20, , , 
2018/9/10, 14, 15, , , 
2018/9/11, 13, 10, , , 
2018/9/12, 14, 14, , , 
2018/9/13, 15, 11, , , 
2018/9/14, 18, 10, , , 
2018/9/15, 24, 9, , , 
2018/9/16, 17, 8, , , 
2018/9/17, 12, 8, , , 
2018/9/18, 11, 9, , , 
2018/9/19, 13, 15, , , 
2018/9/20, 10, 13, , , 
2018/9/21, 16, 21, , , 
2018/9/22, 11, 10, , , 
2018/9/23, 11, 12, , , 
2018/9/24, 9, 9, , , 
2018/9/25, 13, 16, , , 
2018/9/26, 16, 14, , , 
2018/9/27, 17, 5, , , 
2018/9/28, 13, 9, , , 
2018/9/29, 16, 8, , , 
2018/9/30, 13, 15, , , 
2018/4/1, 37, 8, , , 
2018/4/2, 24, 12, , , 
2018/4/3, 30, 18, , , 
2018/4/4, 40, 4, , , 
2018/4/5, 24, 8, , , 
2018/4/6, 28, 8, , , 
2018/4/7, 29, 6, , , 
2018/4/8, 24, 8, , , 
2018/4/9, 20, 9, , , 
2018/4/10, 34, 7, , , 
2018/4/11, 22, 6, , , 
2018/4/12, 20, 10, , , 
2018/4/13, 21, 6, , , 
2018/4/14, 19, 6, , , 
2018/4/15, 21, 5, , , 
2018/4/16, 20, 6, , , 
2018/4/17, 17, 9, , , 
2018/4/18, 16, 12, , , 
2018/4/19, 22, 19, , , 
2018/4/20, 33, 13, , , 
2018/4/21, 21, 10, , , 
2018/4/22, 25, 8, , , 
2018/4/23, 25, 12, , , 
2018/4/24, 31, 21, , , 
2018/4/25, 34, 16, , , 
2018/4/26, 31, 28, , , 
2018/4/27, 44, 31, , , 
2018/4/28, 40, 11, , , 
2018/4/29, 38, 12, , , 
2018/4/30, 27, 11, , , 
2018/5/1, 27, 14, , , 
2018/5/2, 38, 20, , , 
2018/5/3, 32, 24, , , 
2018/5/4, 39, 13, , , 
2018/5/5, 38, 15, , , 
2018/5/6, 30, 14, , , 
2018/5/7, 34, 12, , , 
2018/5/8, 36, 12, , , 
2018/5/9, 42, 8, , , 
2018/5/10, 21, 8, , , 
2018/5/11, 22, 11, , , 
2018/5/12, 31, 12, , , 
2018/5/13, 33, 18, , , 
2018/5/14, 37, 20, , , 
2018/5/15, 46, 23, , , 
2018/5/16, 45, 10, , , 
2018/5/17, 43, 8, , , 
2018/5/18, 14, 6, , , 
2018/5/19, 21, 9, , , 
2018/5/20, 28, 15, , , 
2018/5/21, 39, 14, , , 
2018/5/22, 33, 15, , , 
2018/5/23, 36, 12, , , 
2018/5/24, 36, 14, , , 
2018/5/25, 38, 22, , , 
2018/5/26, 39, 15, , , 
2018/5/27, 32, 14, , , 
2018/5/28, 30, 17, , , 
2018/5/29, 26, 15, , , 
2018/5/30, 28, 12, , , 
2018/5/31, 36, 11, , , 
2018/6/1, 35, 10, , , 
2018/6/2, 27, 11, , , 
2018/6/3, 28, 15, , , 
2018/6/4, 14, 14, , , 
2018/6/5, 20, 13, , , 
2018/6/6, 21, 19, , , 
2018/6/7, 29, 23, , , 
2018/6/8, 44, 10, , , 
2018/6/9, 32, 7, , , 
2018/6/10, 19, 8, , , 
2018/6/11, 17, 9, , , 
2018/6/12, 19, 16, , , 
2018/6/13, 29, 14, , , 
2018/6/14, 16, 9, , , 
2018/6/15, 17, 9, , , 
2018/6/16, 17, 8, , , 
2018/6/17, 23, 9, , , 
2018/6/18, 22, 11, , , 
2018/6/19, 19, 12, , , 
2018/6/20, 30, 19, , , 
2018/6/21, 34, 13, , , 
2018/6/22, 37, 10, , , 
2018/6/23, 36, 10, , , 
2018/6/24, 36, 18, , , 
2018/6/25, 27, 12, , , 
2018/6/26, 22, 13, , , 
2018/6/27, 23, 15, , , 
2018/6/28, 30, 11, , , 
2018/6/29, 29, 9, , , 
2018/6/30, 18, 9, , , 
2018/1/1, 30, 31, , , 
2018/1/2, 24, 31, , , 
2018/1/3, 62, 41, , , 
2018/1/11, 24, 13, , , 
2018/1/12, 40, 16, , , 
2018/1/13, 45, 15, , , 
2018/1/14, 31, 9, , , 
2018/1/15, 21, 11, , , 
2018/1/16, 35, 15, , , 
2018/1/17, 36, 14, , , 
2018/1/18, 37, 16, , , 
2018/1/19, 26, 13, , , 
2018/1/20, 29, 25, , , 
2018/1/21, 32, 14, , , 
2018/1/22, 26, 13, , , 
2018/1/23, 43, 17, , , 
2018/1/24, 38, 23, , , 
2018/1/25, 28, 9, , , 
2018/1/26, 28, 16, , , 
2018/1/27, 32, 12, , , 
2018/1/28, 37, 16, , , 
2018/1/29, 37, 27, , , 
2018/1/30, 20, 29, , , 
2018/1/31, 30, 19, , , 
2018/2/1, 32, 13, , , 
2018/2/2, 27, 17, , , 
2018/2/3, 21, 12, , , 
2018/2/4, 23, 19, , , 
2018/2/5, 26, 22, , , 
2018/2/6, 33, 14, , , 
2018/2/7, 35, 16, , , 
2018/2/8, 21, 18, , , 
2018/2/9, 26, 19, , , 
2018/2/10, 34, 24, , , 
2018/2/11, 31, 35, , , 
2018/2/12, 27, 26, , , 
2018/2/13, 42, 4, , , 
2018/2/14, 40, 8, , , 
2018/2/15, 34, 3, , , 
2018/2/16, 28, 4, , , 
2018/2/17, 24, 6, , , 
2018/2/18, 21, 6, , , 
2018/2/19, 24, 12, , , 
2018/2/20, 58, 10, , , 
2018/2/21, 44, 6, , , 
2018/2/22, 22, 13, , , 
2018/2/23, 41, 6, , , 
2018/2/24, 29, 4, , , 
2018/2/25, 27, 7, , , 
2018/2/26, 28, 7, , , 
2018/2/27, 32, 6, , , 
2018/2/28, 34, 4, , , 
2018/3/1, 22, 6, , , 
2018/3/2, 32, 9, , , 
2018/3/3, 37, 13, , , 
2018/3/4, 41, 13, , , 
2018/3/5, 35, 16, , , 
2018/3/6, 36, 26, , , 
2018/3/7, 40, 11, , , 
2018/3/8, 37, 11, , , 
2018/3/9, 23, 14, , , 
2018/3/10, 25, 17, , , 
2018/3/11, 26, 15, , , 
2018/3/12, 26, 10, , , 
2018/3/13, 23, 20, , , 
2018/3/14, 30, 14, , , 
2018/3/15, 30, 21, , , 
2018/3/16, 34, 13, , , 
2018/3/17, 32, 13, , , 
2018/3/18, 33, 9, , , 
2018/3/19, 26, 18, , , 
2018/3/20, 29, 13, , , 
2018/3/21, 23, 5, , , 
2018/3/22, 19, 7, , , 
2018/3/23, 18, 5, , , 
2018/3/24, 26, 10, , , 
2018/3/25, 25, 14, , , 
2018/3/26, 27, 6, , , 
2018/3/27, 25, 16, , , 
2018/3/28, 28, 19, , , 
2018/3/29, 31, 17, , , 
2018/3/30, 22, 10, , , 
2018/3/31, 20, 8, , , 
2017/10/1, 22, 6, , , 
2017/10/2, 18, 7, , , 
2017/10/3, 19, 11, , , 
2017/10/4, 31, 14, , , 
2017/10/5, 37, 27, , , 
2017/10/6, 35, 14, , , 
2017/10/7, 20, 7, , , 
2017/10/8, 17, 10, , , 
2017/10/9, 24, 16, , , 
2017/10/10, 34, 11, , , 
2017/10/11, 19, 7, , , 
2017/10/12, 25, 8, , , 
2017/10/13, 32, 10, , , 
2017/10/14, 36, 10, , , 
2017/10/15, 36, 15, , , 
2017/10/16, 45, 26, , , 
2017/10/17, 42, 17, , , 
2017/10/18, 45, 15, , , 
2017/10/19, 52, 8, , , 
2017/10/20, 28, 7, , , 
2017/10/21, 31, 7, , , 
2017/10/22, 19, 14, , , 
2017/10/23, 36, 16, , , 
2017/10/24, 56, 17, , , 
2017/10/25, 65, 13, , , 
2017/10/26, 51, 19, , , 
2017/10/27, 59, 26, , , 
2017/10/28, 88, 14, , , 
2017/10/29, 59, 8, , , 
2017/10/30, 31, 20, , , 
2017/10/31, 62, 17, , , 
2017/11/1, 66, 11, , , 
2017/11/2, 54, 11, , , 
2017/11/3, 52, 19, , , 
2017/11/4, 89, 12, , , 
2017/11/5, 59, 9, , , 
2017/11/6, 40, 16, , , 
2017/11/7, 60, 17, , , 
2017/11/8, 63, 15, , , 
2017/11/9, 61, 17, , , 
2017/11/10, 57, 16, , , 
2017/11/11, 65, 17, , , 
2017/11/12, 59, 13, , , 
2017/11/13, 45, 11, , , 
2017/11/14, 42, 21, , , 
2017/11/15, 72, 12, , , 
2017/11/16, 45, 23, , , 
2017/11/17, 41, 22, , , 
2017/11/18, 42, 22, , , 
2017/11/19, 62, 8, , , 
2017/11/20, 32, 13, , , 
2017/11/21, 40, 10, , , 
2017/11/22, 38, 11, , , 
2017/11/23, 28, 17, , , 
2017/11/24, 28, 17, , , 
2017/11/25, 37, 9, , , 
2017/11/26, 31, 18, , , 
2017/11/27, 29, 21, , , 
2017/11/28, 36, 13, , , 
2017/11/29, 33, 13, , , 
2017/11/30, 43, 10, , , 
2017/12/1, 34, 10, , , 
2017/12/2, 36, 20, , , 
2017/12/3, 31, 19, , , 
2017/12/4, 27, 24, , , 
2017/12/5, 46, 14, , , 
2017/12/6, 33, 21, , , 
2017/12/7, 31, 30, , , 
2017/12/8, 44, 25, , , 
2017/12/9, 59, 24, , , 
2017/12/10, 64, 25, , , 
2017/12/11, 61, 23, , , 
2017/12/12, 61, 18, , , 
2017/12/13, 62, 19, , , 
2017/12/14, 64, 19, , , 
2017/12/15, 45, 16, , , 
2017/12/16, 34, 14, , , 
2017/12/17, 35, 11, , , 
2017/12/18, 36, 13, , , 
2017/12/19, 24, 16, , , 
2017/12/20, 40, 14, , , 
2017/12/21, 41, 11, , , 
2017/12/22, 32, 23, , , 
2017/12/23, 33, 21, , , 
2017/12/24, 30, 19, , , 
2017/12/25, 31, 27, , , 
2017/12/26, 25, 21, , , 
2017/12/27, 36, 13, , , 
2017/12/28, 44, 14, , , 
2017/12/29, 25, 21, , , 
2017/12/30, 32, 20, , , 
2017/12/31, 32, 14, , , 
2017/7/1, 27, 20, , , 
