date, pm25, pm10, o3
2019/12/10, 38, 9, 
2019/12/11, 21, 11, 
2019/12/12, 19, 10, 
2019/12/13, 18, 7, 
2019/12/14, 9, 12, 
2019/12/15, 29, 19, 
2019/12/16, 40, 11, 
2019/12/17, 14, 7, 
2019/12/18, 7, 14, 
2019/12/19, 31, 21, 
2019/12/20, 40, 21, 
2019/12/21, 53, 35, 
2019/12/22, 85, 20, 
2019/12/23, 43, 11, 
2019/12/24, 27, 17, 
2019/12/25, 42, 20, 
2019/12/26, 47, 23, 
2019/12/27, 46, 21, 
2019/12/28, 44, , 
2019/7/1, 43, 12, 51
2019/7/2, 37, 11, 43
2019/7/3, 35, 11, 35
2019/7/4, 38, 12, 40
2019/7/5, 37, 13, 36
2019/7/6, 43, 13, 33
2019/7/7, 38, 12, 30
2019/7/8, 18, 10, 29
2019/7/9, 23, 12, 32
2019/7/10, 28, 11, 38
2019/7/11, 30, 10, 42
2019/7/12, 29, 13, 42
2019/7/13, 38, 11, 39
2019/7/14, 38, 14, 48
2019/7/15, 45, 17, 50
2019/7/16, 49, 30, 36
2019/7/17, 55, 8, 36
2019/7/18, 25, 10, 43
2019/7/19, 32, 11, 34
2019/7/20, 34, 11, 38
2019/7/21, 33, 9, 38
2019/7/22, 23, 4, 26
2019/7/23, 17, 8, 35
2019/7/24, 26, 10, 39
2019/7/25, 24, 11, 44
2019/7/26, 37, 13, 48
2019/7/27, 44, 15, 48
2019/7/28, 49, 16, 52
2019/7/29, 48, 17, 53
2019/7/30, 46, 14, 46
2019/7/31, 41, 13, 48
2019/8/1, 38, 9, 43
2019/8/2, 24, 10, 37
2019/8/3, 32, 13, 38
2019/8/4, 39, 14, 45
2019/8/5, 42, 14, 45
2019/8/6, 42, 14, 44
2019/8/7, 39, 11, 41
2019/8/8, 28, 13, 41
2019/8/9, 39, 15, 40
2019/8/10, 39, 13, 36
2019/8/11, 40, 13, 39
2019/8/12, 41, 14, 44
2019/8/13, 43, 9, 42
2019/8/14, 29, 12, 49
2019/8/15, 40, 10, 39
2019/8/16, 33, 7, 38
2019/8/17, 31, 10, 44
2019/8/18, 34, 11, 51
2019/8/19, 35, 10, 34
2019/8/20, 32, 7, 43
2019/8/21, 24, 11, 39
2019/8/22, 34, 8, 39
2019/8/23, 25, 6, 21
2019/8/24, 14, 7, 27
2019/8/25, 18, 9, 27
2019/8/26, 18, 8, 24
2019/8/27, 18, 9, 28
2019/8/28, 25, 10, 39
2019/8/29, 22, 9, 40
2019/8/30, 29, 12, 51
2019/8/31, 35, 9, 32
2019/9/1, 27, 7, 31
2019/9/2, 22, 10, 35
2019/9/3, 29, 12, 41
2019/9/4, 32, 10, 28
2019/9/5, 25, 12, 38
2019/9/6, 30, 10, 40
2019/9/7, 26, 13, 45
2019/9/8, 38, 17, 41
2019/9/9, 54, 17, 45
2019/9/10, 50, 16, 55
2019/9/11, 51, 15, 44
2019/9/12, 41, 10, 24
2019/9/13, 36, 11, 28
2019/9/14, 25, 11, 35
2019/9/15, 36, 11, 
2019/9/16, 35, 14, 
2019/9/17, 38, 12, 
2019/9/18, 24, 10, 36
2019/9/19, 18, 13, 48
2019/9/20, 30, 16, 53
2019/9/21, 36, 16, 48
2019/9/22, 33, 13, 45
2019/9/23, 32, 9, 35
2019/9/24, 23, 17, 43
2019/9/25, 33, 16, 49
2019/9/26, 36, 14, 51
2019/9/27, 38, 13, 43
2019/9/28, 45, 13, 38
2019/9/29, 44, 18, 32
2019/9/30, 57, 19, 45
2019/4/1, 12, 14, 37
2019/4/2, 23, 18, 47
2019/4/3, 32, 20, 52
2019/4/4, 32, 14, 41
2019/4/5, 24, 12, 40
2019/4/6, 16, 16, 33
2019/4/7, 34, 17, 31
2019/4/8, 33, 13, 36
2019/4/9, 18, 14, 50
2019/4/10, 21, 24, 45
2019/4/11, 31, 15, 35
2019/4/12, 23, 13, 26
2019/4/13, 23, 15, 25
2019/4/14, 24, 15, 40
2019/4/15, 16, 12, 47
2019/4/16, 13, 18, 53
2019/4/17, 35, 24, 43
2019/4/18, 42, 17, 32
2019/4/19, 22, 13, 30
2019/4/20, 14, 10, 28
2019/4/21, 13, 11, 37
2019/4/22, 15, 16, 48
2019/4/23, 28, 17, 46
2019/4/24, 32, 22, 42
2019/4/25, 46, 23, 40
2019/4/26, 36, 16, 46
2019/4/27, 23, 18, 44
2019/4/28, 37, 17, 33
2019/4/29, 27, 24, 52
2019/4/30, 48, 22, 34
2019/5/1, 41, 20, 38
2019/5/2, 32, 20, 30
2019/5/3, 28, 16, 38
2019/5/4, 26, 12, 24
2019/5/5, 18, 12, 36
2019/5/6, 13, 15, 38
2019/5/7, 25, 20, 39
2019/5/8, 34, 17, 38
2019/5/9, 23, 14, 33
2019/5/10, 19, 17, 24
2019/5/11, 24, 14, 29
2019/5/12, 20, 13, 33
2019/5/13, 13, 11, 36
2019/5/14, 14, 13, 44
2019/5/15, 21, 16, 47
2019/5/16, 29, 20, 47
2019/5/17, 45, 19, 52
2019/5/18, 41, 23, 42
2019/5/19, 48, 19, 43
2019/5/20, 37, 16, 47
2019/5/21, 26, 19, 42
2019/5/22, 33, 24, 40
2019/5/23, 45, 21, 37
2019/5/24, 46, , 43
2019/6/5, 54, 19, 46
2019/6/6, 55, 9, 22
2019/6/7, 31, 5, 29
2019/6/8, 20, 6, 22
2019/6/9, 24, 7, 35
2019/6/10, 20, 8, 35
2019/6/11, 15, 8, 33
2019/6/12, 19, 6, 40
2019/6/13, 17, 9, 38
2019/6/14, 17, 11, 47
2019/6/15, 30, 14, 40
2019/6/16, 40, 15, 42
2019/6/17, 44, 7, 31
2019/6/18, 27, 9, 31
2019/6/19, 23, 11, 40
2019/6/20, 34, 7, 37
2019/6/21, 20, 9, 35
2019/6/22, 29, 11, 36
2019/6/23, 38, 18, 38
2019/6/24, 49, 9, 35
2019/6/25, 23, 10, 41
2019/6/26, 27, 12, 42
2019/6/27, 35, 17, 53
2019/6/28, 50, 15, 57
2019/6/29, 50, 14, 40
2019/6/30, 45, 13, 42
2019/1/1, 17, 13, 
2019/1/2, 14, 13, 
2019/1/3, 21, 13, 
2019/1/4, 21, 9, 
2019/1/5, 10, 11, 
2019/1/6, 18, 15, 
2019/1/7, 22, 18, 
2019/1/8, 32, 11, 
2019/1/9, 12, 12, 
2019/1/10, 12, 15, 
2019/1/11, 24, 21, 
2019/1/12, 41, 11, 
2019/1/13, 13, 12, 
2019/1/14, 23, 17, 
2019/1/15, 33, 18, 
2019/1/16, 34, 17, 
2019/1/17, 32, 21, 
2019/1/18, 47, 17, 
2019/1/19, 34, 11, 
2019/1/20, 12, 12, 
2019/1/21, 24, 15, 
2019/1/22, 18, 18, 
2019/1/23, 32, 9, 
2019/1/24, 12, 13, 
2019/1/25, 24, 20, 
2019/1/26, 44, 21, 
2019/1/27, 45, 15, 
2019/1/28, 24, 17, 
2019/1/29, 32, 12, 
2019/1/30, 14, 16, 
2019/1/31, 25, 24, 
2019/2/1, 44, 21, 
2019/2/2, 47, 28, 
2019/2/3, 65, 22, 
2019/2/4, 44, 21, 
2019/2/5, 44, 19, 
2019/2/6, 38, 16, 
2019/2/7, 29, 16, 
2019/2/8, 31, 11, 
2019/2/9, 22, 17, 
2019/2/10, 32, 16, 
2019/2/11, 35, 9, 
2019/2/12, 9, 10, 
2019/2/13, 12, 11, 
2019/2/14, 13, 21, 
2019/2/15, 37, 14, 
2019/2/16, 22, 14, 
2019/2/17, 24, 10, 
2019/2/18, 14, 12, 
2019/2/19, 19, 10, 
2019/2/20, 16, 12, 
2019/2/21, 15, 12, 
2019/2/22, 14, 10, 
2019/2/23, 12, 11, 37
2019/2/24, 12, 10, 37
2019/2/25, 11, 16, 38
2019/2/26, 23, 19, 24
2019/2/27, 33, 20, 38
2019/2/28, 42, 13, 24
2019/3/1, 25, 11, 32
2019/3/2, 20, 15, 22
2019/3/3, 24, 12, 34
2019/3/4, 24, 11, 35
2019/3/5, 14, 13, 36
2019/3/6, 17, 19, 36
2019/3/7, 40, 19, 27
2019/3/8, 38, 18, 19
2019/3/9, 43, 14, 23
2019/3/10, 29, 12, 36
2019/3/11, 15, 12, 40
2019/3/12, 18, 19, 44
2019/3/13, 38, 20, 42
2019/3/14, 32, 18, 33
2019/3/15, 27, 12, 38
2019/3/16, 17, 11, 40
2019/3/17, 21, 15, 40
2019/3/18, 31, 13, 42
2019/3/19, 23, 17, 43
2019/3/20, 26, 13, 43
2019/3/21, 23, 12, 40
2019/3/22, 15, 11, 42
2019/3/23, 21, 20, 52
2019/3/24, 37, 22, 44
2019/3/25, 45, 16, 38
2019/3/26, 27, 11, 42
2019/3/27, 15, 18, 46
2019/3/28, 24, 22, 54
2019/3/29, 45, 27, 48
2019/3/30, 55, 14, 37
2019/3/31, 26, 11, 40
2018/10/1, 31, 19, 43
2018/10/2, 39, 18, 34
2018/10/3, 35, 19, 34
2018/10/4, 33, 17, 34
2018/10/5, 34, 16, 25
2018/10/6, 38, 17, 33
2018/10/7, 36, 16, 28
2018/10/8, 29, 14, 25
2018/10/9, 15, 15, 14
2018/10/10, 18, 13, 12
2018/10/11, 13, , 
2018/10/13, 39, , 
2018/10/14, 24, 19, 27
2018/10/15, 30, 12, 17
2018/10/16, 19, 13, 30
2018/10/17, 15, 13, 20
2018/10/18, 16, 18, 36
2018/10/19, 33, 17, 24
2018/10/20, 34, 14, 27
2018/10/21, 26, 14, 28
2018/10/22, 21, 16, 31
2018/10/23, 25, 16, 31
2018/10/24, 21, 15, 22
2018/10/25, 19, 15, 22
2018/10/26, 28, 12, 20
2018/10/27, 11, 15, 33
2018/10/28, 17, 15, 30
2018/10/29, 13, 17, 33
2018/10/30, 21, 22, 38
2018/10/31, 38, 19, 30
2018/11/1, 26, 16, 26
2018/11/2, 16, 18, 30
2018/11/3, 33, 19, 27
2018/11/4, 28, 15, 17
2018/11/6, 35, 17, 
2018/11/7, 22, 17, 
2018/11/8, 20, 15, 
2018/11/13, 20, 13, 
2018/11/14, 23, 10, 
2018/11/15, 14, 12, 
2018/11/16, 18, 19, 
2018/11/17, 42, 28, 
2018/11/18, 68, 24, 
2018/11/19, 56, 18, 
2018/11/20, 34, 14, 
2018/11/21, 28, 18, 
2018/11/22, 39, 13, 
2018/11/23, 22, 12, 
2018/11/24, 15, 16, 
2018/11/25, 30, 14, 
2018/11/26, 25, 9, 
2018/11/27, 9, 14, 
2018/11/28, 19, 17, 
2018/11/29, 29, 19, 
2018/11/30, 39, 21, 
2018/12/1, 49, 13, 
2018/12/2, 22, 21, 
2018/12/3, 22, 10, 
2018/12/4, 10, 10, 
2018/12/5, 11, 14, 
2018/12/6, 19, 19, 
2018/12/7, 34, 20, 
2018/12/8, 41, 15, 
2018/12/9, 22, 16, 
2018/12/10, 33, 22, 
2018/12/11, 45, 22, 
2018/12/12, 46, 30, 
2018/12/13, 69, 19, 
2018/12/14, 40, 10, 
2018/12/15, 10, 11, 
2018/12/16, 17, 10, 
2018/12/17, 8, 14, 
2018/12/18, 19, 21, 
2018/12/19, 42, 19, 
2018/12/20, 34, 12, 
2018/12/21, 17, 12, 
2018/12/22, 17, 17, 
2018/12/23, 27, 15, 
2018/12/24, 23, 19, 
2018/12/25, 45, 27, 
2018/12/26, 52, 22, 
2018/12/27, 43, 11, 
2018/12/28, 16, 12, 
2018/12/29, 22, 19, 
2018/12/30, 38, , 
2018/7/1, 34, , 37
2018/7/2, 27, , 38
2018/7/3, 46, , 30
2018/7/4, 42, , 26
2018/7/5, 26, , 34
2018/7/6, 21, , 28
2018/7/7, 22, , 38
2018/7/8, 17, , 41
2018/7/9, 25, , 46
2018/7/10, 39, , 48
2018/7/11, 48, , 50
2018/7/12, 51, , 45
2018/7/13, 48, , 44
2018/7/14, 41, , 50
2018/7/15, 50, , 44
2018/7/16, 43, , 39
2018/7/17, 36, , 38
2018/7/18, 35, , 42
2018/7/19, 27, , 45
2018/7/20, 37, , 40
2018/7/21, 30, , 34
2018/7/22, 20, , 32
2018/7/23, 28, , 37
2018/7/24, 22, , 36
2018/7/25, 28, , 43
2018/7/26, 24, , 54
2018/7/27, 36, , 39
2018/7/28, 35, , 34
2018/7/29, 37, , 31
2018/7/30, 20, , 26
2018/7/31, 28, , 30
2018/8/1, 20, , 22
2018/8/2, 16, , 22
2018/8/3, 12, , 34
2018/8/4, 22, , 36
2018/8/5, 24, , 38
2018/8/6, 36, , 38
2018/8/7, 32, , 34
2018/8/8, 23, , 39
2018/8/9, 36, , 44
2018/8/10, 36, , 39
2018/8/11, 31, , 37
2018/8/12, 25, , 42
2018/8/13, 34, , 39
2018/8/14, 35, , 46
2018/8/15, 46, , 47
2018/8/16, 56, , 40
2018/8/17, 43, , 26
2018/8/18, 26, , 29
2018/8/19, 25, , 30
2018/8/20, 19, , 28
2018/8/21, 28, , 30
2018/8/22, 21, , 34
2018/8/23, 37, , 38
2018/8/24, 23, , 42
2018/8/25, 32, , 43
2018/8/26, 43, , 45
2018/8/27, 56, , 49
2018/8/28, 55, , 46
2018/8/29, 46, , 30
2018/8/30, 49, , 39
2018/8/31, 25, , 36
2018/9/1, 27, , 29
2018/9/2, 31, , 32
2018/9/4, 37, , 35
2018/9/5, 33, , 41
2018/9/6, 36, , 35
2018/9/7, 39, , 32
2018/9/8, 41, , 13
2018/9/9, 18, , 14
2018/9/10, 20, , 29
2018/9/11, 15, , 17
2018/9/12, 22, , 11
2018/9/13, 23, , 
2018/9/19, 35, , 51
2018/9/20, 48, , 42
2018/9/21, 50, , 42
2018/9/22, 47, , 20
2018/9/23, 16, , 15
2018/9/24, 18, , 31
2018/9/25, 24, , 30
2018/9/26, 28, , 22
2018/9/27, 25, , 24
2018/9/28, 13, , 30
2018/9/29, 16, , 30
2018/9/30, 22, 18, 43
2018/4/1, 29, 17, 45
2018/4/2, 37, 22, 38
2018/4/3, 39, 16, 40
2018/4/4, 17, 12, 42
2018/4/5, 18, 27, 48
2018/4/6, 46, 12, 37
2018/4/7, 31, 10, 40
2018/4/8, 16, 14, 42
2018/4/9, 29, 15, 40
2018/4/10, 32, 18, 44
2018/4/11, 38, 27, 47
2018/4/12, 49, 24, 51
2018/4/13, 48, 22, 44
2018/4/14, 42, 16, 34
2018/4/15, 26, 12, 30
2018/4/16, 13, 13, 45
2018/4/17, 20, 21, 54
2018/4/18, 29, 24, 44
2018/4/19, 28, 13, 47
2018/4/20, 23, 18, 50
2018/4/21, 31, 19, 46
2018/4/22, 31, 14, 37
2018/4/23, 24, 6, 37
2018/4/24, 12, 8, 33
2018/4/25, 12, 9, 41
2018/4/26, 15, 9, 39
2018/4/27, 21, 18, 50
2018/4/28, 33, 16, 40
2018/4/29, 18, 12, 47
2018/4/30, 23, 16, 53
2018/5/1, 30, 20, 62
2018/5/2, 42, 23, 57
2018/5/3, 43, 25, 57
2018/5/4, 43, 20, 37
2018/5/5, 50, 16, 34
2018/5/6, 42, 9, 42
2018/5/7, 24, 8, 45
2018/5/8, 21, , 56
2018/5/9, 13, , 51
2018/5/16, 22, , 28
2018/5/17, 21, , 23
2018/5/18, 26, , 23
2018/5/19, 16, , 40
2018/5/20, 34, , 34
2018/5/21, 33, , 35
2018/5/22, 35, , 37
2018/5/23, 29, , 36
2018/5/24, 29, , 30
2018/5/25, 31, , 25
2018/5/26, 26, , 22
2018/5/27, 25, , 18
2018/5/28, 16, , 15
2018/5/29, 15, , 24
2018/5/30, 24, , 36
2018/5/31, 30, , 44
2018/6/1, 26, , 37
2018/6/2, 22, , 40
2018/6/3, 28, , 49
2018/6/4, 19, , 55
2018/6/5, 25, , 53
2018/6/6, 35, , 50
2018/6/7, 43, , 49
2018/6/8, 50, , 46
2018/6/9, 45, , 49
2018/6/10, 42, , 35
2018/6/11, 40, , 30
2018/6/12, 27, , 46
2018/6/13, 34, , 46
2018/6/14, 36, , 48
2018/6/15, 33, , 48
2018/6/16, 53, , 50
2018/6/17, 48, , 41
2018/6/18, 52, , 46
2018/6/19, 51, , 39
2018/6/20, 44, , 33
2018/6/21, 41, , 42
2018/6/22, 29, , 40
2018/6/23, 24, , 38
2018/6/24, 28, , 34
2018/6/25, 31, , 24
2018/6/26, 16, , 41
2018/6/27, 26, , 40
2018/6/28, 25, , 43
2018/6/29, 38, , 49
2018/6/30, 46, , 35
2018/1/1, 13, 14, 
2018/1/2, 38, 25, 
2018/1/3, 56, 16, 
2018/1/4, 26, 12, 
2018/1/5, 23, 12, 
2018/1/6, 24, 15, 
2018/1/7, 36, 21, 
2018/1/8, 42, 17, 
2018/1/9, 40, 12, 
2018/1/10, 28, 21, 
2018/1/11, 54, 6, 
2018/1/12, 17, 8, 
2018/1/13, 16, 9, 
2018/1/14, 25, 14, 
2018/1/15, 33, 32, 
2018/1/16, 69, 17, 
2018/1/17, 46, 14, 
2018/1/18, 35, 16, 
2018/1/19, 37, 16, 
2018/1/20, 39, 14, 
2018/1/21, 34, 18, 
2018/1/22, 46, 12, 
2018/1/23, 27, 9, 
2018/1/24, 14, 12, 
2018/1/25, 25, 19, 
2018/1/26, 53, 21, 
2018/1/27, 51, 13, 
2018/1/28, 42, 6, 
2018/1/29, 17, 10, 
2018/1/30, 25, 11, 
2018/1/31, 25, 16, 
2018/2/1, 38, 9, 
2018/2/2, 19, 11, 
2018/2/3, 26, 14, 
2018/2/4, 36, 10, 
2018/2/5, 25, 15, 
2018/2/6, 37, 10, 
2018/2/7, 30, 11, 
2018/2/8, 26, 18, 
2018/2/9, 51, 15, 
2018/2/10, 48, 7, 
2018/2/11, 20, 6, 
2018/2/12, 15, 10, 
2018/2/13, 27, 17, 
2018/2/14, 42, 10, 
2018/2/15, 30, 8, 
2018/2/16, 28, 8, 
2018/2/17, 21, 8, 
2018/2/18, 26, 11, 
2018/2/19, 32, 13, 12
2018/2/20, 41, 12, 20
2018/2/21, 31, 12, 21
2018/2/22, 33, 18, 14
2018/2/23, 53, 16, 30
2018/2/24, 48, 12, 27
2018/2/25, 32, 8, 30
2018/2/26, 21, 9, 38
2018/2/27, 22, 16, 32
2018/2/28, 43, 10, 20
2018/3/1, 38, 8, 38
2018/3/2, 12, 9, 40
2018/3/3, 16, 10, 39
2018/3/4, 22, 11, 39
2018/3/5, 21, 13, 29
2018/3/6, 28, 10, 30
2018/3/7, 24, 10, 36
2018/3/8, 21, 13, 38
2018/3/9, 29, 23, 35
2018/3/10, 58, 23, 25
2018/3/11, 61, 14, 35
2018/3/12, 36, 11, 39
2018/3/13, 28, 10, 38
2018/3/14, 19, 20, 46
2018/3/15, 38, 19, 45
2018/3/16, 35, 19, 45
2018/3/17, 44, 12, 39
2018/3/18, 31, 20, 40
2018/3/19, 42, 11, 29
2018/3/20, 20, 9, 28
2018/3/21, 16, 9, 39
2018/3/22, 18, 12, 44
2018/3/23, 22, 14, 36
2018/3/24, 39, 11, 41
2018/3/25, 21, 12, 38
2018/3/26, 22, 17, 34
2018/3/27, 33, 20, 39
2018/3/28, 44, 23, 44
2018/3/29, 52, 12, 38
2018/3/30, 29, 10, 42
2018/3/31, 21, 13, 44
2017/10/1, 18, 11, 38
2017/10/2, 22, 10, 37
2017/10/3, 23, 13, 45
2017/10/4, 28, 17, 43
2017/10/5, 33, 14, 38
2017/10/6, 31, , 
2017/10/7, 23, , 
2017/10/8, 28, 8, 20
2017/10/9, 24, 11, 20
2017/10/10, 41, 13, 31
2017/10/11, 46, 11, 19
2017/10/12, 38, 7, 16
2017/10/13, 22, 9, 29
2017/10/14, 31, 13, 28
2017/10/15, 46, 9, 25
2017/10/16, 22, 10, 29
2017/10/17, 20, 10, 32
2017/10/18, 23, 14, 40
2017/10/19, 34, 14, 41
2017/10/20, 34, 23, 47
2017/10/21, 60, 17, 37
2017/10/22, 49, 10, 28
2017/10/23, 24, 10, 30
2017/10/24, 26, 11, 31
2017/10/25, 20, 15, 31
2017/10/26, 25, 18, 38
2017/10/27, 42, 14, 34
2017/10/28, 29, 9, 25
2017/10/29, 17, 13, 27
2017/10/30, 27, 17, 37
2017/10/31, 39, 21, 35
2017/11/1, 49, 17, 33
2017/11/2, 45, 16, 33
2017/11/3, 45, 10, 16
2017/11/4, 30, 11, 20
2017/11/6, 45, 10, 
2017/11/7, 27, 7, 
2017/11/8, 9, 5, 
2017/11/9, 7, 12, 
2017/11/10, 21, 12, 
2017/11/11, 28, 19, 
2017/11/12, 49, 11, 
2017/11/13, 23, 13, 
2017/11/14, 30, 14, 
2017/11/15, 35, 15, 
2017/11/16, 31, 13, 
2017/11/17, 27, 22, 
2017/11/18, 44, 9, 
2017/11/19, 16, 12, 
2017/11/20, 27, 18, 
2017/11/21, 35, 14, 
2017/11/22, 28, 17, 
2017/11/23, 42, 24, 
2017/11/24, 60, 26, 
2017/11/25, 59, 13, 
2017/11/26, 28, 12, 
2017/11/27, 26, 22, 
2017/11/28, 43, 23, 
2017/11/29, 45, 25, 
2017/11/30, 49, 19, 
2017/12/1, 39, 21, 
2017/12/2, 46, 23, 
2017/12/3, 52, 21, 
2017/12/4, 45, 20, 
2017/12/5, 44, 10, 
2017/12/6, 18, 12, 
2017/12/7, 19, 14, 
2017/12/8, 26, 11, 
2017/12/9, 20, 14, 
2017/12/10, 26, 20, 
2017/12/11, 37, 15, 
2017/12/12, 27, 10, 
2017/12/13, 12, 16, 
2017/12/14, 20, 19, 
2017/12/15, 37, 18, 
2017/12/16, 39, 27, 
2017/12/17, 64, 25, 
2017/12/18, 57, 21, 
2017/12/19, 43, 14, 
2017/12/20, 27, 17, 
2017/12/21, 35, 18, 
2017/12/22, 37, 16, 
2017/12/23, 34, 8, 
2017/12/24, 15, 11, 
2017/12/25, 14, 12, 
2017/12/26, 26, 14, 
2017/12/27, 26, 12, 
2017/12/28, 21, 20, 
2017/12/29, 46, 24, 
2017/12/30, 56, 12, 
2017/12/31, 20, 10, 
2017/7/1, 18, 9, 35
2017/7/2, 33, 9, 37
2017/7/3, 32, 7, 35
2017/7/4, 32, 10, 36
2017/7/5, 36, 8, 31
2017/7/6, 27, 6, 36
2017/7/7, 28, 8, 39
2017/7/8, 35, 9, 36
2017/7/9, 37, 12, 53
2017/7/10, 44, 11, 50
2017/7/11, 45, 15, 49
2017/7/12, 50, 12, 43
2017/7/13, 45, 7, 40
2017/7/14, 32, 5, 39
2017/7/15, 26, 8, 38
2017/7/16, 34, 11, 44
2017/7/17, 32, 10, 48
2017/7/18, 36, 10, 61
2017/7/19, 40, 12, 50
2017/7/20, 50, 14, 43
2017/7/21, 53, 16, 49
2017/7/22, 55, 13, 41
2017/7/23, 47, 11, 44
2017/7/24, 36, 13, 47
2017/7/25, 49, 14, 45
2017/7/26, 46, 16, 47
2017/7/27, 49, 16, 36
2017/7/28, 50, 7, 34
2017/7/29, 24, 6, 30
2017/7/30, 19, 7, 38
2017/7/31, 25, 10, 43
2017/8/1, 40, 19, 52
2017/8/2, 55, 19, 54
2017/8/3, 59, 14, 44
2017/8/4, 39, 7, 35
2017/8/5, 21, 8, 37
2017/8/6, 28, 13, 23
2017/8/7, 44, 8, 26
2017/8/8, 34, 10, 41
2017/8/15, 25, 7, 33
2017/8/16, 31, 9, 41
2017/8/17, 40, 9, 37
2017/8/18, 36, 9, 42
2017/8/19, 29, 11, 41
2017/8/20, 43, 14, 40
2017/8/21, 49, 14, 47
2017/8/22, 52, 12, 37
2017/8/23, 40, 10, 38
2017/8/24, 40, 12, 39
2017/8/25, 40, 11, 36
2017/8/26, 46, 10, 37
2017/8/27, 35, 13, 36
2017/8/28, 33, 4, 23
2017/8/29, 17, 6, 40
2017/8/30, 24, 7, 31
2017/8/31, 26, 5, 16
2017/9/1, 24, 4, 16
2017/9/2, 19, 8, 32
2017/9/3, 27, 15, 37
2017/9/4, 46, , 
2017/9/9, 24, 8, 21
2017/9/10, 17, 8, 18
2017/9/11, 17, 5, 18
2017/9/12, 19, 9, 32
2017/9/13, 27, 14, 42
2017/9/14, 47, 8, 26
2017/9/15, 27, 7, 29
2017/9/16, 25, 8, 33
2017/9/17, 32, 8, 31
2017/9/18, 35, 11, 36
2017/9/19, 41, 12, 41
2017/9/20, 47, 10, 37
2017/9/21, 36, 14, 39
2017/9/22, 47, 12, 40
2017/9/23, 42, 10, 36
2017/9/24, 31, 10, 35
2017/9/25, 37, 11, 22
2017/9/26, 33, 10, 37
2017/9/27, 31, 15, 48
2017/9/28, 45, 12, 34
2017/9/29, 28, 12, 32
2017/9/30, 20, 9, 29
2017/4/1, 10, 4, 36
2017/4/2, 18, 7, 35
2017/4/3, 36, 6, 43
2017/4/4, 25, 9, 36
2017/4/5, 34, 5, 30
2017/4/6, 27, 2, 35
2017/4/7, 15, 6, 44
2017/4/8, 23, 10, 52
2017/4/9, 48, 10, 49
2017/4/10, 27, 9, 50
2017/4/11, 32, 9, 47
2017/4/12, 27, 9, 51
2017/4/13, 32, 12, 47
2017/4/14, 38, 15, 45
2017/4/15, 55, 18, 43
2017/4/16, 46, 12, 40
2017/4/17, 44, 8, 35
2017/4/18, 33, 5, 33
2017/4/19, 27, 16, 40
2017/4/20, 58, 12, 37
2017/4/21, 56, 11, 35
2017/4/22, 9, 2, 25
2017/4/23, 16, 1, 20
2017/4/24, 10, 3, 23
