date, pm25, o3, no2
2018/10/23, 15, 18, 
2018/10/24, 21, 26, 
2018/10/25, 16, 32, 
2018/10/26, 32, 32, 
2018/10/27, 36, 36, 
2018/10/28, 29, 32, 
2018/10/29, 23, 27, 
2018/10/30, 22, 21, 
2018/10/31, 17, 28, 
2018/11/1, 12, 32, 
2018/11/2, 19, 34, 
2018/11/3, 21, 26, 
2018/11/4, 15, 19, 
2018/11/5, 36, 10, 
2018/11/6, 34, , 
2018/7/1, 93, 21, 
2018/7/2, 68, 25, 
2018/7/3, 70, 24, 
2018/7/4, 57, 30, 
2018/7/5, 40, 42, 
2018/7/6, 40, 38, 
2018/7/7, 28, 34, 
2018/7/8, 26, 17, 
2018/7/9, 45, 20, 
2018/7/10, 56, 23, 
2018/7/11, 51, 24, 
2018/7/12, 56, 22, 
2018/7/13, 44, 22, 
2018/7/14, 41, 19, 
2018/7/15, 87, 21, 
2018/7/16, 92, 23, 
2018/7/17, 67, 29, 
2018/7/18, 57, 28, 
2018/7/19, 53, 28, 
2018/7/20, 55, 26, 
2018/7/21, 59, 27, 
2018/7/22, 66, 40, 
2018/7/23, 49, 53, 
2018/7/24, 59, 50, 
2018/7/25, 54, 55, 
2018/7/26, 46, 50, 
2018/7/27, 49, 30, 
2018/7/28, 61, 27, 
2018/7/29, 55, 31, 
2018/7/30, 34, 52, 
2018/7/31, 34, 71, 
2018/8/1, 32, 63, 
2018/8/2, 42, 56, 
2018/8/3, 39, 31, 
2018/8/4, 36, 22, 
2018/8/5, 48, 32, 
2018/8/6, 24, 25, 
2018/8/7, 30, 26, 
2018/8/8, 23, 26, 
2018/8/9, 27, 28, 
2018/8/10, 39, 23, 
2018/8/11, 47, 16, 
2018/8/12, 63, 17, 
2018/8/13, 82, 20, 
2018/8/14, 73, 25, 
2018/8/15, 46, 23, 
2018/8/16, 46, 22, 
2018/8/17, 48, 24, 
2018/8/18, 42, 26, 
2018/8/19, 33, 26, 
2018/8/20, 32, 27, 
2018/8/21, 30, 31, 
2018/8/22, 26, 34, 
2018/8/23, 33, 28, 
2018/8/24, 27, 26, 
2018/8/25, 26, 28, 
2018/8/26, 36, 17, 
2018/8/27, 40, , 
2018/9/12, 16, 26, 
2018/9/13, 23, 21, 
2018/9/14, 18, 19, 
2018/9/15, 15, 20, 
2018/9/16, 17, 24, 
2018/9/17, 21, 14, 
2018/9/18, 24, 20, 
2018/9/19, 23, 19, 
2018/9/20, 23, 13, 
2018/9/21, 22, 20, 
2018/9/22, 19, 22, 
2018/9/26, 32, 35, 
2018/9/27, 22, 36, 
2018/9/28, 36, 22, 
2018/9/29, 23, 24, 
2018/9/30, 21, 25, 
2018/5/14, 36, 28, 
2018/5/15, 46, 33, 
2018/5/16, 37, 38, 
2018/5/17, 32, 41, 
2018/5/18, 37, 36, 
2018/5/19, 39, 29, 
2018/5/20, 30, 27, 
2018/5/21, 23, 35, 
2018/5/22, 24, 30, 
2018/5/23, 21, 30, 
2018/5/24, 20, 34, 
2018/5/25, 26, 35, 
2018/5/26, 21, 39, 
2018/5/27, 20, 41, 
2018/5/28, 23, 44, 
2018/5/29, 24, 42, 
2018/5/30, 21, 32, 
2018/5/31, 30, 34, 
2018/6/1, 56, 33, 
2018/6/2, 44, 34, 
2018/6/3, 33, 33, 
2018/6/4, 25, 34, 
2018/6/5, 31, 31, 
2018/6/6, 33, 33, 
2018/6/7, 33, 28, 
2018/6/8, 36, 25, 
2018/6/9, 52, 23, 
2018/6/10, 68, 21, 
2018/6/11, 56, 23, 
2018/6/12, 40, 25, 
2018/6/13, 34, 26, 
2018/6/14, 22, 24, 
2018/6/15, 38, 24, 
2018/6/16, 47, 24, 
2018/6/17, 23, 25, 
2018/6/18, 12, 25, 
2018/6/19, 12, 15, 
2018/6/20, 11, 22, 
2018/6/21, 36, 23, 
2018/6/22, 57, 31, 
2018/6/23, 44, 24, 
2018/6/24, 36, 23, 
2018/6/25, 35, 25, 
2018/6/26, 33, 22, 
2018/6/27, 31, 22, 
2018/6/28, 34, 21, 
2018/6/29, 66, 21, 
2018/6/30, 89, 20, 
2020/1/1, , 13, 
2019/7/12, , 41, 
2019/6/14, , 23, 
2018/9/11, , 25, 
2018/9/23, , 34, 
2018/9/24, , 17, 
2018/9/25, , 28, 
2018/4/1, , 19, 
2018/4/2, , 13, 
2018/4/3, , 14, 
2018/4/4, , 24, 
2018/4/5, , 18, 
2018/4/6, , 11, 
2018/4/7, , 15, 
2018/4/8, , 19, 
2018/4/9, , 14, 
2018/4/10, , 26, 
2018/4/11, , 24, 
2018/4/12, , 15, 
2018/4/13, , 11, 
2018/4/14, , 21, 
2018/4/15, , 23, 
2018/4/16, , 22, 
2018/4/17, , 22, 
2018/4/18, , 23, 
2018/4/19, , 25, 
2018/4/20, , 21, 
2018/4/21, , 17, 
2018/4/22, , 19, 
2018/4/23, , 26, 
2018/4/24, , 24, 
2018/4/25, , 18, 
2018/4/26, , 21, 
2018/4/27, , 24, 
2018/4/28, , 25, 
2018/4/29, , 24, 
2018/4/30, , 26, 
2018/5/1, , 24, 
2018/5/2, , 21, 
2018/5/3, , 23, 2
2018/2/26, , 27, 
2018/2/27, , 19, 
2018/2/28, , 20, 
2018/3/1, , 26, 
2018/3/2, , 30, 
2018/3/3, , 25, 
2018/3/4, , 20, 
2018/3/5, , 26, 
2018/3/6, , 37, 
2018/3/7, , 33, 
2018/3/8, , 37, 
2018/3/9, , 31, 
2018/3/10, , 32, 
2018/3/11, , 28, 
2018/3/12, , 32, 
2018/3/13, , 35, 
2018/3/14, , 41, 
2018/3/15, , 30, 
2018/3/16, , 32, 
2018/3/17, , 21, 
2018/3/18, , 13, 
2018/3/19, , 30, 
2018/3/20, , 26, 
2018/3/21, , 33, 
2018/3/22, , 30, 
2018/3/23, , 24, 
2018/3/24, , 19, 
