date, pm25, pm10, o3, no2, co
2019/12/26, 36, 18, , 12, 3
2019/12/27, 51, 31, , 15, 4
2019/12/28, 80, , , , 
2019/7/1, 22, 16, 49, 13, 3
2019/7/2, 30, 10, 41, 7, 2
2019/7/3, 13, 11, 54, 6, 3
2019/7/4, 27, 15, 59, 9, 3
2019/7/5, 41, 27, 48, 6, 4
2019/7/6, 65, 13, 22, 4, 3
2019/7/7, 37, 12, 31, 10, 3
2019/7/8, 23, 26, 69, 11, 3
2019/7/9, 31, 20, 47, 14, 4
2019/7/10, 32, 12, 32, 9, 3
2019/7/11, 22, 17, 38, 14, 4
2019/7/12, 22, 17, 42, 6, 3
2019/7/13, 31, 13, 36, 4, 2
2019/7/14, 27, 27, 34, 11, 3
2019/7/15, 30, 21, 32, 11, 3
2019/7/16, 34, 18, 43, 10, 3
2019/7/17, 28, 14, 40, 15, 3
2019/7/18, 23, 17, 42, 13, 4
2019/7/19, 35, , 36, 7, 3
2019/7/20, 12, , 28, 5, 3
2019/7/21, 18, , 24, 9, 3
2019/7/22, 16, , 34, 10, 3
2019/7/23, 33, , 31, 11, 3
2019/7/24, 30, , 63, 15, 4
2019/7/25, 33, , 53, 15, 4
2019/7/26, 41, , 45, 6, 4
2019/7/27, 48, , 46, 7, 4
2019/7/28, 48, , 37, 15, 4
2019/7/29, 37, 6, 23, 7, 3
2019/7/30, 15, 8, 23, 9, 3
2019/7/31, 10, 13, 28, 13, 3
2019/8/1, 15, 15, 41, 14, 4
2019/8/2, 20, 15, 55, 11, 4
2019/8/3, 30, 12, 36, 5, 2
2019/8/4, 26, 19, 48, 14, 3
2019/8/5, 34, 13, 42, 13, 3
2019/8/6, 18, 19, 35, 12, 4
2019/8/7, 28, 12, 31, 11, 3
2019/8/8, 20, 13, 35, 14, 4
2019/8/9, 20, 13, 39, 7, 3
2019/8/10, 24, 13, 51, 8, 3
2019/8/11, 26, 15, 49, 9, 3
2019/8/12, 32, 12, 41, 10, 3
2019/8/13, 23, 11, 31, 11, 3
2019/8/14, 18, 10, 26, 11, 3
2019/8/15, 16, 15, 41, 13, 3
2019/8/16, 25, 13, 35, 9, 3
2019/8/17, 24, 9, 35, 8, 3
2019/8/18, 15, 12, 31, 10, 3
2019/8/19, 15, 13, 32, 14, 3
2019/8/20, 16, 13, 33, 15, 4
2019/8/21, 21, 9, 25, 6, 2
2019/8/22, 14, 6, 22, 7, 3
2019/8/23, 6, 8, 30, 7, 2
2019/8/24, 13, 9, 35, 2, 2
2019/8/25, 18, 9, 28, 5, 2
2019/8/26, 18, 12, 28, 11, 3
2019/8/27, 15, 18, 24, 10, 3
2019/8/28, 16, 19, 38, 10, 3
2019/8/29, 20, 13, 37, 12, 3
2019/8/30, 18, 11, 30, 10, 3
2019/8/31, 15, 9, 31, 4, 3
2019/9/1, 20, 13, 33, 3, 3
2019/9/2, 26, 13, 29, 10, 3
2019/9/3, 27, 8, 21, 7, 3
2019/9/4, 13, 13, 30, 10, 3
2019/9/5, 14, 12, 22, 14, 4
2019/9/6, 21, 11, 28, 8, 4
2019/9/7, 18, 6, 19, 3, 2
2019/9/8, 11, 9, 32, 4, 2
2019/9/9, 20, 14, 43, 13, 4
2019/9/10, 26, 15, 34, 15, 3
2019/9/11, 29, 7, 25, 5, 2
2019/9/12, 12, 10, 29, 8, 3
2019/9/13, 12, 12, 35, 8, 3
2019/9/14, 17, 10, 37, 7, 3
2019/9/15, 21, 11, 31, 9, 3
2019/9/16, 21, 9, 35, 7, 2
2019/9/17, 21, 18, 46, 12, 3
2019/9/18, 30, 22, 39, 20, 4
2019/9/19, 30, 25, 50, 18, 4
2019/9/20, 42, 19, 35, 8, 3
2019/9/21, 35, 12, 25, 6, 3
2019/9/22, 22, 11, 25, 11, 3
2019/9/23, 15, 14, 35, 12, 3
2019/9/24, 18, 13, 30, 10, 3
2019/9/25, 19, 16, 29, 14, 3
2019/9/26, 15, 15, 21, 14, 3
2019/9/27, 17, 7, 22, 6, 2
2019/9/28, 14, 6, 18, 2, 2
2019/9/29, 16, 14, 30, 10, 3
2019/9/30, 30, 15, 20, 13, 3
2019/4/1, 28, 16, 38, 13, 3
2019/4/2, 46, 13, 39, 18, 3
2019/4/3, 29, 15, 35, 10, 2
2019/4/4, 34, 22, 32, 11, 3
2019/4/5, 45, 28, 43, 10, 4
2019/4/6, 71, 23, 35, 12, 3
2019/4/7, 54, 15, 42, 15, 3
2019/4/8, 36, 9, 41, 15, 3
2019/4/9, 15, 5, 29, 9, 2
2019/4/10, 12, 9, 33, 5, 2
2019/4/11, 30, 13, 33, 9, 2
2019/4/12, 21, 7, 38, 6, 2
2019/4/13, 14, 6, 36, 6, 2
2019/4/14, 9, 18, 39, 19, 3
2019/4/15, 9, 20, 33, 15, 3
2019/4/16, 17, 27, 41, 8, 2
2019/4/17, 58, 13, 31, 14, 3
2019/4/18, 24, 11, 38, 10, 3
2019/4/19, 10, 8, 39, 12, 3
2019/4/20, 15, 22, 50, 9, 3
2019/4/21, 33, 24, 48, 14, 3
2019/4/22, 32, 9, 37, 11, 2
2019/4/23, 18, 14, 36, 12, 2
2019/4/24, 14, 24, 45, 15, 3
2019/4/25, 50, 15, 43, 12, 3
2019/4/26, 20, 7, 41, 6, 2
2019/4/27, 11, 10, 39, 6, 2
2019/4/28, 16, 14, 34, 9, 3
2019/4/29, 27, 13, 32, 10, 3
2019/4/30, 36, 10, 33, 12, 3
2019/5/1, 22, 10, 33, 13, 3
2019/5/2, 20, 11, 31, 15, 3
2019/5/3, 19, 12, 34, 11, 3
2019/5/4, 23, 14, 47, 8, 3
2019/5/5, 44, 10, 37, 14, 3
2019/5/6, 21, 9, 33, 14, 3
2019/5/7, 9, 10, 35, 6, 2
2019/5/8, 21, 9, 31, 10, 3
2019/5/9, 20, 6, 32, 10, 2
2019/5/10, 7, 8, 37, 8, 2
2019/5/11, 16, 8, 37, 8, 2
2019/5/12, 18, 9, 38, 13, 3
2019/5/13, 22, 15, 39, 14, 3
2019/5/14, 26, 22, 52, 13, 3
2019/5/15, 45, 21, 39, 21, 4
2019/5/16, 33, 8, 29, 10, 3
2019/5/17, 13, 11, 32, 8, 2
2019/5/18, 21, 10, 44, 4, 2
2019/5/19, 20, 5, 25, 9, 2
2019/5/20, 5, 8, 27, 6, 2
2019/5/21, 15, 21, 49, 8, 2
2019/5/22, 26, 12, 39, 13, 3
2019/5/23, 13, 10, 33, 10, 2
2019/5/24, 19, 13, 40, 7, 3
2019/5/25, 25, 8, 33, 6, 2
2019/5/26, 23, 11, 37, 9, 3
2019/5/27, 24, 13, 32, 15, 3
2019/5/28, 24, 16, 33, 12, 3
2019/5/29, 23, 14, 47, 22, 4
2019/5/30, 15, 22, 45, 14, 4
2019/5/31, 33, 18, 36, 9, 3
2019/6/1, 40, 11, 27, 6, 2
2019/6/2, 25, 6, 29, 5, 1
2019/6/3, 26, 19, 46, 19, 4
2019/6/4, 32, 17, 52, 12, 3
2019/6/5, 25, 14, 31, 8, 2
2019/6/6, 33, 16, 41, 12, 3
2019/6/7, 23, 18, 44, 10, 3
2019/6/8, 31, 17, 39, 8, 3
2019/6/9, 36, 14, 33, 12, 3
2019/6/10, 20, 19, 50, 18, 3
2019/6/11, 26, 13, 41, 11, 2
2019/6/12, 25, 10, 29, 12, 2
2019/6/13, 14, 18, 46, 12, 3
2019/6/14, 21, 13, 38, 7, 3
2019/6/15, 33, 9, 27, 5, 2
2019/6/16, 21, 11, 27, 8, 2
2019/6/17, 23, 15, 39, 12, 3
2019/6/18, 15, 11, 35, 13, 3
2019/6/19, 16, 15, 26, 14, 3
2019/6/20, 26, 12, 28, 11, 3
2019/6/21, 22, 11, 41, 5, 2
2019/6/22, 23, 10, 42, 5, 2
2019/6/23, 24, 13, 36, 14, 3
2019/6/24, 17, 13, 41, 14, 3
2019/6/25, 20, 17, 57, 18, 3
2019/6/26, 21, 17, 55, 17, 3
2019/6/27, 23, 13, 50, 18, 3
2019/6/28, 19, 12, 57, 8, 2
2019/6/29, 34, 12, 47, 8, 3
2019/6/30, 30, 13, 47, 13, 3
2019/1/1, 24, 16, 17, 12, 2
2019/1/2, 41, 22, 17, 11, 2
2019/1/3, 37, 24, 17, 18, 5
2019/1/4, 34, 20, 22, 12, 4
2019/1/5, 43, 8, 29, 10, 3
2019/1/6, 15, 13, 24, 7, 2
2019/1/7, 40, 16, 21, 8, 3
2019/1/8, 43, 13, 22, 10, 2
2019/1/9, 26, 15, 23, 21, 3
2019/1/10, 32, 26, 15, 25, 4
2019/1/11, 58, 23, 21, 9, 3
2019/1/12, 62, 8, 30, 9, 2
2019/1/13, 20, 19, 22, 13, 3
2019/1/14, 50, 17, 18, 10, 3
2019/1/15, 37, 14, 29, 11, 2
2019/1/16, 22, 18, 27, 16, 3
2019/1/17, 46, 18, 29, 15, 3
2019/1/18, 35, 9, 29, 9, 2
2019/1/19, 13, 48, 28, 9, 2
2019/1/20, 15, 26, 30, 20, 3
2019/1/21, 17, 23, 25, 22, 3
2019/1/22, 40, 19, 24, 18, 3
2019/1/23, 47, 27, 24, 17, 3
2019/1/24, 62, 51, 26, 18, 3
2019/1/25, 23, 51, 25, 22, 4
2019/1/26, 36, 72, 27, 14, 3
2019/1/27, 50, 11, 29, 11, 2
2019/1/28, 37, 23, 28, 11, 2
2019/1/29, 24, 41, 23, 7, 2
2019/1/30, 21, 50, 18, 20, 3
2019/1/31, 23, 23, 20, 37, 5
2019/2/1, 39, 33, 20, 15, 4
2019/2/2, 76, 22, 16, 9, 3
2019/2/3, 58, , 15, 15, 3
2019/2/4, 51, 13, 26, 11, 2
2019/2/5, 32, 10, 24, 16, 3
2019/2/6, 29, 9, 24, 10, 3
2019/2/7, 18, 19, 27, 9, 2
2019/2/8, 17, 13, 26, 12, 3
2019/2/9, 18, 17, 25, 7, 2
2019/2/10, 52, 19, 24, 8, 2
2019/2/11, 59, 12, 27, 11, 3
2019/2/12, 26, 24, 31, 13, 2
2019/2/13, 40, 26, 23, 23, 4
2019/2/14, 34, 27, 29, 14, 3
2019/2/15, 41, 16, 33, 16, 3
2019/2/16, 23, 11, 33, 6, 2
2019/2/17, 29, 26, 31, 24, 3
2019/2/18, 25, 34, 31, 32, 4
2019/2/19, 39, 13, 32, 9, 2
2019/2/20, 44, 31, 42, 18, 3
2019/2/21, 58, 39, 45, 25, 4
2019/2/22, 75, , 35, 5, 2
2019/2/23, 68, 11, 40, 3, 2
2019/2/24, 29, 14, 31, 15, 3
2019/2/25, 16, 21, 32, 18, 3
2019/2/26, 19, 24, 32, 18, 3
2019/2/27, 43, 31, 31, 26, 4
2019/2/28, 39, 23, 36, 18, 3
2019/3/1, 46, 31, 40, 16, 3
2019/3/2, 41, 16, 34, 7, 2
2019/3/3, 25, 19, 34, 11, 3
2019/3/4, 26, 46, 36, 13, 3
2019/3/5, 23, 32, 40, 20, 3
2019/3/6, 25, 28, 39, 26, 4
2019/3/7, 34, 32, 36, 33, 6
2019/3/8, 69, 25, 36, 10, 3
2019/3/9, 68, 14, 42, 4, 2
2019/3/10, 35, 17, 44, 16, 3
2019/3/11, 35, 31, 37, 27, 4
2019/3/12, 60, 17, 28, 15, 3
2019/3/13, 43, 14, 34, 8, 2
2019/3/14, 29, 8, 35, 11, 2
2019/3/15, 22, 13, 38, 8, 2
2019/3/16, 17, 19, 40, 14, 3
2019/3/17, 37, 25, 40, 24, 3
2019/3/18, 51, 19, 37, 24, 4
2019/3/19, 48, 30, 29, 22, 4
2019/3/20, 61, 19, 35, 18, 3
2019/3/21, 46, 12, 38, 19, 4
2019/3/22, 16, 15, 35, 20, 5
2019/3/23, 26, 19, 35, 13, 4
2019/3/24, 37, 12, 36, 16, 3
2019/3/25, 10, 13, 39, 21, 4
2019/3/26, 15, 20, 39, 20, 3
2019/3/27, 40, 18, 36, 13, 3
2019/3/28, 44, 15, 34, 17, 3
2019/3/29, 32, 11, 36, 12, 3
2019/3/30, 17, 6, 37, 7, 2
2019/3/31, 12, 17, 37, 17, 3
2018/10/1, 15, 8, 18, 14, 3
2018/10/2, 16, 17, 30, 11, 3
2018/10/3, 26, 9, 28, 8, 2
2018/10/4, 11, 9, 22, 8, 3
2018/10/5, 26, 7, 21, 8, 3
2018/10/6, 13, 4, 19, 4, 2
2018/10/7, 14, 15, 30, 13, 3
2018/10/8, 44, 17, 40, 12, 3
2018/10/9, 40, 12, 20, 11, 2
2018/10/10, 19, 7, 24, 7, 2
2018/10/11, 5, 9, 26, 15, 3
2018/10/12, 20, 12, 26, 10, 3
2018/10/13, 32, 15, 26, 7, 3
2018/10/14, 54, 8, 22, 11, 3
2018/10/15, 19, 15, 30, 14, 3
2018/10/16, 22, 10, 27, 16, 3
2018/10/17, 13, 23, 30, 20, 4
2018/10/18, 20, 19, 24, 14, 3
2018/10/19, 22, 12, 26, 7, 2
2018/10/20, 15, 10, 26, 10, 3
2018/10/21, 19, 27, 31, 18, 4
2018/10/22, 24, 10, 23, 15, 3
2018/10/23, 13, 11, 23, 17, 4
2018/10/24, 24, 20, 24, 20, 4
2018/10/25, 32, 19, 22, 11, 3
2018/10/26, 54, 21, 26, 12, 3
2018/10/27, 58, 27, 19, 8, 3
2018/10/28, 38, , 24, 15, 3
2018/10/29, 29, 20, 20, 15, 3
2018/10/30, 45, 16, 22, 18, 4
2018/10/31, 45, 9, 24, 16, 3
2018/11/1, 16, 8, 16, 15, 4
2018/11/2, 25, 7, 26, 10, 3
2018/11/3, 16, 10, 25, 4, 2
2018/11/4, 31, 10, 16, 9, 2
2018/11/5, 29, 7, 15, 8, 2
2018/11/6, 17, 7, 14, 8, 2
2018/11/7, 15, 14, 17, 14, 3
2018/11/8, 39, 17, 19, , 3
2018/11/9, 45, 23, 23, , 2
2018/11/10, 23, 14, 18, , 3
2018/11/11, 36, 17, 18, 15, 3
2018/11/12, 46, 14, 24, 17, 4
2018/11/13, 30, 17, 25, 25, 4
2018/11/14, 26, 19, 17, 27, 5
2018/11/15, 52, 23, 13, 13, 3
2018/11/16, 52, 16, , 14, 3
2018/11/17, 35, 10, , 10, 3
2018/11/18, 29, 17, , 17, 4
2018/11/19, 45, 25, 20, 14, 3
2018/11/20, 32, 15, 24, 11, 2
2018/11/21, 31, 15, 25, 3, 1
2018/11/22, 47, 26, 20, 11, 2
2018/11/23, 65, 13, 17, 7, 2
2018/11/24, 42, 9, 15, 6, 2
2018/11/25, 24, 21, 19, 12, 2
2018/11/26, 16, 20, 17, 14, 2
2018/11/27, 24, 25, 17, 19, 3
2018/11/28, 44, 33, 10, 25, 5
2018/11/29, 61, 37, 9, 24, 5
2018/11/30, 80, 21, 17, 6, 2
2018/12/1, 51, 6, 17, 8, 2
2018/12/2, 20, 7, 23, 16, 3
2018/12/3, 12, 10, 24, 18, 2
2018/12/4, 23, 12, 23, 14, 2
2018/12/5, 31, 15, 20, 15, 2
2018/12/6, 34, 25, , 21, 3
2018/12/7, 34, 27, , 20, 4
2018/12/8, 50, 30, , 15, 3
2018/12/9, 67, , , 13, 3
2018/12/10, 66, 34, , 15, 2
2018/12/11, 69, 32, , 12, 3
2018/12/12, 75, 40, , 16, 3
2018/12/13, 83, 39, 7, 20, 5
2018/12/14, 94, 22, 20, 20, 4
2018/12/15, 56, 20, 18, 13, 4
2018/12/16, 52, 15, 22, 21, 3
2018/12/17, 26, 23, 12, 27, 5
2018/12/18, 50, 25, 13, 18, 3
2018/12/19, 52, 32, 12, 17, 4
2018/12/20, 74, 10, 17, 14, 2
2018/12/21, 25, 11, 19, 10, 2
2018/12/22, 41, 13, 19, 4, 2
2018/12/23, 37, 27, 17, 10, 3
2018/12/24, 31, 30, 6, 20, 6
2018/12/25, 56, 29, 15, 10, 3
2018/12/26, 67, 14, 22, 7, 1
2018/12/27, 43, 9, 20, 8, 2
2018/12/28, 18, 21, 21, 13, 2
2018/12/29, 24, 31, 20, 5, 2
2018/12/30, 38, , , , 
2018/7/1, 44, , 41, 12, 2
2018/7/2, 13, , 58, 15, 2
2018/7/3, 19, , 55, 9, 3
2018/7/4, 37, , 39, 14, 3
2018/7/5, 37, , 32, 9, 2
2018/7/6, 8, , 37, 11, 2
2018/7/7, 13, , 58, 10, 3
2018/7/8, 33, , 49, 16, 3
2018/7/9, 29, , 43, 9, 2
2018/7/10, 24, , 51, 9, 2
2018/7/11, 25, , 62, 17, 3
2018/7/12, 40, , 86, 15, 3
2018/7/13, 49, , 57, 10, 3
2018/7/14, 15, , 73, 8, 4
2018/7/15, 41, , 44, 16, 3
2018/7/16, 33, , 24, 9, 2
2018/7/17, 13, 10, 27, 10, 2
2018/7/18, 11, 18, 57, 11, 2
2018/7/19, 21, 13, 35, 13, 2
2018/7/20, 23, 11, 39, 8, 3
2018/7/21, 28, 17, 37, 8, 4
2018/7/22, 46, 15, 25, 12, 3
2018/7/23, 42, 14, 42, 16, 3
2018/7/24, 26, 16, 43, 16, 3
2018/7/25, 23, 15, 30, 11, 3
2018/7/26, 19, 11, 28, 12, 3
2018/7/27, 23, 12, 34, 10, 3
2018/7/28, 27, 16, 44, 9, 2
2018/7/29, 42, 16, 52, 13, 3
2018/7/30, 34, 18, 43, 19, 3
2018/7/31, 37, , 38, 17, 3
2018/8/1, 37, 14, 36, 16, 3
2018/8/2, 36, 11, 40, 8, 2
2018/8/3, 24, 19, 80, 11, 4
2018/8/4, 43, 20, 46, 6, 3
2018/8/5, 45, 11, 45, 15, 3
2018/8/6, 23, 11, 25, 10, 3
2018/8/7, 27, 15, 34, 15, 4
2018/8/8, 29, 19, 36, 14, 4
2018/8/9, 40, 17, 36, 14, 4
2018/8/10, 43, 21, 37, 10, 4
2018/8/11, 51, 19, 40, 10, 3
2018/8/12, 56, 24, 48, 15, 4
2018/8/13, 53, 30, 64, 19, 5
2018/8/14, 69, 33, 47, 13, 3
2018/8/15, 64, 23, 37, 8, 2
2018/8/16, 40, 19, 41, 14, 3
2018/8/17, 32, 21, 23, 9, 3
2018/8/18, 52, 27, 38, 6, 4
2018/8/19, 64, 22, 37, 5, 2
2018/8/20, 52, 21, 36, 16, 4
2018/8/21, 52, 18, 28, 13, 4
2018/8/22, 44, 25, 39, 19, 4
2018/8/23, 42, 25, 36, 16, 3
2018/8/24, 52, 24, 40, 12, 5
2018/8/25, 63, 26, 57, 11, 5
2018/8/26, 67, 28, 42, 13, 4
2018/8/27, 62, 13, 39, 12, 2
2018/8/28, 27, 10, 29, 11, 3
2018/8/29, 15, 9, 29, 10, 4
2018/8/30, 20, 16, 47, 14, 4
2018/8/31, 33, 11, 31, 10, 4
2018/9/1, 24, 10, 31, 7, 3
2018/9/2, 18, 7, 27, 6, 2
2018/9/3, 8, 15, 55, 13, 3
2018/9/4, 27, 12, 30, 14, 3
2018/9/5, 21, 10, 29, 13, 4
2018/9/6, 16, 9, 31, 11, 3
2018/9/7, 19, 9, 27, 3, 2
2018/9/8, 18, 7, 29, 4, 2
2018/9/9, 12, 13, 32, 13, 3
2018/9/10, 15, 14, 41, 12, 3
2018/9/11, 28, 14, 43, 15, 3
2018/9/12, 20, 13, 36, 15, 3
2018/9/13, 23, 20, 57, 20, 5
2018/9/14, 37, 21, 52, 17, 5
2018/9/15, 42, 14, 36, 10, 3
2018/9/16, 32, 13, 48, 20, 4
2018/9/17, 29, , 22, 9, 3
2018/9/18, 19, 8, 24, 7, 2
2018/9/19, 16, 16, 52, 9, 3
2018/9/20, 45, 14, 32, 8, 3
2018/9/21, 21, 8, 28, 11, 3
2018/9/22, 18, 11, 32, 7, 3
2018/9/23, 27, 10, 33, 6, 2
2018/9/24, 24, 16, 29, 14, 4
2018/9/25, 33, 9, 25, 13, 3
2018/9/26, 17, 15, 34, 18, 4
2018/9/27, 21, 10, 20, 14, 3
2018/9/28, 17, 11, 26, 9, 2
2018/9/29, 13, 7, 27, 4, 2
2018/9/30, 20, 6, 24, 8, 2
2018/4/1, 14, , 35, , 
2018/4/2, 26, , 37, , 
2018/4/3, 30, , 35, , 
2018/4/4, 20, , 33, , 
2018/4/5, 38, , 40, , 
2018/4/6, 31, , 35, , 
2018/4/7, 18, , 42, , 
2018/4/8, 21, , 43, , 
2018/4/9, 24, , 40, , 
2018/4/10, 38, , 34, , 
2018/4/11, 49, , 38, , 
2018/4/12, 49, , 36, , 
2018/4/13, 21, , 40, , 
2018/4/14, 11, , 37, , 
2018/4/15, 9, , 35, , 
2018/4/16, 16, , 40, , 
2018/4/17, 18, , 36, , 
2018/4/18, 13, , 47, , 
2018/4/19, 17, , 47, , 
2018/4/20, 26, , 44, , 
2018/4/21, 21, , 52, , 
2018/4/22, 36, , 51, , 
2018/4/23, 23, , 51, , 
2018/4/24, 28, , 34, , 
2018/4/25, 14, , 38, , 
2018/4/26, 17, , 34, , 
2018/4/27, 12, , 38, , 
2018/4/28, 11, , 39, , 
2018/4/29, 15, , 47, , 
2018/4/30, 33, , 51, , 
2018/5/1, 37, , 47, , 
2018/5/2, 29, , 29, , 
2018/5/3, 15, , 46, , 
2018/5/4, 19, , 56, , 
2018/5/5, 43, , 43, , 
2018/5/6, 35, , 42, , 
2018/5/7, 16, , 67, , 
2018/5/8, 32, , 52, , 
2018/5/9, 46, , 33, , 
2018/5/10, 23, , 34, , 
2018/5/11, 12, , 36, , 
2018/5/15, 17, , 41, 18, 3
2018/5/16, 22, , 34, 14, 3
2018/5/17, 22, , 39, 10, 2
2018/5/18, 9, , 35, 9, 3
2018/5/19, 34, , 30, 6, 2
2018/5/20, 10, , 26, 11, 2
2018/5/21, 12, , 38, 20, 3
2018/5/22, 19, , 40, 17, 3
2018/5/23, 34, , 69, 16, 3
2018/5/24, 35, , 92, 20, 4
2018/5/25, 40, , 67, 7, 2
2018/5/26, 23, , 87, 11, 4
2018/5/27, 45, , 64, 8, 3
2018/5/28, 58, , 48, 14, 3
2018/5/29, 42, , 50, 12, 3
2018/5/30, 51, , 57, 15, 3
2018/5/31, 24, , 25, 12, 3
2018/6/1, 17, , 24, 5, 2
2018/6/2, 11, , 31, 4, 2
2018/6/3, 17, , 47, 12, 2
2018/6/4, 17, , 32, 8, 2
2018/6/5, 16, , 37, 13, 2
2018/6/6, 30, , 46, 14, 3
2018/6/7, 37, , 33, 10, 2
2018/6/8, 19, , 37, 8, 2
2018/6/9, 31, , 33, 6, 2
2018/6/10, 36, , 40, 8, 2
2018/6/11, 29, , 38, 10, 2
2018/6/12, 28, , 42, 16, 3
2018/6/13, 22, , 60, 18, 3
2018/6/14, 30, , 68, 15, 3
2018/6/15, 37, , 55, 9, 3
2018/6/16, 30, , 48, 7, 3
2018/6/17, 52, , 35, 12, 3
2018/6/18, 28, , 22, 8, 2
2018/6/19, 25, , 31, 8, 2
2018/6/20, 27, , 36, 9, 2
2018/6/21, 35, , 34, 13, 3
2018/6/22, 17, , 39, 9, 2
2018/6/23, 27, , 35, 5, 2
2018/6/24, 24, , 37, 6, 2
2018/6/25, 24, , 42, 7, 2
2018/6/26, 28, , 47, 18, 3
2018/6/27, 36, , 48, 11, 3
2018/6/28, 34, , 71, 14, 3
2018/6/29, 36, , 53, 5, 3
2018/6/30, 39, , 39, 4, 2
2018/1/1, 29, , , , 
2018/1/2, 33, , , , 
2018/1/3, 35, , , , 
2018/1/4, 21, , , , 
2018/1/5, 19, , , , 
2018/1/6, 33, , , , 
2018/1/7, 47, , , , 
2018/1/8, 56, , , , 
2018/1/9, 80, , , , 
2018/1/10, 46, , , , 
2018/1/11, 20, , , , 
2018/1/12, 14, , , , 
2018/1/13, 19, , , , 
2018/1/14, 34, , , , 
2018/1/15, 45, , , , 
2018/1/16, 35, , , , 
2018/1/17, 34, , , , 
2018/1/18, 50, , , , 
2018/1/19, 41, , , , 
