date, pm10, o3, no2
2019/8/13, 32, 31, 4
2019/8/14, 27, 33, 3
2019/8/15, 27, 30, 2
2019/8/16, 24, 28, 3
2019/8/17, 27, 29, 2
2019/8/18, 27, 27, 2
2019/8/19, 31, 29, 1
2019/8/20, 32, 34, 2
2019/8/21, 27, 33, 3
2019/8/22, 24, 38, 4
2019/8/23, 29, 40, 2
2019/8/24, 26, 32, 3
2019/8/25, 23, 28, 3
2019/8/26, 24, 10, 2
2019/8/28, 29, 40, 2
2019/8/29, 30, 41, 4
2019/8/30, 31, 39, 3
2019/8/31, 32, 41, 2
2019/9/1, 31, 29, 1
2019/9/2, 29, 35, 2
2019/9/3, 24, 42, 5
2019/9/4, 25, 28, 4
2019/9/5, 26, 31, 1
2019/9/6, 28, 35, 2
2019/9/7, 25, 31, 2
2019/9/8, 22, 31, 2
2019/9/9, 19, 34, 2
2019/9/10, 25, 34, 3
2019/9/11, 26, 40, 1
2019/9/12, 27, 36, 6
2019/9/13, 30, 38, 3
2019/9/14, 35, 36, 3
2019/9/15, 41, 35, 3
2019/9/16, 43, 28, 3
2019/9/17, 47, 29, 2
2019/9/18, 55, 37, 2
2019/9/19, 50, 40, 3
2019/9/20, 38, 32, 1
2019/9/21, 47, 31, 1
2019/9/22, 58, 27, 2
2019/9/23, 43, 32, 3
2019/9/24, 29, 30, 3
2019/9/25, 36, 31, 3
2019/9/26, 32, 31, 4
2019/9/27, 31, 32, 2
2019/9/28, 31, 30, 1
2019/9/29, 28, 34, 5
2019/9/30, 28, 33, 3
2019/4/1, 15, 38, 4
2019/4/2, 14, 39, 3
2019/4/3, 16, 38, 3
2019/4/4, 14, 39, 4
2019/4/5, 8, 36, 1
2019/4/6, 11, 38, 1
2019/4/7, 10, 35, 5
2019/4/8, 10, 40, 2
2019/4/9, 12, 38, 4
2019/4/10, 13, 39, 1
2019/4/11, 12, 43, 2
2019/4/12, 15, 46, 4
2019/4/13, 17, 45, 1
2019/4/14, 16, 43, 3
2019/4/15, 12, 44, 3
2019/4/16, 14, 38, 3
2019/4/17, 16, 41, 1
2019/4/18, 16, 43, 
2019/4/19, 22, 46, 
2019/4/20, 23, 44, 
2019/4/21, 26, 34, 
2019/4/22, 39, 41, 1
2019/4/23, 28, 37, 1
2019/4/24, 21, 40, 1
2019/4/25, 16, 35, 1
2019/4/26, 16, 38, 2
2019/4/27, 10, 36, 1
2019/4/28, 14, 32, 2
2019/4/29, 16, 37, 2
2019/4/30, 14, 22, 
2019/5/1, 13, 37, 1
2019/5/2, 9, 35, 2
2019/5/3, 10, 34, 1
2019/5/4, 10, 37, 
2019/5/5, 10, 36, 1
2019/5/6, 12, 39, 2
2019/5/7, 14, 39, 1
2019/5/8, 19, 36, 1
2019/5/9, 21, 32, 2
2019/5/10, 17, 33, 1
2019/5/11, 17, 38, 
2019/5/12, 14, 39, 1
2019/5/13, 17, 39, 1
2019/5/14, 14, 42, 1
2019/5/15, 13, 42, 2
2019/5/16, 12, 40, 2
2019/5/17, 13, 40, 1
2019/5/18, 14, 37, 1
2019/5/19, 10, 29, 4
2019/5/20, 10, 36, 4
2019/5/21, 11, 39, 2
2019/5/22, 12, 40, 3
2019/5/23, 12, 37, 3
2019/5/24, 12, 39, 1
2019/5/25, 11, 32, 
2019/5/26, 16, 28, 1
2019/5/27, 16, 30, 2
2019/5/28, 15, 29, 1
2019/5/29, 15, 31, 1
2019/5/30, 16, 33, 2
2019/5/31, 17, 39, 2
2019/6/1, 13, 40, 1
2019/6/2, 13, 40, 2
2019/6/3, 13, 40, 2
2019/6/4, 13, 41, 3
2019/6/5, 17, 32, 2
2019/6/6, 20, 36, 2
2019/6/7, 20, 33, 
2019/6/8, 23, 36, 
2019/6/9, 27, 37, 1
2019/6/10, 37, 31, 1
2019/6/11, 17, 31, 1
2019/6/12, 14, 33, 1
2019/6/13, 13, 35, 2
2019/6/14, 36, 36, 1
2019/6/15, 32, 33, 
2019/6/16, 21, 39, 2
2019/6/17, 15, 41, 2
2019/6/18, 14, 36, 3
2019/6/19, 14, 30, 2
2019/6/20, 19, 27, 2
2019/6/21, 23, 29, 1
2019/6/22, 20, 36, 2
2019/6/23, 16, 34, 
2019/6/24, 18, 36, 1
2019/6/25, 37, 41, 2
2019/6/26, 27, 40, 3
2019/6/27, 16, 40, 3
2019/6/28, 16, 41, 3
2019/6/29, 18, 43, 1
2019/6/30, 22, 45, 2
2019/1/1, 8, 24, 2
2019/1/2, 7, 28, 2
2019/1/3, 11, 21, 2
2019/1/4, 9, , 
2019/1/5, 8, , 
2019/1/11, 10, 30, 1
2019/1/12, 9, 29, 
2019/1/13, 6, 26, 3
2019/1/14, 7, 28, 4
2019/1/15, 11, 28, 4
2019/1/16, 11, 33, 2
2019/1/17, 9, 28, 2
2019/1/18, 8, 27, 3
2019/1/19, 5, 28, 1
2019/1/20, 7, 29, 1
2019/1/21, 6, 29, 4
2019/1/22, 7, 28, 2
2019/1/23, 5, 32, 1
2019/1/24, 9, 31, 2
2019/1/25, 9, 29, 2
2019/1/26, 4, , 
2019/1/27, 3, 29, 1
2019/1/29, 11, 31, 2
2019/1/30, 12, 28, 3
2019/1/31, 10, 28, 1
2019/2/1, 16, 36, 1
2019/2/2, 19, 32, 
2019/2/3, 14, 32, 1
2019/2/4, 16, 30, 1
2019/2/5, 15, 27, 1
2019/2/6, 13, 28, 4
2019/2/8, 19, 34, 3
2019/2/9, 16, 31, 1
2019/2/10, 20, 31, 1
2019/2/11, 18, 30, 3
2019/2/12, 14, 33, 6
2019/2/13, 10, 33, 4
2019/2/14, 10, 30, 3
2019/2/15, 10, 23, 4
2019/2/16, 10, 33, 6
2019/2/17, 14, 19, 
2019/2/18, 13, , 
2019/2/21, 13, 33, 3
2019/2/22, 16, 19, 3
2019/2/25, 19, 33, 3
2019/2/26, 18, 37, 3
2019/2/27, 16, 29, 5
2019/2/28, 16, 34, 2
2019/3/1, 19, 26, 4
2019/3/2, 16, 35, 2
2019/3/3, 14, 38, 2
2019/3/4, 25, 29, 1
2019/3/5, 19, 37, 3
2019/3/6, 22, 31, 3
2019/3/7, 20, 33, 4
2019/3/8, 12, 36, 3
2019/3/9, 11, 35, 2
2019/3/10, 12, 36, 2
2019/3/11, 14, 27, 1
2019/3/12, 14, 30, 1
2019/3/13, 13, 34, 
2019/3/15, 15, 37, 2
2019/3/16, 14, 40, 1
2019/3/17, 15, 36, 
2019/3/18, 14, 36, 1
2019/3/19, 12, 37, 1
2019/3/20, 11, 41, 1
2019/3/21, 14, 40, 1
2019/3/22, 20, 47, 2
2019/3/23, 21, 47, 2
2019/3/24, 16, 41, 4
2019/3/25, 17, 37, 2
2019/3/26, 19, 37, 1
2019/3/27, 15, 40, 2
2019/3/28, 13, 41, 4
2019/3/29, 14, 39, 1
2019/3/30, 13, 42, 1
2019/3/31, 16, 42, 2
2018/10/1, 18, 35, 1
2018/10/2, 21, 34, 1
2018/10/3, 21, 39, 1
2018/10/4, 19, 38, 1
2018/10/5, 17, 36, 1
2018/10/6, 17, 35, 1
2018/10/7, 15, 29, 1
2018/10/9, 13, 28, 5
2018/10/10, 17, 28, 3
2018/11/20, 13, 28, 2
2018/11/21, 16, 23, 6
2018/11/22, 16, 21, 5
2018/11/23, 20, 26, 3
2018/11/24, 17, 29, 1
2018/11/25, 15, 26, 3
2018/11/26, 14, 29, 1
2018/11/27, 11, 16, 6
2018/11/28, 14, 28, 5
2018/11/29, 15, 32, 3
2018/11/30, 17, 30, 3
2018/12/1, 17, 28, 2
2018/12/2, 16, 25, 3
2018/12/3, 18, 22, 5
2018/12/4, 16, 23, 5
2018/12/5, 12, 24, 2
2018/12/6, 13, 20, 5
2018/12/7, 17, 27, 2
2018/12/8, 19, 28, 1
2018/12/9, 16, 29, 1
2018/12/10, 16, 29, 6
2018/12/11, 16, 24, 4
2018/12/12, 16, 25, 3
2018/12/13, 17, 25, 1
2018/12/14, 13, 28, 2
2018/12/15, 10, 25, 1
2018/12/16, 14, 27, 2
2018/12/17, 15, 30, 1
2018/12/18, 10, 29, 2
2018/12/19, 10, 25, 5
2018/12/20, 9, 27, 4
2018/12/21, 9, 28, 4
2018/12/22, 10, 21, 3
2018/12/23, 13, 25, 2
2018/12/24, 12, 20, 3
2018/12/25, 13, 29, 2
2018/12/26, 14, 8, 1
2018/12/27, 13, 22, 2
2018/12/28, 9, 23, 2
2018/12/29, 9, 25, 1
2018/12/30, 10, , 
2018/7/1, 26, 41, 2
2018/7/2, 26, 30, 2
2018/7/3, 26, 27, 2
2018/7/4, 24, 38, 1
2018/7/5, 25, 36, 2
2018/7/6, 18, 35, 2
2018/7/7, 19, 42, 1
2018/7/8, 19, 46, 3
2018/7/9, 18, 51, 3
2018/7/10, 18, 42, 3
2018/7/11, 20, 42, 3
2018/7/12, 21, 40, 1
2018/7/13, 24, 46, 1
2018/7/14, 21, 35, 2
2018/7/15, 22, 46, 2
2018/7/16, 27, 44, 2
2018/7/17, 21, 43, 2
2018/7/18, 17, 41, 3
2018/7/19, 17, 38, 2
2018/7/20, 19, 35, 1
2018/7/21, 24, 32, 1
2018/7/22, 17, 37, 3
2018/7/23, 14, 36, 4
2018/7/24, 14, 37, 3
2018/7/25, 17, 39, 2
2018/7/26, 17, 34, 3
2018/7/27, 16, 40, 2
2018/7/28, 18, 34, 2
2018/7/29, 19, 37, 2
2018/7/30, 20, 34, 3
2018/7/31, 24, 34, 2
2018/8/1, 23, 43, 3
2018/8/2, 23, 50, 3
2018/8/3, 26, 50, 2
2018/8/4, 24, 50, 2
2018/8/5, 26, 36, 3
2018/8/6, 23, 33, 3
2018/8/7, 19, 29, 2
2018/8/8, 19, 33, 3
2018/8/9, 21, 28, 3
2018/8/10, 22, 30, 4
2018/8/11, 19, 30, 2
2018/8/12, 16, 29, 3
2018/8/13, 18, 22, 2
2018/8/14, 20, 26, 1
2018/8/15, 14, 30, 2
2018/8/16, 14, 29, 2
2018/8/17, 15, 32, 1
2018/8/18, 16, 40, 1
2018/8/19, 14, 42, 1
2018/8/20, 16, 35, 3
2018/8/21, 20, 43, 3
2018/8/22, 19, 39, 3
2018/8/23, 19, 27, 1
2018/8/24, 19, 31, 2
2018/8/25, 20, 28, 2
2018/8/26, 18, 28, 2
2018/8/27, 17, 24, 1
2018/8/28, 17, 23, 2
2018/9/10, 19, 38, 2
2018/9/11, 18, 27, 2
2018/9/12, 27, 24, 1
2018/9/13, 24, , 
2018/9/17, 21, 27, 2
2018/9/18, 26, 30, 3
2018/9/19, 24, 30, 3
2018/9/20, 20, 36, 2
2018/9/21, 19, 27, 2
2018/9/22, 20, 32, 2
2018/9/23, 21, 17, 2
2018/9/24, 21, 34, 1
2018/9/25, 20, 37, 1
2018/9/26, 20, 37, 2
2018/9/27, 16, 41, 5
2018/9/28, 16, 45, 2
2018/9/29, 20, 45, 1
2018/9/30, 19, 36, 1
2018/4/10, 16, 21, 6
2018/4/11, 12, 25, 4
2018/4/12, 11, 24, 4
2018/4/13, 13, 20, 5
2018/4/14, 15, 41, 1
2018/4/15, 18, 33, 1
2018/4/16, 15, 16, 3
2018/4/17, 10, 23, 4
2018/4/18, 18, 39, 5
2018/4/19, 18, 21, 3
2018/4/20, 19, 42, 3
2018/4/21, 17, 43, 3
2018/4/22, 15, 27, 2
2018/4/23, 17, 24, 4
2018/4/24, 20, 36, 4
2018/4/25, 17, 26, 2
2018/4/26, 20, 32, 2
2018/4/27, 17, 29, 4
2018/4/28, 15, 34, 2
2018/4/29, 18, 31, 1
2018/4/30, 17, 27, 3
2018/5/1, 9, 41, 2
2018/5/2, 6, 37, 4
2018/5/3, 10, 32, 4
2018/5/4, 13, 24, 3
2018/5/5, 14, 39, 2
2018/5/6, 20, 25, 
2018/5/7, 15, 23, 2
2018/5/8, 14, 19, 4
2018/5/9, 17, 18, 5
2018/5/10, 18, 20, 2
2018/5/11, 22, 25, 3
2018/5/12, 18, 31, 1
2018/5/13, 20, 38, 1
2018/5/14, 13, 28, 2
2018/5/15, 12, 19, 5
2018/5/16, 12, 31, 4
2018/5/17, 16, 21, 3
2018/5/18, 20, 24, 3
2018/5/19, 16, 27, 2
2018/5/20, 17, 31, 2
2018/5/21, 18, 27, 3
2018/5/22, 19, 26, 4
2018/5/23, 20, 20, 4
2018/5/24, 17, 31, 4
2018/5/25, 16, 38, 3
2018/5/26, 23, 38, 1
2018/5/27, 27, 36, 1
2018/5/28, 29, 36, 1
2018/5/29, 22, 36, 1
2018/5/30, 22, 46, 1
2018/5/31, 21, 43, 
2018/6/1, 18, 33, 2
2018/6/5, 25, 35, 1
2018/6/6, 23, 36, 1
2018/6/7, 19, 36, 3
2018/6/8, 17, 38, 2
2018/6/9, 20, 41, 2
2018/6/10, 16, 34, 1
2018/6/11, 28, 38, 2
2018/6/12, 20, 38, 3
2018/6/13, 17, 30, 3
2018/6/26, 18, 49, 3
2018/6/27, 18, 44, 3
2018/6/28, 18, 38, 3
2018/6/29, 19, 44, 2
2018/6/30, 22, 42, 1
2018/2/13, 10, 17, 4
2018/2/14, 8, 1, 9
2018/2/15, 8, 14, 4
2018/2/16, 14, 39, 
2018/2/17, 9, 33, 2
2018/2/18, 10, 19, 7
2018/2/19, 10, 13, 7
2018/2/20, 11, 33, 2
2018/2/21, 9, 34, 2
2018/2/22, 12, 30, 4
2018/2/23, 14, 22, 6
2018/2/24, 11, 26, 3
2018/2/25, 8, 33, 2
2018/2/26, 10, 35, 2
2018/2/27, 8, 14, 5
2018/2/28, 9, 23, 4
2018/3/1, 10, 23, 4
2018/3/2, 13, 16, 4
2018/3/3, 11, 12, 4
2018/3/4, 10, 15, 6
2018/3/5, 8, 21, 4
2018/3/6, 8, 22, 4
2018/3/7, 9, 18, 7
2018/3/8, 9, 15, 5
2018/3/9, 11, 16, 3
2018/3/10, 19, 20, 2
2018/3/11, 19, 22, 3
2018/3/12, 17, 18, 6
2018/3/13, 13, 18, 3
2018/3/14, 13, 11, 5
2018/3/15, 19, , 
2017/11/29, 7, 28, 1
2017/11/30, 6, 30, 1
2017/12/1, 5, 30, 
2017/12/2, 5, 32, 
2017/12/3, 9, 31, 3
2017/12/4, 8, 24, 2
2017/12/5, 6, , 
2020/1/6, , 26, 2
2020/1/10, , 25, 1
2020/1/11, , 25, 1
2020/1/12, , 28, 6
2020/1/14, , 30, 6
2020/1/15, , 10, 1
2019/11/14, , 29, 5
2019/11/21, , 24, 3
2019/8/27, , 34, 3
2018/12/31, , 18, 2
2019/1/9, , 28, 
2019/1/10, , 28, 1
2019/1/28, , 27, 3
2019/2/7, , 29, 4
2019/2/19, , 32, 3
2019/2/20, , 34, 4
2019/2/23, , 36, 1
2019/2/24, , 34, 3
2019/3/14, , 36, 1
2018/10/8, , 32, 3
2018/10/11, , 31, 2
2018/10/12, , 30, 1
2018/10/13, , 37, 
2018/10/14, , 32, 2
2018/10/15, , 32, 3
2018/10/16, , 32, 3
2018/10/17, , 30, 1
2018/10/18, , 27, 1
2018/10/19, , 30, 1
2018/10/20, , 35, 2
2018/10/21, , 34, 1
2018/10/22, , 27, 1
2018/10/23, , 25, 1
2018/11/17, , 27, 
2018/11/18, , 28, 
2018/11/19, , 29, 8
2018/9/6, , 36, 1
2018/9/8, , 38, 1
2018/9/9, , 36, 1
2018/9/16, , 32, 2
2018/4/9, , 18, 5
2018/6/4, , 38, 
2018/2/12, , 24, 2
2017/11/28, , 26, 7
