date, pm25
2020/1/2, 36
2020/1/3, 55
2020/1/4, 57
2020/1/5, 58
2020/1/6, 67
2020/1/7, 80
2020/1/8, 45
2020/1/9, 63
2020/1/10, 75
2020/1/11, 74
2020/1/12, 77
2020/1/13, 73
2020/1/14, 65
2020/1/15, 66
2019/10/1, 86
2019/10/2, 28
2019/10/3, 22
2019/10/4, 28
2019/10/5, 42
2019/10/6, 48
2019/10/7, 53
2019/10/8, 59
2019/10/9, 64
2019/10/10, 44
2019/10/11, 71
2019/10/12, 41
2019/10/13, 45
2019/10/14, 47
2019/10/15, 51
2019/10/16, 52
2019/10/17, 49
2019/10/18, 35
2019/10/19, 32
2019/10/20, 47
2019/10/21, 66
2019/10/22, 63
2019/10/23, 73
2019/10/24, 51
2019/10/25, 59
2019/10/26, 69
2019/10/27, 56
2019/10/28, 59
2019/10/29, 61
2019/10/30, 59
2019/10/31, 52
2019/11/1, 64
2019/11/2, 60
2019/11/3, 54
2019/11/4, 52
2019/11/5, 59
2019/11/6, 64
2019/11/7, 61
2019/11/8, 72
2019/11/9, 52
2019/11/10, 56
2019/11/11, 55
2019/11/12, 60
2019/11/13, 54
2019/11/14, 54
2019/11/15, 65
2019/11/16, 61
2019/11/17, 49
2019/11/18, 59
2019/11/19, 58
2019/11/20, 68
2019/11/21, 59
2019/11/22, 60
2019/11/23, 27
2019/11/24, 61
2019/11/25, 54
2019/11/26, 52
2019/11/27, 52
2019/11/28, 50
2019/11/29, 55
2019/11/30, 61
2019/12/1, 65
2019/12/2, 72
2019/12/3, 58
2019/12/4, 63
2019/12/5, 69
2019/12/6, 79
2019/12/7, 83
2019/12/8, 61
2019/12/9, 45
2019/12/10, 41
2019/12/11, 51
2019/12/12, 47
2019/12/13, 47
2019/8/9, 72
2019/8/10, 58
2019/8/11, 55
2019/8/12, 54
2019/8/13, 71
2019/8/14, 51
2019/8/15, 64
2019/8/16, 84
2019/8/17, 76
2019/8/18, 105
2019/8/19, 96
2019/8/20, 101
2019/8/21, 122
2019/8/22, 130
2019/8/23, 102
2019/8/24, 97
2019/8/25, 61
2019/8/26, 61
2019/8/27, 63
2019/8/28, 74
2019/8/29, 85
2019/8/30, 89
2019/8/31, 88
2019/9/1, 91
2019/9/2, 68
2019/9/3, 69
2019/9/4, 68
2019/9/5, 79
2019/9/6, 103
2019/9/7, 89
2019/9/8, 93
2019/9/9, 98
2019/9/10, 75
2019/9/11, 117
2019/9/12, 101
2019/9/13, 79
2019/9/14, 72
2019/9/15, 52
2019/9/23, 106
2019/9/24, 86
2019/9/25, 88
2019/9/26, 67
2019/9/27, 106
2019/9/28, 122
2019/9/29, 74
2019/9/30, 57
2019/4/1, 70
2019/4/2, 68
2019/4/3, 62
2019/4/4, 53
2019/4/5, 39
2019/4/6, 49
2019/4/7, 48
2019/4/8, 63
2019/4/9, 56
2019/4/10, 60
2019/4/11, 53
2019/4/12, 68
2019/4/13, 51
2019/4/14, 46
2019/4/15, 52
2019/4/16, 54
2019/4/17, 45
2019/4/18, 48
2019/4/19, 49
2019/4/22, 72
2019/4/23, 54
2019/4/24, 69
2019/4/25, 117
2019/4/26, 116
2019/4/27, 119
2019/4/28, 102
2019/4/29, 49
2019/4/30, 34
2019/5/1, 44
2019/5/2, 54
2019/5/3, 54
2019/5/4, 60
2019/5/5, 51
2019/5/6, 49
2019/5/7, 83
2019/5/8, 77
2019/5/9, 68
2019/5/10, 66
2019/5/11, 62
2019/5/12, 59
2019/5/13, 58
2019/5/14, 72
2019/5/15, 64
2019/5/16, 53
2019/5/17, 61
2019/5/18, 56
2019/5/19, 64
2019/5/20, 98
2019/5/21, 68
2019/5/22, 67
2019/5/23, 45
2019/5/24, 32
2019/5/25, 54
2019/5/26, 40
2019/5/27, 45
2019/5/28, 57
2019/5/29, 61
2019/5/30, 70
2019/5/31, 102
2019/6/1, 114
