date, pm25, pm10, no2, so2, co
2019/11/6, 82, 60, 13, 7, 9
2019/11/7, 106, 53, 11, 10, 6
2019/11/8, 88, 53, 18, 8, 10
2019/11/9, 104, 74, 23, 7, 5
2019/11/10, 109, 87, 27, 9, 9
2019/11/11, 128, 73, 31, 4, 5
2019/11/12, 98, 71, 20, 7, 6
2019/11/13, 116, 78, 14, 4, 5
2019/11/14, 83, 63, 22, 4, 6
2019/11/15, 101, 66, 33, 6, 5
2019/11/16, 111, 72, 29, 5, 7
2019/11/17, 121, 85, 9, 2, 5
2019/11/18, 116, 107, 14, 5, 6
2019/11/19, 131, 67, 13, 3, 5
2019/11/20, 86, 37, 13, 4, 5
2019/11/21, 58, 50, 18, 8, 5
2019/11/22, 81, 42, 19, 3, 4
2019/11/23, 70, 50, 16, 3, 6
2019/11/24, 94, 29, 6, 2, 3
2019/11/25, 52, 37, 12, 5, 7
2019/11/26, 71, 30, 10, 2, 5
2019/11/27, 82, 32, 6, 2, 3
2019/11/28, 54, , , , 
2019/12/17, 164, 35, 9, 2, 5
2019/12/18, 67, 43, 13, 3, 5
2019/12/19, 115, 67, 19, 7, 8
2019/12/20, 159, 42, 13, 3, 7
2019/12/21, 96, 31, 16, 3, 8
2019/12/22, 80, 54, 13, 3, 8
2019/12/23, 130, 40, 10, 2, 6
2019/12/24, 83, 37, 16, 2, 7
2019/12/25, 70, 33, 11, , 8
2019/12/26, 96, 72, 21, 8, 9
2019/12/27, 162, 81, 32, 4, 8
2019/12/28, 170, 63, 37, 4, 6
2019/12/29, 152, , , , 
2019/7/1, 67, 39, 14, 5, 6
2019/7/2, 75, 30, 6, 3, 5
2019/7/3, 74, 47, 13, 5, 5
2019/7/4, 97, 50, 15, 8, 5
2019/7/5, 97, 42, 10, 3, 4
2019/7/6, 69, 33, 7, 3, 5
2019/7/7, 83, 38, 5, 3, 4
2019/7/8, 84, 19, 4, 8, 3
2019/7/9, 53, 21, 9, 2, 4
2019/7/10, 62, 45, 10, 3, 6
2019/7/11, 97, 43, 14, 4, 5
2019/7/12, 75, 14, 6, 2, 3
2019/7/13, 35, 58, 13, 4, 7
2019/7/14, 130, 37, 7, 4, 5
2019/7/15, 82, 28, 7, 4, 4
2019/7/16, 61, 32, 7, 3, 3
2019/7/17, 69, 17, 4, 4, 3
2019/7/18, 40, 14, 3, 4, 3
2019/7/19, 38, 20, 5, 3, 4
2019/7/20, 60, 47, 12, 4, 6
2019/7/21, 98, 41, 6, 4, 6
2019/7/22, 93, 42, 9, 4, 5
2019/7/23, 91, 41, 10, 5, 6
2019/7/24, 86, 43, 13, 6, 7
2019/7/25, 98, 43, 16, 6, 8
2019/7/26, 90, 37, 15, 6, 7
2019/7/27, 88, 39, 9, 5, 4
2019/7/28, 83, 33, 6, 7, 3
2019/7/29, 69, 29, 7, 5, 4
2019/7/30, 76, 34, 10, 5, 5
2019/7/31, 71, 24, 5, 4, 2
2019/8/1, 40, 21, 5, 4, 2
2019/8/2, 40, 23, 4, 5, 3
2019/8/3, 51, 14, 4, 4, 4
2019/8/4, 25, 22, 6, 6, 3
2019/8/5, 41, 27, 6, 5, 3
2019/8/6, 64, 38, 6, 5, 3
2019/8/7, 95, 26, 7, 7, 4
2019/8/8, 46, 29, 2, 4, 3
2019/8/9, 45, 15, 1, 3, 3
2019/8/10, 36, 16, 3, 4, 4
2019/8/11, 40, 29, 6, 5, 5
2019/8/12, 61, 42, 11, 6, 6
2019/8/13, 85, 54, 12, 6, 7
2019/8/14, 109, 38, 6, 7, 7
2019/8/15, 84, 57, 11, 5, 7
2019/8/16, 123, 63, 14, 7, 8
2019/8/17, 121, 31, 6, 4, 5
2019/8/18, 62, 31, 5, 4, 4
2019/8/19, 65, 30, 5, 4, 5
2019/8/20, 65, 41, 10, 10, 6
2019/8/21, 77, 48, 10, 9, 7
2019/8/22, 98, 46, 9, 5, 7
2019/8/23, 93, 46, 8, 4, 6
2019/8/24, 88, 34, 5, 4, 5
2019/8/25, 57, 35, 8, 8, 4
2019/8/26, 63, 50, 14, 5, 7
2019/8/27, 92, 25, 9, 4, 7
2019/8/28, 60, 41, 16, 5, 10
2019/8/29, 81, 52, 16, 6, 9
2019/8/30, 108, 47, 9, 5, 7
2019/8/31, 66, 22, 7, 4, 5
2019/9/1, 56, 16, 4, 5, 7
2019/9/2, 49, 40, 13, 7, 12
2019/9/3, 82, 32, 14, 4, 8
2019/9/4, 77, 21, 10, 4, 6
2019/9/5, 42, 12, 4, 5, 4
2019/9/6, 24, 39, 12, 5, 7
2019/9/7, 88, 63, 16, 7, 9
2019/9/8, 122, 36, 6, 4, 4
2019/9/9, 65, 24, 9, 6, 5
2019/9/10, 50, 40, 8, 5, 5
2019/9/11, 75, 37, 7, 5, 5
2019/9/12, 66, 35, 8, 6, 5
2019/9/13, 68, 41, 8, 7, 8
2019/9/14, 69, 32, 8, 7, 9
2019/9/15, 52, 41, 7, 7, 6
2019/9/16, 73, 53, 9, 8, 8
2019/9/17, 85, 44, 8, 8, 7
2019/9/18, 57, 37, 8, 7, 8
2019/9/19, 52, 36, 8, 9, 7
2019/9/20, 63, 31, 6, 5, 5
2019/9/21, 50, 39, 4, 4, 4
2019/9/22, 67, 45, 8, 4, 4
2019/9/23, 77, 61, 17, 11, 7
2019/9/24, 122, 81, 26, 8, 10
2019/9/25, 143, 36, 9, 5, 5
2019/9/26, 63, 37, 9, 5, 7
2019/9/27, 72, , , , 
2019/9/29, 102, 39, 8, 8, 4
2019/9/30, 88, 36, 5, 4, 4
2019/4/1, 94, 65, 23, 3, 4
2019/4/2, 118, 65, 19, 3, 4
2019/4/3, 129, 54, 14, 2, 4
2019/4/4, 113, 66, 19, 5, 7
2019/4/5, 142, 74, 23, 6, 6
2019/4/6, 145, 73, 18, 6, 8
2019/4/7, 147, 70, 15, 5, 9
2019/4/8, 121, 41, 10, 2, 6
2019/4/9, 75, 35, 7, 6, 3
2019/4/10, 76, 42, 13, 3, 5
2019/4/11, 83, 66, 21, 4, 7
2019/4/12, 145, 54, 17, 3, 4
2019/4/13, 95, 55, 16, 5, 7
2019/4/14, 119, 60, 18, 3, 5
2019/4/15, 97, 52, 17, 3, 3
2019/4/16, 73, 62, 23, 4, 6
2019/4/17, 130, 62, 17, 5, 5
2019/4/18, 115, 50, 13, 4, 7
2019/4/19, 99, 43, 15, 3, 6
2019/4/20, 61, 35, 14, 3, 5
2019/4/21, 82, 12, 8, 7, 4
2019/4/22, 39, 43, 20, 3, 8
2019/4/23, 108, 52, 15, 3, 7
2019/4/24, 109, 42, 11, 3, 8
2019/4/25, 91, 37, 10, 3, 6
2019/4/26, 63, 38, 9, 3, 5
2019/4/27, 66, 35, 10, 2, 4
2019/4/28, 84, 22, 8, 8, 3
2019/4/29, 42, 30, 8, 2, 4
2019/4/30, 81, 65, 16, 4, 7
2019/5/1, 108, 65, 16, 5, 8
2019/5/2, 103, 56, 16, 5, 5
2019/5/3, 98, 58, 16, 5, 5
2019/5/4, 113, 51, 14, 6, 7
2019/5/5, 102, 44, 2, 2, 3
2019/5/6, 57, 41, 6, 4, 4
2019/5/7, 58, 41, 13, 4, 3
2019/5/8, 72, 55, 15, 5, 5
2019/5/9, 114, 61, 17, 7, 5
2019/5/10, 117, 62, 17, 4, 5
2019/5/11, 134, 61, 15, 7, 5
2019/5/12, 124, 53, 17, 5, 5
2019/5/13, 109, 34, 8, 4, 6
2019/5/14, 74, 29, 11, 3, 4
2019/5/15, 63, 39, 15, 3, 9
2019/5/16, 77, 41, 14, 3, 5
2019/5/17, 86, 24, 4, 2, 3
2019/5/18, 51, 31, 6, 2, 4
2019/5/19, 80, 58, 10, 3, 4
2019/5/20, 81, 71, 17, 7, 6
2019/5/21, 128, 74, 20, 8, 8
2019/5/22, 149, 66, 18, 6, 6
2019/5/23, 135, 64, 13, 4, 4
2019/5/24, 114, 47, 8, 3, 4
2019/5/25, 89, 23, 5, 2, 4
2019/5/26, 62, 31, 6, 5, 5
2019/5/27, 71, 34, 8, 4, 4
2019/5/28, 65, 53, 16, 5, 5
2019/5/29, 105, 44, 22, 3, 5
2019/5/30, 97, 56, 15, 5, 9
2019/5/31, 136, 57, 16, 7, 6
2019/6/1, 117, 39, 9, 3, 4
2019/6/2, 82, 34, 11, 4, 4
2019/6/3, 92, 52, 14, 5, 5
2019/6/4, 125, 52, 15, 6, 6
2019/6/5, 111, 25, 6, 3, 4
2019/6/6, 53, 20, 4, 2, 3
2019/6/7, 62, 42, 8, 4, 4
2019/6/8, 88, 44, 9, 4, 6
2019/6/9, 90, 35, 10, 17, 8
2019/6/10, 89, 33, 7, 3, 5
2019/6/11, 83, 36, 9, 7, 4
2019/6/12, 79, 38, 9, 11, 3
2019/6/13, 70, 33, 6, 9, 3
2019/6/14, 74, 54, 9, 4, 5
2019/6/15, 104, 70, 17, 7, 5
2019/6/16, 136, 66, 11, 5, 5
2019/6/17, 113, , , , 
2019/6/24, 58, 31, 7, 6, 3
2019/6/25, 47, 19, 10, 6, 4
2019/6/26, 53, 25, 6, 2, 5
2019/6/27, 68, 46, 12, 4, 5
2019/6/28, 90, 36, 12, 4, 7
2019/6/29, 78, 40, 13, 3, 7
2019/6/30, 85, 33, 13, 2, 5
2019/1/1, 110, 79, 19, 7, 12
2019/1/2, 168, 70, 20, 5, 9
2019/1/3, 158, 37, 23, 2, 7
2019/1/4, 104, 29, 13, 1, 8
2019/1/5, 90, 33, 16, 1, 7
2019/1/6, 94, 40, 14, 1, 6
2019/1/7, 101, 76, 19, 3, 11
2019/1/8, 160, 37, 18, 2, 10
2019/1/9, 94, 31, 16, 1, 8
2019/1/10, 80, 21, 16, 1, 6
2019/1/11, 70, 53, 17, 2, 8
2019/1/12, 125, 93, 23, 2, 19
2019/1/13, 186, 89, 23, 3, 13
2019/1/14, 179, 105, 19, 3, 13
2019/1/15, 200, 55, 13, 2, 7
2019/1/16, 91, 87, 30, 6, 12
2019/1/17, 164, 110, 39, 5, 14
2019/1/18, 183, 101, 34, 6, 12
2019/1/19, 187, 92, 19, 4, 12
2019/1/20, 150, 71, 30, 6, 10
2019/1/21, 140, 101, 37, 8, 14
2019/1/22, 174, 106, 44, 9, 17
2019/1/23, 190, 101, 34, 7, 11
2019/1/24, 180, 54, 18, 3, 8
2019/1/25, 117, 41, 9, 1, 6
2019/1/26, 68, 44, 15, 1, 6
2019/1/27, 86, 75, 23, 4, 10
2019/1/28, 158, 74, 13, 3, 8
2019/1/29, 114, 37, 11, 1, 6
2019/1/30, 87, 26, 7, 1, 5
2019/1/31, 55, 65, 12, 1, 10
2019/2/1, 157, 67, 12, 1, 9
2019/2/2, 158, 82, 19, 2, 14
2019/2/3, 176, 116, 12, 3, 14
2019/2/4, 164, 76, 8, 3, 7
2019/2/5, 143, 65, 12, 3, 12
2019/2/6, 156, 60, 10, 3, 13
2019/2/7, 111, 18, 5, 1, 6
2019/2/8, 40, , , , 
2019/2/11, 138, 42, 8, 2, 9
2019/2/12, 103, 39, 8, 2, 8
2019/2/13, 87, 44, 7, 1, 6
2019/2/14, 100, 33, 13, 1, 7
2019/2/15, 81, 58, 9, 2, 8
2019/2/16, 117, 43, 10, 3, 7
2019/2/17, 84, 23, 12, 2, 7
2019/2/18, 65, 33, 17, 2, 8
2019/2/19, 97, 75, 15, 3, 14
2019/2/20, 168, 76, 17, 4, 14
2019/2/21, 167, 58, 14, 1, 8
2019/2/22, 154, 98, 26, 3, 12
2019/2/23, 194, 102, 29, 6, 15
2019/2/24, 188, 82, 28, 6, 17
2019/2/25, 170, 49, 10, 4, 9
2019/2/26, 100, 41, 15, 2, 8
2019/2/27, 81, 54, 21, 6, 9
2019/2/28, 129, 89, 25, 5, 5
2019/3/1, 187, 84, 15, 3, 5
2019/3/2, 167, 71, 16, 3, 3
2019/3/3, 152, 84, 19, 4, 4
2019/3/4, 172, 94, 27, 5, 6
2019/3/5, 183, 95, 14, 2, 5
2019/3/6, 180, 78, 10, 2, 4
2019/3/7, 122, 49, 17, 3, 2
2019/3/8, 75, 57, 24, 1, 4
2019/3/9, 143, 44, 15, 1, 3
2019/3/10, 111, 88, 25, 4, 6
2019/3/11, 140, 94, 27, 5, 6
2019/3/12, 136, 64, 22, 4, 3
2019/3/13, 95, 62, 22, 3, 3
2019/3/14, 133, 67, 21, 5, 4
2019/3/15, 129, 69, 20, 4, 3
2019/3/16, 117, 101, 28, 8, 8
2019/3/17, 177, 53, 14, 3, 3
2019/3/18, 101, 62, 15, 2, 3
2019/3/19, 102, 51, 9, 2, 3
2019/3/20, 85, 62, 10, 3, 6
2019/3/21, 128, 33, 7, 6, 4
2019/3/22, 47, 45, 12, 3, 4
2019/3/23, 92, 60, 13, 2, 4
2019/3/24, 126, 58, 15, 2, 4
2019/3/25, 133, 67, 21, 5, 5
2019/3/26, 132, 71, 32, 4, 7
2019/3/27, 150, 73, 21, 3, 7
2019/3/28, 148, 72, 23, 6, 6
2019/3/29, 133, 79, 20, 3, 6
2019/3/30, 135, 51, 9, 3, 5
2019/3/31, 50, 56, 14, 3, 3
2018/10/1, 72, 58, 21, 6, 8
2018/10/2, 107, 49, 14, 3, 5
2018/10/3, 85, 45, 15, 5, 8
2018/10/4, 76, 40, 9, 5, 5
2018/10/5, 80, 45, 13, 5, 6
2018/10/6, 91, 59, 14, 4, 6
2018/10/7, 100, 44, 10, 3, 3
2018/10/8, 58, 57, 20, 4, 8
2018/10/9, 113, 42, 8, 2, 3
2018/10/10, 55, , , , 
2018/10/12, 77, 43, 14, 2, 4
2018/10/13, 83, 33, 13, 3, 5
2018/10/14, 64, 33, 11, 2, 3
2018/10/15, 69, 44, 16, 8, 6
2018/10/16, 91, 58, 19, 10, 7
2018/10/17, 117, 33, 15, 7, 7
2018/10/18, 49, 36, 13, 4, 4
2018/10/19, 70, 35, 15, 3, 6
2018/10/20, 68, 33, 14, 3, 4
2018/10/21, 66, 20, 12, 1, 5
2018/10/22, 52, 58, 17, 10, 6
2018/10/23, 123, 80, 24, 5, 7
2018/10/24, 156, 59, 22, 4, 5
2018/10/25, 89, 63, 15, 3, 7
2018/10/26, 125, 70, 19, 5, 5
2018/10/27, 82, 76, 29, 8, 13
2018/10/28, 123, 76, 32, 9, 10
2018/10/29, 148, 48, 18, 4, 6
2018/10/30, 91, 46, 14, 3, 5
2018/10/31, 81, 34, 13, 2, 4
2018/11/1, 63, 36, 15, 2, 4
2018/11/2, 81, 37, 16, 3, 4
2018/11/3, 71, 40, 17, 2, 5
2018/11/4, 84, 33, 12, 2, 4
2018/11/5, 71, 28, 11, 1, 4
2018/11/6, 60, 21, 14, 1, 9
2018/11/7, 49, 17, 13, 2, 6
2018/11/8, 52, 56, 24, 5, 10
2018/11/9, 112, 60, 24, 3, 7
2018/11/10, 105, 44, 20, 2, 6
2018/11/11, 80, 34, 12, 2, 6
2018/11/12, 68, 45, 16, 2, 5
2018/11/13, 87, 57, 16, 2, 6
2018/11/14, 96, 38, 16, 1, 5
2018/11/15, 62, 20, 8, 1, 3
2018/11/16, 50, 37, 13, 2, 6
2018/11/17, 59, 30, 16, 2, 8
2018/11/18, 72, 73, 17, 2, 9
2018/11/19, 150, 64, 22, 3, 8
2018/11/20, 109, 15, 12, 1, 5
2018/11/21, 41, 54, 14, 1, 6
2018/11/22, 123, 69, 25, 3, 6
2018/11/23, 135, 77, 30, 4, 8
2018/11/24, 136, 97, 26, 4, 12
2018/11/25, 153, 88, 33, 4, 12
2018/11/26, 141, 116, 44, 3, 21
2018/11/27, 169, 117, 32, 6, 22
2018/11/28, 180, 137, 46, 5, 15
2018/11/29, 190, 149, 35, 5, 16
2018/11/30, 169, 79, 29, 5, 7
2018/12/1, 98, 54, 23, 2, 5
2018/12/2, 98, 93, 31, 3, 13
2018/12/3, 162, 40, 13, 2, 7
2018/12/4, 56, 52, 9, 1, 4
2018/12/5, 55, 27, 10, 1, 5
2018/12/6, 59, 43, 9, 1, 5
2018/12/7, 76, 44, 11, 2, 4
2018/12/8, 81, 45, 16, 2, 7
2018/12/9, 92, 19, 14, 2, 9
2018/12/10, 52, 20, 10, 1, 4
2018/12/11, 76, 70, 19, 4, 9
2018/12/12, 152, 73, 21, 5, 8
2018/12/13, 167, 70, 22, 4, 8
2018/12/14, 135, 38, 20, 2, 4
2018/12/15, 70, 85, 28, 4, 9
2018/12/16, 160, 111, 39, 6, 13
2018/12/17, 193, 112, 37, 7, 15
2018/12/18, 188, 119, 56, 9, 13
2018/12/19, 183, 117, 51, 9, 18
2018/12/20, 181, , , , 
2018/12/27, 58, 41, 9, 2, 6
2018/12/28, 76, 50, 12, 3, 6
2018/12/29, 93, 48, 14, 2, 6
2018/12/30, 104, , , , 
2018/7/1, 56, 43, 11, 6, 3
2018/7/2, 48, 46, 12, 11, 4
2018/7/3, 78, 54, 12, 2, 6
2018/7/4, 100, 53, 11, , 4
2018/7/5, 92, , , , 
2018/7/16, 45, 30, 6, 2, 2
2018/7/17, 45, 30, 8, 2, 3
2018/7/18, 44, 30, 8, 2, 2
2018/7/19, 47, 41, 8, 3, 2
2018/7/20, 74, 45, 5, 3, 4
2018/7/21, 85, 25, 5, 2, 4
2018/7/22, 32, 35, 8, 1, 3
2018/7/23, 57, 45, 12, 11, 4
2018/7/24, 80, 63, 17, 2, 5
2018/7/25, 113, 63, 21, 5, 5
2018/7/26, 109, 71, 22, 6, 13
2018/7/27, 119, 71, 14, 3, 8
2018/7/28, 127, 61, 13, 3, 7
2018/7/29, 113, 52, 11, 8, 5
2018/7/30, 89, 41, 8, 2, 4
2018/7/31, 64, 35, 8, 7, 5
2018/8/1, 55, 35, 10, 3, 5
2018/8/2, 61, 27, 7, 2, 5
2018/8/3, 51, 42, 9, 2, 3
2018/8/4, 74, 46, 9, 3, 3
2018/8/5, 71, 50, 13, 3, 4
2018/8/6, 82, 43, 12, 4, 4
2018/8/7, 67, 43, 11, 4, 4
2018/8/8, 79, 42, 9, 8, 5
2018/8/9, 73, 56, 12, 8, 7
2018/8/10, 98, 45, 6, 2, 5
2018/8/11, 75, 31, 5, 1, 3
2018/8/12, 54, 29, 5, 1, 4
2018/8/13, 42, 30, 6, 2, 3
2018/8/14, 39, 31, 5, 3, 3
2018/8/15, 52, 36, 8, 3, 8
2018/8/16, 55, 15, 3, 7, 3
2018/8/17, 31, 25, 6, 1, 3
2018/8/18, 43, 24, 5, 1, 2
2018/8/19, 35, 37, 8, 2, 5
2018/8/20, 71, 40, 12, 3, 9
2018/8/21, 68, 29, 8, 2, 6
2018/8/22, 49, 44, 6, 2, 4
2018/8/23, 64, 58, 12, 10, 7
2018/8/24, 89, 32, 6, 1, 3
2018/8/25, 54, 20, 7, 1, 4
2018/8/26, 42, 35, 9, 1, 4
2018/8/27, 47, 28, 7, 1, 2
2018/8/28, 39, 29, 9, 2, 3
2018/8/29, 50, 30, 7, 2, 3
2018/8/30, 51, 37, 11, 5, 6
2018/8/31, 66, 38, 14, 1, 8
2018/9/1, 65, 24, 9, 2, 2
2018/9/2, 51, 51, 14, 2, 6
2018/9/3, 93, 50, 10, 8, 6
2018/9/4, 82, 62, 17, 5, 6
2018/9/5, 95, 76, 15, 5, 7
2018/9/6, 135, 55, 14, 9, 7
2018/9/7, 83, 32, 12, 4, 5
2018/9/8, 50, 29, 10, 3, 3
2018/9/9, 46, 28, 10, 3, 5
2018/9/10, 54, 33, 11, 2, 3
2018/9/11, 62, 32, 5, 1, 2
2018/9/12, 54, 31, 12, 4, 6
2018/9/13, 61, 38, 14, 7, 6
2018/9/14, 71, 42, 12, 4, 4
2018/9/15, 80, 31, 10, 3, 4
2018/9/16, 54, 18, 11, 7, 4
2018/9/17, 41, 34, 14, 5, 6
2018/9/18, 65, 48, 16, 5, 6
2018/9/19, 85, 49, 19, 7, 8
2018/9/20, 96, 40, 15, 3, 11
2018/9/21, 85, 58, 16, 6, 9
2018/9/22, 105, 62, 18, 7, 7
2018/9/23, 92, 51, 10, 4, 4
2018/9/24, 71, 26, 9, 9, 3
2018/9/25, 40, 28, 15, 9, 10
2018/9/26, 42, 32, 12, 3, 4
2018/9/27, 57, 33, 14, 3, 5
2018/9/28, 64, 29, 11, 6, 4
2018/9/29, 57, 61, 13, 6, 7
2018/9/30, 111, 46, 11, 4, 5
2018/4/1, 134, 74, 27, 7, 7
2018/4/2, 123, 83, 25, 8, 6
2018/4/3, 123, 58, 13, 7, 6
2018/4/4, 90, 40, 10, 3, 5
2018/4/5, 78, 91, 9, 3, 6
2018/4/6, 103, 61, 12, 5, 5
2018/4/7, 64, 70, 22, 8, 5
2018/4/8, 99, 91, 31, 9, 8
2018/4/9, 121, 74, 21, 6, 4
2018/4/10, 107, 118, 24, 10, 7
2018/4/11, 141, 66, 13, 11, 7
2018/4/12, 76, 44, 15, 6, 7
2018/4/13, 64, 37, 13, 3, 5
2018/4/14, 76, 99, 13, 6, 6
2018/4/15, 99, 137, 21, 8, 7
2018/4/16, 108, 89, 27, 8, 5
2018/4/17, 125, 79, 30, 12, 5
2018/4/18, 125, 78, 30, 8, 6
2018/4/19, 116, 69, 21, 6, 4
2018/4/20, 82, 61, 19, 5, 4
2018/4/21, 101, 62, 22, 6, 6
2018/4/22, 115, 42, 13, 4, 6
2018/4/23, 76, 36, 9, 3, 5
2018/4/24, 71, 67, 19, 6, 7
2018/4/25, 122, 70, 25, 8, 6
2018/4/26, 124, 83, 23, 12, 6
2018/4/27, 133, 98, 19, 10, 8
2018/4/28, 141, 97, 22, 9, 8
2018/4/29, 142, 86, 20, 10, 9
2018/4/30, 158, 67, 27, 11, 10
2018/5/1, 104, 56, 12, 5, 7
2018/5/2, 109, 56, 19, 7, 7
2018/5/3, 91, 61, 19, 7, 5
2018/5/4, 95, 51, 19, 5, 4
2018/5/5, 81, 54, 23, 6, 11
2018/5/6, 109, 45, 13, 4, 6
2018/5/7, 75, 62, 17, 9, 8
2018/5/8, 94, 59, 15, 7, 8
2018/5/9, 94, 56, 14, 5, 3
2018/5/10, 69, 58, 13, 8, 3
2018/5/11, 85, 74, 27, 7, 8
2018/5/12, 135, 87, 17, 8, 10
2018/5/13, 148, 74, 22, 9, 8
2018/5/14, 125, 67, 18, 10, 5
2018/5/15, 110, 66, 20, 5, 5
2018/5/16, 99, 52, 12, 7, 6
2018/5/17, 64, 64, 15, 12, 11
2018/5/18, 109, 48, 7, 4, 4
2018/5/19, 77, 30, 6, 4, 4
2018/5/20, 42, 47, 9, 4, 3
2018/5/21, 79, 46, 12, 4, 4
2018/5/22, 71, 81, 15, 7, 6
2018/5/23, 96, 99, 18, 6, 4
2018/5/24, 111, , , , 
2018/5/26, 81, 58, 13, 4, 5
2018/5/27, 112, 91, 23, 8, 10
2018/5/28, 147, 115, 25, 9, 9
2018/5/29, 166, 118, 26, 9, 13
2018/5/30, 163, 89, 18, 10, 11
2018/5/31, 140, 66, 14, 7, 8
2018/6/1, 91, 62, 11, 8, 4
2018/6/2, 100, 52, 10, 6, 4
2018/6/3, 86, 64, 11, 7, 4
2018/6/4, 117, 86, 24, 12, 7
2018/6/5, 136, 78, 17, 7, 6
2018/6/6, 132, 61, 13, 8, 6
2018/6/7, 89, 57, 15, 11, 6
2018/6/8, 89, 40, 8, 5, 3
2018/6/9, 73, 55, 9, 5, 4
2018/6/10, 97, 63, 13, 7, 6
2018/6/11, 100, 68, 13, 8, 6
2018/6/12, 99, 74, 14, 7, 6
2018/6/13, 118, 55, 13, 8, 5
2018/6/14, 90, 54, 14, 8, 6
2018/6/15, 78, 45, 6, 6, 3
2018/6/16, 73, 50, 10, 6, 3
2018/6/17, 77, 54, 9, 7, 4
2018/6/18, 79, 37, 10, 7, 5
2018/6/19, 69, 27, 6, 5, 2
2018/6/20, 46, 43, 9, 9, 5
2018/6/21, 76, 42, 14, 9, 5
2018/6/22, 73, 28, 8, 5, 3
2018/6/23, 43, 51, 13, 6, 3
2018/6/24, 81, 59, 10, 5, 4
2018/6/25, 100, 54, 12, 7, 4
2018/6/26, 69, 48, 14, 8, 5
2018/6/27, 63, 50, 21, 11, 7
2018/6/28, 86, 70, 17, 8, 10
2018/6/29, 121, 48, 15, 7, 4
2018/6/30, 61, 31, 11, 5, 4
2018/1/1, 120, 55, 20, 5, 5
2018/1/2, 86, 32, 8, 2, 4
2018/1/3, 58, 15, 13, 10, 5
2018/1/4, 44, 52, 13, 5, 6
2018/1/5, 121, 84, 17, 8, 11
2018/1/6, 172, 28, 18, 5, 8
2018/1/7, 80, 93, 18, 12, 11
2018/1/8, 168, 56, 14, 9, 5
2018/1/9, 67, 59, 16, 7, 6
2018/1/10, 82, 68, 21, 9, 7
2018/1/11, 120, 48, 16, 10, 6
2018/1/12, 81, 84, 36, 15, 11
2018/1/13, 161, 65, 28, 6, 7
2018/1/14, 114, 79, 37, 12, 9
2018/1/15, 156, 80, 30, 6, 9
2018/1/16, 162, 119, 26, 9, 12
2018/1/17, 208, 85, 18, 6, 10
2018/1/18, 176, 143, 27, 7, 13
2018/1/19, 251, 114, 28, 9, 13
2018/1/20, 189, 69, 20, 6, 8
2018/1/21, 126, 66, 25, 8, 11
2018/1/22, 147, 74, 14, 4, 9
2018/1/23, 117, 37, 8, 3, 5
2018/1/24, 57, 23, 13, 4, 9
2018/1/25, 53, 31, 11, 5, 7
2018/1/26, 61, 30, 13, 4, 5
2018/1/27, 68, 32, 11, 2, 4
2018/1/28, 106, 104, 21, 10, 10
2018/1/29, 200, 152, 44, 14, 16
2018/1/30, 274, 145, 40, 12, 12
2018/1/31, 241, 130, 48, 18, 15
