date, pm10, o3, no2
2017/8/23, 6, 31, 9
2017/8/24, 12, 26, 3
2017/8/25, 6, 25, 2
2017/8/26, 7, 28, 4
2017/8/27, 7, 26, 6
2017/8/28, 13, 27, 3
2017/8/29, 12, 31, 2
2017/8/30, 13, 27, 6
2017/8/31, 12, 24, 2
2017/9/1, 4, 17, 7
2017/9/2, 9, 19, 2
2017/9/3, 6, 21, 3
2017/9/4, 10, 24, 3
2017/9/5, 11, , 
2017/9/10, 10, 27, 2
2017/9/11, 10, 26, 2
2017/9/12, 9, 21, 3
2017/9/13, 8, 22, 6
2017/9/14, 5, 18, 6
2017/9/15, 5, 15, 3
2017/9/16, 7, 13, 5
2017/9/17, 8, 15, 6
2017/9/18, 9, 14, 3
2017/9/19, 5, 12, 5
2017/9/20, 8, 29, 7
2017/9/21, 10, 17, 5
2017/9/22, 14, 11, 5
2017/9/23, 19, 15, 4
2017/9/24, 19, 14, 5
2017/9/25, 19, 15, 9
2017/9/26, 21, 17, 6
2017/9/27, 15, 18, 3
2017/9/28, 14, 20, 3
2017/9/29, 14, 25, 4
2017/9/30, 17, 27, 3
2017/4/1, 11, 31, 2
2017/4/2, 16, 22, 5
2017/4/3, 16, 27, 4
2017/4/4, 26, 36, 2
2017/4/5, 27, 29, 6
2017/4/6, 18, 29, 6
2017/4/7, 15, 31, 5
2017/4/8, 16, 35, 3
2017/4/9, 16, 34, 3
2017/4/10, 24, 31, 3
2017/4/11, 16, 31, 7
2017/4/12, 13, 32, 3
2017/4/13, 9, 34, 2
2017/4/14, 11, 35, 2
2017/4/15, 10, 35, 1
2017/4/16, 10, 34, 3
2017/4/17, 10, 30, 4
2017/4/18, 11, 37, 7
2017/4/19, 18, 31, 6
2017/4/20, 17, 35, 3
2017/4/21, 13, 34, 1
2017/4/22, 10, 32, 2
2017/4/23, 8, 31, 6
2017/4/24, 19, 26, 4
2017/4/25, 6, 32, 4
2017/4/26, 8, 33, 6
2017/4/27, 17, 33, 4
2017/4/28, 15, 33, 2
2017/4/29, 17, 35, 1
2017/4/30, 13, 40, 2
2017/5/1, 15, 36, 6
2017/5/2, 18, 36, 8
2017/5/3, 22, 32, 5
2017/5/4, 15, 38, 10
2017/5/5, 22, 33, 2
2017/5/6, 12, 34, 1
2017/5/7, 8, 30, 2
2017/5/8, 15, 27, 4
2017/5/9, 7, 28, 5
2017/5/10, 9, 30, 6
2017/5/11, 10, 33, 3
2017/5/12, 9, 37, 2
2017/5/13, 9, 39, 3
2017/5/14, 14, 29, 4
2017/5/15, 14, 30, 3
2017/5/16, 13, 26, 4
2017/5/17, 11, 42, 4
2017/5/18, 18, 63, 2
2017/5/19, 23, 42, 4
2017/5/20, 19, 32, 1
2017/5/21, 10, 33, 1
2017/5/22, 20, 28, 4
2017/5/23, 12, 33, 10
2017/5/24, 21, 32, 2
2017/5/25, 15, 31, 3
2017/5/26, 12, 31, 1
2017/5/27, 9, 40, 1
2017/5/28, 26, 35, 2
2017/5/29, 15, 25, 6
2017/5/30, 10, 21, 5
2017/5/31, 12, 24, 3
2017/6/1, 27, 26, 2
2017/6/2, 5, 27, 2
2017/6/3, 7, 27, 2
2017/6/4, 8, 29, 2
2017/6/5, 6, 36, 2
2017/6/6, 10, 34, 2
2017/6/7, 21, 28, 3
2017/6/8, 12, 29, 3
2017/6/9, 14, 36, 2
2017/6/10, 13, 30, 1
2017/6/11, 13, 27, 2
2017/6/12, 8, 22, 4
2017/6/13, 6, 29, 5
2017/6/14, 9, 22, 11
2017/6/15, 15, 31, 3
2017/6/16, 9, 30, 3
2017/6/17, 8, 24, 1
2017/6/18, 8, 29, 2
2017/6/19, 8, 25, 3
2017/6/20, 7, 24, 3
2017/6/21, 5, 24, 4
2017/6/22, 8, 29, 3
2017/6/23, 7, 27, 
2017/6/24, 6, 28, 
2017/6/25, 6, 24, 2
2017/6/26, 7, 22, 2
2017/6/27, 5, 27, 4
2017/6/28, 7, 27, 4
2017/6/29, 9, 26, 5
2017/6/30, 18, 24, 3
2017/1/8, 5, 19, 9
2017/1/9, 5, 24, 3
2017/1/10, 7, 25, 2
2017/1/11, 11, 25, 6
2017/1/13, 8, 26, 4
2017/1/14, 11, 23, 5
2017/1/15, 13, 24, 10
2017/1/16, 7, 21, 12
2017/1/17, 7, 19, 7
2017/1/18, 4, 19, 4
2017/1/19, 5, 18, 7
2017/1/20, 6, 16, 9
2017/1/21, 7, 19, 4
2017/1/22, 4, 26, 2
2017/1/23, 4, 22, 9
2017/1/24, 7, 21, 5
2017/1/25, 7, 25, 3
2017/1/26, 13, 20, 5
2017/1/27, 14, 13, 4
2017/1/28, 11, 24, 3
2017/1/29, 44, 18, 9
2017/1/30, 12, 22, 9
2017/1/31, 8, 26, 6
2017/2/1, 21, 30, 5
2017/2/2, 28, 30, 5
2017/2/3, 36, 27, 3
2017/2/4, 16, 28, 4
2017/2/5, 10, 29, 3
2017/2/6, 10, 34, 5
2017/2/7, 17, 32, 5
2017/2/8, 15, 25, 11
2017/2/9, 21, 27, 6
2017/2/10, 18, 27, 13
2017/2/11, 24, 30, 11
2017/2/12, 20, 30, 4
2017/2/13, 15, 22, 12
2017/2/14, 20, 22, 20
2017/2/15, 41, 24, 11
2017/2/16, 38, 15, 7
2017/2/17, 13, 18, 3
2017/2/18, 6, 23, 1
2017/2/19, 5, 17, 8
2017/2/20, 4, 25, 10
2017/2/21, 7, 28, 5
2017/2/22, 5, 31, 4
2017/2/23, 12, 31, 3
2017/2/24, 17, 33, 2
2017/2/25, 13, 24, 3
2017/2/26, 5, 26, 6
2017/2/27, 7, 19, 6
2017/2/28, 21, 28, 4
2017/3/1, 8, 30, 6
2017/3/2, 13, 20, 8
2017/3/3, 7, 29, 4
2017/3/4, 7, 30, 2
2017/3/5, 12, 34, 3
2017/3/6, 22, 29, 5
2017/3/7, 12, 23, 6
2017/3/8, 4, 24, 4
2017/3/9, 14, 18, 8
2017/3/10, 9, 28, 7
2017/3/11, 10, 29, 4
2017/3/12, 13, 28, 8
2017/3/13, 24, 28, 4
2017/3/14, 19, 33, 1
2017/3/15, 22, 34, 3
2017/3/16, 21, 36, 2
2017/3/17, 20, 31, 3
2017/3/18, 18, 34, 2
2017/3/19, 13, 30, 6
2017/3/20, 13, 32, 4
2017/3/21, 13, 30, 3
2017/3/22, 7, 32, 4
2017/3/23, 18, 34, 6
2017/3/24, 25, 35, 2
2017/3/25, 18, 33, 2
2017/3/26, 22, 35, 4
2017/3/27, 28, 35, 3
2017/3/28, 20, 33, 6
2017/3/29, 11, 31, 5
2017/3/30, 8, 23, 5
2017/3/31, 9, 28, 2
2020/1/1, , 26, 2
2019/10/14, , 14, 3
2019/10/15, , 12, 6
2019/11/21, , 10, 3
2019/11/23, , 14, 2
2018/12/31, , 29, 1
2018/6/3, , 27, 2
2018/6/4, , 27, 2
2017/12/31, , 20, 2
2017/11/11, , 19, 1
2017/11/22, , 10, 5
2017/9/9, , 16, 1
2017/1/7, , 17, 3
2017/1/12, , 26, 8
