date, pm25, pm10
2019/1/14, 26, 
2019/1/15, 38, 
2019/1/16, 48, 
2019/1/17, 46, 
2019/1/19, 42, 
2019/1/20, 34, 
2019/1/21, 34, 
2019/1/22, 51, 
2019/1/23, 62, 
2019/1/24, 41, 
2019/1/28, 64, 
2019/1/29, 47, 
2019/1/30, 43, 
2019/1/31, 40, 
2019/2/1, 41, 
2019/2/2, 39, 
2019/2/3, 52, 
2019/2/4, 42, 
2019/2/5, 52, 
2019/2/6, 64, 
2019/2/7, 53, 
2019/2/8, 51, 
2019/2/9, 23, 
2019/2/10, 38, 
2019/2/11, 63, 
2019/2/12, 51, 
2019/2/13, 44, 
2019/2/14, 54, 
2019/2/15, 53, 
2019/2/16, 52, 
2019/2/17, 51, 
2019/2/18, 46, 
2019/2/19, 54, 
2019/2/20, 41, 
2019/2/21, 49, 
2019/2/22, 60, 
2019/2/23, 24, 
2019/2/24, 40, 
2019/2/25, 53, 
2019/2/26, 47, 
2019/2/27, 47, 
2019/2/28, 51, 
2019/3/1, 52, 
2019/3/2, 55, 
2019/3/3, 47, 
2019/3/4, 61, 
2019/3/5, 52, 
2019/3/6, 59, 
2019/3/7, 60, 
2019/3/8, 63, 
2019/3/11, 69, 
2019/3/12, 78, 
2019/3/13, 56, 
2019/3/14, 58, 
2019/3/15, 69, 
2019/3/16, 54, 
2019/3/17, 58, 
2019/3/18, 58, 
2019/3/19, 61, 
2019/3/20, 61, 
2019/3/21, 44, 
2019/3/22, 41, 
2019/3/23, 60, 
2019/3/24, 54, 
2019/3/25, 59, 
2019/3/26, 45, 
2019/3/27, 53, 
2019/3/28, 48, 
2019/3/29, 60, 
2019/3/30, 53, 
2019/3/31, 61, 
2018/10/1, 15, 
2018/10/2, 13, 
2018/10/3, 13, 
2018/10/4, 9, 
2018/10/5, 16, 
2018/10/6, 30, 
2018/10/7, 44, 
2018/10/8, 28, 
2018/10/9, 27, 
2018/10/10, 33, 
2018/10/11, 42, 
2018/10/12, 38, 
2018/10/13, 50, 
2018/10/14, 35, 
2018/10/15, 27, 
2018/10/16, 30, 
2018/10/17, 13, 
2018/10/18, 10, 
2018/10/19, 11, 
2018/11/7, 43, 
2018/11/8, 45, 
2018/11/9, 50, 
2018/11/10, 42, 
2018/11/13, 36, 
2018/11/14, 20, 
2018/11/15, 36, 
2018/11/16, 47, 
2018/11/17, 30, 
2018/11/18, 41, 
2018/11/19, 37, 
2018/11/20, 34, 
2018/11/21, 58, 
2018/11/22, 57, 
2018/11/23, 41, 
2018/11/24, 41, 
2018/11/25, 42, 
2018/11/26, 31, 
2018/11/27, 54, 
2018/11/28, 50, 
2018/11/29, 21, 
2018/11/30, 31, 
2018/12/1, 27, 
2018/12/2, 29, 
2018/12/3, 28, 
2018/12/4, 48, 
2018/12/5, 29, 
2018/12/6, 44, 
2018/12/7, 52, 
2018/12/8, 46, 
2018/12/9, 32, 
2018/12/10, 27, 
2018/12/11, 35, 
2018/12/13, 25, 
2018/12/14, 27, 
2018/12/15, 36, 
2018/12/18, 47, 
2018/12/19, 44, 
2018/12/20, 51, 
2018/12/23, 33, 
2018/12/24, 51, 
2018/12/25, 86, 
2018/12/26, 56, 
2018/12/27, 42, 
2018/12/28, 46, 
2018/12/29, 57, 
2018/12/30, 57, 
2018/7/6, 29, 
2018/7/7, 21, 
2018/7/8, 26, 
2018/7/9, 30, 
2018/7/10, 31, 
2018/7/11, 20, 
2018/7/12, 40, 
2018/7/13, 48, 
2018/7/14, 35, 
2018/7/15, 57, 
2018/7/16, 67, 
2018/7/17, 70, 
2018/7/18, 39, 
2018/7/19, 35, 
2018/7/20, 35, 
2018/7/21, 50, 
2018/7/22, 28, 
2018/7/23, 40, 
2018/7/24, 44, 
2018/7/25, 40, 
2018/7/26, 46, 
2018/7/30, 25, 
2018/7/31, 31, 
2018/8/1, 31, 
2018/8/2, 31, 
2018/8/3, 23, 
2018/8/4, 20, 
2018/8/5, 19, 
2018/8/6, 14, 
2018/8/7, 23, 
2018/8/8, 37, 
2018/8/9, 44, 
2018/8/10, 40, 
2018/8/12, 24, 
2018/8/13, 24, 
2018/8/14, 49, 
2018/8/15, 55, 
2018/8/16, 46, 
2018/8/17, 35, 
2018/8/18, 28, 
2018/8/19, 27, 
2018/8/20, 37, 
2018/8/21, 26, 
2018/8/22, 14, 
2018/8/23, 17, 
2018/8/24, 31, 
2018/8/25, 30, 
2018/8/26, 27, 
2018/8/27, 30, 
2018/8/28, 32, 
2018/8/29, 29, 
2018/8/30, 35, 
2018/8/31, 29, 
2018/9/1, 19, 
2018/9/2, 42, 
2018/9/3, 34, 
2018/9/4, 31, 
2018/9/5, 29, 
2018/9/6, 25, 
2018/9/7, 45, 
2018/9/8, 39, 
2018/9/9, 24, 
2018/9/10, 30, 
2018/9/11, 42, 
2018/9/12, 26, 
2018/9/13, 26, 
2018/9/14, 28, 
2018/9/15, 43, 
2018/9/16, 43, 
2018/9/17, 29, 
2018/9/18, 45, 
2018/9/23, 22, 
2018/9/24, 28, 
2018/9/25, 19, 
2018/9/26, 23, 
2018/9/27, 18, 
2018/4/5, 61, 
2018/4/6, 52, 
2018/4/7, 45, 
2018/4/8, 49, 
2018/4/9, 60, 
2018/4/10, 64, 
2018/4/11, 31, 
2018/4/12, 51, 
2018/4/13, 59, 
2018/4/14, 50, 
2018/4/15, 65, 
2018/4/16, 61, 
2018/4/17, 57, 
2018/4/18, 49, 
2018/4/19, 58, 
2018/4/20, 71, 
2018/4/22, 53, 
2018/4/23, 67, 
2018/4/24, 69, 
