date, pm25
2020/1/2, 18
2020/1/3, 18
2020/1/4, 17
2020/1/5, 19
2020/1/6, 15
2020/1/7, 16
2020/1/8, 14
2020/1/9, 31
2020/1/10, 26
2020/1/11, 16
2020/1/12, 39
2020/1/13, 19
2020/1/14, 21
2020/1/15, 30
2020/1/16, 7
2019/10/1, 32
2019/10/2, 41
2019/10/3, 37
2019/10/4, 28
2019/10/5, 14
2019/10/6, 13
2019/10/7, 16
2019/10/8, 15
2019/10/9, 14
2019/10/10, 23
2019/10/11, 36
2019/10/12, 29
2019/10/13, 27
2019/10/14, 19
2019/10/15, 29
2019/10/16, 24
2019/10/17, 26
2019/10/18, 14
2019/10/19, 16
2019/10/20, 13
2019/10/21, 14
2019/10/22, 17
2019/10/23, 14
2019/10/24, 22
2019/10/25, 11
2019/10/26, 6
2019/10/27, 15
2019/10/28, 16
2019/10/29, 13
2019/10/30, 25
2019/10/31, 12
2019/11/1, 24
2019/11/2, 20
2019/11/3, 15
2019/11/4, 26
2019/11/5, 12
2019/11/6, 24
2019/11/7, 26
2019/11/8, 16
2019/11/9, 16
2019/11/10, 19
2019/11/11, 19
2019/11/12, 15
2019/11/13, 21
2019/11/14, 26
2019/11/15, 19
2019/11/16, 19
2019/11/17, 11
2019/11/18, 21
2019/11/19, 9
2019/11/20, 8
2019/11/21, 24
2019/11/22, 17
2019/11/23, 12
2019/11/24, 13
2019/11/25, 15
2019/11/26, 13
2019/11/27, 16
2019/11/28, 20
2019/11/29, 31
2019/11/30, 21
2019/12/1, 13
2019/12/2, 6
2019/12/3, 22
2019/12/4, 14
2019/12/5, 48
2019/12/6, 16
2019/12/7, 17
2019/12/8, 42
2019/12/9, 20
2019/12/10, 18
2019/12/11, 16
2019/12/12, 18
2019/12/13, 40
2019/12/14, 50
2019/12/15, 24
2019/12/16, 19
2019/12/17, 17
2019/12/18, 25
2019/12/19, 15
2019/12/20, 22
2019/12/21, 13
2019/12/22, 22
2019/12/23, 36
2019/12/24, 17
2019/12/25, 23
2019/12/26, 19
2019/12/27, 18
2019/12/28, 22
2019/7/1, 22
2019/7/2, 18
2019/7/3, 21
2019/7/4, 28
2019/7/5, 32
2019/7/6, 27
2019/7/7, 27
2019/7/8, 22
2019/7/9, 26
2019/7/10, 30
2019/7/11, 24
2019/7/12, 23
2019/7/13, 32
2019/7/14, 22
2019/7/15, 28
2019/7/16, 25
2019/7/17, 24
2019/7/18, 24
2019/7/19, 24
2019/7/20, 19
2019/7/21, 18
2019/7/22, 30
2019/7/23, 39
2019/7/24, 27
2019/7/25, 23
2019/7/26, 24
2019/7/27, 44
2019/7/28, 27
2019/7/29, 24
2019/7/30, 32
2019/7/31, 42
2019/8/1, 63
2019/8/2, 29
2019/8/3, 27
2019/8/4, 36
2019/8/5, 40
2019/8/6, 48
2019/8/7, 44
2019/8/8, 56
2019/8/9, 45
2019/8/10, 29
2019/8/11, 26
2019/8/12, 18
2019/8/13, 22
2019/8/14, 25
2019/8/15, 24
2019/8/16, 26
2019/8/17, 20
2019/8/18, 23
2019/8/19, 24
2019/8/20, 25
2019/8/21, 36
2019/8/22, 37
2019/8/23, 34
2019/8/24, 28
2019/8/25, 26
2019/8/26, 24
2019/8/27, 25
2019/8/28, 27
2019/8/29, 25
2019/8/30, 25
2019/8/31, 30
2019/9/1, 31
2019/9/2, 30
2019/9/3, 26
2019/9/4, 31
2019/9/5, 34
2019/9/6, 37
2019/9/7, 22
2019/9/8, 17
2019/9/9, 16
2019/9/10, 16
2019/9/11, 18
2019/9/12, 21
2019/9/13, 19
2019/9/14, 21
2019/9/15, 43
2019/9/16, 39
2019/9/17, 31
2019/9/18, 22
2019/9/19, 20
2019/9/20, 28
2019/9/21, 17
2019/9/22, 19
2019/9/23, 15
2019/9/24, 15
2019/9/25, 28
2019/9/26, 23
2019/9/27, 17
2019/9/28, 19
2019/9/29, 16
2019/9/30, 18
2019/4/1, 26
2019/4/2, 27
2019/4/3, 28
2019/4/4, 19
2019/4/5, 19
2019/4/6, 11
2019/4/7, 10
2019/4/8, 14
2019/4/9, 11
2019/4/10, 14
2019/4/11, 18
2019/4/12, 16
2019/4/13, 9
2019/4/14, 13
2019/4/15, 9
2019/4/16, 19
2019/4/17, 13
2019/4/18, 18
2019/4/19, 15
2019/4/20, 11
2019/4/21, 5
2019/4/22, 6
2019/4/23, 3
2019/4/24, 6
2019/4/25, 10
2019/4/26, 5
2019/4/27, 9
2019/4/28, 8
2019/4/29, 12
2019/4/30, 19
2019/5/1, 12
2019/5/2, 19
2019/5/3, 34
2019/5/4, 19
2019/5/5, 9
2019/5/6, 20
2019/5/7, 19
2019/5/8, 14
2019/5/9, 24
2019/5/10, 20
2019/5/11, 25
2019/5/12, 28
2019/5/13, 26
2019/5/14, 35
2019/5/15, 21
2019/5/16, 25
2019/5/17, 19
2019/5/18, 8
2019/5/19, 10
2019/5/20, 13
2019/5/21, 8
2019/5/22, 21
2019/5/23, 34
2019/5/24, 26
2019/5/25, 25
2019/5/26, 27
2019/5/27, 42
2019/5/28, 32
2019/5/29, 29
2019/5/30, 50
2019/5/31, 110
2019/6/1, 64
2019/6/2, 44
2019/6/3, 28
2019/6/4, 31
2019/6/5, 34
2019/6/6, 20
2019/6/7, 14
2019/6/8, 19
2019/6/9, 21
2019/6/10, 22
2019/6/11, 21
2019/6/12, 25
2019/6/13, 25
2019/6/14, 30
2019/6/15, 21
2019/6/16, 22
2019/6/17, 27
2019/6/18, 28
2019/6/19, 26
2019/6/20, 14
2019/6/21, 14
2019/6/22, 35
2019/6/23, 19
2019/6/24, 18
2019/6/25, 21
2019/6/26, 22
2019/6/27, 26
2019/6/28, 20
2019/6/29, 18
2019/6/30, 23
2019/1/1, 14
2019/1/2, 9
2019/1/3, 14
2019/1/4, 14
2019/1/5, 23
2019/1/6, 10
2019/1/7, 10
2019/1/8, 30
2019/1/9, 18
2019/1/10, 15
2019/1/11, 16
2019/1/12, 16
2019/1/13, 17
2019/1/14, 19
2019/1/15, 26
2019/1/16, 21
2019/1/17, 20
2019/1/18, 25
2019/1/19, 17
2019/1/20, 16
2019/1/21, 12
2019/1/22, 15
2019/1/23, 11
2019/1/24, 28
2019/1/25, 14
2019/1/26, 9
2019/1/27, 10
2019/1/28, 24
2019/1/29, 36
2019/1/30, 17
2019/1/31, 16
2019/2/1, 20
2019/2/2, 17
2019/2/3, 15
2019/2/4, 15
2019/2/5, 10
2019/2/6, 21
2019/2/7, 30
2019/2/8, 26
2019/2/9, 42
2019/2/10, 40
2019/2/11, 39
2019/2/12, 36
2019/2/13, 51
2019/2/14, 51
2019/2/15, 30
2019/2/16, 47
2019/2/17, 41
2019/2/18, 54
2019/2/19, 45
2019/2/20, 30
2019/2/21, 37
2019/2/22, 24
2019/2/23, 19
2019/2/24, 30
2019/2/25, 16
2019/2/26, 20
2019/2/27, 18
2019/2/28, 13
2019/3/1, 24
2019/3/2, 26
2019/3/3, 38
2019/3/4, 26
2019/3/5, 26
2019/3/6, 31
2019/3/7, 25
2019/3/8, 19
2019/3/9, 21
2019/3/10, 17
2019/3/11, 15
2019/3/12, 13
2019/3/13, 26
2019/3/14, 27
2019/3/15, 18
2019/3/16, 29
2019/3/17, 37
2019/3/18, 39
2019/3/19, 37
2019/3/20, 43
2019/3/21, 50
2019/3/22, 56
2019/3/23, 42
2019/3/24, 29
2019/3/25, 23
2019/3/26, 32
2019/3/27, 25
2019/3/28, 13
2019/3/29, 20
2019/3/30, 25
2019/3/31, 27
2018/10/1, 20
2018/10/2, 15
2018/10/3, 15
2018/10/4, 23
2018/10/5, 20
2018/10/6, 17
2018/10/7, 21
2018/10/8, 14
2018/10/9, 11
2018/10/10, 15
2018/10/11, 23
2018/10/12, 16
2018/10/13, 12
2018/10/14, 13
2018/10/15, 18
2018/10/16, 28
2018/10/17, 26
2018/10/18, 25
2018/10/19, 35
2018/10/20, 26
2018/10/21, 19
2018/10/22, 26
2018/10/23, 23
2018/10/24, 34
2018/10/25, 22
2018/10/26, 13
2018/10/27, 15
2018/10/28, 14
2018/10/29, 14
2018/10/30, 9
2018/10/31, 18
2018/11/1, 19
