date, pm25, o3
2017/4/9, 38, 22
2017/4/10, 40, 20
2017/4/11, 37, 20
2017/4/12, 43, 22
2017/4/13, 55, 19
2017/4/14, 36, 17
2017/4/15, 26, 18
2017/4/16, 37, 19
2017/4/17, 42, 21
2017/4/18, 49, 20
2017/4/19, 53, 17
2017/4/20, 48, 17
2017/4/21, 44, 17
2017/4/22, 44, 12
2017/4/23, 20, 13
2017/4/24, 20, 19
2017/4/25, 30, 22
2017/4/26, 31, 13
2017/4/27, 47, 11
2017/4/28, 57, 11
2017/4/29, 43, 11
2017/4/30, 35, 18
2017/5/1, 24, 22
2017/5/2, 27, 23
2017/5/3, 36, 19
2017/5/4, 24, 18
2017/5/5, 19, 21
2017/5/6, 28, 22
2017/5/7, 44, 23
2017/5/8, 35, 23
2017/5/9, 44, 23
2017/5/10, 52, 19
2017/5/11, 44, 16
2017/5/12, 28, 18
2017/5/13, 29, 21
2017/5/14, 34, 21
2017/5/15, 37, 21
2017/5/16, 45, 14
2017/5/17, 35, 13
2017/5/18, 38, 13
2017/5/19, 38, 9
2017/5/20, 52, 18
2017/5/21, 39, 14
2017/5/22, 35, 14
2017/5/23, 38, 19
2017/5/24, 23, 17
2017/5/25, 25, 21
2017/5/26, 35, 17
2017/5/27, 39, 8
2017/5/28, 55, 10
2017/5/29, 73, 14
2017/5/30, 60, 11
2017/5/31, 61, 8
2017/6/1, 57, 10
2017/6/2, 46, 8
2017/6/3, 29, 8
2017/6/4, 37, 9
2017/6/5, 25, 8
2017/6/6, 18, 15
2017/6/7, 19, 19
2017/6/8, 39, 20
2017/6/9, 34, 19
2017/6/10, 38, 9
2017/6/11, 26, 9
2017/6/12, 20, 8
2017/6/13, 18, 9
2017/6/14, 23, 10
2017/6/15, 22, 16
2017/6/16, 24, 12
2017/6/17, 29, 11
2017/6/18, 30, 7
2017/6/19, 25, 8
2017/6/20, 17, 7
2017/6/21, 36, 7
2017/6/22, 53, 9
2017/6/23, 38, 8
2017/6/24, 38, 10
2017/6/25, 30, 18
2017/6/26, 32, 17
2017/6/27, 50, 12
2017/6/28, 35, 8
2017/6/29, 27, 7
2017/6/30, 25, 7
2017/1/2, 29, 14
2017/1/3, 27, 9
2017/1/4, 27, 11
2017/1/5, 29, 7
2017/1/6, 31, 14
2017/1/7, 30, 15
2017/1/8, 29, 15
2017/1/9, 30, 16
2017/1/10, 37, 17
2017/1/11, 30, 16
2017/1/12, 36, 18
2017/1/13, 73, 16
2017/1/14, 44, 13
2017/1/15, 41, 13
2017/1/16, 30, 12
2017/1/17, 30, 11
2017/1/18, 18, 12
2017/1/19, 23, 12
2017/1/20, 22, 14
2017/1/21, 19, 17
2017/1/22, 27, 15
2017/1/23, 28, 12
2017/1/24, 22, 18
2017/1/25, 21, 16
2017/1/26, 19, 14
2017/1/27, 18, 15
2017/1/28, 29, 18
2017/1/29, 30, 18
2017/1/30, 29, 21
2017/1/31, 27, 17
2017/2/1, 21, 17
2017/2/2, 25, 11
2017/2/3, 33, 17
2017/2/4, 44, 16
2017/2/5, 56, 16
2017/2/6, 44, 17
2017/2/7, 32, 12
2017/2/8, 38, 16
2017/2/9, 33, 17
2017/2/10, 22, 19
2017/2/11, 36, 14
2017/2/12, 36, 18
2017/2/13, 36, 22
2017/2/14, 68, 14
2017/2/15, 29, 18
2017/2/16, 25, 20
2017/2/17, 44, 17
2017/2/18, 42, 17
2017/2/19, 27, 19
2017/2/20, 47, 15
2017/2/21, 34, 19
2017/2/22, 25, 16
