date, pm25, pm10, o3
2019/9/16, 35, 31, 43
2019/9/17, 50, 16, 35
2019/9/18, 27, 19, 37
2019/9/19, 21, 21, 36
2019/9/20, 34, 7, 34
2019/9/21, 26, 5, 25
2019/9/22, 12, 10, 34
2019/9/23, 15, 20, 31
2019/9/24, 18, 15, 21
2019/9/25, 6, 16, 27
2019/9/26, 7, 15, 26
2019/9/27, 7, 10, 25
2019/9/28, 7, 4, 22
2019/9/29, 25, 9, 20
2019/9/30, 22, 1, 11
2019/4/1, 16, 8, 34
2019/4/2, 11, 11, 33
2019/4/3, 14, 6, 35
2019/4/4, 21, 17, 29
2019/4/5, 36, 14, 38
2019/4/6, 33, 9, 39
2019/4/7, 27, 10, 37
2019/4/8, 20, 18, 32
2019/4/9, 15, 6, 26
2019/4/10, 7, 5, 33
2019/4/11, 2, 4, 34
2019/4/12, 4, 4, 43
2019/4/13, 5, 8, 41
2019/4/14, 9, 16, 37
2019/4/15, 21, 14, 39
2019/4/16, 28, 12, 33
2019/4/17, 19, 7, 35
2019/4/18, 12, 9, 36
2019/4/19, 12, 27, 37
2019/4/20, 25, 21, 38
2019/4/21, 20, 4, 28
2019/4/22, 5, 10, 36
2019/4/23, 19, 20, 39
2019/4/24, 25, 13, 45
2019/4/25, 10, 17, 41
2019/4/26, 16, 4, 39
2019/4/27, 11, 7, 38
2019/4/28, 9, 7, 26
2019/4/29, 7, 5, 25
2019/4/30, 7, 2, 28
2019/5/1, 3, 6, 34
2019/5/2, 14, 8, 38
2019/5/3, 9, 7, 44
2019/5/4, 15, 8, 37
2019/5/5, 9, 12, 32
2019/5/6, 13, 19, 35
2019/5/7, 19, 5, 32
2019/5/8, 12, 6, 36
2019/5/9, 11, 12, 39
2019/5/10, 7, 11, 35
2019/5/11, 7, 4, 32
2019/5/12, 4, 11, 40
2019/5/13, 14, 10, 44
2019/5/14, 16, 21, 51
2019/5/15, 30, 27, 40
2019/5/16, 27, 8, 26
2019/5/17, 16, 5, 30
2019/5/18, 10, 1, 25
2019/5/19, 4, 6, 32
2019/5/20, 6, 5, 27
2019/5/21, 5, 5, 25
2019/5/22, 10, 4, 26
2019/5/23, 6, , 
2019/5/26, 9, 2, 38
2019/5/27, 5, 3, 34
2019/5/28, 6, 7, 33
2019/5/29, 12, 27, 28
2019/5/30, 51, 32, 51
2019/5/31, 58, 19, 41
2019/6/1, 38, 20, 48
2019/6/2, 31, 14, 46
2019/6/3, 20, 20, 47
2019/6/4, 20, 22, 46
2019/6/5, 24, 29, 61
2019/6/6, 28, 34, 56
2019/6/7, 22, 24, 53
2019/6/8, 27, 8, 32
2019/6/9, 14, 10, 30
2019/6/10, 14, 8, 30
2019/6/11, 14, 7, 38
2019/6/12, 14, 18, 44
2019/6/13, 18, 21, 45
2019/6/14, 20, 16, 42
2019/6/15, 23, 11, 44
2019/6/16, 29, 16, 37
2019/6/17, 22, 12, 38
2019/6/18, 13, 23, 41
2019/6/19, 22, 11, 43
2019/6/20, 21, 9, 32
2019/6/21, 26, 10, 31
2019/6/22, 29, 6, 25
2019/6/23, 17, 8, 41
2019/6/24, 12, 10, 40
2019/6/25, 22, 12, 56
2019/6/26, 12, 13, 43
2019/6/27, 21, 35, 31
2019/6/28, 43, 29, 44
2019/6/29, 31, 29, 40
2019/6/30, 41, 14, 30
2019/1/1, 6, 8, 28
2019/1/2, 7, 6, 26
2019/1/3, 4, 7, 21
2019/1/4, 12, 8, 24
2019/1/5, 9, 8, 21
2019/1/6, 24, 8, 20
2019/1/7, 18, 8, 26
2019/1/8, 6, 11, 27
2019/1/9, 8, 17, 19
2019/1/10, 9, 24, 11
2019/1/11, 31, 34, 12
2019/1/12, 59, 24, 26
2019/1/13, 45, 9, 16
2019/1/14, 22, 12, 17
2019/1/15, 21, 18, 22
2019/1/16, 13, 12, 23
2019/1/17, 17, 19, 29
2019/1/18, 14, 16, 29
2019/1/19, 9, 14, 30
2019/1/20, 9, 25, 27
2019/1/21, 16, 14, 29
2019/1/22, 36, 12, 28
2019/1/23, 27, 15, 28
2019/1/24, 14, 14, 27
2019/1/25, 11, 13, 28
2019/1/26, 20, 20, 27
2019/1/27, 33, 15, 30
2019/1/28, 16, 14, 32
2019/1/29, 9, 8, 29
2019/1/30, 8, 19, 25
2019/1/31, 19, 27, 19
2019/2/1, 42, 12, 23
2019/2/2, 29, 15, 24
2019/2/3, 49, 11, 29
2019/2/4, 21, 7, 29
2019/2/5, 5, 9, 28
2019/2/6, 13, 16, 31
2019/2/7, 5, 15, 29
2019/2/8, 12, 18, 29
2019/2/9, 9, 15, 29
2019/2/10, 35, 23, 27
2019/2/11, 67, 21, 33
2019/2/12, 48, 17, 32
2019/2/13, 41, 21, 32
2019/2/14, 39, 10, 29
2019/2/15, 13, 12, 33
2019/2/16, 20, 12, 37
2019/2/17, 25, 12, 32
2019/2/18, 25, 18, 34
2019/2/19, 40, 18, 37
2019/2/20, 47, 20, 38
2019/2/21, 51, 20, 42
2019/2/22, 54, 21, 47
2019/2/23, 64, 21, 39
2019/2/24, 19, 8, 28
2019/2/25, 7, 10, 
2019/2/26, 13, 13, 
2019/2/27, 26, 11, 
2019/2/28, 15, 21, 38
2019/3/1, 52, 10, 36
2019/3/2, 21, 8, 33
2019/3/3, 10, 9, 37
2019/3/4, 7, 10, 41
2019/3/5, 18, 10, 43
2019/3/6, 17, 14, 45
2019/3/7, 36, 30, 42
2019/3/8, 75, 10, 39
2019/3/9, 40, 9, 47
2019/3/10, 26, 15, 47
2019/3/11, 47, 9, 38
2019/3/12, 27, 2, 23
2019/3/13, 9, 3, 39
2019/3/14, 8, 6, 40
2019/3/15, 26, 9, 37
2019/3/16, 29, 8, 43
2019/3/17, 26, 11, 41
2019/3/18, 26, 10, 30
2019/3/19, 18, 10, 39
2019/3/20, 25, 11, 39
2019/3/21, 16, 10, 38
2019/3/22, 14, 12, 37
2019/3/23, 19, 11, 37
2019/3/24, 29, 9, 36
2019/3/25, 13, 17, 32
2019/3/26, 39, 18, 35
2019/3/27, 40, 9, 33
2019/3/28, 15, 12, 36
2019/3/29, 7, 14, 35
2019/3/30, 6, 10, 36
2019/3/31, 11, 10, 30
2018/10/1, 14, 6, 15
2018/10/2, 15, 18, 22
2018/10/3, 15, 9, 23
2018/10/4, 7, 10, 15
2018/10/5, 15, 3, 20
2018/10/6, 7, 2, 14
2018/10/7, 6, 1, 4
2018/10/8, 2, 2, 7
2018/10/9, 3, 3, 16
2018/10/10, 6, 7, 24
2018/10/11, 12, 11, 24
2018/10/12, 17, 4, 20
2018/10/13, 9, 4, 23
2018/10/14, 8, 6, 27
2018/10/15, 5, 12, 26
2018/10/16, 11, 18, 25
2018/10/17, 13, 21, 30
2018/10/18, 12, 21, 30
2018/10/19, 13, 19, 27
2018/10/20, 8, 32, 28
2018/10/21, 24, 37, 31
2018/10/22, 22, 41, 25
2018/10/23, 29, 50, 24
2018/10/24, 18, 14, 20
2018/10/25, 18, 19, 25
2018/10/26, 32, 16, 22
2018/10/27, 18, 10, 29
2018/10/28, 13, 25, 29
2018/10/29, 15, 23, 22
2018/10/30, 15, 16, 24
2018/10/31, 12, 22, 29
2018/11/1, 18, 13, 19
2018/11/2, 24, 15, 13
2018/11/3, 21, 3, 16
2018/11/4, 7, 4, 11
2018/11/5, 5, 6, 17
2018/11/6, 6, 8, 20
2018/11/7, 10, 15, 19
2018/11/8, 15, 11, 27
2018/11/9, 14, 13, 23
2018/11/10, 9, 14, 23
2018/11/11, 27, 13, 27
2018/11/12, 16, 19, 23
2018/11/13, 17, 24, 22
2018/11/14, 15, 20, 25
2018/11/15, 17, 13, 19
2018/11/16, 17, 8, 7
2018/11/17, 5, 8, 5
2018/11/18, 7, 14, 3
2018/11/19, 18, 22, 3
2018/11/20, 21, 21, 13
2018/11/21, 33, 19, 23
2018/11/22, 32, 12, 22
2018/11/23, 14, 7, 15
2018/11/24, 23, 7, 23
2018/11/25, 13, 9, 22
2018/11/26, 7, 20, 22
2018/11/27, 11, 16, 16
2018/11/28, 37, 20, 11
2018/11/29, 47, 8, 8
2018/11/30, 24, 17, 3
2018/12/1, 42, 8, 4
2018/12/2, 8, 5, 7
2018/12/3, 5, 8, 22
2018/12/4, 12, 10, 24
2018/12/5, 12, 14, 22
2018/12/6, 12, 15, 23
2018/12/7, 26, 18, 24
2018/12/8, 41, 16, 19
2018/12/9, 39, 19, 23
2018/12/10, 34, 32, 12
2018/12/11, 40, 6, 17
2018/12/12, 16, 9, 19
2018/12/13, 27, 8, 16
2018/12/14, 10, 10, 24
2018/12/15, 18, 6, 24
2018/12/16, 13, 8, 21
2018/12/17, 16, 11, 17
2018/12/18, 23, 11, 16
2018/12/19, 30, 13, 19
2018/12/20, 25, 10, 16
2018/12/21, 20, 9, 22
2018/12/22, 17, 9, 22
2018/12/23, 11, 14, 18
2018/12/24, 12, 13, 11
2018/12/25, 25, 11, 16
2018/12/26, 29, 5, 20
2018/12/27, 6, 11, 25
2018/12/28, 6, 10, 25
2018/12/29, 11, 6, 27
2018/12/30, 8, , 
2018/7/1, 11, 8, 38
2018/7/2, 12, 25, 36
2018/7/3, 36, 29, 31
2018/7/4, 54, 7, 31
2018/7/5, 14, 9, 38
2018/7/6, 10, 17, 35
2018/7/7, 25, 16, 36
2018/7/8, 25, 17, 38
2018/7/9, 21, 22, 39
2018/7/10, 27, 27, 43
2018/7/11, 38, 24, 42
2018/7/12, 36, 4, 38
2018/7/13, 23, 8, 34
2018/7/14, 36, 8, 31
2018/7/15, 26, 10, 28
2018/7/16, 17, 20, 32
2018/7/17, 16, 23, 33
2018/7/18, 23, 9, 35
2018/7/19, 20, 7, 34
2018/7/20, 18, 16, 26
2018/7/21, 59, 14, 35
2018/7/22, 43, 16, 32
2018/7/23, 42, 14, 34
2018/7/24, 19, 13, 33
2018/7/25, 18, 11, 24
2018/7/26, 17, 13, 29
2018/7/27, 24, 17, 27
2018/7/28, 30, 13, 27
2018/7/29, 30, 18, 28
2018/7/30, 21, 13, 36
2018/7/31, 19, 10, 23
2018/8/1, 15, 17, 23
2018/8/2, 9, 25, 44
2018/8/3, 35, 8, 46
2018/8/4, 33, 9, 25
2018/8/5, 37, , 
2018/8/7, 32, 13, 36
2018/8/8, 33, 32, 33
2018/8/9, 70, 43, 40
2018/8/10, 89, 41, 33
2018/8/11, 88, 26, 32
2018/8/12, 57, 24, 39
2018/8/13, 53, 25, 28
2018/8/14, 49, 16, 31
2018/8/15, 40, 5, 26
2018/8/16, 29, 15, 30
2018/8/17, 37, 17, 29
2018/8/18, 34, 13, 26
2018/8/19, 42, 18, 23
2018/8/20, 59, 20, 24
2018/8/21, 58, 20, 31
2018/8/22, 46, 16, 26
2018/8/23, 52, 19, 35
2018/8/24, 54, 17, 38
2018/8/25, 44, 18, 31
2018/8/26, 39, 12, 24
2018/8/27, 33, 7, 21
2018/8/28, 29, 7, 30
2018/8/29, 19, 12, 26
2018/8/30, 26, 12, 27
2018/8/31, 29, 14, 27
2018/9/1, 33, 6, 28
2018/9/2, 25, 5, 31
2018/9/3, 21, 2, 17
2018/9/4, 20, 11, 23
2018/9/5, 20, 9, 27
2018/9/6, 10, 10, 29
2018/9/7, 17, 11, 30
2018/9/8, 13, 11, 35
2018/9/9, 17, 13, 30
2018/9/10, 17, 23, 33
2018/9/11, 16, 15, 36
2018/9/12, 21, 13, 27
2018/9/13, 21, 17, 29
2018/9/14, 39, 16, 33
2018/9/15, 23, 16, 34
2018/9/16, 22, 24, 20
2018/9/17, 18, 7, 16
2018/9/18, 10, 3, 20
2018/9/19, 7, 5, 23
2018/9/20, 13, 4, 25
2018/9/21, 9, 7, 29
2018/9/22, 10, 12, 34
2018/9/23, 21, 7, 25
2018/9/24, 21, 4, 22
2018/9/25, 12, 5, 27
2018/9/26, 14, 13, 25
2018/9/27, 14, 10, 24
2018/9/28, 16, 13, 21
2018/9/29, 12, 8, 21
2018/9/30, 13, 8, 17
2018/4/1, 9, 11, 34
2018/4/2, 17, 12, 33
2018/4/3, 24, 10, 42
2018/4/4, 17, 13, 39
2018/4/5, 29, 10, 39
2018/4/6, 15, 8, 37
2018/4/7, 17, 8, 34
2018/4/8, 24, 7, 40
2018/4/9, 27, 9, 31
2018/4/10, 24, 13, 35
2018/4/11, 34, 17, 18
2018/4/12, 52, , 
2018/4/14, 12, 3, 38
2018/4/15, 11, 7, 42
2018/4/16, 18, 10, 51
2018/4/17, 23, 6, 45
2018/4/18, 24, 11, 47
2018/4/19, 22, 11, 39
2018/4/20, 24, 15, 40
2018/4/21, 22, 14, 48
2018/4/22, 32, 23, 57
2018/4/23, 32, 20, 35
2018/4/24, 29, 13, 42
2018/4/25, 15, 21, 38
2018/4/26, 20, 17, 38
2018/4/27, 15, 23, 41
2018/4/28, 17, 44, 49
2018/4/29, 38, 47, 50
2018/4/30, 42, 20, 37
2018/5/1, 33, 10, 36
2018/5/2, 18, 14, 38
2018/5/3, 27, 13, 21
2018/5/4, 14, 22, 41
2018/5/5, 20, 13, 45
2018/5/6, 25, 22, 50
2018/5/7, 18, 14, 41
2018/5/8, 29, 10, 41
2018/5/9, 25, 15, 38
2018/5/10, 18, 2, 35
2018/5/11, 15, 5, 32
2018/5/12, 19, 3, 33
2018/5/13, 13, 7, 31
2018/5/14, 30, 16, 46
2018/5/15, 36, 16, 56
2018/5/16, 31, 24, 56
2018/5/17, 25, 25, 45
2018/5/18, 32, 11, 24
2018/5/19, 14, 10, 25
2018/5/20, 17, 7, 17
2018/5/21, 20, 12, 46
2018/5/22, 29, 18, 56
2018/5/23, 23, 13, 50
2018/5/24, 23, 13, 48
2018/5/25, 27, 14, 52
2018/5/26, 21, 18, 66
2018/5/27, 17, 17, 53
2018/5/28, 19, 14, 53
2018/5/29, 12, 9, 50
2018/5/30, 16, 16, 52
2018/5/31, 18, 20, 63
2018/6/1, 18, 27, 48
2018/6/2, 14, 10, 38
2018/6/3, 16, 16, 56
2018/6/4, 12, 25, 66
2018/6/5, 18, 22, 59
2018/6/6, 18, 11, 39
2018/6/7, 21, 11, 52
2018/6/8, 19, 5, 48
2018/6/9, 16, 6, 48
2018/6/10, 9, 9, 34
2018/6/11, 23, 6, 38
2018/6/12, 17, 11, 40
2018/6/13, 19, 18, 43
2018/6/14, 17, 27, 48
2018/6/15, 29, 22, 40
2018/6/16, 29, 14, 32
2018/6/17, 16, 4, 22
2018/6/18, 15, 3, 19
2018/6/19, 9, 5, 28
2018/6/20, 19, 5, 33
2018/6/21, 18, 12, 31
2018/6/22, 35, 10, 36
2018/6/23, 27, 8, 39
2018/6/24, 23, 4, 40
2018/6/25, 13, 4, 42
2018/6/26, 22, 8, 39
2018/6/27, 16, 12, 32
2018/6/28, 21, 24, 35
2018/6/29, 31, 8, 30
2018/6/30, 17, 4, 34
2018/1/1, 29, 9, 25
2018/1/2, 20, 8, 28
2018/1/3, 19, 10, 25
2018/1/4, 18, 16, 25
2018/1/5, 29, 18, 26
2018/1/6, 28, 18, 22
2018/1/7, 42, 9, 17
2018/1/8, 22, 10, 18
2018/1/9, 24, 16, 12
2018/1/10, 51, 17, 29
2018/1/11, 14, 6, 30
2018/1/12, 9, 9, 28
2018/1/13, 6, 11, 25
2018/1/14, 25, 12, 27
2018/1/15, 12, 8, 27
2018/1/16, 14, 13, 22
2018/1/17, 20, 10, 17
2018/1/18, 21, 8, 12
2018/1/19, 14, 10, 15
2018/1/20, 29, 6, 23
2018/1/21, 8, 9, 21
2018/1/22, 26, 5, 23
2018/1/23, 18, 10, 19
2018/1/24, 27, 17, 18
2018/1/25, 49, 15, 26
2018/1/26, 16, 7, 23
2018/1/27, 19, 8, 23
2018/1/28, 18, 13, 20
2018/1/29, 16, 18, 20
2018/1/30, 28, 9, 29
2018/1/31, 19, 12, 26
2018/2/1, 11, 19, 20
2018/2/2, 20, 20, 19
2018/2/3, 31, 13, 32
2018/2/4, 11, 11, 27
2018/2/5, 12, 11, 30
2018/2/6, 16, 14, 29
2018/2/7, 29, 18, 29
2018/2/8, 37, 11, 30
2018/2/9, 19, 7, 31
2018/2/10, 17, 10, 36
2018/2/11, 24, 16, 33
2018/2/12, 31, 15, 38
2018/2/13, 40, 14, 35
2018/2/14, 34, 9, 27
2018/2/15, 22, 18, 26
2018/2/16, 18, 9, 9
2018/2/17, 10, 11, 11
2018/2/18, 15, 7, 10
2018/2/19, 12, 7, 12
2018/2/20, 13, 11, 14
2018/2/21, 22, 9, 12
2018/2/22, 24, 11, 33
2018/2/23, 36, 12, 38
2018/2/24, 38, 6, 39
2018/2/25, 14, 12, 39
2018/2/26, 23, 11, 45
2018/2/27, 20, 18, 41
2018/2/28, 41, 17, 40
2018/3/1, 30, 15, 33
2018/3/2, 35, 11, 31
2018/3/3, 29, 11, 30
2018/3/4, 36, 8, 28
2018/3/5, 25, 5, 38
2018/3/6, 9, 15, 37
2018/3/7, 45, 14, 36
2018/3/8, 34, 14, 31
2018/3/9, 45, 14, 28
2018/3/10, 43, 12, 39
2018/3/11, 41, 16, 44
2018/3/12, 41, 11, 38
2018/3/13, 10, 17, 35
2018/3/14, 26, 11, 41
2018/3/15, 30, 9, 34
2018/3/16, 16, 9, 30
2018/3/17, 27, 11, 30
2018/3/18, 36, 10, 33
2018/3/19, 35, 7, 28
2018/3/20, 26, 8, 32
2018/3/21, 27, 12, 8
2018/3/22, 37, 12, 33
2018/3/23, 33, 6, 40
2018/3/24, 13, 10, 40
2018/3/25, 32, 11, 35
2018/3/26, 39, 8, 36
2018/3/27, 24, 7, 31
2018/3/28, 17, 9, 34
2018/3/29, 16, 12, 33
2018/3/30, 25, 11, 33
2018/3/31, 22, 5, 37
2017/10/1, 27, 4, 28
2017/10/2, 12, 6, 26
2017/10/3, 12, 6, 18
2017/10/4, 11, 8, 15
2017/10/5, 19, 4, 21
2017/10/6, 13, 7, 28
2017/10/7, 15, 8, 33
2017/10/8, 14, 9, 21
2017/10/9, 12, 16, 24
2017/10/10, 18, 10, 32
2017/10/11, 17, 13, 31
2017/10/12, 21, 26, 24
2017/10/13, 22, 13, 21
2017/10/14, 23, 9, 26
2017/10/15, 19, 14, 31
2017/10/16, 14, 25, 30
2017/10/17, 23, 35, 34
2017/10/18, 24, 45, 44
2017/10/19, 34, 39, 37
2017/10/20, 40, 16, 30
2017/10/21, 21, 13, 30
2017/10/22, 12, 25, 29
2017/10/23, 11, 17, 25
2017/10/24, 20, 27, 28
2017/10/25, 18, 47, 25
2017/10/26, 26, 17, 26
2017/10/27, 11, 25, 27
2017/10/28, 24, 16, 20
2017/10/29, 15, 9, 24
2017/10/30, 11, 14, 23
2017/10/31, 13, 29, 15
2017/11/1, 22, 13, 18
2017/11/2, 15, 19, 18
2017/11/3, 16, 29, 15
2017/11/4, 43, 12, 18
2017/11/5, 34, 15, 17
2017/11/6, 25, 11, 17
2017/11/7, 29, 17, 17
2017/11/8, 27, 12, 27
2017/11/9, 19, 32, 23
2017/11/10, 18, 37, 19
2017/11/11, 36, 22, 25
2017/11/12, 47, 23, 20
2017/11/13, 46, 12, 11
2017/11/14, 32, 12, 18
2017/11/15, 16, 23, 15
2017/11/16, 17, 16, 17
2017/11/17, 25, 18, 23
2017/11/18, 30, 13, 25
2017/11/19, 14, 17, 19
2017/11/20, 25, 25, 25
2017/11/21, 23, 18, 20
2017/11/22, 15, 13, 18
2017/11/23, 15, 10, 29
2017/11/24, 15, 10, 22
2017/11/25, 19, 20, 18
2017/11/26, 26, 23, 22
2017/11/27, 15, 17, 26
2017/11/28, 11, 24, 26
2017/11/29, 12, 16, 24
2017/11/30, 13, 23, 21
2017/12/1, 10, 26, 24
2017/12/2, 23, 30, 29
2017/12/3, 34, 19, 25
2017/12/4, 37, 6, 26
2017/12/5, 12, 9, 26
2017/12/6, 15, 10, 23
2017/12/7, 12, 10, 22
2017/12/8, 22, 7, 25
2017/12/9, 9, 10, 22
2017/12/10, 17, 7, 23
2017/12/11, 17, 12, 20
2017/12/12, 11, 12, 22
2017/12/13, 18, 7, 20
2017/12/14, 11, 14, 20
2017/12/15, 21, 12, 16
2017/12/16, 19, 20, 14
2017/12/17, 40, 12, 20
2017/12/18, 15, 14, 25
2017/12/19, 15, 25, 23
2017/12/20, 12, 19, 21
2017/12/21, 16, 12, 23
2017/12/22, 18, 8, 24
2017/12/23, 18, 10, 26
2017/12/24, 8, 11, 28
2017/12/25, 9, 12, 26
2017/12/26, 5, 18, 29
2017/12/27, 6, 15, 27
2017/12/28, 29, 17, 25
2017/12/29, 23, 13, 27
2017/12/30, 11, 10, 26
2017/12/31, 8, 12, 24
2017/7/1, 16, 8, 36
2017/7/2, 19, 12, 41
2017/7/3, 24, 11, 43
2017/7/4, 23, 9, 44
2017/7/5, 17, 17, 52
2017/7/6, 15, 15, 33
2017/7/7, 16, 14, 39
2017/7/8, 19, 18, 49
2017/7/9, 17, 16, 39
2017/7/10, 23, 17, 45
2017/7/11, 27, 15, 38
2017/7/12, 26, 8, 27
2017/7/13, 9, 18, 36
2017/7/14, 20, 18, 43
2017/7/15, 25, 12, 37
2017/7/16, 24, 22, 46
2017/7/17, 23, 14, 38
2017/7/18, 32, 19, 32
2017/7/19, 31, 15, 33
2017/7/20, 17, 7, 31
2017/7/21, 24, 7, 37
2017/7/22, 18, 9, 40
2017/7/23, 22, 11, 37
2017/7/24, 20, 20, 44
2017/7/25, 29, 9, 31
2017/7/26, 18, 11, 30
2017/7/27, 19, 14, 31
2017/7/28, 28, 15, 35
2017/7/29, 27, 14, 36
2017/7/30, 23, 17, 38
2017/7/31, 22, 29, 39
2017/8/1, 38, 24, 29
2017/8/2, 36, 8, 23
2017/8/3, 19, 10, 29
2017/8/4, 12, 11, 28
2017/8/5, 21, 9, 23
2017/8/6, 16, 8, 31
2017/8/7, 16, 14, 36
2017/8/8, 29, 11, 32
2017/8/9, 27, 8, 32
2017/8/10, 16, 12, 35
2017/8/11, 16, 11, 33
2017/8/12, 18, 7, 24
2017/8/13, 21, 4, 31
2017/8/14, 7, 6, 21
