date, pm25, pm10, no2, so2, co
2019/9/13, 76, 38, 11, 3, 6
2019/9/14, 78, 24, 9, 3, 5
2019/9/15, 52, 37, 11, 4, 5
2019/9/16, 71, 40, 10, 4, 6
2019/9/17, 79, 41, 9, 3, 5
2019/9/18, 60, 35, 9, 3, 4
2019/9/19, 53, 32, 10, 3, 3
2019/9/20, 56, 34, 9, 4, 4
2019/9/21, 53, 42, 8, 3, 6
2019/9/22, 63, 50, 16, 5, 5
2019/9/23, 82, 61, 31, 6, 8
2019/9/24, 112, 78, 35, 8, 10
2019/9/25, 142, 52, 19, 6, 6
2019/9/26, 82, 49, 21, 5, 6
2019/9/27, 86, 53, 25, 5, 7
2019/9/28, 102, 55, 19, 5, 6
2019/9/29, 118, 47, 16, 4, 6
2019/9/30, 101, 32, 11, 4, 6
2019/4/1, 102, 62, 27, 8, 5
2019/4/2, 134, 79, 27, 8, 7
2019/4/3, 158, 72, 18, 7, 7
2019/4/4, 131, 71, 21, 10, 7
2019/4/5, 145, 67, 16, 12, 7
2019/4/6, 134, 85, 16, 14, 8
2019/4/7, 138, 92, 20, 12, 10
2019/4/8, 149, 47, 12, 9, 7
2019/4/9, 92, 43, 11, 7, 5
2019/4/10, 98, 52, 24, 11, 7
2019/4/11, 112, 71, 21, 7, 7
2019/4/12, 157, 60, 31, 8, 8
2019/4/13, 135, 69, 22, 6, 6
2019/4/14, 121, 60, 23, 6, 7
2019/4/15, 112, 60, 25, 5, 6
2019/4/16, 104, 72, 24, 6, 7
2019/4/17, 126, 74, 23, 6, 7
2019/4/18, 137, 71, 19, 5, 7
2019/4/19, 123, 47, 21, 5, 8
2019/4/20, 94, 47, 22, 3, 7
2019/4/21, 100, 26, 15, 2, 5
2019/4/22, 65, 41, 22, 2, 10
2019/4/23, 102, 46, 19, 3, 7
2019/4/24, 114, 46, 17, 4, 8
2019/4/25, 102, 31, 13, 4, 4
2019/4/26, 66, 50, 22, 5, 5
2019/4/27, 92, 56, 15, 3, 5
2019/4/28, 119, 27, 15, 3, 5
2019/4/29, 33, 45, 15, 3, 5
2019/4/30, 88, 57, 20, 5, 7
2019/5/1, 105, 63, 26, 5, 7
2019/5/2, 108, 56, 27, 5, 8
2019/5/3, 100, 46, 15, 5, 4
2019/5/4, 80, 64, 23, 7, 9
2019/5/5, 116, 49, 9, 5, 4
2019/5/6, 77, 47, 15, 6, 6
2019/5/7, 73, 49, 20, 6, 5
2019/5/8, 86, 74, 28, 8, 8
2019/5/9, 141, 66, 20, 6, 7
2019/5/10, 126, 70, 18, 5, 7
2019/5/11, 138, 67, 19, 6, 8
2019/5/12, 138, 63, 24, 6, 6
2019/5/13, 121, 44, 17, 5, 7
2019/5/14, 86, 31, 20, 4, 7
2019/5/15, 63, 37, 19, 3, 6
2019/5/16, 79, 55, 28, 5, 10
2019/5/17, 123, 24, 11, 4, 6
2019/5/18, 64, 36, 10, 3, 5
2019/5/19, 86, 48, 17, 5, 5
2019/5/20, 88, 70, 26, 8, 7
2019/5/21, 125, 66, 25, 6, 8
2019/5/22, 134, 66, 25, 8, 8
2019/5/23, 136, 68, 15, 6, 6
2019/5/24, 125, 52, 15, 4, 7
2019/5/25, 81, 21, 7, 2, 7
2019/5/26, 60, 26, 11, 3, 7
2019/5/27, 68, 28, 12, 5, 4
2019/5/28, 52, 46, 20, 6, 6
2019/5/29, 87, 52, 28, 4, 7
2019/5/30, 96, 58, 20, 3, 8
2019/5/31, 120, 76, 26, 5, 11
2019/6/1, 134, 49, 8, 4, 6
2019/6/2, 95, 46, 10, 4, 7
2019/6/3, 104, 51, 12, 4, 8
2019/6/4, 130, 51, 13, 5, 10
2019/6/5, 145, 21, 6, 3, 7
2019/6/6, 47, 34, 5, 4, 7
2019/6/7, 70, 42, 8, 4, 8
2019/6/8, 75, 46, 7, 3, 8
2019/6/9, 95, 48, 7, 3, 7
2019/6/10, 116, 39, 9, 4, 7
2019/6/11, 87, 44, 12, 4, 8
2019/6/12, 98, 34, 13, 4, 8
2019/6/13, 73, 38, 10, 4, 6
2019/6/14, 86, 54, 16, 5, 8
2019/6/15, 111, 72, 19, 5, 11
2019/6/16, 155, 55, 16, 5, 9
2019/6/17, 136, 24, 11, 3, 8
2019/6/18, 36, 43, 13, 3, 9
2019/6/19, 31, 27, 18, 3, 9
2019/6/20, 39, 29, 12, 4, 8
2019/6/21, 31, 41, 11, 4, 8
2019/6/22, 80, 32, 9, 4, 7
2019/6/23, 75, 33, 8, 3, 7
2019/6/24, 74, 26, 12, 4, 9
2019/6/25, 55, 26, 17, 3, 8
2019/6/26, 60, 40, 22, 3, 9
2019/6/27, 89, 42, 15, 3, 10
2019/6/28, 96, 32, 9, 3, 9
2019/6/29, 76, 27, 12, 2, 9
2019/6/30, 70, 28, 14, 3, 8
2019/1/1, 110, 85, 29, 7, 12
2019/1/2, 169, 82, 32, 6, 11
2019/1/3, 167, 58, 29, 6, 11
2019/1/4, 141, 39, 18, 5, 9
2019/1/5, 99, 46, 18, 5, 10
2019/1/6, 121, 50, 25, 6, 10
2019/1/7, 125, 73, 24, 9, 11
2019/1/8, 155, 40, 24, 7, 10
2019/1/9, 100, 44, 23, 7, 9
2019/1/10, 114, 34, 25, 8, 10
2019/1/11, 95, 48, 21, 8, 10
2019/1/12, 127, 81, 27, 12, 12
2019/1/13, 169, 105, 42, 14, 17
2019/1/14, 185, 103, 27, 16, 6
2019/1/15, 187, 42, 20, 12, 3
2019/1/16, 93, 83, 31, 4, 9
2019/1/17, 157, 95, 39, 5, 12
2019/1/18, 171, 110, 36, 5, 10
2019/1/19, 182, 89, 25, 5, 7
2019/1/20, 159, 69, 31, 5, 7
2019/1/21, 145, 95, 33, 6, 8
2019/1/22, 171, 93, 41, 6, 13
2019/1/23, 176, 116, 56, 9, 13
2019/1/24, 196, 77, 31, 5, 8
2019/1/25, 152, 33, 13, 3, 2
2019/1/26, 70, 53, 20, 3, 4
2019/1/27, 109, 86, 33, 4, 7
2019/1/28, 171, 73, 27, 4, 9
2019/1/29, 155, 69, 24, 2, 6
2019/1/30, 138, 23, 11, 2, 3
2019/1/31, 56, 65, 12, 2, 6
2019/2/1, 151, 67, 21, 3, 11
2019/2/2, 158, 81, 20, 3, 11
2019/2/3, 170, 99, 17, 4, 13
2019/2/4, 180, 77, 13, 3, 6
2019/2/5, 151, 78, 16, 4, 10
2019/2/6, 164, 52, 11, 2, 6
2019/2/7, 121, 21, 8, 2, 3
2019/2/8, 56, 34, 9, 2, 4
2019/2/9, 51, 31, 10, 2, 4
2019/2/10, 31, 39, 14, 3, 5
2019/2/11, 88, 48, 18, 3, 7
2019/2/12, 122, 42, 14, 3, 6
2019/2/13, 105, 40, 14, 2, 6
2019/2/14, 99, 36, 21, 2, 6
2019/2/15, 94, 52, 14, 4, 6
2019/2/16, 128, 45, 17, 5, 6
2019/2/17, 102, 36, 24, 2, 5
2019/2/18, 92, 33, 21, 2, 6
2019/2/19, 95, 70, 23, 3, 9
2019/2/20, 167, 73, 25, 4, 8
2019/2/21, 171, 51, 23, 3, 7
2019/2/22, 138, 100, 34, 4, 11
2019/2/23, 200, 85, 39, 5, 12
2019/2/24, 177, 80, 41, 5, 12
2019/2/25, 176, 59, 23, 4, 8
2019/2/26, 126, 47, 25, 3, 6
2019/2/27, 98, 52, 25, 4, 7
2019/2/28, 128, 88, 38, 5, 10
2019/3/1, 174, 80, 29, 5, 10
2019/3/2, 168, 71, 27, 6, 8
2019/3/3, 159, 88, 27, 4, 9
2019/3/4, 175, 86, 42, 4, 11
2019/3/5, 170, 75, 27, 3, 8
2019/3/6, 161, 63, 16, 2, 6
2019/3/7, 85, 49, 25, 4, 8
2019/3/8, 107, 68, 23, 3, 6
2019/3/9, 135, 60, 28, 4, 8
2019/3/10, 139, 74, 30, 6, 10
2019/3/11, 153, 78, 29, 7, 13
2019/3/12, 138, 63, 31, 5, 10
2019/3/13, 114, 63, 22, 3, 7
2019/3/14, 132, 56, 24, 5, 9
2019/3/15, 127, 65, 23, 5, 8
2019/3/16, 134, 93, 28, 9, 10
2019/3/17, 177, 70, 17, 5, 10
2019/3/18, 117, 64, 12, 5, 6
2019/3/19, 120, 49, 12, 7, 8
2019/3/20, 84, 71, 14, 6, 9
2019/3/21, 137, 22, 8, 4, 6
2019/3/22, 61, 51, 16, 6, 8
2019/3/23, 108, 77, 16, 7, 9
2019/3/24, 150, 60, 14, 7, 7
2019/3/25, 136, 56, 24, 8, 9
2019/3/26, 126, 68, 28, 9, 7
2019/3/27, 130, 82, 29, 10, 9
2019/3/28, 140, 78, 28, 10, 10
2019/3/29, 141, 79, 21, 8, 7
2019/3/30, 143, 37, 10, 7, 4
2019/3/31, 65, 54, 14, 7, 3
2018/10/1, 70, 53, 25, 6, 7
2018/10/2, 105, 53, 23, 6, 7
2018/10/3, 110, 50, 16, 5, 5
2018/10/4, 107, 36, 10, 4, 3
2018/10/5, 77, 45, 19, 6, 5
2018/10/6, 91, 79, 30, 7, 8
2018/10/7, 150, 53, 19, 5, 6
2018/10/8, 96, 59, 19, 4, 7
2018/10/9, 121, 26, 12, 4, 4
2018/10/10, 59, 35, 16, 5, 4
2018/10/11, 71, 50, 26, 6, 7
2018/10/12, 100, 51, 27, 5, 7
2018/10/13, 110, 52, 24, 5, 5
2018/10/14, 112, 43, 21, 5, 6
2018/10/15, 91, 54, 23, 3, 7
2018/10/16, 122, 66, 32, 5, 8
2018/10/17, 150, 24, 13, 3, 3
2018/10/18, 61, 37, 18, 5, 4
2018/10/19, 72, 42, 23, 6, 6
2018/10/20, 87, 47, 25, 6, 6
2018/10/21, 98, 53, 17, 3, 5
2018/10/22, 121, 71, 26, 5, 8
2018/10/23, 158, 100, 28, 5, 9
2018/10/24, 186, 68, 30, 5, 9
2018/10/25, 142, 66, 13, 4, 8
2018/10/26, 145, 66, 26, 8, 7
2018/10/27, 114, 63, 28, 9, 7
2018/10/28, 112, 66, 30, 9, 8
2018/10/29, 137, 67, 33, 8, 10
2018/10/30, 133, 52, 22, 6, 6
2018/10/31, 99, 47, 23, 6, 6
2018/11/1, 93, 45, 25, 5, 6
2018/11/2, 98, 58, 33, 6, 9
2018/11/3, 126, 56, 29, 5, 10
2018/11/4, 120, 57, 22, 4, 7
2018/11/5, 131, 41, 21, 3, 6
2018/11/6, 99, 23, 17, 2, 6
2018/11/7, 70, 25, 17, 2, 6
2018/11/8, 55, 49, 23, 3, 6
2018/11/9, 114, 72, 38, 5, 9
2018/11/10, 156, 58, 26, 4, 6
2018/11/11, 134, 37, 16, 3, 4
2018/11/12, 94, 46, 24, 4, 5
2018/11/13, 96, 63, 32, 5, 6
2018/11/14, 132, 44, 23, 5, 5
2018/11/15, 90, 33, 13, 2, 3
2018/11/16, 76, 33, 17, 4, 4
2018/11/17, 69, 38, 15, 2, 4
2018/11/18, 87, 60, 20, 3, 8
2018/11/19, 152, 71, 36, 5, 12
2018/11/20, 157, 37, 19, 2, 6
2018/11/21, 91, 59, 22, 4, 6
2018/11/22, 135, 75, 32, 5, 7
2018/11/23, 156, 82, 35, 6, 9
2018/11/24, 164, 125, 45, 6, 13
2018/11/25, 205, 115, 42, 6, 14
2018/11/26, 197, 79, 47, 4, 13
2018/11/27, 165, 140, 58, 6, 23
2018/11/28, 223, 150, 47, 7, 13
2018/11/29, 239, 153, 46, 5, 17
2018/11/30, 241, 123, 41, 5, 13
2018/12/1, 190, 95, 36, 4, 9
2018/12/2, 169, 101, 36, 3, 14
2018/12/3, 185, 34, 20, 2, 8
2018/12/4, 71, 49, 17, 2, 4
2018/12/5, 66, 33, 12, 4, 4
2018/12/6, 66, 38, 14, 5, 5
2018/12/7, 78, 45, 14, 7, 4
2018/12/8, 83, 53, 18, 8, 5
2018/12/9, 108, 30, 15, 5, 4
2018/12/10, 79, 41, 13, 6, 5
2018/12/11, 97, 69, 22, 8, 10
2018/12/12, 154, 78, 34, 6, 10
2018/12/13, 167, 69, 33, 4, 9
2018/12/14, 151, 44, 30, 3, 7
2018/12/15, 88, 81, 25, 3, 9
2018/12/16, 154, 84, 31, 6, 11
2018/12/17, 165, 82, 35, 7, 13
2018/12/18, 160, 89, 46, 9, 11
2018/12/19, 163, 56, 32, 5, 10
2018/12/20, 127, 89, 38, 5, 15
2018/12/21, 168, , , , 
2018/12/27, 65, 36, 12, 2, 6
2018/12/28, 73, 49, 17, 2, 7
2018/12/29, 97, 47, 19, 3, 6
2018/12/30, 101, , , , 
2018/7/1, 73, 36, 14, 4, 5
2018/7/2, 82, 49, 17, 4, 7
2018/7/3, 100, 47, 14, 4, 8
2018/7/4, 112, 37, 18, 4, 6
2018/7/5, 84, 33, 18, 4, 7
2018/7/6, 74, 22, 9, 3, 5
2018/7/7, 62, 52, 14, 6, 7
2018/7/8, 110, 46, 19, 5, 7
2018/7/9, 101, 31, 10, 4, 4
2018/7/10, 67, 39, 9, 4, 4
2018/7/11, 62, 33, 6, 3, 4
2018/7/12, 55, 28, 8, 4, 3
2018/7/13, 57, 33, 10, 4, 3
2018/7/14, 65, 37, 11, 4, 4
2018/7/15, 72, 34, 10, 4, 3
2018/7/16, 66, 30, 9, 4, 3
2018/7/17, 69, 30, 10, 4, 4
2018/7/18, 58, 32, 10, 4, 4
2018/7/19, 64, 36, 12, 5, 5
2018/7/20, 64, 49, 12, 6, 5
2018/7/21, 120, 23, 6, 4, 5
2018/7/22, 70, 29, 8, 4, 5
2018/7/23, 54, 31, 12, 4, 6
2018/7/24, 80, 48, 16, 5, 7
2018/7/25, 103, 47, 23, 7, 10
2018/7/26, 98, 46, 20, 7, 9
2018/7/27, 104, 67, 25, 10, 12
2018/7/28, 150, 50, 19, 7, 9
2018/7/29, 121, 51, 20, 9, 10
2018/7/30, 120, 38, 16, 7, 7
2018/7/31, 88, 38, 16, 8, 7
2018/8/1, 84, 36, 13, 7, 6
2018/8/2, 82, 26, 11, 5, 5
2018/8/3, 73, 33, 11, 5, 5
2018/8/4, 71, 49, 13, 5, 6
2018/8/5, 103, 56, 21, 7, 10
2018/8/6, 137, 50, 21, 7, 8
2018/8/7, 110, 40, 16, 6, 6
2018/8/8, 90, 51, 16, 6, 7
2018/8/9, 112, 49, 13, 6, 8
2018/8/10, 108, 47, 15, 7, 8
2018/8/11, 111, 37, 13, 6, 7
2018/8/12, 86, 30, 13, 4, 7
2018/8/13, 63, 25, 9, 4, 5
2018/8/14, 48, 37, 13, 6, 6
2018/8/15, 70, 28, 10, 5, 4
2018/8/16, 71, 21, 9, 3, 5
2018/8/17, 53, 23, 11, 5, 6
2018/8/18, 52, 18, 7, 4, 3
2018/8/19, 46, 33, 9, 5, 5
2018/8/20, 70, 37, 14, 5, 5
2018/8/21, 81, 23, 9, 4, 4
2018/8/22, 52, 46, 9, 5, 6
2018/8/23, 68, 53, 17, 6, 7
2018/8/24, 107, 35, 14, 5, 6
2018/8/25, 90, 23, 11, 3, 5
2018/8/26, 78, 22, 14, 4, 5
2018/8/27, 67, 23, 10, 4, 4
2018/8/28, 45, 25, 10, 4, 3
2018/8/29, 56, 29, 10, 4, 3
2018/8/30, 64, 40, 14, 6, 6
2018/8/31, 94, 29, 14, 6, 6
2018/9/1, 79, 39, 14, 6, 6
2018/9/2, 82, 40, 15, 6, 7
2018/9/3, 105, 42, 11, 6, 6
2018/9/4, 80, 54, 22, 7, 6
2018/9/5, 92, 69, 23, 8, 8
2018/9/6, 149, 44, 16, 6, 6
2018/9/7, 97, 32, 12, 5, 4
2018/9/8, 61, 28, 13, 6, 3
2018/9/9, 62, 37, 13, 5, 4
2018/9/10, 74, 50, 24, 6, 6
2018/9/11, 104, 40, 15, 6, 5
2018/9/12, 77, 36, 14, 5, 4
2018/9/13, 85, 51, 23, 6, 6
2018/9/14, 120, 51, 24, 6, 7
2018/9/15, 116, 36, 19, 6, 5
2018/9/16, 84, 27, 15, 3, 6
2018/9/17, 65, 43, 22, 6, 8
2018/9/18, 108, 36, 20, 6, 6
2018/9/19, 90, 37, 15, 5, 8
2018/9/20, 90, 45, 17, 4, 12
2018/9/21, 112, 55, 19, 6, 11
2018/9/22, 141, 50, 25, 8, 8
2018/9/23, 104, 54, 16, 7, 7
2018/9/24, 106, 25, 15, 5, 4
2018/9/25, 53, 29, 13, 4, 3
2018/9/26, 58, 39, 17, 5, 4
2018/9/27, 77, 53, 24, 7, 6
2018/9/28, 105, 48, 20, 6, 5
2018/9/29, 100, 66, 22, 7, 6
2018/9/30, 128, 37, 18, 6, 4
2018/4/1, 144, 82, 31, 14, 10
2018/4/2, 152, 84, 38, 16, 10
2018/4/3, 148, 56, 17, 8, 4
2018/4/4, 99, 55, 15, 6, 6
2018/4/5, 105, 68, 14, 6, 5
2018/4/6, 120, 52, 15, 7, 5
2018/4/7, 79, 66, 28, 8, 6
2018/4/8, 90, 78, 31, 10, 8
2018/4/9, 115, 80, 35, 13, 8
2018/4/10, 126, 112, 31, 16, 9
2018/4/11, 156, 72, 23, 11, 6
2018/4/12, 110, 63, 29, 9, 8
2018/4/13, 95, 55, 19, 7, 6
2018/4/14, 113, 71, 21, 8, 6
2018/4/15, 124, 119, 34, 11, 9
2018/4/16, 143, 103, 28, 10, 6
2018/4/17, 139, 82, 35, 10, 7
2018/4/18, 140, 86, 33, 12, 8
2018/4/19, 152, 68, 29, 13, 8
2018/4/20, 120, 70, 28, 11, 8
2018/4/21, 123, 69, 33, 11, 10
2018/4/22, 145, 49, 22, 9, 7
2018/4/23, 106, 42, 20, 7, 6
2018/4/24, 92, 67, 30, 10, 8
2018/4/25, 140, 72, 27, 11, 8
2018/4/26, 156, 98, 36, 13, 10
2018/4/27, 176, 109, 33, 13, 11
2018/4/28, 179, 114, 30, 14, 11
2018/4/29, 189, 81, 29, 13, 11
2018/4/30, 164, 60, 23, 12, 10
2018/5/1, 137, 56, 14, 8, 7
2018/5/2, 118, 45, 22, 7, 7
2018/5/3, 82, 64, 22, 8, 7
2018/5/4, 119, 58, 19, 6, 6
2018/5/5, 114, 55, 32, 9, 14
2018/5/6, 132, 40, 18, 6, 6
2018/5/7, 85, 48, 20, 6, 6
2018/5/8, 101, 58, 18, 6, 7
2018/5/9, 105, 53, 17, 4, 5
2018/5/10, 94, 65, 16, 6, 5
2018/5/11, 115, 79, 27, 6, 9
2018/5/12, 160, 59, 25, 7, 10
2018/5/13, 134, 65, 18, 10, 8
2018/5/14, 142, 52, 15, 13, 6
2018/5/15, 120, 50, 16, 11, 5
2018/5/16, 94, 42, 14, 6, 5
2018/5/17, 78, 59, 16, 7, 7
2018/5/18, 128, 58, 20, 8, 10
2018/5/19, 110, 37, 13, 6, 5
2018/5/20, 72, 59, 21, 6, 7
2018/5/21, 110, 41, 17, 6, 6
2018/5/22, 91, 66, 17, 8, 7
2018/5/23, 103, 92, 23, 9, 6
2018/5/24, 140, 74, 35, 9, 11
2018/5/25, 138, 48, 18, 7, 7
2018/5/26, 107, 72, 21, 8, 11
2018/5/27, 151, 79, 29, 8, 12
2018/5/28, 159, 100, 29, 8, 12
2018/5/29, 174, 101, 29, 10, 13
2018/5/30, 178, 67, 23, 8, 11
2018/5/31, 144, 60, 20, 10, 8
2018/6/1, 123, 64, 20, 10, 8
2018/6/2, 123, 62, 20, 9, 8
2018/6/3, 124, 71, 21, 10, 8
2018/6/4, 152, 68, 31, 10, 9
2018/6/5, 143, 56, 17, 8, 6
2018/6/6, 135, 55, 20, 9, 9
2018/6/7, 130, 57, 23, 8, 9
2018/6/8, 115, 51, 17, 6, 7
2018/6/9, 114, 53, 12, 6, 7
2018/6/10, 114, 43, 16, 6, 7
2018/6/11, 100, 55, 18, 9, 8
2018/6/12, 119, 64, 16, 8, 7
2018/6/13, 131, 55, 15, 4, 8
2018/6/14, 116, 53, 22, 5, 8
2018/6/15, 122, 49, 12, 5, 5
2018/6/16, 98, 44, 12, 5, 7
2018/6/17, 87, 46, 12, 6, 8
2018/6/18, 98, 48, 17, 5, 7
2018/6/19, 108, 36, 15, 4, 6
