date, pm25, pm10, o3, no2
2020/1/13, 68, , 31, 14
2020/1/15, 25, , 20, 9
2019/10/6, 238, 40, 30, 1
2019/10/9, 9, , 31, 2
2019/10/14, 13, , 25, 5
2019/10/18, 229, , 30, 12
2019/10/23, 12, , 46, 9
2019/10/28, 26, , 31, 5
2019/12/18, 10, , 28, 8
2019/12/24, 5, , 22, 10
2019/7/18, 49, , 52, 7
2019/8/19, 30, , 52, 5
2019/9/22, 21, , 33, 4
2019/4/21, 5, , 41, 1
2020/1/12, , 3, 31, 6
2020/1/14, , 3, 33, 11
2019/10/5, , 40, 28, 2
2019/10/8, , 170, 46, 9
2019/10/17, , 7, 45, 6
2019/10/22, , 7, 37, 4
2019/10/27, , 4, 45, 5
2019/11/8, , 60, 17, 7
2019/11/11, , 4, 20, 1
2019/12/12, , 1, 29, 4
2019/12/16, , 1, 22, 1
2019/7/6, , 16, 37, 2
2019/9/25, , 134, 38, 5
2019/4/1, , 5, 47, 6
2020/1/1, , , 31, 
2020/1/2, , , 30, 1
2020/1/3, , , 29, 2
2020/1/4, , , 24, 7
2020/1/5, , , 30, 5
2020/1/6, , , 32, 9
2020/1/7, , , 26, 5
2020/1/8, , , 25, 12
2020/1/9, , , 30, 11
2020/1/10, , , 31, 6
2020/1/11, , , 29, 6
2019/10/1, , , 21, 3
2019/10/2, , , 22, 4
2019/10/3, , , 20, 3
2019/10/4, , , 43, 3
2019/10/7, , , 43, 2
2019/10/10, , , 34, 2
2019/10/11, , , 27, 2
2019/10/12, , , 35, 6
2019/10/13, , , 33, 6
2019/10/15, , , 31, 3
2019/10/16, , , 43, 2
2019/10/19, , , 36, 3
2019/10/20, , , 38, 4
2019/10/21, , , 36, 2
2019/10/24, , , 25, 1
2019/10/25, , , 29, 1
2019/10/26, , , 36, 6
2019/10/29, , , 16, 7
2019/10/30, , , 19, 2
2019/10/31, , , 28, 5
2019/11/1, , , 34, 12
2019/11/2, , , 38, 3
2019/11/3, , , 42, 9
2019/11/4, , , 32, 5
2019/11/5, , , 44, 6
2019/11/6, , , 31, 9
2019/11/7, , , 16, 1
2019/11/9, , , 79, 10
2019/11/10, , , 26, 6
2019/11/12, , , 22, 5
2019/11/13, , , 22, 13
2019/11/14, , , 33, 4
2019/11/15, , , 35, 8
2019/11/16, , , 31, 12
2019/11/17, , , 33, 3
2019/11/18, , , 34, 8
2019/11/19, , , 33, 5
2019/11/20, , , 30, 6
2019/11/21, , , 30, 9
2019/11/23, , , 30, 5
2019/11/24, , , 34, 3
2019/11/25, , , 33, 1
2019/11/26, , , 36, 1
2019/11/27, , , 26, 5
2019/11/28, , , 17, 3
2019/11/29, , , 27, 6
2019/11/30, , , 38, 1
2019/12/1, , , 31, 6
2019/12/2, , , 27, 12
2019/12/3, , , 29, 4
2019/12/4, , , 18, 10
2019/12/5, , , 30, 7
2019/12/6, , , 20, 1
2019/12/7, , , 31, 11
2019/12/8, , , 27, 5
2019/12/9, , , 30, 3
2019/12/10, , , 17, 4
2019/12/11, , , 35, 9
2019/12/13, , , 28, 5
2019/12/14, , , 28, 6
2019/12/15, , , 31, 1
2019/12/17, , , 31, 4
2019/12/19, , , 22, 14
2019/12/20, , , 34, 5
2019/12/21, , , 26, 4
2019/12/22, , , 25, 6
2019/12/23, , , 24, 7
2019/12/25, , , 34, 1
2019/12/26, , , 31, 4
2019/12/27, , , 27, 5
2019/12/28, , , 34, 
2019/7/1, , , 53, 6
2019/7/2, , , 39, 3
2019/7/3, , , 51, 3
2019/7/4, , , 41, 2
2019/7/5, , , 57, 4
2019/7/7, , , 48, 3
2019/7/8, , , 44, 3
2019/7/9, , , 43, 5
2019/7/10, , , 47, 2
2019/7/11, , , 45, 3
2019/7/12, , , 60, 5
2019/7/13, , , 63, 6
2019/7/14, , , 64, 5
2019/7/15, , , 63, 6
2019/7/16, , , 47, 7
2019/7/17, , , 50, 3
2019/7/19, , , 46, 4
2019/7/20, , , 53, 4
2019/7/21, , , 78, 3
2019/7/22, , , 37, 1
2019/7/23, , , 58, 4
2019/7/24, , , 61, 6
2019/7/25, , , 72, 6
2019/7/26, , , 70, 5
2019/7/27, , , 69, 4
2019/7/28, , , 56, 4
2019/7/29, , , 60, 2
2019/7/30, , , 46, 5
2019/7/31, , , 45, 7
2019/8/1, , , 44, 6
2019/8/2, , , 51, 5
2019/8/3, , , 41, 2
2019/8/6, , , 57, 3
2019/8/7, , , 54, 5
2019/8/8, , , 65, 4
2019/8/9, , , 59, 3
2019/8/10, , , 53, 2
2019/8/11, , , 45, 3
2019/8/12, , , 38, 2
2019/8/13, , , 41, 1
2019/8/14, , , 50, 2
2019/8/15, , , 49, 2
2019/8/16, , , 43, 3
2019/8/17, , , 53, 6
2019/8/18, , , 41, 7
2019/8/20, , , 44, 4
2019/8/21, , , 44, 5
2019/8/22, , , 40, 2
2019/8/23, , , 51, 5
2019/8/24, , , 55, 5
2019/8/25, , , 41, 8
2019/8/26, , , 40, 1
2019/8/27, , , 40, 1
2019/8/28, , , 53, 3
2019/8/29, , , 61, 5
2019/8/30, , , 56, 3
2019/8/31, , , 45, 5
2019/9/1, , , 61, 5
2019/9/2, , , 50, 7
2019/9/3, , , 58, 10
2019/9/4, , , 53, 7
2019/9/5, , , 52, 5
2019/9/6, , , 39, 8
2019/9/7, , , 45, 7
2019/9/8, , , 49, 3
2019/9/9, , , 38, 3
2019/9/10, , , 46, 5
2019/9/11, , , 36, 4
2019/9/12, , , 45, 5
2019/9/13, , , 38, 6
2019/9/14, , , 46, 5
2019/9/15, , , 53, 5
2019/9/16, , , 55, 7
2019/9/17, , , 54, 8
2019/9/18, , , 60, 3
2019/9/19, , , 47, 7
2019/9/20, , , 44, 3
2019/9/21, , , 27, 5
2019/9/23, , , 51, 7
2019/9/24, , , 46, 4
2019/9/26, , , 32, 7
2019/9/27, , , 33, 4
2019/9/28, , , 43, 3
2019/9/29, , , 32, 3
2019/9/30, , , 25, 3
2019/4/2, , , 44, 11
2019/4/3, , , 45, 8
2019/4/4, , , 47, 4
2019/4/5, , , 56, 7
2019/4/6, , , 43, 1
2019/4/7, , , 41, 2
2019/4/8, , , 46, 4
2019/4/9, , , 45, 5
2019/4/10, , , 52, 1
2019/4/11, , , 41, 2
2019/4/12, , , 41, 3
2019/4/13, , , 35, 1
2019/4/14, , , 44, 2
2019/4/15, , , 47, 11
2019/4/16, , , 45, 5
2019/4/17, , , 44, 5
2019/4/18, , , 40, 2
2019/4/19, , , 60, 3
2019/4/20, , , 46, 9
2019/4/22, , , 36, 4
2019/4/23, , , 31, 1
2019/4/24, , , 47, 4
2019/4/25, , , 49, 6
2019/4/26, , , 52, 3
2019/4/27, , , 54, 4
2019/4/28, , , 51, 3
2019/4/29, , , 41, 3
2019/4/30, , , 41, 3
2019/5/1, , , 48, 5
2019/5/2, , , 35, 2
2019/5/3, , , 50, 3
2019/5/4, , , 60, 4
2019/5/5, , , 57, 4
2019/5/6, , , 60, 4
2019/5/7, , , 45, 2
2019/5/8, , , 42, 2
2019/5/9, , , 35, 1
2019/5/10, , , 28, 1
2019/5/11, , , 46, 3
2019/5/12, , , 43, 1
2019/5/13, , , 46, 3
2019/5/14, , , 70, 9
2019/5/15, , , 60, 4
2019/5/16, , , 51, 4
2019/5/17, , , 46, 4
2019/5/18, , , 54, 2
2019/5/19, , , 66, 2
2019/5/20, , , 51, 5
2019/5/21, , , 48, 1
2019/5/22, , , 44, 2
2019/5/23, , , 40, 3
2019/5/24, , , 46, 2
2019/5/25, , , 41, 4
2019/5/26, , , 34, 3
2019/5/27, , , 39, 3
2019/5/28, , , 45, 1
2019/5/29, , , 47, 2
2019/5/30, , , 44, 3
2019/5/31, , , 48, 2
2019/6/1, , , 50, 3
2019/6/2, , , 40, 1
2019/6/3, , , 50, 2
2019/6/4, , , 65, 3
2019/6/5, , , 59, 2
2019/6/6, , , 50, 2
2019/6/7, , , 88, 9
2019/6/8, , , 86, 6
2019/6/9, , , 34, 1
2019/6/10, , , 36, 1
2019/6/11, , , 49, 4
2019/6/12, , , 41, 3
2019/6/13, , , 48, 3
2019/6/14, , , 41, 2
2019/6/15, , , 39, 4
2019/6/16, , , 49, 2
2019/6/17, , , 49, 3
2019/6/18, , , 57, 2
2019/6/19, , , 44, 5
2019/6/20, , , 53, 4
2019/6/21, , , 40, 8
2019/6/22, , , 50, 8
2019/6/23, , , 44, 1
2019/6/24, , , 53, 5
2019/6/25, , , 44, 2
2019/6/26, , , 48, 3
2019/6/27, , , 43, 3
2019/6/28, , , 39, 3
2019/6/29, , , 46, 4
2019/6/30, , , 63, 4
2019/1/1, , , 17, 3
2019/1/2, , , 20, 3
2019/1/3, , , 33, 4
2019/1/4, , , 32, 5
2019/1/5, , , 31, 11
2019/1/6, , , 30, 1
2019/1/7, , , 36, 3
2019/1/8, , , 30, 7
2019/1/9, , , 28, 11
2019/1/10, , , 29, 1
2019/1/11, , , 29, 4
2019/1/12, , , 31, 7
2019/1/13, , , 29, 7
2019/1/14, , , 19, 9
2019/1/15, , , 20, 12
2019/1/16, , , 32, 6
2019/1/17, , , 31, 2
2019/1/18, , , 34, 2
2019/1/19, , , 34, 16
2019/1/20, , , 30, 15
2019/1/21, , , 28, 1
2019/1/22, , , 33, 5
2019/1/23, , , 33, 2
2019/1/24, , , 35, 9
2019/1/25, , , 34, 5
2019/1/26, , , 39, 2
2019/1/27, , , 40, 2
2019/1/28, , , 35, 6
2019/1/29, , , 28, 9
2019/1/30, , , 29, 12
2019/1/31, , , 39, 4
2019/2/1, , , 35, 5
2019/2/2, , , 36, 1
2019/2/3, , , 30, 2
2019/2/4, , , 30, 9
2019/2/5, , , 29, 4
2019/2/6, , , 36, 4
2019/2/7, , , 40, 7
2019/2/8, , , 30, 9
2019/2/9, , , 30, 12
2019/2/10, , , 18, 13
2019/2/11, , , 51, 4
2019/2/12, , , 41, 12
2019/2/13, , , 37, 2
2019/2/14, , , 39, 1
2019/2/15, , , 37, 1
2019/2/16, , , 43, 2
2019/2/17, , , 43, 6
2019/2/18, , , 32, 3
2019/2/19, , , 35, 2
2019/2/20, , , 43, 9
2019/2/21, , , 35, 6
2019/2/22, , , 43, 1
2019/2/23, , , 42, 4
2019/2/24, , , 44, 6
2019/2/25, , , 45, 13
2019/2/26, , , 44, 7
2019/2/27, , , 32, 9
2019/2/28, , , 49, 5
2019/3/1, , , 43, 6
2019/3/2, , , 44, 4
2019/3/3, , , 24, 3
2019/3/4, , , 30, 10
2019/3/5, , , 41, 11
2019/3/6, , , 37, 15
2019/3/7, , , 27, 9
2019/3/8, , , 33, 1
2019/3/9, , , 43, 8
2019/3/10, , , 39, 11
2019/3/11, , , 19, 7
2019/3/12, , , 36, 1
2019/3/13, , , 43, 2
2019/3/14, , , 47, 3
2019/3/15, , , 39, 6
2019/3/16, , , 36, 4
2019/3/17, , , 49, 6
2019/3/18, , , 51, 7
2019/3/19, , , 53, 3
2019/3/20, , , 40, 6
2019/3/21, , , 38, 5
2019/3/22, , , 42, 2
2019/3/23, , , 45, 5
2019/3/24, , , 46, 3
2019/3/25, , , 54, 4
2019/3/26, , , 49, 5
2019/3/27, , , 44, 5
2019/3/28, , , 49, 7
2019/3/29, , , 43, 1
2019/3/30, , , 36, 4
2019/3/31, , , 43, 
2018/10/1, , , 36, 4
2018/10/2, , , 39, 5
2018/10/3, , , 23, 6
2018/10/4, , , 36, 4
2018/10/5, , , 36, 3
2018/10/6, , , 21, 2
2018/10/7, , , 26, 1
2018/10/8, , , 30, 1
2018/10/9, , , 36, 4
2018/10/10, , , 39, 6
2018/10/11, , , 38, 3
2018/10/12, , , 26, 1
2018/10/13, , , 26, 3
2018/10/14, , , 28, 1
2018/10/15, , , 28, 1
2018/10/16, , , 33, 1
2018/10/17, , , 31, 4
2018/10/18, , , 29, 3
2018/10/19, , , 27, 1
2018/10/20, , , 34, 5
2018/10/21, , , 42, 6
2018/10/22, , , 43, 7
2018/10/23, , , 16, 3
2018/10/24, , , 29, 3
2018/10/25, , , 34, 2
2018/10/26, , , 41, 2
2018/10/27, , , 37, 5
2018/10/28, , , 28, 4
2018/10/29, , , 36, 2
2018/10/30, , , 30, 3
2018/10/31, , , 23, 3
2018/11/1, , , 33, 6
2018/11/2, , , 36, 13
2018/11/3, , , 33, 4
2018/11/4, , , 39, 5
2018/11/5, , , 35, 4
2018/11/6, , , 38, 5
2018/11/7, , , 28, 4
2018/11/8, , , 26, 3
2018/11/9, , , 18, 
2018/11/11, , , 29, 1
2018/11/12, , , 31, 1
2018/11/13, , , 34, 5
2018/11/14, , , 31, 7
2018/11/15, , , 33, 5
2018/11/16, , , 33, 7
2018/11/17, , , 29, 3
2018/11/18, , , 19, 5
2018/11/19, , , 32, 6
2018/11/20, , , 38, 8
2018/11/21, , , 32, 11
2018/11/22, , , 26, 1
2018/11/23, , , 36, 7
2018/11/24, , , 37, 3
2018/11/25, , , 34, 7
2018/11/26, , , 32, 6
2018/11/27, , , 35, 9
2018/11/28, , , 41, 1
2018/11/29, , , 41, 10
2018/11/30, , , 36, 1
2018/12/1, , , 36, 3
2018/12/2, , , 35, 4
2018/12/3, , , 35, 4
2018/12/4, , , 35, 11
2018/12/5, , , 26, 10
2018/12/6, , , 19, 7
2018/12/7, , , 14, 6
2018/12/8, , , 23, 7
2018/12/9, , , 16, 7
2018/12/10, , , 14, 18
2018/12/11, , , 8, 5
2018/12/12, , , 31, 1
2018/12/13, , , 34, 3
2018/12/14, , , 33, 9
2018/12/15, , , 23, 4
2018/12/16, , , 22, 9
2018/12/17, , , 17, 11
2018/12/18, , , 28, 2
2018/12/19, , , 33, 4
2018/12/20, , , 35, 13
2018/12/21, , , 35, 1
2018/12/22, , , 36, 3
2018/12/23, , , 31, 11
2018/12/24, , , 30, 6
2018/12/25, , , 39, 2
2018/12/26, , , 36, 3
2018/12/27, , , 33, 2
2018/12/28, , , 25, 1
2018/12/29, , , 26, 3
2018/12/30, , , 31, 
2018/7/1, , , 43, 3
2018/7/2, , , 57, 4
2018/7/3, , , 55, 5
2018/7/4, , , 46, 2
2018/7/5, , , 38, 3
2018/7/6, , , 40, 2
2018/7/7, , , 44, 3
2018/7/8, , , 55, 4
2018/7/9, , , 43, 6
2018/7/10, , , 40, 9
2018/7/11, , , 6, 
2018/7/30, , , 53, 
2018/8/6, , , 36, 
2018/8/8, , , 38, 3
