date, pm25, pm10, o3, no2, so2, co, aqi
2018/8/19, 36, 20, 41, 6, 4, 5, 38
2018/8/20, 65, 43, 93, 13, 6, 5, 62
2018/8/21, 83, 54, 30, 21, 10, 8, 88
2018/8/22, 109, 50, 78, 16, 7, 6, 83
2018/8/23, 105, 46, 73, 18, 8, 6, 80
2018/8/24, 92, 40, 86, 11, 9, 7, 64
2018/8/25, 85, 59, 103, 13, 11, 11, 100
2018/8/26, 122, 48, 74, 13, 18, 17, 88
2018/8/27, 105, 51, 87, 8, 9, 3, 79
2018/8/28, 110, 38, 88, 9, 11, 2, 83
2018/8/29, 82, 37, 42, 11, 5, 3, 59
2018/8/30, 88, 49, 75, 15, 14, 6, 91
2018/8/31, 108, 40, 61, 9, 5, 3, 66
2018/9/1, 100, 47, 75, 15, 5, 5, 85
2018/9/2, 101, 52, 63, 15, 3, 4, 83
2018/9/3, 111, 28, 44, 17, 4, 4, 37
2018/9/4, 50, 50, 69, 20, 7, 7, 58
2018/9/5, 77, 50, 46, 11, 4, 7, 53
2018/9/6, 67, 23, 39, 13, 4, 3, 27
2018/9/7, 46, 25, 45, 17, 4, , 
2018/9/8, 60, 25, 60, 7, 4, , 33
2018/9/9, 57, 49, 79, 13, 9, , 
2018/9/10, 101, 45, 70, 13, 8, , 
2018/9/11, 92, 55, 97, 12, 6, , 
2018/9/12, 109, 65, 76, 14, 7, , 
2018/9/13, 140, 83, 56, 26, 9, , 
2018/9/14, 164, 61, 18, 28, 6, , 
2018/9/15, 113, 44, 18, 25, 9, , 50
2018/9/16, 73, 56, 53, 26, 10, , 54
2018/9/17, 96, 47, 41, 15, 5, , 
2018/9/18, 114, 30, 34, 11, 1, , 
2018/9/19, 90, 66, 65, 21, 4, , 157
2018/9/20, 145, 70, 60, 23, 6, 3, 89
2018/9/21, 132, 51, 37, 20, 5, 5, 54
2018/9/22, 60, 42, 38, 22, 6, 6, 43
2018/9/23, 65, 32, 39, 15, 5, 16, 47
2018/9/24, 67, 38, 29, 16, 8, 1, 58
2018/9/25, 79, 47, 36, 16, 5, , 110
2018/9/26, 113, , , , , , 
2018/9/28, 109, 54, 39, 20, 6, 2, 55
2018/9/29, 85, 48, 31, 16, 3, 3, 51
2018/9/30, 57, 44, 42, 20, 4, 4, 48
2018/4/1, 187, 120, 88, 11, 10, 12, 167
2018/4/2, 173, 101, 37, 8, 5, 5, 104
2018/4/3, 62, 25, 34, 10, 4, 8, 36
2018/4/4, 59, 37, 30, 14, 3, 10, 57
2018/4/5, 95, 45, 38, 8, 3, 8, 50
2018/4/6, 55, 39, 43, 15, 6, 11, 43
2018/4/7, 51, 64, 47, 20, 11, 14, 69
2018/4/8, 85, 93, 57, 21, 20, 19, 95
2018/4/9, 135, 163, 40, 21, 10, 17, 173
2018/4/10, 133, 44, 44, 19, 9, 14, 52
2018/4/11, 73, 82, 60, 16, 13, 10, 85
2018/4/12, 118, 41, 35, 14, 3, 5, 50
2018/4/13, 83, 45, 44, 17, 3, 3, 57
2018/4/14, 69, 72, 48, 18, 6, 4, 74
2018/4/15, 76, 121, 66, 16, 13, 9, 119
2018/4/16, 129, 112, 74, 14, 10, 10, 115
2018/4/17, 120, 106, 41, 11, 7, 10, 108
2018/4/18, 136, 80, 69, 10, 10, 19, 89
2018/4/19, 123, 72, 118, 10, 9, 4, 90
2018/4/20, 117, 69, 52, 11, 7, 4, 97
2018/4/21, 132, 18, 30, 10, 3, 3, 29
2018/4/22, 58, 43, 39, 14, 5, 6, 59
2018/4/23, 90, 55, 68, 22, 6, 6, 80
2018/4/24, 107, 53, 77, 24, 6, 6, 65
2018/4/25, 94, 81, 67, 18, 8, 8, 117
2018/4/26, 159, 101, 45, 13, 4, , 
2018/4/27, 129, 76, 95, 11, 7, , 
2018/4/28, 122, 66, 90, 14, 9, 4, 101
2018/4/29, 118, 78, 57, 15, 7, 10, 106
2018/4/30, 131, 63, 57, 16, 7, 12, 96
2018/5/1, 136, 43, 50, 16, 4, 8, 48
2018/5/2, 94, 42, 48, 17, 5, 8, 47
2018/5/3, 62, 65, 86, 14, 8, 5, 49
2018/5/4, 78, 51, 45, 14, 5, 4, 54
2018/5/5, 110, 61, 74, 9, 4, 5, 72
2018/5/6, 95, 97, 64, 21, 10, , 
2018/5/7, 129, 51, 61, 12, 6, , 50
2018/5/8, 59, 61, 89, 14, 10, 3, 64
2018/5/9, 83, 67, 99, 12, 9, , 
2018/5/10, 109, 63, 71, 15, 8, , 
2018/5/11, 134, 75, 73, 14, 5, , 
2018/5/12, 153, 68, 90, 15, 6, , 
2018/5/13, 137, 65, 90, 10, 5, , 
2018/5/14, 89, 43, 43, 10, 5, , 
2018/5/15, 85, 43, 61, 12, 4, , 
2018/5/16, 115, 42, 59, 9, 4, 3, 50
2018/5/17, 80, 60, 92, 19, 6, 9, 73
2018/5/18, 104, 46, 83, 15, 7, 8, 63
2018/5/19, 75, 39, 64, 13, 4, 10, 68
2018/5/20, 97, 36, 32, 12, 3, 9, 50
2018/5/21, 87, 42, 50, 15, 2, 6, 52
2018/5/22, 66, 90, 59, 17, 6, 8, 92
2018/5/23, 100, 75, 81, 10, 7, 8, 79
2018/5/24, 88, 66, 73, 12, 6, 11, 85
2018/5/25, 127, 80, 98, 18, 7, 13, 119
2018/5/26, 158, 92, 60, 19, 7, 8, 96
2018/5/27, 118, 112, 72, 15, 8, 9, 116
2018/5/28, 99, 49, 78, 25, 8, 10, 61
2018/5/29, 64, 56, 78, 21, 7, 9, 64
2018/5/30, 73, 56, 81, 19, 13, 7, 70
2018/5/31, 88, 53, 94, 18, 9, 7, 76
2018/6/1, 80, 68, 111, 12, 16, 9, 92
2018/6/2, 110, 80, 113, 11, 9, 9, 97
2018/6/3, 136, 70, 72, 16, 8, 9, 78
2018/6/4, 97, 94, 103, 12, 9, 7, 100
2018/6/5, 100, 144, 98, 11, 13, 8, 151
2018/6/6, 104, 88, 83, 11, 6, 6, 93
2018/6/7, 105, 60, 65, 14, 6, 6, 79
2018/6/8, 88, 26, 37, 13, 5, 4, 44
2018/6/9, 60, 26, 54, 8, 4, 7, 53
2018/6/10, 82, 51, 75, 11, 4, 7, 76
2018/6/11, 103, 69, 113, 12, 9, 10, 103
2018/6/12, 125, 49, 65, 10, 4, 6, 76
2018/6/13, 109, 51, 86, 17, 6, 7, 91
2018/6/14, 106, 61, 104, 8, 8, 9, 96
2018/6/15, 119, 62, 99, 10, 7, 8, 92
2018/6/16, 120, 69, 62, 12, 8, 8, 112
2018/6/17, 147, 68, 108, 12, 7, 9, 98
2018/6/18, 127, 68, 107, 13, 10, 17, 112
2018/6/19, 145, 55, 101, 11, 8, 7, 87
2018/6/20, 118, 71, 105, 18, 10, 9, 106
2018/6/21, 130, 62, 82, 20, 8, 8, 85
2018/6/22, 112, 58, 108, 10, 11, 9, 82
2018/6/23, 96, 54, 109, 8, 8, 9, 84
2018/6/24, 95, 52, 60, 7, 7, 12, 98
2018/6/25, 121, 39, 111, 7, 4, 11, 88
2018/6/26, 105, 61, 140, 9, 5, 12, 108
2018/6/27, 147, 33, 81, 7, 4, 10, 62
2018/6/28, 64, 51, 118, 12, 9, 9, 82
2018/6/29, 79, 57, 130, 8, 11, 8, 110
2018/6/30, 114, 43, 93, 5, 6, 7, 78
2018/1/30, 135, , , , , , 109
2018/2/5, 69, 45, 23, 16, 23, 18, 65
2018/2/6, 93, 71, 26, 18, 19, 19, 67
2018/2/7, 113, 71, 24, 20, 21, 16, 94
2018/2/8, 125, 119, 22, 21, 24, 13, 85
2018/2/9, 159, 49, 27, 9, 12, 6, 140
2018/2/10, 73, 66, 28, 12, 19, 9, 52
2018/2/11, 83, 66, 27, 12, 19, 9, 74
2018/2/12, 81, 95, 35, 13, 27, 12, 72
2018/2/13, 139, 79, 28, 13, 18, 14, 113
2018/2/14, 130, 71, 36, 8, 28, 12, 111
2018/2/15, 139, 207, 41, 13, 41, 18, 107
2018/2/16, 277, 124, 22, 16, 40, 26, 254
2018/2/17, 210, 165, 35, 22, 39, 35, 194
2018/2/18, 273, 97, 19, 15, 18, 18, 273
2018/2/19, 182, 78, 28, 14, 26, 21, 146
2018/2/20, 163, 78, 38, 13, 26, 17, 124
2018/2/21, 157, 85, 33, 15, 19, 13, 120
2018/2/22, 156, 89, 40, 14, 29, 11, 139
2018/2/23, 159, 35, 29, 3, 6, 2, 123
2018/2/24, 54, 53, 32, 11, 16, 8, 39
2018/2/25, 109, 110, 42, 16, 17, 13, 79
2018/2/26, 187, 110, 31, 15, 12, 14, 158
2018/2/27, 195, 97, 35, 15, 11, 12, 169
2018/2/28, 177, 52, 33, 8, 8, 6, 140
2018/3/1, 77, 81, 39, 11, 13, 10, 59
2018/3/2, 132, 78, 21, 10, 8, 11, 97
2018/3/3, 168, 74, 27, 8, 13, 8, 119
2018/3/4, 108, 47, 32, 13, 12, 10, 95
2018/3/5, 87, 42, 32, 9, 12, 8, 59
2018/3/6, 80, 59, 30, 12, 10, 11, 56
2018/3/7, 125, 50, 36, 14, 8, 12, 96
2018/3/8, 112, 73, 40, 16, 14, 14, 75
2018/3/9, 133, 90, 36, 15, 8, 14, 98
2018/3/10, 168, 75, 36, 14, 9, 14, 122
2018/3/11, 149, 100, 51, 23, 14, 23, 117
2018/3/12, 173, 79, 68, 15, 11, 4, 140
2018/3/13, 158, 72, 61, 14, 9, 4, 98
2018/3/14, 144, 65, 34, 10, 5, 3, 104
2018/3/15, 98, 37, 43, 11, 6, 3, 76
2018/3/16, 68, 55, 17, 20, 11, 7, 41
2018/3/17, 127, 67, 25, 20, 10, 13, 100
2018/3/18, 154, 83, 39, 18, 9, 14, 111
2018/3/19, 159, 35, 32, 10, 9, 6, 131
2018/3/20, 68, 47, 40, 17, 16, 9, 39
2018/3/21, 94, 79, 37, 20, 23, 12, 61
2018/3/22, 159, 113, 67, 22, 16, 14, 121
2018/3/23, 188, 122, 83, 34, 24, 16, 169
2018/3/24, 207, 77, 63, 21, 10, 10, 190
2018/3/25, 146, 91, 90, 13, 10, 12, 104
2018/3/26, 165, 91, 59, 11, 9, 9, 120
2018/3/27, 156, 205, 41, 13, 8, 3, 115
2018/3/28, 149, 67, 40, 11, 7, 4, 194
2018/3/29, 66, 61, 53, 17, 13, 7, 70
2018/3/30, 102, 85, 50, 21, 9, 10, 72
2018/3/31, 162, 117, 78, 14, 12, 14, 114
2020/1/1, , 105, 9, 38, 30, 11, 
2018/12/31, , 86, 13, 27, 40, 17, 
2018/9/27, , 55, 47, 17, 5, , 
2018/1/29, , 75, , 15, 19, 16, 121
2018/2/4, , 35, 19, 12, 14, 14, 71
2018/1/16, , , , , , , 120
2018/1/17, , , , , , , 177
2018/1/18, , , , , , , 172
2018/1/19, , , , , , , 303
2018/1/20, , , , , , , 308
2018/1/21, , , , , , , 50
2018/1/22, , , , , , , 67
2018/1/23, , , , , , , 36
2018/1/24, , , , , , , 97
2018/1/25, , , , , , , 69
2018/1/26, , , , , , , 78
2018/1/27, , , , , , , 86
2018/1/28, , , , , , , 98
2018/1/31, , , , , , , 89
2018/2/1, , , , , , , 117
2018/2/2, , , , , , , 75
2018/2/3, , , , , , , 70
