date, pm25
2020/1/2, 29
2020/1/3, 40
2020/1/4, 37
2020/1/5, 19
2020/1/6, 24
2020/1/7, 33
2020/1/8, 13
2020/1/9, 16
2020/1/10, 38
2020/1/11, 19
2020/1/12, 24
2020/1/13, 33
2020/1/14, 43
2020/1/15, 43
2020/1/16, 57
2019/10/1, 33
2019/10/2, 24
2019/10/3, 26
2019/10/4, 19
2019/10/5, 19
2019/10/6, 32
2019/10/7, 25
2019/10/8, 33
2019/10/9, 31
2019/10/10, 19
2019/10/11, 24
2019/10/12, 19
2019/10/13, 23
2019/10/14, 30
2019/10/15, 32
2019/10/16, 20
2019/10/17, 25
2019/10/18, 25
2019/10/19, 32
2019/10/20, 31
2019/10/21, 29
2019/10/22, 17
2019/10/23, 26
2019/10/24, 23
2019/10/25, 22
2019/10/26, 33
2019/10/27, 61
2019/11/1, 13
2019/11/2, 27
2019/11/3, 23
2019/11/4, 26
2019/11/5, 36
2019/11/6, 35
2019/11/7, 19
2019/11/8, 24
2019/11/9, 34
2019/11/10, 57
2019/11/11, 24
2019/11/12, 11
2019/11/13, 23
2019/11/14, 53
2019/11/15, 61
2019/11/16, 75
2019/11/17, 69
2019/11/18, 34
2019/11/19, 44
2019/11/20, 34
2019/11/21, 29
2019/11/22, 29
2019/11/23, 44
2019/11/24, 24
2019/11/25, 39
2019/11/26, 40
2019/11/27, 27
2019/11/28, 15
2019/11/29, 41
2019/11/30, 16
2019/12/1, 24
2019/12/2, 20
2019/12/3, 28
2019/12/4, 17
2019/12/5, 34
2019/12/6, 38
2019/12/7, 43
2019/12/8, 53
2019/12/9, 45
2019/12/10, 25
2019/12/11, 56
2019/12/12, 31
2019/12/13, 41
2019/12/14, 66
2019/12/15, 36
2019/12/16, 54
2019/12/17, 34
2019/12/18, 46
2019/12/19, 66
2019/12/20, 67
2019/12/21, 57
2019/12/22, 59
2019/12/23, 63
2019/12/24, 49
2019/12/25, 20
2019/12/26, 40
2019/12/27, 56
2019/12/28, 47
2019/7/1, 39
2019/7/2, 47
2019/7/3, 33
2019/7/4, 33
2019/7/5, 30
2019/7/6, 40
2019/7/7, 73
2019/7/8, 67
2019/7/9, 52
2019/7/10, 44
2019/7/11, 23
2019/7/12, 28
2019/7/13, 31
2019/7/14, 49
2019/7/15, 37
2019/7/16, 28
2019/7/17, 35
2019/7/18, 25
2019/7/19, 43
2019/7/20, 37
2019/7/21, 41
2019/7/22, 35
2019/7/23, 31
2019/7/24, 51
2019/7/25, 43
2019/7/26, 47
2019/7/27, 48
2019/7/28, 57
2019/7/29, 39
2019/7/30, 27
2019/7/31, 24
2019/8/1, 28
2019/8/2, 33
2019/8/3, 32
2019/8/4, 38
2019/8/5, 38
2019/8/6, 24
2019/8/7, 32
2019/8/8, 30
2019/8/9, 21
2019/8/10, 29
2019/8/11, 31
2019/8/12, 15
2019/8/13, 27
2019/8/14, 31
2019/8/15, 24
2019/8/16, 27
2019/8/17, 23
2019/8/18, 27
2019/8/19, 27
2019/8/20, 31
2019/8/21, 32
2019/8/22, 34
2019/8/23, 21
2019/8/24, 22
2019/8/25, 17
2019/8/26, 20
2019/8/27, 32
2019/8/28, 20
2019/8/29, 26
2019/8/30, 32
2019/8/31, 26
2019/9/1, 36
2019/9/2, 37
2019/9/3, 38
2019/9/4, 29
2019/9/5, 18
2019/9/6, 23
2019/9/7, 22
2019/9/8, 24
2019/9/9, 28
2019/9/10, 43
2019/9/11, 52
2019/9/12, 44
2019/9/13, 33
2019/9/14, 21
2019/9/15, 35
2019/9/16, 43
2019/9/17, 42
2019/9/18, 44
2019/9/19, 40
2019/9/20, 42
2019/9/21, 34
2019/9/22, 30
2019/9/23, 28
2019/9/24, 25
2019/9/25, 38
2019/9/26, 26
2019/9/27, 25
2019/9/28, 28
2019/9/29, 29
2019/9/30, 42
2019/4/1, 24
2019/4/2, 43
2019/4/3, 32
2019/4/4, 35
2019/4/5, 38
2019/4/6, 37
2019/4/9, 13
2019/4/11, 45
2019/4/12, 21
2019/4/13, 19
2019/4/14, 18
2019/4/15, 17
2019/4/16, 28
2019/4/17, 35
2019/4/18, 32
2019/4/19, 11
2019/4/20, 28
2019/4/21, 49
2019/4/22, 23
2019/4/23, 37
2019/4/24, 35
2019/4/25, 35
2019/4/26, 25
2019/4/27, 27
2019/4/28, 17
2019/4/29, 25
2019/4/30, 27
2019/5/1, 21
2019/5/2, 31
2019/5/3, 21
2019/5/4, 33
2019/5/5, 36
2019/5/6, 31
2019/5/7, 33
2019/5/8, 26
2019/5/9, 33
2019/5/10, 20
2019/5/11, 21
2019/5/12, 27
2019/5/13, 29
2019/5/14, 40
2019/5/15, 34
2019/5/16, 41
2019/5/17, 32
2019/5/18, 38
2019/5/19, 39
2019/5/20, 16
2019/5/21, 12
2019/5/22, 27
2019/5/23, 37
2019/5/24, 26
2019/5/25, 24
2019/5/26, 22
2019/5/27, 34
2019/5/28, 33
2019/5/29, 18
2019/5/30, 25
2019/5/31, 21
2019/6/1, 42
2019/6/2, 46
2019/6/3, 42
2019/6/4, 38
2019/6/5, 33
2019/6/11, 36
2019/6/12, 18
2019/6/13, 26
2019/6/14, 23
2019/6/15, 35
2019/6/16, 21
2019/6/17, 30
2019/6/18, 41
2019/6/19, 39
2019/6/20, 25
2019/6/21, 22
2019/6/22, 24
2019/6/23, 20
2019/6/24, 23
2019/6/25, 23
2019/6/26, 40
