date, pm25, o3
2020/1/2, 23, 
2020/1/3, 38, 
2020/1/4, 19, 
2020/1/5, 16, 
2020/1/6, 18, 
2020/1/7, 20, 
2020/1/8, 17, 
2020/1/9, 22, 
2020/1/10, 26, 
2020/1/11, 30, 
2020/1/12, 20, 
2020/1/13, 21, 
2020/1/14, 23, 
2020/1/15, 22, 
2020/1/16, 51, 
2019/10/1, 35, 42
2019/10/2, 54, 44
2019/10/3, 59, 31
2019/10/4, 54, 27
2019/10/5, 20, 29
2019/10/6, 20, 27
2019/10/7, 18, 22
2019/10/8, 18, 22
2019/10/9, 19, 26
2019/10/10, 18, 35
2019/10/11, 36, 43
2019/10/12, 34, 26
2019/10/13, 36, 27
2019/10/14, 27, 33
2019/10/15, 24, 24
2019/10/16, 22, 27
2019/10/17, 15, 28
2019/10/18, 15, 32
2019/10/19, 20, 26
2019/10/20, 14, 23
2019/10/21, 17, 21
2019/10/22, 24, 29
2019/10/23, 19, 28
2019/10/24, 25, 28
2019/10/25, 26, 31
2019/10/26, 23, 18
2019/10/27, 24, 30
2019/10/28, 22, 21
2019/10/29, 25, 17
2019/10/30, 22, 23
2019/10/31, 22, 19
2019/11/1, 22, 
2019/11/2, 21, 
2019/11/3, 24, 
2019/11/4, 26, 
2019/11/5, 41, 
2019/11/6, 33, 
2019/11/7, 31, 
2019/11/8, 25, 
2019/11/9, 21, 
2019/11/10, 30, 
2019/11/11, 34, 
2019/11/12, 27, 
2019/11/13, 16, 
2019/11/14, 25, 
2019/11/15, 38, 
2019/11/16, 32, 
2019/11/17, 19, 
2019/11/18, 34, 
2019/11/19, 40, 
2019/11/20, 37, 
2019/11/21, 41, 
2019/11/22, 50, 
2019/11/23, 29, 
2019/11/24, 18, 
2019/11/25, 27, 
2019/11/26, 35, 
2019/11/27, 50, 
2019/11/28, 17, 
2019/11/29, 19, 
2019/11/30, 33, 
2019/12/1, 26, 
2019/12/2, 17, 
2019/12/3, 16, 
2019/12/4, 21, 
2019/12/5, 17, 
2019/12/6, 33, 
2019/12/7, 30, 
2019/12/8, 18, 
2019/12/9, 21, 
2019/12/10, 32, 
2019/12/11, 9, 
2019/12/12, 26, 
2019/12/13, 27, 
2019/12/14, 10, 
2019/12/15, 22, 
2019/12/16, 36, 
2019/12/17, 18, 
2019/12/18, 14, 
2019/12/19, 24, 
2019/12/20, 34, 
2019/12/21, 42, 
2019/12/22, 46, 
2019/12/23, 45, 
2019/12/24, 32, 
2019/12/25, 32, 
2019/12/26, 30, 
2019/12/27, 26, 
2019/12/28, 35, 
2019/7/1, 36, 48
2019/7/2, 47, 41
2019/7/3, 48, 43
2019/7/4, 55, 37
2019/7/5, 31, 38
2019/7/6, 45, 31
2019/7/7, 40, 28
2019/7/8, 39, 31
2019/7/9, 26, 39
2019/7/10, 30, 33
2019/7/11, 39, 34
2019/7/12, 27, 38
2019/7/13, 46, 39
2019/7/14, 44, 40
2019/7/15, 50, 41
2019/7/16, 59, 38
2019/7/17, 62, 33
