date, pm10
2019/10/1, 57
2019/10/2, 67
2019/10/3, 71
2019/10/4, 38
2019/10/5, 37
2019/10/6, 51
2019/10/7, 61
2019/10/8, 48
2019/10/9, 43
2019/10/10, 56
2019/10/13, 55
2019/10/14, 41
2019/10/15, 54
2019/10/16, 69
2019/10/17, 40
2019/10/18, 39
2019/10/19, 41
2019/10/20, 35
2019/10/21, 39
2019/10/27, 9
2019/10/28, 12
2019/10/29, 24
2019/10/30, 15
2019/10/31, 24
2019/11/1, 19
2019/11/2, 27
2019/11/3, 18
2019/11/4, 31
2019/11/5, 33
2019/11/6, 34
2019/11/7, 39
2019/11/8, 23
2019/11/9, 19
2019/11/10, 15
2019/11/11, 19
2019/11/12, 28
2019/11/13, 38
2019/11/14, 24
2019/11/15, 21
2019/11/16, 33
2019/11/17, 25
2019/11/18, 30
2019/11/19, 17
2019/11/20, 23
2019/11/21, 22
2019/11/22, 27
2019/7/1, 42
2019/7/2, 29
2019/7/3, 46
2019/7/4, 47
2019/7/5, 40
2019/7/6, 34
2019/7/7, 18
2019/7/8, 9
2019/7/9, 22
2019/7/10, 34
2019/7/11, 37
2019/7/12, 46
2019/7/13, 54
2019/7/14, 50
2019/7/15, 16
2019/7/16, 32
2019/7/17, 37
2019/7/18, 50
2019/7/19, 45
2019/7/20, 49
2019/7/21, 45
2019/7/22, 30
2019/7/23, 28
2019/7/24, 26
2019/7/25, 40
2019/7/26, 53
2019/7/27, 53
2019/7/28, 45
2019/7/29, 47
2019/7/30, 60
2019/7/31, 65
2019/8/1, 74
2019/8/2, 68
2019/8/3, 70
2019/8/4, 68
2019/8/5, 61
2019/8/6, 70
2019/8/7, 64
2019/8/8, 75
2019/8/9, 70
2019/8/10, 73
2019/8/11, 75
2019/8/12, 71
2019/8/13, 65
2019/8/14, 75
2019/8/15, 49
2019/8/16, 37
2019/8/17, 54
2019/8/18, 63
2019/8/19, 50
2019/8/20, 71
2019/8/21, 54
2019/8/22, 60
2019/8/23, 63
2019/8/24, 83
2019/8/25, 88
2019/8/26, 78
2019/8/27, 31
2019/8/28, 21
2019/8/29, 24
2019/8/30, 25
2019/8/31, 52
2019/9/1, 55
2019/9/2, 59
2019/9/3, 53
2019/9/4, 44
2019/9/5, 47
2019/9/6, 73
2019/9/7, 88
2019/9/8, 79
2019/9/9, 99
2019/9/10, 117
2019/9/11, 79
2019/9/12, 156
2019/9/13, 198
2019/9/14, 142
2019/9/15, 145
2019/9/16, 167
2019/9/17, 148
2019/9/18, 157
2019/9/19, 199
2019/9/20, 167
2019/9/21, 190
2019/9/22, 353
2019/9/23, 339
