date, pm25, pm10, o3, no2, co
2017/3/10, 99, , 30, 16, 
2017/3/11, 59, , 32, 17, 
2017/3/12, 63, , 28, 39, 
2017/3/13, 95, , 31, 41, 
2017/3/14, 107, , 30, 35, 
2017/3/15, 151, , 34, 46, 
2017/3/16, 152, , 37, 48, 
2017/3/17, 154, , 31, 29, 
2017/3/18, 97, , 30, 17, 
2017/3/19, 142, , 27, 26, 
2017/3/20, 129, , 24, 12, 
2017/3/21, 127, , 22, 10, 
2017/3/22, 114, , 21, 20, 
2017/3/23, 99, , 26, 19, 
2017/3/24, 99, , 28, 17, 
2017/3/25, 99, , 40, 8, 
2017/3/26, 46, , 34, 35, 
2017/3/27, 70, , 36, 44, 
2017/3/28, 84, , 36, 44, 
2017/3/29, 86, , 35, 32, 
2017/3/30, 85, , 34, 25, 
2017/3/31, 106, , 35, 22, 
2019/12/31, , 62, 8, 26, 
2019/7/17, , 25, 37, 22, 
2019/7/18, , 24, 64, 17, 
2019/9/9, , 14, , 17, 
2019/9/10, , 23, 38, 30, 
2019/9/11, , 27, 44, 33, 
2019/9/12, , 23, 41, 29, 
2019/9/17, , 22, 28, 23, 
2019/4/4, , 7, , 21, 
2019/4/5, , 17, , 13, 
2019/4/28, , 10, , 32, 
2019/4/29, , 11, , 19, 
2019/5/5, , 8, , 22, 
2019/5/12, , 11, , 29, 
2019/6/22, , 19, 56, 17, 
2019/6/23, , 20, 63, 20, 
2019/6/24, , 25, 63, 25, 
2018/12/31, , 38, 5, 14, 
2019/2/24, , 38, , 41, 
2019/3/26, , 17, , 31, 
2018/11/22, , 24, 2, 13, 
2018/8/6, , 11, 56, 12, 
2018/6/16, , 10, , , 
2018/6/17, , 13, 45, 18, 
2018/4/26, , , 33, 12, 
2017/11/5, , , 20, 17, 
2017/12/30, , , 4, 27, 
2017/8/3, , , 86, , 
2017/9/7, , , 30, 16, 
2017/9/19, , , 29, , 
2017/1/3, , , 9, 31, 
2017/1/26, , , 12, 35, 
2017/1/27, , , 9, 36, 
2017/1/28, , , 11, 28, 
2017/1/29, , , 4, 29, 
2017/1/30, , , 2, 27, 
2017/1/31, , , 2, 28, 
2019/4/3, , , , 15, 
2019/5/4, , , , 6, 
2019/5/18, , , , 8, 
2019/5/19, , , , 14, 
2019/5/20, , , , 22, 
2017/8/2, , , , 25, 
