date, pm25, pm10, o3, no2
2020/1/2, 25, 7, 27, 12
2020/1/3, 15, 6, 30, 9
2020/1/4, 14, 2, 31, 11
2020/1/5, 11, 6, 32, 10
2020/1/6, 16, 9, 28, 8
2020/1/7, 18, 15, 31, 13
2020/1/8, 30, 5, 27, 13
2020/1/9, 15, 8, 23, 17
2020/1/10, 23, 3, 31, 7
2020/1/11, 15, 6, 23, 16
2020/1/12, 20, 9, 27, 13
2020/1/13, 26, 9, 28, 15
2020/1/14, 20, 10, 28, 9
2020/1/15, 20, 7, 25, 6
2020/1/16, 18, , , 
2019/10/1, 8, 7, 15, 14
2019/10/2, 11, 12, 11, 18
2019/10/3, 30, 9, 14, 20
2019/10/4, 20, 4, 6, 15
2019/10/5, 13, 13, 20, 12
2019/10/6, 18, 13, 16, 15
2019/10/7, 27, 12, 19, 14
2019/10/8, 18, 11, 20, 13
2019/10/9, 17, 13, 22, 12
2019/10/10, 15, 11, 20, 11
2019/10/11, 14, 8, 20, 14
2019/10/12, 12, 11, 9, 18
2019/10/13, 34, 10, 11, 20
2019/10/14, 27, 6, 20, 18
2019/10/15, 16, 12, 14, 16
2019/10/16, 32, 13, 12, 18
2019/10/17, 27, 13, 12, 21
2019/10/18, 41, 6, 22, 13
2019/10/19, 14, 5, 24, 7
2019/10/20, 7, 8, 21, 15
2019/10/21, 14, 9, 17, 19
2019/10/22, 17, 14, 18, 16
2019/10/23, 34, 17, 12, 17
2019/10/24, 40, 8, 15, 20
2019/10/25, 17, 5, 18, 17
2019/10/26, 14, 4, 27, 11
2019/10/27, 9, 9, 16, 19
2019/10/28, 16, 10, 19, 25
2019/10/29, 20, 14, 19, 23
2019/10/30, 29, 26, 16, 22
2019/10/31, 47, 20, 9, 17
2019/11/1, 53, 10, 15, 18
2019/11/2, 26, 8, 16, 14
2019/11/3, 24, 13, 18, 18
2019/11/4, 32, 11, 22, 13
2019/11/5, 22, 9, 13, 22
2019/11/6, 28, 8, 24, 12
2019/11/7, 15, 6, 27, 15
2019/11/8, 11, 12, 14, 26
2019/11/9, 30, 8, 25, 18
2019/11/10, 18, 5, 20, 13
2019/11/11, 14, 3, 23, 13
2019/11/12, 8, 11, 13, 25
2019/11/13, 28, 5, 21, 16
2019/11/14, 11, 8, 24, 14
2019/11/15, 15, 6, 22, 15
2019/11/16, 11, 4, 15, 13
2019/11/17, 13, 7, 12, 22
2019/11/18, 18, 15, 8, 27
2019/11/19, 43, 23, 13, 22
2019/11/20, 62, 18, 21, 17
2019/11/21, 39, 15, 18, 18
2019/11/22, 41, 17, 17, 12
2019/11/23, 36, 29, 7, 18
2019/11/24, 70, 19, 7, 19
2019/11/25, 54, 13, 6, 18
2019/11/26, 44, 12, 19, 14
2019/11/27, 37, 6, 22, 10
2019/11/28, 11, 6, 21, 19
2019/11/29, 13, 10, 8, 22
2019/11/30, 31, 7, 10, 16
2019/12/1, 24, 9, 20, 16
2019/12/2, 25, 17, 23, 24
2019/12/3, 44, 19, 16, 25
2019/12/4, 51, 24, 27, 14
2019/12/5, 30, 10, 23, 17
2019/12/6, 28, 5, 25, 10
2019/12/7, 10, 5, 33, 6
2019/12/8, 12, 6, 27, 7
2019/12/9, 11, , , 
2019/12/11, 20, 10, 16, 21
2019/12/12, 33, 4, 17, 14
2019/12/13, 20, 5, 30, 7
2019/12/14, 12, 6, 23, 16
2019/12/15, 20, 7, 25, 20
2019/12/16, 19, 14, 9, 30
2019/12/17, 47, 14, 13, 25
2019/12/18, 40, 10, 19, 17
2019/12/19, 35, 11, 24, 18
2019/12/20, 30, 13, 16, 22
2019/12/21, 46, 12, 12, 22
2019/12/22, 45, 8, 21, 14
2019/12/23, 18, 10, 16, 20
2019/12/24, 31, 3, 24, 12
2019/12/25, 12, 9, 24, 9
2019/12/26, 20, 17, 18, 14
2019/12/27, 47, 17, 7, 20
2019/12/28, 58, , , 
2019/7/1, 32, , 15, 
2019/7/2, 36, 11, 19, 7
2019/7/3, 36, 12, 15, 5
2019/7/4, 34, 7, 18, 6
2019/7/5, 29, 5, 21, 2
2019/7/6, 21, 6, 23, 3
2019/7/7, 26, 10, 22, 8
2019/7/8, 38, 13, 13, 9
2019/7/9, 47, 10, 12, 8
2019/7/10, 46, 9, 17, 7
2019/7/11, 39, 7, 18, 5
2019/7/12, 29, 5, 17, 5
2019/7/13, 29, 5, 16, 2
2019/7/14, 27, 8, 21, 5
2019/7/15, 36, 14, 20, 10
2019/7/16, 50, 24, 22, 8
2019/7/17, 48, 10, 16, 7
2019/7/18, 30, 13, 16, 11
2019/7/19, 42, 7, 17, 8
2019/7/20, 32, 4, 18, 6
2019/7/21, 27, 9, 13, 4
2019/7/22, 36, 12, 22, 8
2019/7/23, 43, 14, 28, 11
2019/7/24, 48, 22, 58, 13
2019/7/25, 62, 17, 23, 13
2019/7/26, 53, 13, 21, 9
2019/7/27, 40, 18, 28, 7
2019/7/28, 55, 12, 25, 12
2019/7/29, 47, 17, 33, 12
2019/7/30, 56, 16, 24, 8
2019/7/31, 48, 11, 22, 8
2019/8/1, 44, 8, 22, 9
2019/8/2, 34, 9, 28, 8
2019/8/3, 42, 13, 32, 9
2019/8/4, 51, 13, 17, 9
2019/8/5, 41, 11, 16, 11
2019/8/6, 40, 8, 21, 9
2019/8/7, 31, 7, 21, 8
2019/8/8, 32, , 23, 10
2019/8/12, 30, 7, 19, 13
2019/8/13, 31, 8, 13, 15
2019/8/14, 39, 7, 18, 12
2019/8/15, 32, 7, 15, 12
2019/8/16, 38, 9, 24, 8
2019/8/17, 36, 8, 22, 6
2019/8/18, 34, 10, 17, 11
2019/8/19, 33, 7, 20, 12
2019/8/20, 32, 11, 17, 10
2019/8/21, 39, 5, 16, 10
2019/8/22, 31, 8, 16, 11
2019/8/23, 35, 17, 29, 19
2019/8/24, 61, 24, 60, 20
2019/8/25, 76, 19, 34, 9
2019/8/26, 70, 13, 10, 13
2019/8/27, 58, 5, 14, 17
2019/8/28, 34, 14, 21, 12
2019/8/29, 46, 14, 20, 8
2019/8/30, 51, , , 
2019/9/1, 31, 5, 21, 14
2019/9/2, 35, 6, 21, 11
2019/9/3, 36, 5, 19, 10
2019/9/4, 33, 8, 20, 11
2019/9/5, 36, 6, 20, 10
2019/9/6, 38, 5, 21, 12
2019/9/7, 33, 7, 24, 15
2019/9/8, 43, 10, 16, 16
2019/9/9, 52, 10, 15, 13
2019/9/10, 49, 7, 18, 8
2019/9/11, 19, 7, 15, 13
2019/9/12, 21, 8, 16, 13
2019/9/13, 6, 9, 22, 13
2019/9/14, 38, 11, 23, 9
2019/9/15, 40, 9, 16, 14
2019/9/16, 35, 11, 19, 13
2019/9/17, 37, 15, 13, 17
2019/9/18, 39, 13, 15, 14
2019/9/19, 50, 20, 17, 19
2019/9/20, 51, 22, 23, 14
2019/9/21, 42, 24, 13, 24
2019/9/22, 56, 14, 17, 13
2019/9/23, 36, 8, 12, 14
2019/9/24, 25, 10, 8, 16
2019/9/25, 28, 11, 14, 13
2019/9/26, 24, 8, 14, 15
2019/9/27, 17, 4, 13, 15
2019/9/28, 12, 6, 19, 11
2019/9/29, 13, 6, 21, 13
2019/9/30, 11, 7, 25, 14
2019/4/1, 49, 6, 27, 16
2019/4/2, 26, 6, 31, 12
2019/4/3, 23, 11, 41, 12
2019/4/4, 39, 32, 32, 9
2019/4/5, 83, 22, 32, 14
2019/4/6, 67, 31, 35, 10
2019/4/7, 86, 25, 36, 12
2019/4/8, 61, 16, 41, 9
2019/4/9, 47, 13, 37, 16
2019/4/10, 33, 18, 33, 16
2019/4/11, 49, 14, 38, 11
2019/4/12, 42, 11, 40, 10
2019/4/13, 33, 11, 40, 6
2019/4/14, 34, 24, 36, 8
2019/4/15, 64, 31, 40, 8
2019/4/16, 69, 28, 40, 12
2019/4/17, 66, 34, 34, 15
2019/4/18, 81, 28, 46, 17
2019/4/19, 76, 32, 55, 25
2019/4/20, 89, 31, 61, 10
2019/4/21, 83, 35, 64, 10
2019/4/22, 103, 34, 45, 12
2019/4/23, 78, 49, 38, 13
2019/4/24, 97, 15, 26, 17
2019/4/25, 51, 13, 23, 13
2019/4/26, 49, 10, 27, 9
2019/4/27, 38, 14, 34, 8
2019/4/28, 46, 16, 29, 16
2019/4/29, 55, 24, 31, 15
2019/4/30, 76, 17, 23, 18
2019/5/1, 62, 9, 31, 12
2019/5/2, 39, 8, 30, 13
2019/5/3, 27, 9, 30, 8
2019/5/4, 29, 8, 29, 11
2019/5/5, 34, 7, 27, 9
2019/5/6, 27, 9, 27, 11
2019/5/7, 27, 15, 34, 10
2019/5/8, 48, 11, 35, 12
2019/5/9, 35, 8, 32, 14
2019/5/10, 31, 9, 26, 19
2019/5/11, 41, 11, 32, 16
2019/5/12, 42, 14, 35, 17
2019/5/13, 50, 20, 46, 17
2019/5/14, 62, 24, 44, 15
2019/5/15, 68, 13, 38, 11
2019/5/16, 45, 14, 35, 11
2019/5/17, 49, 10, 28, 15
2019/5/18, 45, 11, 29, 14
