date, pm25, pm10, o3, no2, so2, co
2020/1/2, 178, 146, 13, 37, 14, 16
2020/1/3, 205, 213, 9, 43, 12, 20
2020/1/4, 299, 185, 6, 45, 7, 19
2020/1/5, 358, 80, 18, 31, 3, 11
2020/1/6, 208, 74, 20, 21, 40, 9
2020/1/7, 201, 93, 13, 24, 8, 22
2020/1/8, 183, 95, 18, 27, 2, 17
2020/1/9, 177, 180, 16, 36, 5, 27
2020/1/10, 258, 123, 25, 33, 5, 19
2020/1/11, 222, 119, 20, 35, 10, 13
2020/1/12, 203, 144, 24, 36, 12, 
2020/1/13, 232, 194, 17, 36, 8, 
2020/1/14, 296, 153, 10, 32, 6, 5
2020/1/15, 257, 140, 6, 32, 11, 7
2020/1/16, 226, , , , , 
2019/10/1, 103, 84, 100, 24, 6, 8
2019/10/2, 139, 92, 99, 23, 8, 15
2019/10/3, 142, 68, 32, 13, 3, 6
2019/10/4, 121, 30, 35, 8, 1, 5
2019/10/5, 60, 39, 30, 12, 1, 5
2019/10/6, 79, 64, 34, 13, 3, 8
2019/10/7, 124, 71, 36, 21, 5, 9
2019/10/8, 113, 57, 31, 19, 4, 7
2019/10/9, 106, 78, 31, 15, 2, 10
2019/10/10, 145, 75, 31, 22, 2, 8
2019/10/11, 146, 75, 41, 21, 3, 7
2019/10/12, 139, 85, 42, 22, 5, 6
2019/10/13, 152, 45, 23, 14, 4, 5
2019/10/14, 98, 52, 21, 22, 9, 7
2019/10/15, 84, 61, 15, 22, 7, 12
2019/10/16, 127, 91, 20, 24, 5, 12
2019/10/17, 165, 106, 40, 25, 4, 11
2019/10/18, 171, 102, 57, 25, 7, 11
2019/10/19, 164, 136, 57, 23, 5, 13
2019/10/20, 196, 128, 46, 24, 29, 11
2019/10/21, 170, 120, 35, 33, 34, 34
2019/10/22, 162, 89, 33, 22, 7, 14
2019/10/23, 159, 91, 30, 22, 6, 12
2019/10/24, 159, 50, 25, 17, 3, 3
2019/10/25, 75, 81, 26, 22, 10, 7
2019/10/26, 116, 80, 41, 22, 8, 7
2019/10/27, 126, 257, 35, 21, 15, 10
2019/10/28, 139, 135, 38, 25, 9, 6
2019/10/29, 128, 133, 27, 33, 13, 13
2019/10/30, 145, 94, 38, 31, 22, 19
2019/10/31, 108, 111, 30, 35, 18, 22
2019/11/1, 157, 103, 32, 31, 8, 14
2019/11/2, 161, 74, 16, 19, 4, 11
2019/11/3, 141, 68, 36, 19, 5, 7
2019/11/4, 114, 116, 47, 30, 7, 15
2019/11/5, 173, 124, 47, 31, 4, 17
2019/11/6, 180, 118, 9, 27, 3, 11
2019/11/7, 185, 116, 30, 26, 4, 15
2019/11/8, 176, 151, 46, 26, 6, 15
