date, pm25, o3, no2, so2
2017/12/30, , 12, 1, 
2017/12/31, , 13, 3, 
2017/7/1, , 18, 3, 
2017/7/2, , 20, 2, 
2017/7/3, , 22, 3, 
2017/7/4, , 18, 2, 
2017/7/5, , 14, 3, 
2017/7/6, , 13, 2, 
2017/7/7, , 20, 1, 
2017/7/8, , 19, 2, 
2017/7/9, , 18, 3, 
2017/7/10, , 18, 4, 
2017/7/11, , 17, 3, 
2017/7/12, , 18, 3, 
2017/7/13, , 17, 3, 
2017/7/14, , 15, 2, 
2017/7/15, , 20, 2, 
2017/7/16, , 20, 3, 
2017/7/17, , 21, 3, 
2017/7/18, , 20, 4, 
2017/7/19, , 26, 3, 
2017/7/20, , 21, 3, 
2017/7/21, , 20, 2, 
2017/7/22, , 16, 1, 
2017/7/23, , 20, 1, 
2017/7/24, , 21, 4, 
2017/7/25, , 16, 4, 
2017/7/26, , 20, 3, 
2017/7/27, , 18, 3, 
2017/7/28, , 11, 1, 
2017/7/29, , 16, 2, 
2017/7/30, , 14, 2, 
2017/7/31, , 13, 2, 
2017/8/1, , 18, 3, 
2017/8/2, , 21, 3, 
2017/8/3, , 19, 3, 
2017/8/4, , 22, 1, 
2017/8/5, , 12, 1, 
2017/8/6, , 14, 3, 
2017/8/7, , 10, 3, 
2017/8/8, , 14, 3, 
2017/8/9, , 19, 3, 
2017/8/10, , 18, 3, 
2017/8/11, , 17, 2, 
2017/8/12, , 16, 2, 
2017/8/13, , 21, 4, 
2017/8/14, , 13, 4, 
2017/8/15, , 12, 3, 
2017/8/16, , 19, 2, 
2017/8/17, , 17, 2, 
2017/8/18, , 11, 2, 
2017/8/19, , 18, 2, 
2017/8/20, , 18, 4, 
2017/8/21, , 18, 2, 
2017/8/22, , 19, 3, 
2017/8/23, , 17, 4, 
2017/8/24, , 17, 3, 
2017/8/25, , 16, 2, 
2017/8/26, , 17, 2, 
2017/8/27, , 18, 3, 
2017/8/28, , 17, 3, 
2017/8/29, , 10, 2, 
2017/8/30, , 15, 3, 
2017/8/31, , 20, 3, 
2017/9/1, , 8, 2, 
2017/9/2, , 9, 1, 
2017/9/3, , 15, 1, 
2017/9/4, , 16, 1, 
2017/9/5, , 15, , 
2017/9/10, , 4, 3, 
2017/9/11, , 11, 3, 
2017/9/12, , 14, 2, 
2017/9/13, , 12, 3, 
2017/9/14, , 12, 2, 
2017/9/15, , 12, 3, 
2017/9/16, , 13, 2, 
2017/9/17, , 14, 4, 
2017/9/18, , 14, 4, 
2017/9/19, , 16, 4, 
2017/9/20, , 17, 4, 
2017/9/21, , 18, 4, 
2017/9/22, , 16, 4, 
2017/9/23, , 19, 4, 
2017/9/24, , 19, 5, 
2017/9/25, , 19, 6, 
2017/9/26, , 18, 5, 
2017/9/27, , 21, 5, 
2017/9/28, , 17, 5, 
2017/9/29, , 18, 3, 
2017/9/30, , 13, 3, 
2017/4/1, , 13, 3, 
2017/4/2, , 18, 2, 
2017/4/3, , 16, 1, 
2017/4/4, , 19, 5, 
2017/4/5, , 20, 1, 
2017/4/6, , 17, 1, 
2017/4/7, , 15, 5, 
2017/4/8, , 21, 4, 
2017/4/9, , 23, 4, 
2017/4/10, , 24, 3, 
2017/4/11, , 25, 8, 
2017/4/12, , 22, 8, 
2017/4/13, , 22, 6, 
2017/4/14, , 22, 3, 
2017/4/15, , 21, 2, 
2017/4/16, , 19, 5, 
2017/4/17, , 15, 5, 
2017/4/18, , 21, 1, 
2017/4/19, , 18, 2, 
2017/4/20, , 16, 3, 
2017/4/21, , 18, 5, 
2017/4/22, , 11, 2, 
2017/4/23, , 11, 3, 
2017/4/24, , 13, 3, 
2017/4/25, , 11, 3, 
2017/4/26, , 16, 3, 
2017/4/27, , 22, 3, 
2017/4/28, , 20, 2, 
2017/4/29, , 18, 1, 
2017/4/30, , 15, 1, 
2017/5/1, , 11, 1, 
2017/5/2, , 20, 4, 
2017/5/3, , 18, 4, 
2017/5/4, , 18, 2, 
2017/5/5, , 18, 1, 
2017/5/6, , 16, 1, 
2017/5/7, , 17, 3, 
2017/5/8, , 21, 5, 
2017/5/9, , 23, 5, 
2017/5/10, , 24, 5, 
2017/5/11, , 13, 2, 
2017/5/12, , 16, 2, 
2017/5/13, , 14, 1, 
2017/5/14, , 23, 3, 
2017/5/15, , 19, 4, 
2017/5/16, , 22, 3, 
2017/5/17, , 26, 2, 
2017/5/18, , 21, 3, 
2017/5/19, , 15, 4, 
2017/5/20, , 15, 1, 
2017/5/21, , 13, 2, 
2017/5/22, , 16, 6, 
2017/5/23, , 13, 3, 
2017/5/24, , 15, 3, 
2017/5/25, , 16, 2, 
2017/5/26, , 19, 4, 
2017/5/27, , 18, 3, 
2017/5/28, , 14, 2, 
2017/5/29, , 19, 4, 
2017/5/30, , 17, 3, 
2017/5/31, , 20, 5, 
2017/6/1, , 22, 6, 
2017/6/2, , 18, 4, 
2017/6/3, , 23, 2, 
2017/6/4, , 23, 2, 
2017/6/5, , 17, 2, 
2017/6/6, , 17, 4, 
2017/6/7, , 15, 3, 
2017/6/8, , 17, 3, 
2017/6/9, , 20, 3, 
2017/6/10, , 23, 2, 
2017/6/11, , 21, 3, 
2017/6/12, , 22, 4, 
2017/6/13, , 22, 4, 
2017/6/14, , 22, 3, 
2017/6/15, , 20, 4, 
2017/6/16, , 16, 2, 
2017/6/17, , 17, 1, 
2017/6/18, , 17, 1, 
2017/6/19, , 11, 2, 
2017/6/20, , 20, 3, 
2017/6/21, , 21, 3, 
2017/6/22, , 20, 1, 
2017/6/23, , 9, 1, 
2017/6/24, , 18, 3, 
2017/6/25, , 18, 3, 
2017/6/26, , 18, 4, 
2017/6/27, , 16, 3, 
2017/6/28, , 17, 2, 
2017/6/29, , 22, 1, 
2017/6/30, , 19, 1, 
2017/1/3, , 4, 3, 
2017/1/4, , 15, 3, 
2017/1/5, , 12, 5, 
2017/1/6, , 11, 4, 
2017/1/7, , 11, 4, 
2017/1/8, , 13, 4, 
2017/1/9, , 12, 4, 
2017/1/10, , 11, 4, 
2017/1/11, , 13, 2, 
2017/1/12, , 13, 5, 
2017/1/13, , 9, 2, 
2017/1/14, , 12, 3, 
2017/1/15, , 7, 4, 
2017/1/16, , 6, 3, 
2017/1/17, , 7, 4, 
2017/1/18, , 10, 5, 
2017/1/19, , 5, 5, 
2017/1/20, , 10, 4, 
2017/1/21, , 8, 3, 
2017/1/22, , 2, 2, 
2017/1/23, , 9, 4, 
2017/1/24, , 11, 4, 
2017/1/25, , 16, 3, 
2017/1/26, , 14, 1, 
2017/1/27, , 12, 2, 
2017/1/28, , 15, 3, 
2017/1/29, , 14, 3, 
2017/1/30, , 14, 3, 
2017/1/31, , 17, 5, 
2017/2/1, , 17, 7, 
2017/2/2, , 16, 6, 
2017/2/3, , 16, 3, 
2017/2/4, , 15, 2, 
2017/2/5, , 16, 4, 
2017/2/6, , 16, 3, 
2017/2/7, , 15, 5, 
2017/2/8, , 16, 1, 
2017/2/9, , 16, 5, 
2017/2/10, , 14, 3, 
2017/2/11, , 18, 2, 
2017/2/12, , 17, 2, 
2017/2/13, , 18, 7, 
2017/2/14, , 14, 4, 
2017/2/15, , 17, 3, 
2017/2/16, , 16, 8, 
2017/2/17, , 18, 6, 
2017/2/18, , 19, 7, 
2017/2/19, , 20, 8, 
2017/2/20, , 18, 4, 
2017/2/21, , 17, 3, 
2017/2/22, , 16, 2, 
2017/2/23, , 17, 3, 
2017/2/24, , 18, 1, 
2017/2/25, , 17, 4, 
2017/2/26, , 17, 8, 
2017/2/27, , 14, 8, 
2017/2/28, , 14, 2, 
2017/3/1, , 14, , 
2017/3/2, , 17, , 
2017/3/3, , 16, 6, 
2017/3/4, , 17, 5, 
2017/3/5, , 17, 4, 
2017/3/6, , 15, 2, 
2017/3/7, , 16, 1, 
2017/3/8, , 19, 5, 
2017/3/9, , 20, 3, 
2017/3/10, , 17, 2, 
2017/3/11, , 18, 5, 
2017/3/12, , 18, 5, 
2017/3/13, , 18, 4, 
2017/3/14, , 15, 1, 
2017/3/15, , 18, 5, 
2017/3/16, , 19, 7, 
2017/3/17, , 17, 2, 
2017/3/18, , 18, 2, 
2017/3/19, , 16, 5, 
2017/3/20, , 15, 7, 
2017/3/21, , 17, 4, 
2017/3/22, , 18, 7, 
2017/3/23, , 19, 2, 
2017/3/24, , 21, 3, 
2017/3/25, , 20, 4, 
2017/3/26, , 15, 4, 
2017/3/27, , 18, 4, 
2017/3/28, , 19, 5, 
2017/3/29, , 18, 5, 
2017/3/30, , 15, 4, 
2017/3/31, , 12, 3, 
2017/11/22, , , 5, 
2017/9/9, , , 4, 
2017/1/2, , , 4, 
2019/9/27, , , , 
2019/9/28, , , , 
2019/9/29, , , , 
