date, pm25
2020/1/8, 87
2020/1/9, 50
2020/1/10, 39
2020/1/11, 34
2020/1/12, 40
2020/1/13, 38
2020/1/14, 39
2020/1/15, 25
2020/1/16, 31
2019/10/2, 41
2019/10/3, 39
2019/10/4, 44
2019/10/5, 35
2019/10/6, 26
2019/10/7, 16
2019/10/16, 19
2019/10/17, 23
2019/10/18, 35
2019/10/19, 18
2019/10/20, 16
2019/10/21, 27
2019/10/22, 24
2019/10/23, 46
2019/10/31, 29
2019/11/1, 28
2019/11/2, 40
2019/11/3, 27
2019/11/4, 27
2019/11/5, 38
2019/11/6, 53
2019/11/7, 58
2019/11/21, 39
2019/11/22, 38
2019/11/23, 29
2019/11/24, 19
2019/11/25, 27
2019/11/26, 43
2019/11/27, 40
2019/11/28, 23
2019/12/5, 60
2019/12/10, 31
2019/12/11, 17
2019/12/12, 24
2019/12/13, 22
2019/12/14, 25
2019/12/15, 51
2019/12/16, 35
2019/12/17, 26
2019/12/18, 28
2019/12/19, 32
2019/12/20, 26
2019/12/21, 33
2019/12/22, 18
2019/12/23, 20
2019/12/24, 23
2019/12/25, 27
2019/12/26, 45
2019/12/27, 40
2019/12/28, 39
2019/7/1, 45
2019/7/9, 42
2019/7/10, 32
2019/7/11, 36
2019/7/12, 38
2019/7/24, 41
2019/7/25, 46
2019/7/30, 49
2019/7/31, 52
2019/8/1, 39
2019/8/2, 21
2019/8/3, 23
2019/8/4, 21
2019/8/5, 34
2019/8/6, 25
2019/8/7, 37
2019/8/8, 49
2019/8/9, 47
2019/8/10, 44
2019/8/11, 45
2019/8/12, 42
2019/8/13, 44
2019/8/14, 40
2019/8/15, 36
2019/8/16, 33
2019/8/17, 28
2019/8/18, 27
2019/8/19, 26
2019/8/26, 34
2019/8/27, 30
2019/8/28, 37
2019/8/29, 37
2019/8/30, 39
2019/8/31, 23
2019/9/1, 31
2019/9/12, 40
2019/9/13, 29
2019/9/14, 35
2019/9/19, 29
2019/9/20, 31
2019/9/21, 24
2019/5/21, 54
2019/5/22, 51
2019/5/23, 39
2019/6/20, 44
2019/6/21, 60
2019/6/22, 59
2019/6/23, 49
2019/6/24, 64
2019/6/25, 67
2019/6/26, 50
2019/6/27, 52
2019/6/28, 51
2019/6/29, 39
2019/6/30, 27
2018/10/3, 61
2018/10/8, 34
2018/10/9, 34
2018/10/18, 34
2018/10/19, 38
2018/7/10, 38
2018/8/18, 53
2018/1/1, 45
2018/1/2, 20
2018/1/3, 41
2018/1/4, 35
2018/1/5, 31
2018/1/10, 20
2018/1/11, 22
2018/1/12, 26
2018/1/13, 28
2018/1/14, 31
2018/1/15, 39
2018/1/16, 40
2018/1/17, 37
2018/1/18, 41
2018/1/19, 63
2018/1/20, 71
2018/1/21, 68
2018/1/22, 52
2018/1/24, 45
2018/1/25, 45
2018/1/26, 35
2018/1/27, 33
2018/1/28, 34
2018/1/29, 15
2018/1/30, 36
2018/1/31, 40
2018/2/1, 46
2018/2/7, 17
2018/2/8, 21
2018/2/9, 35
2018/2/10, 29
2018/2/11, 23
2018/2/12, 24
2018/2/13, 28
2018/2/14, 32
2018/2/15, 38
2018/2/21, 38
2018/2/22, 43
2018/2/23, 37
2018/2/24, 33
2018/2/25, 27
2018/2/26, 22
2018/2/27, 27
2018/2/28, 37
2018/3/1, 33
2018/3/2, 32
2018/3/3, 55
2018/3/4, 58
2018/3/21, 22
2017/10/1, 30
2017/10/2, 31
2017/10/3, 30
2017/10/4, 31
2017/10/5, 28
2017/10/6, 26
2017/10/7, 36
2017/10/8, 29
2017/10/9, 32
2017/10/10, 34
2017/10/11, 34
2017/10/12, 31
2017/10/13, 27
2017/10/14, 40
2017/10/15, 34
2017/10/18, 32
2017/10/19, 30
2017/10/20, 30
2017/10/21, 21
2017/10/22, 28
2017/10/23, 48
2017/10/24, 19
2017/10/25, 28
2017/10/26, 39
2017/10/30, 9
2017/11/1, 49
2017/11/2, 42
2017/11/3, 51
2017/11/4, 66
2017/11/5, 44
2017/11/6, 44
2017/11/7, 48
2017/11/8, 58
2017/11/9, 46
2017/11/10, 20
2017/11/11, 39
2017/11/12, 37
2017/11/13, 37
2017/11/14, 35
2017/11/15, 50
2017/11/16, 66
2017/11/17, 57
2017/11/18, 34
2017/11/19, 22
2017/11/20, 17
2017/11/21, 22
2017/11/22, 34
2017/11/23, 41
2017/11/24, 45
2017/11/25, 59
2017/11/26, 46
2017/11/27, 41
2017/11/28, 32
2017/12/6, 36
2017/12/7, 19
2017/12/13, 27
2017/12/14, 36
2017/12/15, 61
2017/12/16, 39
2017/12/17, 39
2017/12/18, 42
2017/12/19, 36
2017/12/20, 29
2017/12/21, 35
2017/12/22, 29
2017/12/23, 52
2017/12/24, 41
2017/12/25, 19
2017/12/26, 24
2017/12/27, 38
2017/12/28, 32
2017/12/29, 48
2017/12/30, 32
2017/12/31, 40
2017/7/1, 44
2017/7/2, 56
2017/7/12, 35
2017/7/13, 34
2017/7/14, 31
2017/7/15, 34
2017/7/16, 29
2017/7/17, 27
2017/7/18, 28
2017/7/19, 33
2017/7/20, 34
2017/7/26, 32
2017/7/27, 40
2017/7/28, 52
2017/7/29, 57
2017/7/30, 40
2017/7/31, 34
2017/8/1, 29
2017/8/2, 28
2017/8/7, 49
2017/8/8, 51
2017/8/22, 45
2017/8/23, 56
2017/8/24, 57
2017/8/25, 48
2017/8/26, 46
2017/8/27, 52
2017/8/28, 53
2017/8/30, 43
2017/8/31, 36
2017/9/1, 31
2017/9/2, 27
2017/9/3, 30
2017/9/4, 34
2017/9/5, 34
2017/9/9, 20
2017/9/10, 29
2017/9/11, 13
2017/9/12, 30
2017/9/13, 37
2017/9/14, 40
2017/9/15, 46
2017/9/16, 39
2017/9/17, 43
2017/9/18, 48
2017/9/19, 59
2017/9/26, 47
2017/9/27, 51
2017/9/28, 55
2017/9/29, 60
2017/9/30, 51
2017/4/1, 41
