date, pm10, o3, no2
2019/6/13, 74, 6, 7
2019/6/14, 77, 3, 8
2019/6/15, 79, 4, 6
2019/6/16, 75, 5, 4
2019/6/17, 47, 5, 4
2019/6/18, 58, 5, 7
2019/6/19, 71, 8, 6
2019/6/20, 65, 7, 7
2019/6/21, 75, 6, 9
2019/6/22, 108, 7, 11
2019/6/23, 119, 10, 13
2019/6/24, 144, 6, 13
2019/6/25, 94, 5, 8
2019/6/26, 64, 5, 9
2019/6/27, 74, 1, 9
2019/6/28, 85, , 
2019/1/1, 60, 4, 6
2019/1/2, 33, 5, 7
2019/1/3, 30, 5, 6
2019/1/4, 25, 4, 7
2019/1/5, 32, 5, 7
2019/1/6, 28, 7, 7
2019/1/7, 37, 4, 6
2019/1/8, 40, 6, 8
2019/1/9, 39, 5, 7
2019/1/10, 33, 2, 7
2019/1/11, 31, 5, 8
2019/1/12, 45, 4, 6
2019/1/13, 27, 3, 6
2019/1/14, 31, 9, 6
2019/1/15, 25, 6, 7
2019/1/16, 27, 7, 6
2019/1/17, 30, 7, 6
2019/1/18, 28, 2, 7
2019/1/19, 28, 8, 6
2019/1/20, 24, 9, 4
2019/1/21, 23, 8, 4
2019/1/22, 21, 7, 4
2019/1/23, 25, 9, 7
2019/1/24, 31, 11, 6
2019/1/25, 25, 8, 7
2019/1/26, 22, 8, 7
2019/1/27, 27, 8, 6
2019/1/28, 24, 8, 8
2019/1/29, 29, 7, 9
2019/1/30, 28, 3, 7
2019/1/31, 30, 3, 6
2019/2/1, 35, , 7
2019/2/2, 38, 3, 6
2019/2/3, 49, 2, 5
2019/2/4, 38, 3, 7
2019/2/5, 37, 5, 5
2019/2/6, 38, 9, 7
2019/2/7, 42, 11, 8
2019/2/8, 50, 7, 7
2019/2/9, 37, 4, 6
2019/2/10, 34, 5, 5
2019/2/11, 24, 5, 6
2019/2/12, 34, 5, 6
2019/2/13, 26, 5, 6
2019/2/14, 53, 4, 6
2019/2/15, 43, 7, 6
2019/2/16, 48, 5, 6
2019/2/17, 30, 6, 4
2019/2/18, 30, 8, 4
2019/2/19, 33, , 
2019/2/21, 50, 8, 5
2019/2/22, 48, 8, 5
2019/2/23, 34, 6, 5
2019/2/24, 35, 7, 4
2019/2/25, 38, 6, 7
2019/2/26, 32, 6, 6
2019/2/27, 31, 5, 6
2019/2/28, 36, 6, 5
2019/3/1, 30, 6, 7
2019/3/2, 47, 6, 5
2019/3/3, 42, 7, 6
2019/3/4, 17, 11, 4
2019/3/7, 23, 5, 6
2019/3/8, 41, 4, 6
2019/3/9, 31, 6, 7
2019/3/10, 28, 5, 4
2019/3/11, 26, 6, 7
2019/3/12, 44, 3, 5
2019/3/13, 34, 4, 4
2019/3/14, 27, 5, 5
2019/3/15, 24, 3, 5
2019/3/16, 27, 4, 4
2019/3/17, 22, 4, 4
2019/3/19, 28, 5, 4
2019/3/20, 26, 7, 5
2019/3/21, 32, 7, 6
2019/3/22, 26, 1, 5
2019/3/23, 23, , 
2019/3/26, 23, 2, 4
2019/3/27, 35, 6, 5
2019/3/28, 30, 9, 5
2019/3/29, 33, 5, 6
2019/3/30, 26, 5, 4
2019/3/31, 31, 5, 4
2018/10/2, 41, 9, 9
2018/10/3, 50, 34, 7
2018/10/4, 36, 46, 8
2018/10/5, 28, 38, 8
2018/10/7, 28, 66, 9
2018/10/8, 37, 76, 9
2018/10/9, 39, 1, 8
2018/10/10, 34, 3, 6
2018/10/11, 39, , 14
2018/10/12, 80, 1, 13
2018/10/13, 80, 1, 13
2018/10/14, 80, 1, 13
2018/10/15, 80, 1, 13
2018/10/16, 80, 1, 13
2018/10/17, 80, 1, 13
2018/10/18, 80, 1, 13
2018/10/19, 80, , 
2018/10/23, 80, , 
2018/10/25, 43, 15, 8
2018/10/26, 30, 2, 7
2018/10/27, 48, , 7
2018/10/28, 49, 8, 7
2018/10/29, 32, 1, 8
2018/10/30, 36, , 7
2018/10/31, 42, , 3
2018/11/1, 54, , 
2018/11/2, 72, , 
2018/11/3, 41, 6, 
2018/11/4, 29, 3, 1
2018/11/5, 25, 4, 2
2018/11/6, 28, 14, 4
2018/11/7, 18, 21, 6
2018/11/8, 21, 18, 7
2018/11/9, 30, 16, 7
2018/11/10, 32, 24, 8
2018/11/11, 28, 31, 7
2018/11/12, 32, 32, 7
2018/11/13, 29, 33, 6
2018/11/14, 23, 1, 9
2018/11/15, 27, 6, 10
2018/11/16, 27, 1, 9
2018/11/17, 40, , 11
2018/11/18, 50, 10, 7
2018/11/19, 44, , 8
2018/11/20, 11, , 7
2018/11/22, 7, , 8
2018/11/23, 45, , 
2018/12/3, 32, , 8
2018/12/4, 27, , 10
2018/12/5, 38, , 8
2018/12/6, 29, , 6
2018/12/7, 22, , 7
2018/12/8, 26, , 10
2018/12/9, 35, , 10
2018/12/10, 39, 1, 11
2018/12/11, 39, 6, 10
2018/12/12, 36, 8, 12
2018/12/13, 38, 9, 12
2018/12/14, 41, 7, 9
2018/12/15, 30, 9, 10
2018/12/16, 24, 2, 7
2018/12/17, 17, 2, 6
2018/12/18, 22, 2, 6
2018/12/19, 25, 5, 6
2018/12/20, 43, 5, 7
2018/12/21, 36, 5, 6
2018/12/22, 25, 5, 9
2018/12/23, 31, 2, 7
2018/12/24, 32, 7, 8
2018/12/25, 58, 6, 6
2018/12/26, 31, 6, 8
2018/12/27, 38, 7, 8
2018/12/28, 32, 3, 12
2018/12/29, 46, 4, 14
2018/12/30, 51, , 
2018/7/2, 45, 7, 14
2018/7/3, 49, 5, 13
2018/7/4, 54, 5, 15
2018/7/5, 65, 6, 17
2018/7/6, 70, , 17
2018/7/7, 76, 6, 15
2018/7/8, 69, 6, 13
2018/7/9, 64, 6, 10
2018/7/10, 59, 8, 16
2018/7/11, 66, 8, 13
2018/7/12, 53, 15, 12
2018/7/13, 48, 37, 15
2018/7/14, 59, 56, 14
2018/7/15, 62, 58, 11
2018/7/16, 51, 5, 12
2018/7/17, 53, 5, 12
2018/7/18, 51, 8, 12
2018/7/19, 45, 5, 10
2018/7/20, 37, 4, 12
2018/7/21, 52, 6, 11
2018/7/22, 46, 3, 11
2018/7/23, 47, 7, 11
2018/7/24, 49, 7, 13
2018/7/25, 52, 8, 13
2018/7/26, 55, 7, 14
2018/7/27, 56, 6, 15
2018/7/28, 58, 10, 15
2018/7/29, 62, 22, 12
2018/7/30, 55, 30, 9
2018/7/31, 47, , 
2018/8/2, 33, 44, 8
2018/8/3, 52, 24, 10
2018/8/4, 62, 1, 9
2018/8/5, 43, 2, 9
2018/8/6, 58, , 10
2018/8/7, 65, , 10
2018/8/8, 54, , 9
2018/8/9, 43, , 10
2018/8/10, 48, , 11
2018/8/11, 53, , 11
2018/8/12, 51, , 10
2018/8/13, 52, , 10
2018/8/14, 53, , 9
2018/8/15, 39, , 10
2018/8/16, 32, , 9
2018/8/17, 35, , 10
2018/8/18, 46, , 9
2018/8/19, 45, , 8
2018/8/20, 41, , 8
2018/8/21, 41, , 8
2018/8/22, 41, , 8
2018/8/23, 41, , 
2018/8/29, 36, 7, 10
2018/8/30, 37, 6, 10
2018/8/31, 43, 6, 10
2018/9/1, 41, 9, 5
2018/9/2, 27, 7, 7
2018/9/3, 37, 8, 8
2018/9/4, 31, 7, 10
2018/9/5, 39, 8, 10
2018/9/6, 42, 8, 11
2018/9/7, 49, 2, 11
2018/9/8, 52, 10, 9
2018/9/9, 38, 9, 8
2018/9/10, 41, 12, 8
2018/9/11, 31, 8, 10
2018/9/12, 44, 11, 11
2018/9/13, 52, 10, 10
2018/9/14, 50, 9, 10
2018/9/15, 45, 2, 10
2018/9/16, 44, 8, 10
2018/9/17, 53, 3, 10
2018/9/18, 38, 8, 11
2018/9/19, 30, 7, 10
2018/9/20, 24, 7, 8
2018/9/21, 36, 8, 9
2018/9/22, 41, 6, 10
2018/9/23, 42, 7, 9
2018/9/24, 35, 7, 10
2018/9/25, 42, 9, 10
2018/9/26, 38, , 11
2018/9/27, 42, , 
2018/5/2, 56, 7, 11
2018/5/3, 42, 5, 10
2018/5/4, 49, 5, 9
2018/5/5, 44, 5, 8
2018/5/6, 30, 5, 8
2018/5/7, 28, 6, 9
2018/5/8, 44, , 9
2018/5/9, 52, 6, 9
2018/5/10, 41, 6, 9
2018/5/11, 44, 5, 7
2018/5/12, 32, 6, 9
2018/5/13, 41, 6, 9
2018/5/14, 47, 5, 11
2018/5/15, 56, 6, 11
2018/5/16, 61, 5, 10
2018/5/17, 45, 4, 11
2018/5/18, 62, 7, 11
2018/5/19, 65, 17, 9
2018/5/20, 51, 24, 10
2018/5/21, 55, 24, 11
2018/5/22, 58, 51, 10
2018/5/23, 52, 5, 11
2018/5/24, 54, 5, 10
2018/5/25, 52, 5, 12
2018/5/26, 56, 5, 12
2018/5/27, 60, 5, 11
2018/5/28, 49, 6, 11
2018/5/29, 53, 5, 12
2018/5/30, 52, 6, 11
2018/5/31, 48, 6, 11
2018/6/1, 54, 3, 11
2018/6/2, 54, 1, 8
2018/6/3, 49, 3, 9
2018/6/4, 52, 4, 10
2018/6/5, 55, 6, 11
2018/6/6, 50, 2, 10
2018/6/7, 50, 4, 11
2018/6/8, 36, 4, 10
2018/6/9, 30, 4, 8
2018/6/10, 24, 3, 9
2018/6/11, 36, 4, 10
2018/6/12, 49, 3, 9
2018/6/13, 42, 3, 8
2018/6/14, 40, 3, 9
2018/6/15, 34, 4, 9
2018/6/16, 42, 6, 9
2018/6/17, 46, 6, 7
2018/6/18, 31, 11, 12
2018/6/19, 55, 22, 13
2018/6/20, 58, 34, 13
2018/6/21, 59, 56, 13
2018/6/22, 60, 6, 14
2018/6/23, 65, 8, 13
2018/6/24, 60, 6, 10
2018/6/25, 45, 6, 12
2018/6/26, 53, 2, 11
2018/6/27, 64, 5, 10
2018/6/28, 65, , 9
2018/6/29, 62, , 
2017/10/1, 48, 10, 12
2017/10/2, 47, 8, 12
2017/10/3, 35, 9, 11
2017/10/4, 32, 10, 16
2017/10/5, 44, 9, 12
2017/10/6, 40, 10, 11
2017/10/7, 42, 9, 12
2017/10/8, 36, 7, 11
2017/10/9, 34, 8, 13
2017/10/10, 37, 10, 12
2017/10/11, 32, 9, 11
2017/10/12, 31, 15, 9
2017/10/13, 26, 29, 12
2017/10/14, 28, 56, 14
2017/10/15, 40, 58, 10
2017/10/16, 24, 8, 9
2017/10/17, 23, 3, 13
2017/10/18, 31, 7, 15
2017/10/19, 46, 6, 9
2017/10/20, 43, 8, 9
2017/10/21, 29, 9, 7
2017/10/22, 26, 9, 7
2017/10/23, 27, 9, 9
2017/10/24, 34, 7, 10
2017/10/25, 40, , 12
2017/10/26, 51, 7, 9
2017/10/27, 37, 3, 8
2017/10/29, 36, 9, 10
2017/10/30, 38, 8, 7
2017/10/31, 33, 6, 6
2017/11/1, 30, , 
2017/11/7, 27, , 
2017/11/17, 33, 9, 8
2017/11/18, 32, 7, 6
2017/11/19, 29, 12, 6
2017/11/20, 20, 3, 11
2017/11/21, 20, , 
2017/11/24, 28, , 
2017/11/28, 26, 7, 14
2017/11/29, 28, 9, 11
2017/11/30, 29, 4, 8
2017/12/1, 34, , 
2017/12/8, 50, , 
2017/12/31, 50, , 
2017/7/1, 36, 2, 13
2017/7/2, 35, 2, 16
2017/7/3, 48, 5, 20
2017/7/4, 49, 5, 25
2017/7/5, 53, , 29
2017/7/6, 72, 2, 26
2017/7/7, 62, 5, 20
2017/7/8, 59, 6, 20
2017/7/9, 62, 5, 22
2017/7/10, 48, 2, 16
2017/7/11, 55, 3, 15
2017/7/12, 56, 1, 19
2017/7/13, 59, 1, 24
2017/7/14, 92, 2, 25
2017/7/17, 46, 5, 9
2017/7/18, 54, 6, 22
2017/7/19, 55, , 28
2017/7/20, 45, 8, 22
2017/7/21, 51, 6, 20
2017/7/22, 38, 6, 22
2017/7/23, 33, 7, 20
2017/7/24, 53, 4, 17
2017/7/25, 47, 2, 16
2017/7/26, 53, 9, 14
2017/7/27, 36, 11, 26
2017/7/28, 68, 7, 33
2017/7/29, 88, 10, 28
2017/7/30, 71, 9, 14
2017/7/31, 48, 7, 22
2017/8/1, 55, , 18
2017/8/2, 61, 4, 5
2017/8/3, 43, 4, 17
2017/8/4, 47, 7, 24
2017/8/5, 64, 9, 21
2017/8/6, 54, 8, 19
2017/8/7, 53, 8, 18
2017/8/8, 54, 6, 17
2017/8/9, 46, 1, 16
2017/8/10, 49, , 
2017/8/30, 20, 5, 14
2017/8/31, 29, 7, 13
2017/9/1, 25, 7, 15
2017/9/2, 32, 7, 12
2017/9/3, 32, 5, 11
2017/9/4, 31, 4, 15
2017/9/5, 30, , 
2017/9/10, 30, 15, 14
2017/9/11, 28, 5, 13
2017/9/12, 31, 8, 13
2017/9/13, 19, 6, 12
2017/9/15, 16, 35, 12
2017/9/16, 22, , 
2017/9/19, 39, 39, 11
2017/9/20, 39, 9, 11
2017/9/21, 45, 9, 10
2017/9/22, 45, , 12
2017/9/23, 42, , 17
2017/9/24, 49, , 13
2017/9/25, 50, , 11
2017/9/26, 39, 3, 11
2017/9/27, 33, 8, 11
2017/9/28, 35, 10, 14
2017/9/29, 39, 9, 17
2017/9/30, 46, , 16
2017/4/1, 30, , 12
2017/4/2, 36, 8, 8
2017/4/3, 31, 6, 10
2017/4/4, 35, 7, 15
2017/4/5, 53, 5, 14
2017/4/6, 48, 6, 15
2017/4/7, 55, , 
2017/4/12, 35, 6, 9
2017/4/13, 31, 10, 14
2017/4/14, 40, 7, 14
2017/4/15, 40, 9, 14
2017/4/16, 47, 1, 13
2017/4/17, 44, 6, 7
2017/4/18, 23, 5, 11
2017/4/19, 52, 4, 11
2017/4/20, 50, 6, 3
2017/4/21, 56, 5, 2
2017/4/22, 47, 1, 2
2017/4/23, 50, , 
2017/4/26, 28, , 11
2017/4/27, 35, , 
2017/5/3, 51, 3, 11
2017/5/4, 38, 6, 11
2017/5/5, 48, 6, 15
2017/5/6, 54, , 14
2017/5/7, 52, , 
2017/5/9, 24, 5, 10
2017/5/10, 35, 5, 12
2017/5/11, 43, 1, 12
2017/5/12, 50, 5, 15
2017/5/13, 51, , 21
2017/5/14, 62, , 
2017/5/16, 53, 5, 19
2017/5/17, 66, 1, 17
2017/5/18, 56, 5, 28
2017/5/19, 55, 4, 19
2017/5/20, 55, 5, 16
2017/5/21, 55, 4, 12
2017/5/23, 73, 3, 15
2017/5/24, 68, 2, 14
2017/5/25, 61, 4, 14
2017/5/26, 73, 4, 15
2017/5/27, 63, 3, 12
2017/5/28, 54, 3, 12
2017/5/29, 57, 3, 14
2017/5/30, 65, 1, 18
2017/5/31, 73, 5, 19
2017/6/1, 41, 3, 24
2017/6/2, 93, 5, 20
2017/6/3, 89, 4, 16
2017/6/4, 67, 2, 14
2017/6/5, 55, 3, 10
2017/6/6, 44, 4, 11
2017/6/7, 37, 5, 12
2017/6/8, 42, 5, 19
2017/6/9, 50, 4, 18
2017/6/10, 59, 6, 18
2017/6/13, 90, 5, 28
2017/6/14, 92, 10, 22
2017/6/15, 68, 27, 22
2017/6/16, 70, 46, 30
2017/6/17, 85, 57, 35
2017/6/18, 113, 5, 16
2017/6/19, 55, 6, 9
2017/6/20, 35, 6, 17
2017/6/21, 59, 4, 19
2017/6/22, 69, 4, 19
2017/6/23, 57, 6, 25
2017/6/24, 91, 7, 27
2017/6/25, 81, 5, 19
2017/6/26, 63, 6, 21
2017/6/27, 44, 6, 20
2017/6/28, 60, 5, 17
2017/6/29, 55, 7, 20
2017/6/30, 58, 4, 11
2017/1/12, 52, 3, 21
2017/1/13, 39, , 
2017/1/19, 24, 5, 11
2017/1/26, 46, , 
2017/2/1, 48, 7, 12
2017/2/2, 25, 3, 12
2017/2/3, 21, , 
2017/2/8, 22, 8, 12
2017/2/9, 26, 6, 12
2017/2/10, 30, 4, 12
2017/2/11, 34, 10, 12
2017/2/12, 32, 21, 12
2017/2/13, 23, 31, 12
2017/2/14, 20, 19, 12
2017/2/15, 17, 39, 12
2017/2/16, 24, 3, 12
2017/2/17, 38, 5, 13
2017/2/18, 40, 1, 10
2017/2/19, 28, , 
2017/3/3, 40, , 27
2017/3/4, 53, , 
2017/3/7, 36, 7, 27
2017/3/8, 45, 7, 27
2017/3/9, 56, 3, 27
2017/3/10, 49, , 26
2017/3/11, 54, , 24
2017/3/12, 40, , 
2017/3/13, 42, , 
2017/3/15, 35, , 23
2017/3/16, 48, 4, 21
2017/3/17, 32, , 
2017/3/31, 20, 2, 6
2020/1/1, , 6, 
2020/1/13, , 1, 5
2019/10/26, , 2, 5
2019/10/28, , 1, 5
2019/10/30, , 1, 5
2019/11/13, , 5, 2
2019/11/24, , 10, 2
2019/11/25, , 9, 3
2019/12/8, , , 1
2019/6/30, , , 6
2019/7/14, , 2, 7
2019/7/22, , 9, 7
2019/7/24, , 12, 3
2019/7/25, , 14, 5
2019/9/19, , 3, 9
2019/9/25, , 7, 6
2019/4/17, , 4, 7
2019/4/18, , 8, 7
2019/4/19, , 6, 6
2019/4/20, , 5, 6
2019/4/21, , 7, 6
2019/4/22, , 5, 7
2019/4/23, , 4, 6
2019/5/1, , 3, 5
2019/6/9, , 5, 7
2018/12/31, , 9, 9
2019/2/20, , 6, 5
2019/3/5, , 6, 4
2019/3/6, , 7, 7
2019/3/18, , 3, 5
2019/3/25, , , 4
2018/10/1, , 9, 9
2018/10/6, , 61, 8
2018/10/22, , 1, 13
2018/10/24, , 48, 7
2018/7/1, , 1, 18
2018/8/1, , 33, 8
2018/8/28, , 1, 11
2018/5/1, , 3, 9
2017/10/28, , 8, 10
2017/11/16, , 2, 8
2017/11/23, , 10, 8
2017/11/27, , 2, 23
2017/12/7, , 1, 16
2017/12/30, , 1, 16
2017/7/15, , 2, 22
2017/7/16, , 2, 14
2017/8/29, , , 8
2017/9/9, , 3, 19
2017/9/14, , 20, 8
2017/9/18, , 10, 8
2017/4/9, , 3, 9
2017/4/10, , 5, 10
2017/4/11, , 14, 8
2017/4/25, , 4, 8
2017/5/2, , 6, 15
2017/5/8, , 5, 8
2017/5/15, , 3, 18
2017/5/22, , 3, 12
2017/6/11, , 5, 19
2017/6/12, , 7, 22
2017/1/11, , 21, 28
2017/1/18, , 8, 9
2017/1/25, , 28, 14
2017/1/31, , 3, 12
2017/2/7, , 5, 12
2017/3/2, , 3, 28
2017/3/6, , 6, 29
2017/3/14, , 3, 24
2017/3/30, , 5, 7
2019/12/2, , , 3
2019/12/5, , , 3
2019/12/6, , , 3
2018/11/21, , , 8
2018/12/2, , , 9
2017/11/6, , , 9
