date, pm25, o3, no2, co
2018/9/18, 74, , , 
2018/9/19, 94, , , 
2018/9/20, 134, , , 
2018/9/21, 118, , , 
2018/9/22, 69, , , 
2018/9/23, 97, , , 
2018/9/24, 80, , 5, 
2018/9/25, 71, , 9, 
2018/9/26, 77, , , 
2018/6/5, 86, , 12, 
2018/6/6, 109, , 10, 
2018/6/7, 88, , 9, 
2018/6/8, 104, , 9, 
2018/6/9, 85, , 9, 
2018/6/10, 147, , , 
2018/6/11, 127, , , 
2018/6/12, 137, , , 
2018/6/13, 106, , , 
2018/6/14, 99, , , 
2018/6/15, 83, , , 
2018/6/16, 106, , , 
2018/6/17, 85, , , 
2018/6/18, 92, , , 
2018/6/19, 86, , , 
2018/6/20, 84, , , 
2018/6/21, 96, , , 
2018/6/22, 97, , , 
2018/6/23, 90, , , 
2018/6/24, 89, , , 
2018/6/25, 121, , 10, 
2018/6/26, 85, , 9, 
2018/6/27, 84, , 9, 
2018/6/28, 74, , , 
2018/6/29, 72, , 10, 
2018/6/30, 66, , 10, 
2018/9/30, , , 9, 
2018/10/3, , , 9, 
2018/12/4, , , , 28
2018/7/14, , , 9, 
2018/8/7, , , 11, 
2018/8/11, , , 11, 
2018/6/4, , , 16, 
2019/4/6, , , , 
2018/12/31, , , , 
2019/2/25, , , , 
2019/3/27, , , , 
