date, pm25, o3
2020/1/2, 17, 
2020/1/3, 18, 
2020/1/4, 26, 
2020/1/5, 15, 
2020/1/6, 8, 
2020/1/7, 12, 
2020/1/8, 14, 
2020/1/9, 35, 
2020/1/10, 26, 
2020/1/11, 16, 
2020/1/12, 14, 
2020/1/13, 37, 
2020/1/14, 35, 
2020/1/15, 41, 
2020/1/16, 9, 
2019/10/1, 9, 12
2019/10/2, 8, 12
2019/10/3, 8, 16
2019/10/4, 14, 14
2019/10/5, 12, 19
2019/10/6, 13, 23
2019/10/7, 11, 30
2019/10/8, 13, 34
2019/10/9, 18, 31
2019/10/10, 24, 24
2019/10/11, 11, 24
2019/10/12, 12, 19
2019/10/13, 11, 22
2019/10/14, 11, 20
2019/10/15, 14, 17
2019/10/16, 13, 22
2019/10/17, 21, 32
2019/10/18, 24, 27
2019/10/19, 22, 26
2019/10/20, 21, 24
2019/10/21, 12, 22
2019/10/22, 12, 23
2019/10/23, 11, 24
2019/10/24, 14, 23
2019/10/25, 11, 27
2019/10/26, 9, 18
2019/10/27, 12, 22
2019/10/28, 13, 20
2019/10/29, 15, 21
2019/10/30, 15, 20
2019/10/31, 23, 20
2019/11/1, 21, 23
2019/11/2, 12, 14
2019/11/3, 29, 14
2019/11/4, 19, 
2019/11/5, 13, 
2019/11/6, 26, 
2019/11/7, 18, 
2019/11/8, 36, 
2019/11/9, 38, 
2019/11/10, 21, 
2019/11/11, 13, 
2019/11/12, 13, 
2019/11/13, 30, 
2019/11/14, 30, 
2019/11/15, 25, 
2019/11/16, 43, 
2019/11/17, 29, 
2019/11/18, 33, 
2019/11/19, 24, 
2019/11/20, 24, 
2019/11/21, 16, 
2019/11/22, 11, 
2019/11/23, 20, 
2019/11/24, 17, 
2019/11/25, 11, 
2019/11/26, 10, 
2019/11/27, 10, 
2019/11/28, 10, 
2019/11/29, 25, 
2019/11/30, 13, 
2019/12/1, 10, 
2019/12/2, 23, 
2019/12/3, 26, 
2019/12/4, 17, 
