date, pm25, pm10, o3, so2
2017/9/19, 13, 5, , 9
2017/9/20, 9, 10, , 9
2017/9/21, 34, 16, , 17
2017/9/22, 46, 19, , 25
2017/9/23, 55, 15, , 21
2017/9/24, 46, 11, , 15
2017/9/25, 38, 15, , 14
2017/9/26, 50, 17, , 14
2017/9/27, 55, 22, , 15
2017/9/28, 59, 26, , 19
2017/9/29, 63, , , 24
2017/4/1, 53, 15, , 7
2017/4/2, 50, 16, , 10
2017/4/3, 50, 11, , 17
2017/4/4, 34, 10, , 16
2017/4/5, 34, 12, , 20
2017/4/6, 34, 12, , 18
2017/4/7, 34, 15, , 15
2017/4/8, 42, 17, , 8
2017/4/9, 53, 18, , 15
2017/4/10, 53, 14, , 27
2017/4/11, 42, 16, , 18
2017/4/12, 46, 22, , 18
2017/4/13, 59, 22, , 19
2017/4/14, 61, 19, , 12
2017/4/15, 55, 7, , 7
2017/4/16, 21, 6, , 9
2017/4/17, 13, 6, , 15
2017/4/18, 17, 9, , 14
2017/4/19, 25, 10, , 13
2017/4/20, 34, 15, , 32
2017/4/21, 50, 23, , 22
2017/4/22, 68, 17, , 16
2017/4/23, 53, 20, , 19
2017/4/24, 55, 19, , 14
2017/4/25, 55, 10, , 31
2017/4/26, 30, 10, , 30
2017/4/27, 30, 6, , 22
2017/4/28, 17, 10, , 14
2017/4/29, 34, 12, , 11
2017/4/30, 46, , , 8
2017/5/2, 17, 8, , 15
2017/5/3, 30, 11, , 16
2017/5/4, 30, 10, , 19
2017/5/5, 30, 16, , 18
2017/5/6, 55, 7, , 19
2017/5/7, 25, 6, , 9
2017/5/8, 21, 6, , 12
2017/5/9, 17, 12, , 13
2017/5/10, 42, 17, , 10
2017/5/11, 53, 13, , 15
2017/5/12, 42, 9, , 17
2017/5/13, 30, 6, , 8
2017/5/14, 21, 6, , 8
2017/5/15, 21, 10, , 12
2017/5/16, 30, 19, , 17
2017/5/17, 55, 22, , 14
2017/5/18, 61, 17, , 18
2017/5/19, 55, 7, , 14
2017/5/20, 25, 8, , 9
2017/5/21, 21, 15, , 10
2017/5/22, 38, 17, , 10
2017/5/23, 34, 14, , 22
2017/5/24, 34, 10, , 19
2017/5/25, 21, 14, , 10
2017/5/26, 42, 17, , 14
2017/5/27, 53, 17, , 9
2017/5/28, 53, 21, , 7
2017/5/29, 59, 27, , 10
2017/5/30, 61, 19, , 11
2017/5/31, 59, 20, , 10
2017/6/1, 59, 14, , 9
2017/6/2, 42, 15, , 8
2017/6/3, 46, 11, , 7
2017/6/4, 30, 9, , 7
2017/6/5, 5, 12, , 9
2017/6/6, 42, 6, , 14
2017/6/7, 13, 10, , 6
2017/6/8, 25, 15, , 9
2017/6/9, 42, 17, , 12
2017/6/10, 53, 18, , 9
2017/6/11, 59, 21, , 9
2017/6/12, 61, 29, , 10
2017/6/13, 74, 24, , 11
2017/6/14, 68, 20, , 20
2017/6/15, 55, 15, , 11
2017/6/16, 42, 9, , 14
2017/6/17, 21, 10, , 5
2017/6/18, 30, 19, , 6
2017/6/19, 50, 26, , 11
2017/6/20, 63, 27, , 11
2017/6/21, 72, 27, , 13
2017/6/22, 74, 27, , 10
2017/6/23, 70, 28, , 11
2017/6/24, 74, , , 7
2017/6/25, 55, , , 10
2017/6/26, 57, , , 9
2017/6/27, 50, 16, , 11
2017/6/28, 50, 10, , 16
2017/6/29, 30, 9, , 14
2017/6/30, 25, 8, , 9
2017/1/8, 93, 27, , 
2017/1/9, 65, 44, , 40
2017/1/10, 95, 46, , 32
2017/1/11, 104, 53, , 32
2017/1/12, 119, 47, , 33
2017/1/13, 109, 10, , 20
2017/1/14, 17, 10, , 16
2017/1/15, 17, 12, , 24
2017/1/16, 25, 15, , 22
2017/1/17, 42, 24, , 27
2017/1/18, 59, 24, , 30
2017/1/19, 63, 27, , 35
2017/1/20, 65, 22, , 33
2017/1/21, 59, 20, , 30
2017/1/22, 57, 23, , 32
2017/1/23, 59, 25, , 37
2017/1/24, 59, 30, , 39
2017/1/25, 65, 33, , 36
2017/1/26, 72, 36, , 36
2017/1/27, 85, 34, , 35
2017/1/28, 80, 29, , 30
2017/1/29, 74, 35, , 35
2017/1/30, 76, 71, , 43
2017/1/31, 160, 61, , 49
2017/2/1, 158, 64, , 39
2017/2/2, 160, 60, , 34
2017/2/3, 154, 36, , 28
2017/2/4, 95, 14, , 22
2017/2/5, 53, 13, , 28
2017/2/6, 50, 13, , 17
2017/2/7, 42, 26, , 19
2017/2/8, 68, 22, , 34
2017/2/9, 63, 42, , 34
2017/2/10, 102, 26, , 25
2017/2/11, 76, 19, , 21
2017/2/12, 61, 20, , 26
2017/2/13, 61, 22, , 30
2017/2/14, 61, 20, , 35
2017/2/15, 53, 24, , 36
2017/2/16, 55, 23, , 38
2017/2/17, 59, 13, , 40
2017/2/18, 38, 21, , 33
2017/2/19, 61, 27, , 29
2017/2/20, 70, 30, , 39
2017/2/21, 70, 55, , 37
2017/2/22, 134, 60, , 32
2017/2/23, 152, 50, , 20
2017/2/24, 129, 6, , 39
2017/2/25, 13, 13, , 32
2017/2/26, 38, 31, , 36
2017/2/27, 76, 18, , 34
2017/2/28, 59, , , 27
2017/3/5, 13, 10, , 28
2017/3/6, 34, 5, , 19
2017/3/7, 17, 10, , 39
2017/3/8, 25, 10, , 25
2017/3/9, 30, 7, , 14
2017/3/10, 21, 10, , 16
2017/3/11, 30, 18, , 21
2017/3/12, 53, 20, , 16
2017/3/13, 57, 18, , 28
2017/3/14, 46, 21, , 25
2017/3/15, 50, 24, , 31
2017/3/16, 59, 36, , 26
2017/3/17, 82, 54, , 28
2017/3/18, 132, 29, , 24
2017/3/19, 72, 37, , 20
2017/3/20, 87, 59, , 28
2017/3/21, 144, 39, , 19
2017/3/22, 87, 10, , 20
2017/3/23, 30, 16, , 16
2017/3/24, 50, 15, , 15
2017/3/25, 42, 20, , 9
2017/3/26, 61, 15, , 8
2017/3/27, 50, 16, , 12
2017/3/28, 50, 17, , 16
2017/3/29, 50, 21, , 14
2017/3/30, 57, 24, , 14
2017/3/31, 63, 19, , 9
2019/12/31, , 49, , 
2019/9/30, , 19, 17, 21
2019/10/2, , 2, 30, 4
2019/11/16, , 9, 4, 22
2019/11/25, , 17, 2, 17
2019/12/4, , 25, 4, 23
2019/7/18, , 19, 33, 12
2019/9/1, , 11, 15, 22
2019/9/27, , 20, 15, 13
2019/5/29, , 4, 30, 18
2019/5/30, , 7, 19, 13
2019/6/3, , 19, 40, 12
2019/2/28, , 38, , 
2019/3/18, , 11, 32, 15
2019/3/19, , 20, 31, 22
2018/10/17, , 26, 1, 27
2018/4/1, , 7, , 
2018/4/22, , 25, , 15
2018/4/27, , 21, , 14
2018/6/14, , 10, 6, 18
2018/6/22, , 9, 16, 14
2018/6/23, , 11, 17, 12
2018/6/25, , 5, 5, 21
2018/2/21, , 21, , 22
2018/3/26, , 20, , 16
2017/10/1, , 25, , 19
2017/11/13, , 5, , 6
2017/11/21, , 33, , 38
2017/12/27, , 8, , 37
2017/7/8, , 14, , 12
2017/7/28, , 20, , 13
2017/9/9, , 8, , 
2017/5/1, , 7, , 20
2017/1/7, , 37, , 
2017/3/1, , 14, , 22
2017/3/2, , 21, , 24
2017/3/3, , 18, , 29
2017/3/4, , 6, , 19
2020/1/15, , , , 28
2019/8/31, , , 21, 
2019/3/16, , , 18, 
2019/3/17, , , 37, 15
2018/2/20, , , , 45
2017/7/17, , , , 13
2017/7/18, , , , 10
2017/7/19, , , , 15
2017/7/20, , , , 10
2017/7/21, , , , 14
2017/7/22, , , , 10
2017/7/23, , , , 5
2017/7/24, , , , 10
2017/7/25, , , , 11
2017/7/26, , , , 12
2017/7/27, , , , 20
