date, pm25, pm10, no2, so2, co
2018/3/8, 22, 10, , , 3
2018/3/9, 20, 9, , , 3
2018/3/10, 21, 13, , , 3
2018/3/11, 21, 11, , , 3
2018/3/12, 21, 15, , , 4
2018/3/13, 19, 11, , , 4
2018/3/14, 21, 14, , , 4
2018/3/15, 28, 15, , , 3
2018/3/16, 14, 12, , , 3
2018/3/17, 13, 11, , , 3
2018/3/18, 8, 14, , , 3
2018/3/19, 9, 15, , , 4
2018/3/20, 12, 17, , , 3
2018/3/21, 27, 5, , , 2
2018/3/22, 15, 9, , , 3
2018/3/23, 26, 7, , , 3
2018/3/24, 24, 10, , , 3
2018/3/25, 34, 26, , , 4
2018/3/26, 50, 12, , , 3
2018/3/27, 26, 12, , , 3
2018/3/28, 28, 13, , , 3
2018/3/29, 30, 16, , , 3
2018/3/30, 39, 15, , , 3
2018/3/31, 29, 14, , , 2
2017/10/1, 32, 18, , , 7
2017/10/2, 34, 17, , , 6
2017/10/3, 28, 17, , , 6
2017/10/4, 33, 18, , , 5
2017/10/5, 29, 15, , , 6
2017/10/6, 26, 8, , , 6
2017/10/7, 18, 11, , , 6
2017/10/8, 19, 13, , , 6
2017/10/9, 18, 5, , , 6
2017/10/10, 21, 11, , , 7
2017/10/11, 29, 13, , , 6
2017/10/12, 24, 9, , , 6
2017/10/13, 15, 11, , , 6
2017/10/14, 24, 9, , , 6
2017/10/15, 18, 13, , , 6
2017/10/16, 25, 11, , , 6
2017/10/17, 23, 11, , , 6
2017/10/18, 23, 14, , , 7
2017/10/19, 26, 12, , , 7
2017/10/20, 27, 12, , , 6
2017/10/21, 27, 13, , , 6
2017/10/22, 31, 12, , , 6
2017/10/23, 24, 10, , , 6
2017/10/24, 17, 12, , , 7
2017/10/25, 27, 7, , , 6
2017/10/26, 19, 12, , , 6
2017/10/27, 24, 11, , , 7
2017/10/28, 21, 11, , , 6
2017/10/29, 21, 11, , , 7
2017/10/30, 25, 15, , , 7
2017/10/31, 32, 20, , , 6
2017/11/1, 35, 15, , , 7
2017/11/2, 23, 9, , , 6
2017/11/3, 15, 10, , , 6
2017/11/4, 13, 10, , , 6
2017/11/5, 14, 10, , , 6
2017/11/6, 16, 13, , , 6
2017/11/7, 25, 9, , , 6
2017/11/8, 17, 13, , , 7
2017/11/9, 24, 16, , , 6
2017/11/10, 26, 11, , , 6
2017/11/11, 21, 9, , , 6
2017/11/12, 19, 8, , , 6
2017/11/13, 15, 10, , , 4
2017/11/14, 23, 13, , , 1
2017/11/15, 26, 13, , , 1
2017/11/16, 25, 15, , , 1
2017/11/17, 29, 11, , , 1
2017/11/18, 18, 12, , , 1
2017/11/19, 24, 13, , , 1
2017/11/20, 28, 12, , , 1
2017/11/21, 23, 11, , , 1
2017/11/22, 27, 11, , , 1
2017/11/23, 33, 10, , , 1
2017/11/24, 28, 6, , , 1
2017/11/25, 18, 5, , , 1
2017/11/26, 11, 8, , , 1
2017/11/27, 18, 6, , , 1
2017/11/28, 17, 9, , , 1
2017/11/29, 23, 10, , , 1
2017/11/30, 24, 10, , , 1
2017/12/1, 22, 14, , , 2
2017/12/2, 29, 16, , , 2
2017/12/3, 35, 14, , , 2
2017/12/4, 34, 16, , , 1
2017/12/5, 28, 12, , , 1
2017/12/6, 26, 14, , , 1
2017/12/7, 21, 19, , , 2
2017/12/8, 24, , , , 
2017/12/10, 18, 15, , , 1
2017/12/11, 24, 9, , , 1
2017/12/12, 15, 6, , , 1
2017/12/13, 13, 8, , , 1
2017/12/14, 18, 13, , , 2
2017/12/15, 23, 15, , , 1
2017/12/16, 24, 18, , , 2
2017/12/17, 36, 12, , , 1
2017/12/18, 20, 17, , , 1
2017/12/19, 26, 14, , , 1
2017/12/20, 21, 21, , , 1
2017/12/21, 35, 10, , , 1
2017/12/22, 25, 12, , , 1
2017/12/23, 21, 19, , , 2
2017/12/24, 35, 10, , , 1
2017/12/25, 20, 8, , , 1
2017/12/26, 17, 9, , , 1
2017/12/27, 20, 10, , , 1
2017/12/28, 18, 6, , , 1
2017/12/29, 14, 15, , , 1
2017/12/30, 23, , , , 
2017/7/1, 53, 20, , , 5
2017/7/2, 59, 20, , , 6
2017/7/3, 52, 19, , , 6
2017/7/4, 57, 15, , , 5
2017/7/5, 48, 24, , , 7
2017/7/6, 69, 20, , , 6
2017/7/7, 64, 20, , , 6
2017/7/8, 62, 26, , , 6
2017/7/9, 80, 29, , , 9
2017/7/10, 83, 27, , , 9
2017/7/11, 81, 8, , , 4
2017/7/12, 30, 10, , , 4
2017/7/13, 34, 12, , , 5
2017/7/14, 45, 14, , , 5
2017/7/15, 46, 44, , , 12
2017/7/16, 117, 12, , , 6
2017/7/17, 46, 10, , , 5
2017/7/18, 25, 33, , , 11
2017/7/19, 83, 33, , , 10
2017/7/20, 81, 10, , , 5
2017/7/21, 35, 6, , , 4
2017/7/22, 22, 9, , , 4
2017/7/23, 29, 44, , , 16
2017/7/24, 108, 51, , , 14
2017/7/25, 126, 32, , , 10
2017/7/26, 85, 7, , , 4
2017/7/27, 26, 5, , , 4
2017/7/28, 17, 26, , , 11
2017/7/29, 68, 30, , , 10
2017/7/30, 80, 26, , , 8
2017/7/31, 72, 16, , , 7
2017/8/1, 51, 17, , , 6
2017/8/2, 52, 18, , , 6
2017/8/3, 57, 18, , , 8
2017/8/4, 50, 13, , , 5
2017/8/5, 30, 13, , , 5
2017/8/6, 30, 19, , , 7
2017/8/7, 47, 24, , , 8
2017/8/8, 59, 23, , , 7
2017/8/9, 69, 26, , , 9
2017/8/10, 75, 14, , , 6
2017/8/11, 43, 13, , , 6
2017/8/12, 40, 11, , , 5
2017/8/13, 35, 5, , , 5
2017/8/14, 21, 18, , , 8
2017/8/15, 53, 19, , , 8
2017/8/16, 54, 7, , , 4
2017/8/17, 22, 17, , , 8
2017/8/18, 51, 19, , , 8
2017/8/19, 59, 9, , , 5
2017/8/20, 30, 10, , , 5
2017/8/21, 30, 14, , , 8
2017/8/22, 44, 29, , , 11
2017/8/23, 79, 23, , , 10
2017/8/24, 66, 33, , , 12
2017/8/25, 88, 47, , , 17
2017/8/26, 119, 32, , , 11
2017/8/27, 85, 15, , , 5
2017/8/28, 32, 18, , , 8
2017/8/29, 49, 10, , , 6
2017/8/30, 32, 8, , , 6
2017/8/31, 27, 7, , , 5
2017/9/1, 23, 7, , , 5
2017/9/2, 27, 11, , , 6
2017/9/3, 40, 9, , , 6
2017/9/4, 34, 16, , , 6
2017/9/5, 39, 20, , , 8
2017/9/6, 59, , , , 
2017/9/11, 39, 10, , , 6
2017/9/12, 33, 22, , , 9
2017/9/13, 59, 20, , , 9
2017/9/14, 52, 10, , , 5
2017/9/15, 21, 8, , , 6
2017/9/16, 19, 10, , , 6
2017/9/17, 31, 8, , , 6
2017/9/18, 17, 15, , , 6
2017/9/19, 32, 7, , , 6
2017/9/20, 15, 12, , , 6
2017/9/21, 25, 12, , , 6
2017/9/22, 25, 14, , , 6
2017/9/23, 31, 14, , , 7
2017/9/24, 35, 11, , , 6
2017/9/25, 23, 13, , , 6
2017/9/26, 24, 11, , , 6
2017/9/27, 18, 10, , , 5
2017/9/28, 17, 8, , , 6
2017/9/29, 15, 9, , , 5
2017/9/30, 20, 12, , , 6
2017/4/1, 33, 12, , , 
2017/4/2, 29, 11, , , 
2017/4/3, 31, 13, , , 
2017/4/4, 33, 12, , , 1
2017/4/5, 27, 9, , , 1
2017/4/6, 29, 12, , , 1
2017/4/7, 32, 22, , , 1
2017/4/8, 43, 17, , , 2
2017/4/9, 40, 15, , , 3
2017/4/10, 35, 23, , , 3
2017/4/11, 63, 12, , , 2
2017/4/12, 43, 11, , , 2
2017/4/13, 38, 9, , , 2
2017/4/14, 22, 8, , , 2
2017/4/15, 23, 14, , , 2
2017/4/16, 39, 19, , , 3
2017/4/17, 48, 12, , , 2
2017/4/18, 38, 13, , , 2
2017/4/19, 34, 21, , , 2
2017/4/20, 52, 22, , , 4
2017/4/21, 61, 12, , , 2
2017/4/22, 39, 21, , , 4
2017/4/23, 64, 15, , , 2
2017/4/24, 49, 12, , , 2
2017/4/25, 35, 14, , , 2
2017/4/26, 36, 20, , , 5
2017/4/27, 53, 16, , , 2
2017/4/28, 34, 28, , , 2
2017/4/29, 54, 18, , , 3
2017/4/30, 57, 19, , , 4
2017/5/1, 56, 37, , , 10
2017/5/2, 99, 16, , , 4
2017/5/3, 45, 12, , , 4
2017/5/4, 40, 21, , , 6
2017/5/5, 59, 23, , , 5
2017/5/6, 64, 11, , , 2
2017/5/7, 37, 19, , , 5
2017/5/8, 56, 19, , , 5
2017/5/9, 63, 19, , , 3
2017/5/10, 64, 21, , , 4
2017/5/11, 69, 25, , , 6
2017/5/12, 76, 22, , , 6
2017/5/13, 61, 41, , , 10
2017/5/14, 112, 25, , , 8
2017/5/15, 72, 31, , , 7
2017/5/16, 86, 32, , , 6
2017/5/17, 94, 13, , , 3
2017/5/18, 41, 13, , , 5
2017/5/19, 43, 8, , , 2
2017/5/20, 29, 18, , , 3
2017/5/21, 56, 30, , , 8
2017/5/22, 80, 44, , , 12
2017/5/23, 112, 14, , , 4
2017/5/24, 40, 17, , , 4
2017/5/25, 42, 13, , , 4
2017/5/26, 43, 19, , , 4
2017/5/27, 58, 16, , , 4
2017/5/28, 47, 11, , , 3
2017/5/29, 30, 24, , , 7
2017/5/30, 70, 21, , , 5
2017/5/31, 65, 16, , , 6
2017/6/1, 48, 10, , , 4
2017/6/2, 31, 16, , , 5
2017/6/3, 52, 16, , , 5
2017/6/4, 54, 11, , , 3
2017/6/5, 41, 14, , , 4
2017/6/6, 48, 22, , , 5
2017/6/7, 68, 26, , , 8
2017/6/8, 72, 36, , , 11
2017/6/9, 99, 38, , , 10
2017/6/10, 97, 48, , , 13
2017/6/11, 123, 39, , , 13
2017/6/12, 97, 11, , , 4
2017/6/13, 31, 13, , , 3
2017/6/14, 38, 42, , , 11
2017/6/15, 95, 23, , , 6
2017/6/16, 62, 37, , , 11
2017/6/17, 105, 42, , , 12
2017/6/18, 118, 40, , , 11
2017/6/19, 102, 32, , , 11
2017/6/20, 87, 38, , , 11
2017/6/21, 100, 22, , , 6
2017/6/22, 68, 10, , , 4
2017/6/23, 38, 19, , , 6
2017/6/24, 60, 43, , , 15
2017/6/25, 108, 35, , , 12
2017/6/26, 94, 26, , , 8
2017/6/27, 79, 29, , , 7
2017/6/28, 71, 17, , , 5
2017/6/29, 47, 14, , , 4
2017/6/30, 31, 18, , , 5
2017/1/2, 18, 11, , , 3
2017/1/3, 19, 9, , , 3
2017/1/4, 17, 10, , , 2
2017/1/5, 21, 11, , , 3
2017/1/6, 21, 6, , , 3
2017/1/7, 13, 8, , , 3
2017/1/8, 16, 13, , , 3
2017/1/9, 24, 15, , , 3
2017/1/10, 29, 20, , , 3
2017/1/11, 33, 13, , , 3
2017/1/12, 24, 13, , , 3
2017/1/13, 26, 11, , , 3
2017/1/14, 20, 8, , , 3
2017/1/15, 19, 12, , , 3
2017/1/16, 20, 11, , , 3
2017/1/17, 25, 19, , , 3
2017/1/18, 48, 11, , , 3
2017/1/19, 32, 36, , , 3
2017/1/20, 101, 68, , , 3
2017/1/21, 173, 3, , , 3
2017/1/23, 28, 14, , , 3
2017/1/24, 25, 13, , , 3
2017/1/25, 22, 9, , , 4
2017/1/26, 19, 15, , , 3
2017/1/27, 25, 14, , , 3
2017/1/28, 20, 13, , , 3
2017/1/29, 20, 18, , , 3
2017/1/30, 26, 11, , , 4
2017/1/31, 16, 12, , , 3
2017/2/1, 25, 11, , , 3
2017/2/2, 23, 12, , , 4
2017/2/3, 27, 9, , , 3
2017/2/4, 17, 21, , , 4
2017/2/5, 45, 13, , , 4
2017/2/6, 28, 12, , , 3
2017/2/7, 26, 9, , , 3
2017/2/8, 16, 7, , , 3
2017/2/9, 12, 13, , , 4
2017/2/10, 23, 15, , , 4
2017/2/11, 23, 17, , , 4
2017/2/12, 28, 13, , , 4
2017/2/13, 27, 6, , , 
2017/2/14, 11, 15, , , 
2017/2/15, 32, 15, , , 8
2017/2/16, 22, 15, , , 7
2017/2/17, 30, 8, , , 7
2017/2/18, 19, 14, , , 7
2017/2/19, 29, 14, , , 7
2017/2/20, 26, 21, , , 4
2017/2/21, 33, 15, , , 1
2017/2/22, 29, 13, , , 
2017/2/23, 24, 11, , , 
2017/2/24, 23, 13, , , 
2017/2/25, 28, 11, , , 
2017/2/26, 24, 14, , , 
2017/2/27, 21, 17, , , 
2017/2/28, 28, 16, , , 
2017/3/1, 33, 13, , , 
2017/3/2, 29, 15, , , 
2017/3/3, 22, 19, , , 
2017/3/4, 29, 12, , , 
2017/3/5, 24, 20, , , 
2017/3/6, 38, 13, , , 
2017/3/7, 28, 12, , , 
2017/3/8, 25, 11, , , 1
2017/3/9, 21, 12, , , 4
2017/3/10, 20, 12, , , 
2017/3/11, 39, 7, , , 
2017/3/12, 25, 6, , , 
2017/3/13, 21, 8, , , 
2017/3/14, 22, 8, , , 2
2017/3/15, 19, 12, , , 1
2017/3/16, 28, 15, , , 
2017/3/17, 31, 18, , , 
2017/3/18, 35, 14, , , 
2017/3/19, 28, 17, , , 
2017/3/20, 34, 15, , , 
2017/3/21, 28, 10, , , 
2017/3/22, 23, 14, , , 5
2017/3/23, 30, 12, , , 
2017/3/24, 28, 10, , , 
2017/3/25, 25, 14, , , 
2017/3/26, 26, 10, , , 
2017/3/27, 32, 7, , , 3
2017/3/28, 26, 3, , , 
2017/3/29, 10, 6, , , 
2017/3/30, 19, 7, , , 
2017/3/31, 20, 13, , , 
2020/1/1, , 19, , , 2
2018/12/31, , 7, , , 2
2018/4/28, , 15, , , 5
2017/12/31, , 9, , , 2
2017/12/9, , 12, , , 1
2017/9/10, , 13, , , 6
2017/1/1, , 12, , , 2
2017/1/22, , 12, , , 3
