date, pm25, pm10, o3, no2, co
2019/11/30, 32, 4, 21, 3, 2
2019/12/1, 12, 5, 23, 2, 2
2019/12/2, 15, 6, 25, 4, 3
2019/12/3, 27, 10, 21, 5, 3
2019/12/4, 47, 6, 26, 4, 3
2019/12/5, 15, 7, 24, 5, 3
2019/12/6, 29, 8, 28, 9, 5
2019/12/7, 18, 11, 23, 2, 4
2019/12/8, 30, 7, 23, 3, 1
2019/12/9, 20, 7, 22, 3, 2
2019/12/10, 29, 10, 24, 4, 6
2019/12/11, 37, 10, 22, 5, 6
2019/12/12, 46, 10, 25, 6, 3
2019/12/13, 37, 9, 21, 5, 
2019/12/14, 37, 8, 24, 3, 
2019/12/15, 34, 13, 21, 7, 
2019/12/16, 54, 6, 26, 3, 
2019/12/17, 33, 7, 28, 4, 1
2019/12/18, 25, 6, 26, 4, 2
2019/12/19, 22, 16, 23, 11, 2
2019/12/20, 47, 20, 20, 7, 1
2019/12/21, 54, 16, 29, 9, 2
2019/12/22, 50, 16, 24, 10, 1
2019/12/23, 42, 11, 19, 10, 4
2019/12/24, 60, 15, 23, 12, 2
2019/12/25, 54, 11, 18, 10, 1
2019/12/26, 38, 11, 19, 4, 
2019/12/27, 35, 11, 18, 3, 
2019/12/28, 62, , , , 
2019/7/1, 30, , 44, , 
2019/7/2, 46, , 39, , 
2019/7/3, 32, , 33, , 
2019/7/4, 39, , 37, , 
2019/7/5, 39, , 39, , 
2019/7/6, 37, , 28, , 
2019/7/7, 39, , 36, , 
2019/7/8, 24, , 36, , 
2019/7/9, 33, , 57, , 
2019/7/10, 58, , 37, , 
2019/7/11, 50, , 29, , 
2019/7/12, 33, , 54, , 
2019/7/13, 46, , 25, , 
2019/7/14, 29, , 34, , 
2019/7/15, 29, , 34, , 
2019/7/16, 36, , 31, , 
2019/7/17, 23, 13, 35, 1, 
2019/7/18, 31, 27, 38, 1, 
2019/7/19, 43, 10, 37, 1, 
2019/7/20, 23, , 30, 1, 
2019/7/21, 22, , 30, 2, 
2019/7/22, 25, 8, 30, 1, 
2019/7/23, 25, 12, 34, 4, 
2019/7/24, 30, 14, 31, 5, 
2019/7/25, 32, 17, 44, 3, 
2019/7/26, 47, 19, 52, 3, 
2019/7/27, 54, 20, 41, 1, 
2019/7/28, 50, 24, 42, 1, 
2019/7/29, 59, 13, 33, 3, 
2019/7/30, 38, 14, 34, 4, 
2019/7/31, 30, 14, 37, 3, 
2019/8/1, 31, 20, 44, 6, 
2019/8/2, 37, 41, 51, 4, 
2019/8/3, 44, , 35, 1, 
2019/8/4, 44, 16, 43, 1, 
2019/8/5, 50, 16, 37, 1, 
2019/8/6, 37, 10, 35, 4, 
2019/8/7, 28, 14, 37, 2, 
2019/8/8, 31, 10, 30, 3, 
2019/8/9, 21, 6, 23, , 
2019/8/10, 15, 12, 36, 2, 
2019/8/11, 31, 17, 41, 1, 
2019/8/12, 36, 16, 37, 2, 
2019/8/13, 44, 14, 28, 3, 
2019/8/14, 32, 13, 29, 3, 
2019/8/15, 27, 14, 35, 3, 
2019/8/16, 37, 17, 39, 3, 
2019/8/17, 38, 11, 37, , 
2019/8/18, 29, 12, 35, 5, 
2019/8/19, 23, 15, 41, 2, 
2019/8/20, 31, 11, 38, 1, 
2019/8/21, 31, 7, 25, 2, 
2019/8/22, 18, 8, 29, 2, 
2019/8/23, 21, 7, 21, 1, 
2019/8/24, 17, 7, 25, 3, 
2019/8/25, 22, 12, 31, 1, 
2019/8/26, 26, 8, 21, , 
2019/8/27, 19, 15, 32, 2, 
2019/8/28, 24, 15, 32, 2, 
2019/8/29, 19, 15, 32, 4, 
2019/8/30, 28, 9, 30, 3, 
2019/8/31, 27, 9, 29, 1, 
2019/9/1, 22, 13, 32, 3, 
2019/9/2, 34, 14, 31, 3, 
2019/9/3, 34, 11, 24, 2, 
2019/9/4, 23, 9, 31, 5, 
2019/9/5, 26, 11, 30, 6, 
2019/9/6, 28, 13, 32, 3, 
2019/9/7, 37, 9, 11, 4, 
2019/9/8, 25, , , , 
2019/9/10, 38, 25, 48, 3, 
2019/9/11, 47, 6, 17, 2, 
2019/9/12, 20, 10, 20, 3, 
2019/9/13, 25, 11, 28, 2, 
2019/9/14, 21, 12, 26, 1, 
2019/9/15, 24, 14, 31, 6, 
2019/9/16, 27, 10, 31, 5, 
2019/9/17, 24, 10, 28, 2, 
2019/9/18, 23, 10, 38, 1, 
2019/9/19, 21, 16, 40, 4, 
2019/9/20, 28, 24, 44, 4, 
2019/9/21, 43, 21, 41, 1, 
2019/9/22, 44, 12, 31, 1, 
2019/9/23, 21, 7, 23, 3, 
2019/9/24, 17, 15, 24, 2, 
2019/9/25, 22, 16, 32, , 
2019/9/26, 18, 15, 42, , 
2019/9/27, 17, 12, 34, , 
2019/9/28, 19, 7, 19, , 
2019/9/29, 19, 12, 25, 3, 
2019/9/30, 22, 22, 39, 2, 
2019/4/1, 15, 12, 31, 4, 
2019/4/2, 24, 17, 26, 4, 
2019/4/3, 45, , 31, , 
2019/4/4, 20, 9, 28, 3, 
2019/4/5, 28, 18, 31, 9, 1
2019/4/6, 57, 12, 32, 3, 
2019/4/7, 42, 12, 31, 5, 
2019/4/8, 36, 13, 31, 4, 
2019/4/9, 26, 6, 24, 4, 
2019/4/10, 20, 5, 25, 4, 
2019/4/11, 21, 15, 30, 3, 
2019/4/12, 22, 14, 35, 6, 
2019/4/13, 25, 8, 26, 3, 
2019/4/14, 25, 8, 34, 4, 
2019/4/15, 15, 12, 24, 11, 
2019/4/16, 24, 8, 29, 3, 
2019/4/17, 25, 22, 38, 1, 
2019/4/18, 36, 7, 25, 3, 
2019/4/19, 25, 5, 25, 3, 
2019/4/20, 15, 8, 28, 2, 
2019/4/21, 26, 16, 28, 11, 
2019/4/22, 37, 14, 32, 3, 
2019/4/23, 23, 7, 30, 4, 
2019/4/24, 13, 13, 32, 6, 
2019/4/25, 23, 8, 34, 1, 
2019/4/26, 24, 9, 30, 10, 
2019/4/27, 19, 8, 34, 5, 
2019/4/28, 23, 8, 28, 5, 
2019/4/29, 22, 9, 27, 2, 
2019/4/30, 31, 15, 34, 2, 
2019/5/1, 30, 8, 29, 5, 
2019/5/2, 35, 8, 23, 4, 
2019/5/3, 36, 5, 18, 1, 
2019/5/4, 31, 9, 28, 3, 
2019/5/5, 37, 14, 42, 6, 
2019/5/6, 34, 7, 32, 1, 
2019/5/7, 26, 9, 32, 2, 
2019/5/8, 22, 20, 31, 2, 
2019/5/9, 32, 7, 25, 2, 
2019/5/10, 22, 5, 31, 9, 
2019/5/11, 21, 4, 21, 1, 
2019/5/12, 12, 4, 23, 2, 
2019/5/13, 11, 8, 28, 7, 
2019/5/14, 19, 15, 37, 5, 
2019/5/15, 30, 21, 35, 6, 
2019/5/16, 47, 18, 28, 2, 
2019/5/17, 38, 15, 27, 4, 
2019/5/18, 35, 23, 36, , 
2019/5/19, 43, 10, 24, 1, 
2019/5/20, 19, 12, 22, 5, 
2019/5/21, 19, 15, 26, 5, 
2019/5/22, 19, 15, 36, 2, 
2019/5/23, 23, 13, 26, 4, 
2019/5/24, 22, 18, 33, 2, 
2019/5/25, 27, 12, 25, 2, 
2019/5/26, 30, 13, 32, 5, 
2019/5/27, 29, 18, 26, 1, 
2019/5/28, 47, 6, 25, 2, 
2019/5/29, 26, 13, 26, 5, 
2019/5/30, 29, 17, 34, 3, 
2019/5/31, 34, 17, 36, 1, 
2019/6/1, 41, 13, 32, 2, 
2019/6/2, 39, 7, 23, 4, 
2019/6/3, 8, 17, 40, 2, 
2019/6/4, 22, 19, 35, 2, 
2019/6/5, 48, 18, 35, 4, 
2019/6/6, 54, 16, 36, 6, 
2019/6/7, 40, 18, 32, 5, 
2019/6/8, 22, 17, 36, 4, 
2019/6/10, 12, 14, 32, 2, 
2019/6/11, 17, , 38, , 
2019/6/12, 19, , 31, , 
2019/6/13, 16, , 30, , 
2019/6/14, 14, , 31, , 
2019/6/15, 16, , 23, , 
2019/6/16, 16, , 22, , 
2019/6/17, 12, , 31, , 
2019/6/18, 18, , 34, , 
2019/6/19, 20, , 32, , 
2019/6/20, 16, , 23, , 
2019/6/21, 14, , 22, , 
2019/6/22, 19, , 34, , 
2019/6/23, 18, , 33, , 
2019/6/24, 18, , 40, , 
2019/6/25, 17, , 44, , 
2019/6/26, 19, , 47, , 
2019/6/27, 28, , 49, , 
2019/6/28, 41, , 46, , 
2019/6/29, 36, , 27, , 
2019/6/30, 32, , 31, , 
2019/1/1, 17, 9, 16, 2, 
2019/1/2, 40, 9, 17, 3, 1
2019/1/3, 34, 10, 19, 5, 1
2019/1/4, 35, 13, 12, 7, 2
2019/1/5, 60, 6, 25, 3, 
2019/1/6, 21, 6, 22, , 1
2019/1/7, 18, 9, 20, , 
2019/1/8, 32, 5, 19, , 1
2019/1/9, 16, 5, 28, 1, 1
2019/1/10, 9, 10, 28, 9, 1
2019/1/11, 19, 10, 24, 4, 
2019/1/12, 26, 9, 24, 3, 
2019/1/13, 26, 15, 21, 11, 
2019/1/14, 38, 16, 22, 6, 1
2019/1/15, 57, 6, 25, 5, 1
2019/1/16, 22, 12, 21, 7, 2
2019/1/17, 39, 8, 21, 4, 
2019/1/18, 46, 3, 26, 1, 
2019/1/19, 20, 5, 29, 1, 2
2019/1/20, 13, 4, 28, 1, 3
2019/1/21, 9, 6, 28, 5, 3
2019/1/22, 22, 5, 25, 4, 1
2019/1/23, 15, 7, 24, 3, 
2019/1/24, 33, 9, 24, 7, 2
2019/1/25, 43, 8, 23, 9, 2
2019/1/26, 32, 9, 24, 5, 2
2019/1/27, 38, 8, 28, 7, 2
2019/1/28, 41, 10, 24, 7, 2
2019/1/29, 44, 9, 26, 5, 6
2019/1/30, 25, 9, 24, 9, 6
2019/1/31, 25, 15, 25, 18, 6
2019/2/1, 39, 12, 26, 9, 3
2019/2/2, 49, 13, 29, 6, 
2019/2/3, 43, 16, 32, 5, 
2019/2/4, 32, 7, 18, 5, 
2019/2/5, 30, 10, 13, 8, 
2019/2/6, 30, 1, 17, 6, 
2019/2/7, 30, 22, 24, 1, 1
2019/2/8, 22, 8, 27, 11, 2
2019/2/9, 19, 8, 24, 4, 2
2019/2/10, 35, 8, 21, 3, 1
2019/2/11, 41, 5, 21, 4, 1
2019/2/12, 23, 7, 27, 2, 1
2019/2/13, 38, 8, 25, 4, 1
2019/2/14, 29, 10, 27, 3, 1
2019/2/15, 36, 5, 27, 1, 1
2019/2/16, 16, 6, 26, 2, 1
2019/2/17, 27, 8, 28, 2, 1
2019/2/18, 21, 12, 31, 19, 5
2019/2/19, 32, 8, 25, 7, 3
2019/2/20, 24, 9, 29, 2, 1
2019/2/21, 44, 15, 33, 14, 2
2019/2/22, 64, 12, 28, 12, 1
2019/2/23, 52, 8, 32, 1, 
2019/2/24, 26, 20, 28, 2, 
2019/2/25, 28, 7, 27, 4, 1
2019/2/26, 22, 7, 25, 3, 1
2019/2/27, 30, 9, 32, 5, 1
2019/2/28, 33, 15, 35, 14, 3
2019/3/1, 50, 14, 33, 12, 3
2019/3/2, 64, 6, 32, 5, 
2019/3/3, 21, 8, 30, 3, 1
2019/3/4, 26, 11, 29, 6, 2
2019/3/5, 38, 8, 29, 5, 1
2019/3/6, 25, 11, 36, 8, 1
2019/3/7, 49, 21, 42, 14, 2
2019/3/8, 69, 19, 43, 17, 1
2019/3/9, 74, 6, 31, 2, 
2019/3/10, 30, 10, 33, 3, 
2019/3/11, 50, 13, 34, 7, 1
2019/3/12, 37, 18, 31, 6, 1
2019/3/13, 36, 17, 30, 2, 
2019/3/14, 31, 9, 27, 2, 
2019/3/15, 20, 5, 30, 1, 
2019/3/16, 14, 5, 31, 8, 1
2019/3/17, 14, 15, 30, 12, 3
2019/3/18, 44, 26, 32, 10, 1
2019/3/19, 58, 15, 35, 5, 1
2019/3/20, 51, 15, 29, 6, 
2019/3/21, 50, 6, 28, 3, 
2019/3/22, 27, 7, 30, 9, 1
2019/3/23, 15, 11, 31, 6, 1
2019/3/24, 39, 8, 31, 6, 1
2019/3/25, 22, 13, 32, 13, 2
2019/3/26, 20, 21, 34, 17, 3
2019/3/27, 39, 21, 31, 4, 1
2019/3/28, 32, 10, 29, 4, 
2019/3/29, 34, 8, 31, 2, 
2019/3/30, 36, 5, 31, 1, 
2019/3/31, 14, 6, 32, 8, 
2018/10/1, 28, , 23, , 
2018/10/2, 42, , 25, , 
2018/10/3, 29, , 25, , 
2018/10/4, 26, 13, 19, 4, 
2018/10/5, 31, 14, 25, 1, 
2018/10/6, 46, 8, 17, 1, 
2018/10/7, 36, 13, 23, 2, 2
2018/10/8, 42, 16, 33, 2, 
2018/10/9, 46, 13, 32, 1, 
2018/10/10, 25, 11, 19, 2, 
2018/10/11, 24, 6, 24, 2, 
2018/10/12, 19, 6, 29, 1, 
2018/10/13, 19, 8, 28, 4, 
2018/10/14, 28, 8, 24, 2, 
2018/10/15, 23, 9, 25, 2, 
2018/10/16, 22, 10, 27, 3, 
2018/10/17, 18, 5, 28, 4, 
2018/10/18, 13, 13, 29, 2, 
2018/10/19, 23, 7, 27, 1, 
2018/10/20, 18, 4, 26, 2, 
2018/10/21, 10, 13, 22, 6, 
2018/10/22, 31, 14, 24, 5, 
2018/10/23, 33, 3, 25, , 
2018/10/24, 11, 6, 24, 8, 
2018/10/25, 19, 8, 19, 2, 
2018/10/26, 19, 3, 16, 1, 
2018/10/27, 15, 4, 18, 3, 
2018/10/28, 17, 7, 27, 2, 
2018/10/29, 18, 10, 26, 8, 
2018/10/30, 26, 13, 27, 3, 
2018/10/31, 37, 4, 22, 4, 
2018/11/1, 26, 3, 17, 4, 
2018/11/2, 10, 4, 20, 5, 
2018/11/20, 17, 8, 27, 4, 1
2018/11/21, 28, 5, 25, 3, 2
2018/11/22, 10, 11, 24, 2, 2
2018/11/23, 22, 7, 22, 2, 1
2018/11/24, 23, 10, 18, 6, 1
2018/11/25, 44, 6, 20, 4, 
2018/11/26, 25, 6, 22, 3, 
2018/11/27, 15, 9, 20, 3, 1
2018/11/28, 22, 10, 18, 7, 1
2018/11/29, 54, 16, 12, 12, 1
2018/11/30, 63, 6, 19, 5, 
2018/12/1, 37, 7, 26, 2, 
2018/12/2, 16, 4, 18, 2, 
2018/12/3, 10, , 26, 11, 2
2018/12/4, 14, 6, 20, 9, 1
2018/12/5, 33, 6, 21, 5, 
2018/12/6, 33, 3, 24, 4, 1
2018/12/7, 12, 7, 22, 4, 1
2018/12/8, 34, 11, 23, 10, 2
2018/12/9, 43, 18, 23, 10, 1
2018/12/10, 56, 18, 19, 9, 1
2018/12/11, 75, 16, 18, 7, 1
2018/12/12, 68, 17, 16, 9, 2
2018/12/13, 59, 23, 16, 10, 1
2018/12/14, 67, 14, 13, 9, 1
2018/12/15, 70, 9, 17, 5, 1
2018/12/16, 57, 7, 24, 4, 
2018/12/17, 37, 7, 27, 13, 1
2018/12/18, 18, 17, 18, 7, 1
2018/12/19, 38, 15, 16, 6, 1
2018/12/20, 38, 5, 18, 6, 
2018/12/21, 24, 6, 20, 1, 
2018/12/22, 19, 9, 14, 2, 
2018/12/23, 50, 7, 17, 1, 
2018/12/24, 35, 8, 14, 7, 1
2018/12/25, 39, 12, 14, 6, 
2018/12/26, 61, 10, 24, 4, 
2018/12/27, 42, 4, 23, 2, 
2018/12/28, 15, 5, 20, 2, 
2018/12/29, 22, 6, 16, 5, 2
2018/12/30, 36, , , , 
2018/7/1, 59, 17, 38, , 
2018/7/2, 53, 13, 41, , 
2018/7/3, 32, 16, 36, , 
2018/7/4, 58, 11, 30, , 
2018/7/5, 40, 7, 34, , 
2018/7/6, 27, 5, 28, , 
2018/7/7, 24, , 39, , 
2018/7/8, 29, , 47, , 
2018/7/9, 46, , 39, , 
2018/7/10, 41, , 32, , 
2018/7/11, 43, , 38, , 
2018/7/12, 51, 22, 46, , 
2018/7/13, 49, 24, 53, , 
2018/7/14, 66, 27, 54, , 
2018/7/15, 63, 21, 44, , 
2018/7/16, 60, 11, 30, , 
2018/7/17, 30, 12, 25, , 
2018/7/18, 38, 10, 38, , 
2018/7/19, 39, 21, 42, , 
2018/7/20, 55, 15, 39, , 
2018/7/21, 49, 6, 27, , 
2018/7/22, 27, 9, 29, , 
2018/7/23, 32, 13, 35, , 
2018/7/24, 43, 15, 35, , 
2018/7/25, 46, 12, 38, , 
2018/7/26, 54, 10, 30, , 
2018/7/27, 36, 9, 26, , 
2018/7/28, 41, 8, 31, , 
2018/7/29, 40, 10, 34, , 
2018/7/30, 44, 9, 27, , 
2018/7/31, 42, 11, 29, , 
2018/8/1, 38, 14, 37, 4, 
2018/8/2, 49, 14, 38, 2, 
2018/8/3, 52, 16, 49, 2, 
2018/8/4, 56, 21, 43, 2, 
2018/8/5, 59, 18, 37, 3, 
2018/8/6, 51, 13, 31, 4, 
2018/8/7, 35, 13, 13, 3, 
2018/8/8, 42, 15, 40, 5, 
2018/8/9, 49, 12, 28, 6, 
2018/8/10, 46, 11, 31, 8, 
2018/8/11, 49, 11, 37, 5, 
2018/8/12, 55, 15, 43, 6, 
2018/8/13, 49, 17, 42, 4, 
2018/8/14, 54, 27, 47, 4, 
2018/8/15, 68, 29, 31, 2, 
2018/8/16, 69, 18, 29, 2, 
2018/8/17, 54, 7, 36, 1, 
2018/8/18, 30, 11, 29, 3, 
2018/8/19, 46, 11, 25, 1, 
2018/8/20, 41, 10, 31, 2, 
2018/8/21, 35, 9, 31, , 
2018/8/22, 35, 12, 30, 5, 
2018/8/23, 32, 17, 42, 2, 
2018/8/24, 57, 17, 38, 1, 
2018/8/25, 46, 23, 34, 2, 
2018/8/26, 61, 23, 36, 3, 2
2018/8/27, 68, 20, 40, 3, 
2018/8/28, 58, 15, 35, 4, 
2018/8/29, 45, 6, 26, 4, 
2018/8/30, 24, 11, 34, 5, 
2018/8/31, 44, 16, 39, 2, 
2018/9/1, 49, 12, 32, 2, 
2018/9/2, 39, 12, 37, 2, 
2018/9/3, 45, 16, 38, 4, 
2018/9/4, 51, 17, 42, 3, 
2018/9/5, 49, 11, 36, 4, 
2018/9/6, 46, 10, 31, 4, 
2018/9/7, 36, 8, 21, 1, 
2018/9/8, 36, 5, 18, 1, 
2018/9/9, 17, 6, 16, 2, 
2018/9/10, 13, 6, 20, 3, 
2018/9/11, 23, 12, 27, 5, 
2018/9/12, 35, 10, 23, 4, 
2018/9/17, 27, 17, 34, 4, 
2018/9/18, 42, 9, 23, 3, 
2018/9/19, 28, 16, 33, 4, 
2018/9/20, 44, 26, 40, 1, 
2018/9/21, 49, 5, 25, 4, 
2018/9/22, 22, 7, 23, 3, 
2018/9/23, 28, 7, 23, 1, 
2018/9/24, 26, 8, 21, 1, 
2018/9/25, 22, 6, 27, 2, 
2018/9/26, 19, 8, 23, 4, 
2018/9/27, 25, 11, 35, 3, 
2018/9/28, 30, 5, 28, 4, 
2018/9/29, 23, 10, 28, 2, 
2018/9/30, 33, 9, 16, 3, 
2018/4/1, 16, 7, 35, 12, 
2018/4/2, 23, 8, 27, 7, 
2018/4/3, 33, 6, 32, 1, 
2018/4/4, 12, 4, 34, 3, 
2018/4/5, 22, 7, 34, 2, 
2018/4/6, 35, 5, 33, 10, 
2018/4/7, 15, 5, 33, 2, 
2018/4/8, 14, 8, 33, 12, 
2018/4/9, 19, 11, 36, 10, 
2018/4/10, 33, , 32, , 
2018/4/11, 53, 16, 38, 5, 
2018/4/12, 42, 9, 23, 4, 
2018/4/13, 44, 5, 30, 1, 
2018/4/14, 16, 3, 27, 2, 
2018/4/15, 11, 4, 25, 3, 
2018/4/16, 16, 4, 28, 3, 
2018/4/17, 8, 5, 31, 2, 
2018/4/18, 17, 6, 34, 1, 
2018/4/19, 11, 7, 34, 8, 
2018/4/20, 8, 11, 38, 11, 
2018/4/21, 38, 9, 39, 9, 
2018/4/22, 30, 13, 41, 2, 
2018/4/23, 27, 9, 36, 2, 
2018/4/24, 16, 5, 29, 2, 
2018/4/25, 13, 9, 20, 2, 
2018/4/26, 17, 11, 41, , 
2018/4/27, 19, 6, 23, , 
2018/4/28, 22, 5, 33, , 
2018/4/29, 8, 13, 38, , 1
2018/4/30, 22, 20, 46, , 
2018/5/1, 30, 30, 41, , 
2018/5/2, 32, 13, 32, , 
2018/5/3, 28, 9, 37, , 
2018/5/4, 24, 11, 44, , 
2018/5/5, 24, 8, 43, , 
2018/5/6, 23, 6, 33, , 
2018/5/7, 20, 15, 39, , 
2018/5/8, 32, 17, 45, , 
2018/5/9, 39, 15, 35, , 
2018/5/10, 31, , , , 
2018/5/29, 51, 19, 26, 1, 
2018/5/30, 34, 9, 37, , 
2018/5/31, 28, 16, 41, 1, 
2018/6/1, 46, 8, 23, 2, 
2018/6/2, 25, 11, 24, 1, 
2018/6/3, 40, 8, 28, 2, 
2018/6/4, 21, 9, 29, 1, 
2018/6/5, 23, 9, 25, 7, 
2018/6/6, 13, 14, 37, 4, 
2018/6/7, 32, 18, 44, 5, 
2018/6/8, 48, 12, 29, 2, 
2018/6/9, 44, 7, 27, , 
2018/6/10, 16, 12, 40, 6, 
2018/6/11, 28, 11, 32, 2, 
2018/6/12, 28, 15, 37, 1, 
2018/6/13, 39, 12, 46, 5, 
2018/6/14, 30, 11, 30, 3, 
2018/6/15, 33, 16, 36, 5, 
2018/6/16, 35, 26, 45, 3, 
2018/6/17, 67, 24, 45, 1, 
2018/6/18, 53, 6, 33, 2, 
2018/6/19, 29, 10, 33, 3, 
2018/6/20, 27, 11, 34, 5, 
2018/6/21, 36, 8, 26, 1, 
2018/6/22, 26, 8, 29, , 
2018/6/23, 19, 9, 31, 1, 
2018/6/24, 31, 6, 30, 3, 
2018/6/25, 23, 11, 31, 8, 
2018/6/26, 34, 9, 26, , 
2018/6/27, 24, 11, 34, , 
2018/6/28, 33, 19, 47, , 
2018/6/29, 53, 19, 41, , 
2018/6/30, 57, 19, 45, , 
2018/1/1, 28, 7, 25, 7, 4
2018/1/2, 36, 8, 22, 10, 5
2018/1/3, 45, 4, 28, 5, 3
2018/1/4, 27, 3, 27, 1, 4
2018/1/5, 12, 4, 28, 1, 4
2018/1/6, 13, 7, 27, 5, 5
2018/1/7, 25, 9, 25, 7, 3
2018/1/8, 41, 10, 20, 9, 
2018/1/9, 69, 8, 24, 3, 
2018/1/10, 49, 7, 26, 1, 
2018/1/11, 25, 3, 25, 1, 
2018/1/12, 12, 3, 30, , 1
2018/1/13, 16, 4, 28, 9, 2
2018/1/14, 25, 5, 25, 2, 2
2018/1/15, 34, 10, 18, 6, 2
2018/1/16, 58, 10, 18, 9, 2
2018/1/17, 71, 11, 22, 9, 2
2018/1/18, 65, 12, 29, 6, 1
2018/1/19, 56, 12, 28, 8, 4
2018/1/20, 54, 12, 22, 9, 
2018/1/21, 61, 6, 22, 2, 
2018/1/22, 38, 5, 28, 2, 
2018/1/23, 24, 3, 28, 1, 
2018/1/24, 20, 7, 25, 8, 3
2018/1/25, 39, 12, 26, 2, 
2018/1/26, 49, 11, 26, 2, 
2018/1/27, 40, 12, 21, 13, 2
2018/1/28, 56, 6, 19, 3, 
2018/1/29, 52, 3, 27, 3, 1
2018/1/30, 21, 7, 26, 5, 2
2018/1/31, 40, 10, 23, 7, 1
2018/2/1, 48, 6, 26, 3, 2
2018/2/2, 24, 10, 23, 5, 2
2018/2/3, 49, 8, 26, 3, 1
2018/2/4, 31, 5, 29, 6, 2
2018/2/5, 33, 6, 30, 13, 1
2018/2/6, 52, 6, 28, 8, 1
2018/2/7, 49, 9, 30, 15, 2
2018/2/8, 68, 8, 25, 11, 1
2018/2/9, 71, 8, 23, 11, 
2018/2/10, 70, 7, 24, 6, 
2018/2/11, 51, 8, 34, 9, 1
2018/2/12, 41, 12, 31, 15, 3
2018/2/13, 57, 12, 22, 9, 
2018/2/14, 63, 7, 15, 7, 
2018/2/15, 36, 6, 28, 6, 
2018/2/16, 43, 8, 25, 5, 
2018/2/17, 46, 9, 28, 5, 
2018/2/18, 62, 7, 23, 3, 
2018/2/19, 34, 11, 23, 2, 
2018/2/20, 45, 5, 23, 2, 
2018/2/21, 32, 4, 21, 4, 
2018/2/22, 43, 4, 13, 4, 
2018/2/23, 30, 4, 21, 2, 
2018/2/24, 43, 5, 26, 1, 
2018/2/25, 31, 8, 28, 7, 
2018/2/26, 42, 12, 33, 9, 
2018/2/27, 33, 13, 28, 6, 
2018/2/28, 36, 6, 28, 3, 
2018/3/1, 48, 4, 32, , 
2018/3/2, 22, 5, 31, 9, 
2018/3/3, 28, 5, 32, 12, 1
2018/3/4, 36, 11, 32, 21, 3
2018/3/5, 38, 9, 27, 5, 
