date, pm25, o3
2020/1/2, 28, 
2020/1/3, 24, 
2020/1/6, 22, 
2020/1/7, 29, 
2020/1/8, 24, 
2020/1/9, 26, 
2020/1/10, 19, 
2020/1/11, 45, 
2020/1/12, 36, 
2020/1/13, 18, 
2020/1/14, 29, 
2020/1/15, 17, 
2020/1/16, 22, 
2019/10/1, 31, 37
2019/10/2, 31, 44
2019/10/3, 43, 42
2019/10/4, 51, 30
2019/10/5, 10, 32
2019/10/6, 11, 29
2019/10/7, 29, 23
2019/10/8, 13, 25
2019/10/9, 15, 22
2019/10/10, 9, 36
2019/10/11, 12, 38
2019/10/12, 24, 36
2019/10/13, 21, 28
2019/10/14, 32, 32
2019/10/15, 16, 26
2019/10/16, 15, 28
2019/10/17, 13, 30
2019/10/18, 12, 33
2019/10/19, 14, 27
2019/10/20, 18, 26
2019/10/21, 5, 25
2019/10/22, 22, 32
2019/10/23, 17, 35
2019/10/24, 12, 36
2019/10/25, 13, 35
2019/10/26, 25, 22
2019/10/27, 45, 30
2019/10/28, 35, 18
2019/10/29, 13, 29
2019/10/30, 23, 28
2019/10/31, 36, 21
2019/11/1, 14, 
2019/11/2, 15, 
2019/11/3, 24, 
2019/11/4, 17, 
2019/11/5, 14, 
2019/11/6, 25, 
2019/11/7, 23, 
2019/11/8, 11, 
2019/11/9, 19, 
2019/11/10, 26, 
2019/11/11, 40, 
2019/11/12, 23, 
2019/11/13, 13, 
2019/11/14, 23, 
2019/11/15, 24, 
2019/11/16, 22, 
2019/11/17, 16, 
2019/11/18, 21, 
2019/11/19, 18, 
2019/11/20, 40, 
2019/11/21, 42, 
2019/11/22, 52, 
2019/11/25, 23, 
2019/11/26, 32, 
2019/11/27, 31, 
2019/11/28, 27, 
2019/11/29, 15, 
2019/11/30, 29, 
2019/12/1, 21, 
2019/12/2, 19, 
2019/12/3, 14, 
2019/12/4, 29, 
2019/12/5, 21, 
2019/12/6, 26, 
2019/12/7, 36, 
2019/12/8, 17, 
2019/12/9, 22, 
2019/12/10, 17, 
2019/12/11, 12, 
2019/12/12, 27, 
2019/12/13, 19, 
2019/12/14, 16, 
2019/12/15, 21, 
2019/12/16, 31, 
2019/12/17, 9, 
2019/12/18, 12, 
2019/12/19, 27, 
2019/12/20, 32, 
2019/12/21, 36, 
2019/12/22, 39, 
2019/12/23, 22, 
2019/12/24, 14, 
2019/12/25, 27, 
2019/12/26, 26, 
2019/12/27, 22, 
2019/12/28, 24, 
2019/7/1, 33, 44
2019/7/2, 29, 41
2019/7/3, 47, 41
2019/7/4, 42, 30
2019/7/8, 29, 24
2019/7/9, 17, 34
2019/7/10, 19, 28
2019/7/11, 23, 25
2019/7/12, 26, 25
2019/7/13, 19, 36
2019/7/14, 28, 42
2019/7/15, 35, 39
2019/7/16, 37, 38
2019/7/17, 43, 31
2019/7/18, 52, 34
2019/7/19, 36, 34
2019/7/20, 31, 31
2019/7/21, 28, 32
2019/7/22, 21, 23
2019/7/23, 12, 29
2019/7/24, 25, 33
2019/7/25, 17, 34
2019/7/26, 27, 36
2019/7/27, 24, 36
2019/7/28, 20, 37
2019/7/29, 13, 30
2019/7/30, 8, 21
2019/7/31, 10, 31
2019/8/1, 19, 14
2019/8/2, 27, 
2019/8/5, 22, 38
2019/8/6, 26, 34
2019/8/7, 24, 38
2019/8/8, 39, 44
2019/8/9, 49, 39
2019/8/10, 49, 40
2019/8/11, 24, 34
2019/8/12, 16, 34
2019/8/13, 22, 34
2019/8/14, 31, 29
2019/8/15, 29, 28
2019/8/16, 15, 21
2019/8/17, 18, 24
2019/8/18, 21, 28
2019/8/19, 23, 24
2019/8/20, 38, 7
2019/8/21, 29, 26
2019/8/22, 6, 22
2019/8/23, 13, 23
2019/8/24, 14, 23
2019/8/25, 11, 26
2019/8/26, 13, 23
2019/8/27, 10, 26
2019/8/28, 17, 40
2019/8/29, 20, 42
2019/8/30, 15, 41
2019/8/31, 13, 26
2019/9/1, 15, 20
2019/9/2, 11, 6
2019/9/3, 5, 
2019/9/9, 36, 26
2019/9/10, 70, 32
2019/9/11, 21, 36
2019/9/12, 32, 30
2019/9/13, 27, 27
2019/9/14, 30, 24
2019/9/15, 14, 25
2019/9/16, 23, 35
2019/9/17, 35, 31
2019/9/18, 10, 31
2019/9/19, 8, 28
2019/9/20, 9, 35
2019/9/21, 14, 34
2019/9/22, 11, 35
2019/9/23, 13, 31
2019/9/24, 29, 39
2019/9/25, 20, 35
2019/9/26, 27, 34
2019/9/27, 45, 34
2019/9/28, 28, 34
2019/9/29, 43, 37
2019/9/30, 41, 30
2019/4/1, 9, 33
2019/4/2, 10, 43
2019/4/3, 21, 48
2019/4/4, 19, 41
2019/4/5, 10, 30
2019/4/6, 5, 35
2019/4/7, 13, 26
2019/4/8, 24, 26
2019/4/9, 27, 43
2019/4/10, 14, 43
2019/4/11, 11, 40
2019/4/12, 45, 30
2019/4/13, 47, 24
2019/4/14, 31, 41
2019/4/15, 24, 41
2019/4/16, 8, 47
2019/4/17, 25, 40
2019/4/18, 17, 34
2019/4/19, 52, 35
2019/4/20, 12, 29
2019/4/21, 11, 33
2019/4/22, 12, 44
2019/4/23, 14, 47
2019/4/24, 23, 45
2019/4/25, 34, 41
2019/4/26, 22, 47
2019/4/27, 23, 47
2019/4/28, 22, 37
2019/4/29, 31, 40
2019/4/30, 21, 28
2019/5/1, 13, 35
2019/5/2, 23, 19
2019/5/3, 36, 27
2019/5/4, 26, 27
2019/5/5, 36, 32
2019/5/6, 10, 40
2019/5/7, 9, 39
2019/5/8, 7, 38
2019/5/9, 7, 35
2019/5/10, 20, 31
2019/5/11, 22, 29
2019/5/12, 27, 31
2019/5/13, 16, 35
2019/5/14, 10, 39
2019/5/15, 12, 43
2019/5/16, 13, 45
2019/5/17, 43, 45
2019/5/18, 37, 32
2019/5/19, 29, 31
2019/5/20, 21, 37
2019/5/21, 40, 41
2019/5/22, 17, 39
2019/5/23, 18, 39
2019/5/24, 31, 48
2019/5/25, 23, 39
2019/5/26, 55, 40
2019/5/27, 28, 45
2019/5/28, 51, 48
2019/5/29, 46, 43
2019/5/30, 50, 38
2019/5/31, 42, 43
2019/6/1, 18, 47
2019/6/2, 25, 45
2019/6/3, 41, 44
2019/6/4, 17, 39
2019/6/5, 25, 35
2019/6/6, 21, 31
2019/6/7, 9, 27
2019/6/8, 9, 27
2019/6/9, 8, 29
2019/6/10, 11, 25
2019/6/11, 17, 29
2019/6/12, 14, 35
2019/6/13, 22, 45
2019/6/14, 20, 46
2019/6/15, 17, 33
2019/6/16, 18, 28
2019/6/17, 9, 24
2019/6/18, 14, 25
2019/6/19, 16, 36
2019/6/20, 24, 42
2019/6/21, 13, 44
2019/6/22, 23, 37
2019/6/23, 16, 43
2019/6/24, 24, 42
2019/6/25, 24, 42
2019/6/26, 30, 46
2019/6/27, 21, 53
2019/6/28, 26, 44
2019/6/29, 17, 41
2019/6/30, 20, 46
2019/1/1, 15, 
2019/1/2, 12, 
2019/1/3, 10, 
2019/1/4, 6, 
2019/1/5, 10, 
2019/1/6, 10, 
2019/1/7, 15, 
2019/1/8, 10, 
2019/1/9, 18, 
2019/1/10, 11, 
2019/1/11, 17, 
2019/1/12, 18, 
2019/1/13, 9, 
2019/1/14, 22, 
2019/1/15, 29, 
2019/1/16, 29, 
2019/1/17, 30, 
2019/1/18, 27, 
2019/1/19, 29, 
2019/1/20, 13, 
2019/1/21, 10, 
2019/1/22, 7, 
2019/1/23, 15, 
2019/1/24, 13, 
2019/1/25, 10, 
2019/1/26, 20, 
2019/1/27, 33, 
2019/1/28, 24, 
2019/1/29, 20, 
2019/1/30, 12, 
2019/1/31, 12, 
2019/2/1, 14, 
2019/2/2, 30, 
2019/2/3, 13, 
2019/2/4, 17, 
2019/2/5, 32, 
2019/2/6, 47, 
2019/2/7, 27, 
2019/2/8, 23, 
2019/2/9, 9, 
2019/2/10, 13, 
2019/2/11, 19, 
2019/2/12, 9, 
2019/2/13, 14, 
2019/2/14, 15, 
2019/2/15, 18, 
2019/2/16, 28, 
2019/2/17, 21, 
2019/2/18, 17, 
2019/2/19, 12, 
2019/2/20, 13, 
2019/2/21, 21, 
2019/2/22, 19, 
2019/2/23, 10, 
2019/2/24, 15, 
2019/2/25, 15, 38
2019/2/26, 17, 35
2019/2/27, 10, 35
2019/2/28, 31, 32
2019/3/1, 25, 23
2019/3/2, 16, 31
2019/3/3, 17, 24
2019/3/4, 18, 27
2019/3/5, 23, 35
2019/3/6, 16, 41
2019/3/7, 26, 42
2019/3/8, 28, 38
2019/3/9, 25, 32
2019/3/10, 19, 36
2019/3/11, 24, 41
2019/3/12, 32, 44
2019/3/13, 13, 44
2019/3/14, 13, 37
2019/3/15, 15, 36
2019/3/16, 19, 33
2019/3/17, 21, 42
2019/3/18, 18, 40
2019/3/19, 24, 38
2019/3/20, 34, 41
2019/3/26, 11, 40
2019/3/27, 13, 37
2019/3/28, 12, 43
2019/3/29, 12, 43
2019/3/30, 12, 37
2019/3/31, 17, 37
2018/10/3, 37, 33
2018/10/4, 45, 34
2018/10/5, 36, 28
2018/10/6, 42, 29
2018/10/7, 22, 31
2018/10/8, 20, 31
2018/10/9, 13, 25
2018/10/10, 23, 7
2018/10/15, 8, 27
2018/10/16, 21, 24
2018/10/17, 15, 33
2018/10/18, 15, 35
2018/10/19, 11, 24
2018/10/20, 18, 28
2018/10/21, 16, 29
2018/10/22, 13, 30
2018/10/23, 18, 32
2018/10/24, 23, 27
2018/10/25, 25, 25
2018/10/26, 15, 20
2018/10/27, 18, 31
2018/10/28, 47, 32
2018/10/29, 20, 30
2018/10/30, 14, 36
2018/10/31, 16, 33
2018/11/1, 13, 28
2018/11/2, 18, 26
2018/11/3, 14, 30
2018/11/4, 17, 23
2018/11/5, 7, 28
2018/11/6, 13, 30
2018/11/7, 14, 26
2018/11/8, 14, 24
2018/11/9, 18, 30
2018/11/10, 13, 26
2018/11/11, 21, 33
2018/11/12, 19, 26
2018/11/13, 13, 23
2018/11/14, 15, 28
2018/11/15, 10, 23
2018/11/16, 12, 27
2018/11/17, 21, 29
2018/11/18, 20, 19
2018/11/19, 21, 
2018/11/20, 31, 
2018/11/21, 15, 
2018/11/22, 23, 
2018/11/23, 8, 
2018/11/24, 8, 
2018/11/25, 13, 
2018/11/26, 12, 
2018/11/27, 10, 
2018/11/28, 17, 
2018/11/29, 27, 
2018/11/30, 37, 
2018/12/1, 15, 
2018/12/2, 9, 
2018/12/3, 23, 
2018/12/4, 20, 
2018/12/5, 12, 
2018/12/6, 16, 
2018/12/7, 26, 
2018/12/8, 20, 
2018/12/9, 11, 
2018/12/10, 18, 
2018/12/11, 37, 
2018/12/12, 18, 
2018/12/13, 24, 
2018/12/14, 13, 
2018/12/15, 5, 
2018/12/16, 10, 
2018/12/17, 11, 
2018/12/18, 20, 
2018/12/19, 19, 
2018/12/20, 12, 
2018/12/21, 18, 
2018/12/22, 8, 
2018/12/23, 15, 
2018/12/24, 18, 
2018/12/25, 14, 
2018/12/26, 17, 
2018/12/27, 11, 
2018/12/28, 15, 
2018/12/29, 13, 
2018/12/30, 17, 
2018/7/1, 18, 23
2018/7/2, 14, 36
2018/7/3, 19, 21
2018/7/4, 18, 20
2018/7/5, 16, 17
2018/7/6, 8, 25
2018/7/7, 24, 23
2018/7/8, 13, 31
2018/7/9, 17, 52
2018/7/10, 25, 51
2018/7/11, 46, 40
2018/7/12, 35, 38
2018/7/13, 22, 29
2018/7/14, 17, 31
2018/7/15, 12, 27
2018/7/16, 15, 31
2018/7/17, 22, 27
2018/7/18, 21, 40
2018/7/19, 21, 29
2018/7/20, 18, 27
2018/7/21, 14, 35
2018/7/22, 33, 43
2018/7/23, 17, 42
2018/7/24, 12, 37
2018/7/25, 15, 31
2018/7/26, 19, 31
2018/7/27, 19, 33
2018/7/28, 17, 27
2018/7/29, 12, 18
2018/7/30, 16, 26
2018/7/31, 13, 15
2018/8/1, 18, 14
2018/8/2, 27, 18
2018/8/3, 10, 16
2018/8/4, 6, 22
2018/8/5, 6, 28
2018/8/6, 17, 30
2018/8/7, 16, 34
2018/8/8, 19, 31
2018/8/9, 15, 42
2018/8/10, 33, 29
2018/8/11, 22, 31
2018/8/12, 26, 30
2018/8/13, 21, 35
2018/8/14, 44, 36
2018/8/15, 29, 30
2018/8/16, 26, 26
2018/8/17, 17, 25
2018/8/18, 14, 21
2018/8/19, 15, 29
2018/8/20, 14, 24
2018/8/21, 15, 30
2018/8/22, 24, 34
2018/8/23, 37, 39
2018/8/24, 29, 30
2018/8/25, 17, 33
2018/8/26, 22, 30
2018/8/27, 14, 19
2018/8/28, 9, 24
2018/8/29, 9, 27
2018/8/30, 10, 26
2018/8/31, 13, 17
2018/9/1, 12, 14
2018/9/2, 7, 19
2018/9/3, 9, 25
2018/9/4, 10, 25
