date, pm25
2020/1/1, 124
2020/1/2, 133
2020/1/3, 219
2020/1/4, 176
2020/1/5, 12
2019/11/7, 114
2019/11/8, 134
2019/11/9, 141
2019/11/10, 150
2019/11/11, 147
2019/11/12, 137
2019/11/13, 87
2019/11/14, 87
2019/11/15, 103
2019/11/16, 90
2019/11/17, 139
2019/11/18, 135
2019/11/19, 159
2019/11/20, 165
2019/11/21, 103
2019/11/22, 127
2019/11/23, 124
2019/11/24, 143
2019/11/25, 166
2019/11/26, 185
2019/11/27, 205
2019/11/28, 156
2019/11/29, 169
2019/11/30, 289
2019/12/1, 309
2019/12/2, 326
2019/12/3, 327
2019/12/4, 354
2019/12/5, 320
2019/12/6, 314
2019/12/7, 266
2019/12/8, 245
2019/12/9, 304
2019/12/10, 246
2019/12/11, 101
2019/12/12, 137
2019/12/13, 153
2019/12/14, 112
2019/12/15, 209
2019/12/16, 292
2019/12/17, 270
2019/12/19, 183
2019/12/20, 242
2019/12/21, 194
2019/12/22, 209
2019/12/23, 256
2019/12/24, 251
2019/12/25, 263
2019/12/26, 232
2019/12/27, 280
2019/12/28, 329
