date, pm25, o3
2020/1/2, 17, 
2020/1/3, 22, 
2020/1/4, 35, 
2020/1/5, 20, 
2020/1/6, 26, 
2020/1/7, 17, 
2020/1/8, 18, 
2020/1/9, 48, 
2020/1/10, 46, 
2020/1/11, 10, 
2020/1/12, 20, 
2020/1/13, 42, 
2020/1/14, 28, 
2020/1/15, 36, 
2020/1/16, 40, 
2019/10/1, 42, 39
2019/10/2, 52, 47
2019/10/3, 60, 37
2019/10/4, 26, 47
2019/10/5, 25, 32
2019/10/6, 37, 28
2019/10/7, 17, 34
2019/10/8, 21, 27
2019/10/9, 29, 28
2019/10/10, 41, 16
2019/10/11, 25, 29
2019/10/12, 27, 32
2019/10/13, 40, 27
2019/10/14, 25, 13
2019/10/15, 32, 28
2019/10/16, 30, 27
2019/10/17, 33, 30
2019/10/18, 38, 32
2019/10/19, 46, 28
2019/10/20, 39, 30
2019/10/21, 30, 26
2019/10/22, 20, 28
2019/10/23, 21, 30
2019/10/24, 29, 19
2019/10/25, 34, 14
2019/10/26, 13, 17
2019/10/27, 23, 14
2019/10/28, 23, 16
2019/10/29, 29, 10
2019/10/30, 29, 21
2019/10/31, 22, 10
2019/11/1, 30, 
2019/11/2, 39, 
2019/11/3, 40, 
2019/11/4, 36, 
2019/11/5, 57, 
2019/11/6, 60, 
2019/11/7, 47, 
2019/11/8, 38, 
2019/11/9, 41, 
2019/11/10, 42, 
2019/11/11, 38, 
2019/11/12, 35, 
2019/11/13, 34, 
2019/11/14, 59, 
2019/11/15, 63, 
2019/11/16, 59, 
2019/11/17, 60, 
2019/11/18, 52, 
2019/11/19, 33, 
2019/11/20, 30, 
2019/11/21, 62, 
2019/11/22, 35, 
2019/11/23, 25, 
2019/11/24, 35, 
2019/11/25, 40, 
2019/11/26, 39, 
2019/11/27, 24, 
2019/11/28, 20, 
2019/11/29, 26, 
2019/11/30, 34, 
2019/12/1, 14, 
2019/12/2, 19, 
2019/12/3, 24, 
2019/12/4, 29, 
2019/12/5, 31, 
2019/12/6, 64, 
2019/12/7, 88, 
2019/12/8, 57, 
2019/12/9, 60, 
2019/12/10, 30, 
2019/12/11, 28, 
2019/12/12, 25, 
2019/12/13, 32, 
2019/12/14, 48, 
2019/12/15, 56, 
2019/12/16, 25, 
2019/12/17, 40, 
2019/12/18, 41, 
2019/12/19, 51, 
2019/12/20, 44, 
2019/12/21, 49, 
2019/12/22, 32, 
2019/12/23, 25, 
2019/12/24, 30, 
2019/12/25, 23, 
2019/12/26, 28, 
2019/12/27, 49, 
2019/12/28, 48, 
2019/7/1, 35, 28
2019/7/2, 47, 27
2019/7/3, 39, 24
2019/7/4, 39, 23
2019/7/5, 46, 32
2019/7/6, 38, 27
