date, pm25, pm10, o3, no2
2019/10/11, , 20, 17, 1
2019/10/12, , 13, 14, 1
2019/10/13, , 8, 11, 1
2019/10/14, , 8, 13, 2
2019/10/15, , 19, 12, 1
2019/10/16, , 23, 12, 1
2019/10/17, , 10, 8, 1
2019/10/18, , 9, 12, 1
2019/10/19, , 13, 16, 1
2019/10/20, , 15, 13, 1
2019/10/21, , 20, 11, 2
2019/10/22, , 19, 12, 1
2019/10/23, , 14, 13, 1
2019/10/24, , 10, 10, 1
2019/10/25, , 10, 12, 1
2019/10/26, , 9, 10, 1
2019/10/27, , 10, 17, 1
2019/10/28, , 14, 18, 1
2019/10/29, , 15, 15, 2
2019/10/31, , 2, 18, 1
2019/11/1, , 8, 17, 
2019/11/2, , 11, 12, 1
2019/11/3, , 11, 13, 1
2019/11/4, , 18, 15, 1
2019/11/5, , 17, 15, 1
2019/11/6, , 14, 19, 2
2019/11/7, , 10, 16, 2
2019/11/8, , 9, 15, 1
2019/11/9, , 12, 18, 1
2019/11/10, , 9, 16, 
2019/11/11, , 8, 10, 
2019/11/12, , 8, 11, 1
2019/11/13, , 10, , 
2019/11/14, , 16, , 
2019/11/15, , 18, 13, 2
2019/11/16, , 17, 15, 1
2019/11/17, , 12, 15, 
2019/11/18, , 16, 10, 1
2019/11/19, , 17, 15, 
2019/11/20, , 17, 13, 2
2019/11/22, , 14, 13, 2
2019/11/23, , 11, 13, 1
2019/11/24, , 9, 13, 1
2019/11/25, , 10, 16, 2
2019/11/26, , 13, 19, 
2019/11/27, , 13, 20, 1
2019/7/1, , 22, 15, 2
2019/7/2, , 18, 14, 2
2019/7/3, , 13, 12, 1
2019/7/4, , 10, 11, 3
2019/7/5, , 8, 15, 2
2019/7/6, , 16, 15, 2
2019/7/7, , 14, 14, 3
2019/7/8, , 16, 16, 2
2019/7/9, , 13, 15, 3
2019/7/10, , 14, 14, 2
2019/7/11, , 12, 14, 1
2019/7/12, , 10, 14, 1
2019/7/13, , 13, 13, 1
2019/7/14, , 13, 16, 1
2019/7/15, , 9, 14, 1
2019/7/16, , 13, 13, 2
2019/7/17, , 13, 9, 2
2019/7/18, , 11, 10, 1
2019/7/19, , 12, 16, 1
2019/7/20, , 13, 16, 2
2019/7/21, , 13, 15, 3
2019/7/22, , 10, 17, 2
2019/7/23, , 16, 17, 3
2019/7/24, , 16, 19, 2
2019/7/25, , 12, 12, 2
2019/7/26, , 10, 16, 2
2019/7/27, , 11, 14, 2
2019/7/28, , 14, 12, 4
2019/7/29, , 13, 19, 1
2019/7/30, , 11, 15, 2
2019/7/31, , 11, 17, 2
2019/8/1, , 12, 14, 4
2019/8/2, , 18, 17, 3
2019/8/3, , 16, 19, 1
2019/8/4, , 20, 18, 1
2019/8/5, , 24, 17, 3
2019/8/6, , 17, 17, 2
2019/8/7, , 15, 17, 3
2019/8/8, , 18, 11, 3
2019/8/9, , 11, 13, 2
2019/8/10, , 17, 1, 5
2019/8/11, , 15, 16, 2
2019/8/12, , 15, 13, 2
2019/8/13, , 16, 18, 2
2019/8/14, , 13, 8, 7
2019/8/15, , 14, 18, 2
2019/8/16, , 16, 20, 1
2019/8/17, , 22, 19, 1
2019/8/18, , 23, 17, 2
2019/8/19, , 18, 19, 2
2019/8/20, , 18, 20, 
2019/8/21, , 10, 16, 2
2019/8/22, , 16, 12, 2
2019/8/23, , 16, 12, 2
2019/8/24, , 15, 21, 1
2019/8/25, , 14, 24, 3
2019/8/26, , 23, 21, 2
2019/8/27, , 30, 19, 3
2019/8/28, , 32, 18, 2
2019/8/29, , 30, 17, 1
2019/8/30, , 27, 17, 1
2019/8/31, , 25, 17, 1
2019/9/1, , 27, 13, 1
2019/9/2, , 26, 14, 1
2019/9/3, , 25, 20, 1
2019/9/4, , 28, 18, 1
2019/9/5, , 32, 14, 2
2019/9/6, , 31, 13, 2
2019/9/7, , 25, 14, 2
2019/9/8, , 19, 15, 2
2019/9/9, , 19, 16, 2
2019/9/10, , 26, 15, 1
2019/9/11, , 26, 14, 4
2019/9/12, , 30, 12, 1
2019/9/13, , 26, 15, 1
2019/9/14, , 20, 14, 1
2019/9/15, , 18, 14, 1
2019/9/16, , 17, 15, 2
2019/9/17, , 27, 17, 3
2019/9/18, , 33, 18, 3
2019/9/19, , 35, 15, 1
2019/9/20, , 32, 14, 
2019/9/21, , 22, 14, 1
2019/9/22, , 25, 12, 2
2019/9/23, , 24, 11, 2
2019/9/24, , 15, 12, 2
2019/9/25, , 13, 12, 1
2019/9/26, , 19, 17, 1
2019/9/27, , 17, 18, 2
2019/9/28, , 19, 9, 2
2019/9/29, , 17, 14, 2
2019/9/30, , 13, 11, 2
2019/4/1, , 25, 14, 2
2019/4/2, , 24, 17, 1
2019/4/3, , 26, 19, 1
2019/4/4, , 29, 18, 3
2019/4/5, , 28, 20, 1
2019/4/6, , 36, 20, 
2019/4/7, , 24, 20, 1
2019/4/8, , 21, 21, 2
2019/4/9, , 23, 16, 1
2019/4/10, , 16, 15, 1
2019/4/11, , 20, 16, 1
2019/4/12, , 42, 15, 
2019/4/13, , 45, 17, 
2019/4/14, , 43, 19, 1
2019/4/15, , 37, 19, 1
2019/4/16, , 38, 19, 1
2019/4/17, , 40, 20, 1
2019/4/18, , 35, 18, 
2019/4/19, , 30, 19, 
2019/4/20, , 35, 19, 
2019/4/21, , 37, 18, 
2019/4/22, , 33, 16, 2
2019/4/23, , 29, 9, 2
2019/4/24, , 15, 16, 1
2019/4/25, , 37, 21, 1
2019/4/26, , 35, 20, 
2019/4/27, , 24, 18, 
2019/4/28, , 25, 19, 1
2019/4/29, , 20, 20, 1
2019/4/30, , 20, 16, 
2019/5/1, , 34, 18, 1
2019/5/2, , 43, 19, 1
2019/5/3, , 46, 16, 
2019/5/4, , 30, 14, 
2019/5/5, , 18, 13, 3
2019/5/6, , 12, 12, 2
2019/5/7, , 20, 16, 
2019/5/8, , 31, 15, 1
2019/5/9, , 39, 16, 1
2019/5/10, , 42, 18, 1
2019/5/11, , 36, 18, 
2019/5/12, , 32, 19, 1
2019/5/13, , 26, 18, 1
2019/5/14, , 23, 16, 
2019/5/15, , 22, 15, 2
2019/5/16, , 22, 14, 1
2019/5/17, , 37, 14, 1
2019/5/18, , 34, 14, 
2019/5/19, , 18, 10, 1
2019/5/20, , 16, 9, 2
2019/5/21, , 12, 9, 3
2019/5/22, , 9, 9, 3
2019/5/23, , 11, 10, 2
2019/5/24, , 13, 10, 1
2019/5/25, , 10, 11, 
2019/5/26, , 10, 13, 
2019/5/27, , 20, 16, 1
2019/5/28, , 37, 15, 
2019/5/29, , 24, 12, 
2019/5/30, , 18, 11, 1
2019/5/31, , 13, 10, 1
2019/6/1, , 13, 12, 1
2019/6/2, , 9, 12, 3
2019/6/3, , 10, 13, 2
2019/6/4, , 15, 12, 1
2019/6/5, , 26, 12, 1
2019/6/6, , 19, 11, 3
2019/6/7, , 12, 12, 2
2019/6/8, , 13, 17, 1
2019/6/9, , 14, 14, 1
2019/6/10, , 12, 12, 2
2019/6/11, , 13, 12, 1
2019/6/12, , 13, 12, 1
2019/6/13, , 13, 11, 2
2019/6/14, , 12, 11, 1
2019/6/15, , 12, 8, 2
2019/6/16, , 13, 12, 1
2019/6/17, , 19, 15, 2
2019/6/18, , 19, 15, 1
2019/6/19, , 15, 13, 2
2019/6/20, , 14, 14, 2
2019/6/21, , 20, 19, 1
2019/6/22, , 16, 15, 1
2019/6/23, , 15, 15, 2
2019/6/24, , 18, 12, 3
2019/6/25, , 16, 17, 1
2019/6/26, , 16, 15, 2
2019/6/27, , 15, 14, 1
2019/6/28, , 16, 15, 1
2019/6/29, , 15, 17, 2
2019/6/30, , 16, 21, 2
2019/1/1, , 29, 15, 
2019/1/2, , 23, 15, 
2019/1/3, , 20, 18, 
2019/1/4, , 38, 22, 
2019/1/5, , 57, 22, 
2019/1/6, , 49, 20, 
2019/1/7, , 65, , 
2019/2/26, , 56, 21, 1
2019/2/27, , 65, 20, 1
2019/2/28, , 60, 23, 1
2019/3/1, , 61, 23, 
2019/3/2, , 49, 24, 
2019/3/3, , 46, 24, 1
2019/3/4, , 58, 22, 1
2019/3/5, , 65, 20, 
2019/3/6, , 71, 18, 
2019/3/7, , 45, 16, 1
2019/3/8, , 31, 15, 
2019/3/9, , 29, 18, 
2019/3/10, , 47, 22, 1
2019/3/11, , 54, 19, 1
2019/3/12, , 36, 18, 1
2019/3/13, , 35, 16, 2
2019/3/14, , 24, 20, 1
2019/3/15, , 74, 21, 
2019/3/16, , 126, 22, 1
2019/3/17, , 96, 23, 1
2019/3/18, , 68, 17, 1
2019/3/19, , 64, 17, 1
2019/3/20, , 59, 20, 1
2019/3/21, , 70, 19, 1
2019/3/22, , 80, 20, 
2019/3/23, , 82, 20, 
2019/3/24, , 66, 18, 1
2019/3/25, , 51, 19, 1
2019/3/26, , 42, 20, 1
2019/3/27, , 28, 17, 1
2019/3/28, , 25, 17, 1
2019/3/29, , 27, 19, 1
2019/3/30, , 23, 17, 
2019/3/31, , 25, 15, 1
2018/10/1, , 22, 17, 
2018/10/2, , 26, 20, 
2018/10/3, , 26, 20, 1
2018/10/4, , 28, 18, 2
2018/10/5, , 27, 16, 1
2018/10/6, , 22, 15, 
2018/10/7, , 18, 17, 1
2018/10/8, , 21, 14, 3
2018/10/9, , 25, 12, 1
2018/10/10, , 24, 14, 1
2018/10/11, , 26, 17, 1
2018/10/12, , 29, 16, 1
2018/10/13, , 25, 12, 1
2018/10/14, , 22, 11, 1
2018/10/15, , 19, 17, 1
2018/10/16, , 21, 17, 1
2018/10/17, , 30, 16, 
2018/10/18, , 29, 11, 2
2018/10/19, , 24, 14, 2
2018/10/20, , 26, 13, 
2018/10/21, , 20, 12, 1
2018/10/22, , 18, 13, 1
2018/10/23, , 16, 13, 2
2018/10/24, , 17, 12, 1
2018/10/25, , 18, 12, 
2018/10/26, , 9, 12, 
2018/10/27, , 6, 15, 
2018/10/28, , 6, 17, 
2018/10/29, , 5, 14, 
2018/10/30, , 6, 12, 1
2018/10/31, , 14, 12, 2
2018/11/1, , 10, 13, 1
2018/11/2, , 10, 14, 1
2018/11/3, , 8, 13, 1
2018/11/4, , 8, 13, 1
2018/11/5, , 13, 12, 1
2018/11/6, , 13, 11, 1
2018/11/7, , 16, 12, 1
2018/11/8, , 17, 12, 1
2018/11/9, , 17, 12, 1
2018/11/10, , 17, 12, 1
2018/11/11, , 10, 14, 1
2018/11/12, , 9, 16, 1
2018/11/13, , 10, 23, 1
2018/11/14, , 15, 25, 
2018/11/15, , 20, 16, 
2018/11/16, , 16, 17, 
2018/11/17, , 10, 17, 
2018/11/18, , 9, 17, 
2018/11/19, , 10, 17, 
2018/11/20, , 11, 17, 
2018/11/21, , 13, 17, 
2018/11/22, , 15, 14, 
2018/11/23, , 15, 15, 
2018/11/24, , 12, 14, 
2018/11/25, , 19, 17, 
2018/11/26, , 18, 18, 
2018/11/27, , 12, 21, 
2018/11/28, , 28, 20, 
2018/11/29, , 40, 22, 1
2018/11/30, , 37, 19, 
2018/12/1, , 27, 20, 
2018/12/2, , 31, 20, 
2018/12/3, , 52, 25, 1
2018/12/4, , 66, 23, 1
2018/12/5, , 59, 20, 2
2018/12/6, , 44, 20, 2
2018/12/7, , 29, 23, 1
2018/12/8, , 42, 21, 
2018/12/9, , 30, 21, 1
2018/12/10, , 21, 18, 1
2018/12/11, , 13, 22, 1
2018/12/12, , 31, 23, 1
2018/12/13, , 53, 20, 1
2018/12/14, , 54, 21, 
2018/12/15, , 38, 23, 
2018/12/16, , 31, 19, 1
2018/12/17, , 25, 16, 1
2018/12/18, , 24, 25, 1
2018/12/19, , 41, 24, 1
2018/12/20, , 40, 22, 1
2018/12/21, , 37, 20, 
2018/12/22, , 31, 22, 1
2018/12/23, , 22, 22, 
2018/12/24, , 37, 24, 
2018/12/25, , 49, 23, 
2018/12/26, , 51, 23, 
2018/12/27, , 45, 23, 
2018/12/28, , 46, 20, 
2018/12/29, , 39, 20, 
2018/12/30, , 41, , 
2018/7/1, , 10, 13, 1
2018/7/2, , 20, 12, 1
2018/7/3, , 18, 9, 1
2018/7/4, , 14, 12, 2
2018/7/5, , 18, 12, 1
2018/7/6, , 12, 15, 1
2018/7/7, , 13, 13, 1
2018/7/8, , 13, 10, 1
2018/7/9, , 9, 10, 1
2018/7/10, , 11, 12, 1
2018/7/11, , 8, 10, 1
2018/7/12, , 10, 8, 2
2018/7/13, , 14, 12, 2
2018/7/14, , 15, 16, 
2018/7/15, , 13, 10, 2
2018/7/16, , 10, 12, 1
2018/7/17, , 14, 14, 1
2018/7/18, , 15, 10, 2
2018/7/19, , 12, 15, 2
2018/7/20, , 14, 14, 1
2018/7/21, , 14, 16, 1
2018/7/22, , 15, 14, 1
2018/7/23, , 13, 9, 3
2018/7/24, , 13, 12, 1
2018/7/25, , 17, 12, 1
2018/7/26, , 18, 11, 1
2018/7/27, , 15, 9, 2
2018/7/28, , 11, 13, 1
2018/7/29, , 8, 11, 1
2018/7/30, , 14, 12, 1
2018/7/31, , 19, 12, 1
2018/8/1, , 17, 14, 1
2018/8/2, , 17, 14, 
2018/8/3, , 16, 11, 
2018/8/4, , 13, 9, 1
2018/8/5, , 11, 11, 2
2018/8/6, , 14, 10, 1
2018/8/7, , 14, 11, 1
2018/8/8, , 15, 11, 1
2018/8/9, , 17, 11, 2
2018/8/10, , 18, 12, 1
2018/8/11, , 17, 13, 1
2018/8/12, , 16, 15, 1
2018/8/13, , 15, 13, 1
2018/8/14, , 16, 11, 
2018/8/15, , 13, 12, 1
2018/8/16, , 15, 18, 2
2018/8/17, , 19, 16, 1
2018/8/18, , 18, 18, 
2018/8/19, , 15, 22, 1
2018/8/20, , 24, 21, 2
2018/8/21, , 25, 19, 2
2018/8/22, , 26, 19, 2
2018/8/23, , 25, 19, 1
2018/8/24, , 22, 20, 1
2018/8/25, , 17, 18, 1
2018/8/26, , 14, 14, 1
2018/8/27, , 19, 15, 1
2018/8/28, , 20, 18, 1
2018/8/29, , 21, 18, 1
2018/8/30, , 22, 17, 2
2018/8/31, , 22, 17, 1
2018/9/1, , 19, 18, 1
2018/9/2, , 22, 17, 2
2018/9/3, , 24, 15, 1
2018/9/4, , 27, 16, 1
2018/9/5, , 25, 15, 2
2018/9/6, , 21, 12, 3
2018/9/7, , 19, 12, 2
2018/9/8, , 15, 13, 1
2018/9/9, , 14, 13, 1
2018/9/10, , 17, 16, 1
2018/9/11, , 23, 16, 2
2018/9/12, , 25, 16, 1
2018/9/13, , 29, 14, 2
2018/9/14, , 28, 12, 1
2018/9/15, , 24, 17, 1
2018/9/16, , 22, 16, 3
2018/9/17, , 23, 14, 2
2018/9/18, , 22, 16, 1
2018/9/19, , 17, 15, 1
2018/9/20, , 18, 14, 1
2018/9/21, , 22, 14, 1
2018/9/22, , 20, 14, 
2018/9/23, , 12, 12, 1
2018/9/24, , 14, 14, 2
2018/9/25, , 17, 17, 1
2018/9/26, , 23, 20, 
2018/9/27, , 27, 18, 
2018/9/28, , 25, 19, 1
2018/9/29, , 24, 16, 
2018/9/30, , 22, 14, 
2018/4/18, , 22, 13, 1
2018/4/19, , 19, 10, 1
2018/4/20, , 8, 7, 1
2018/4/21, , 24, 16, 1
2018/4/22, , 33, 17, 2
2018/4/23, , 28, 15, 1
2018/4/24, , 23, 14, 1
2018/4/25, , 21, 12, 
2018/4/26, , 21, 11, 1
2018/4/27, , 15, 14, 1
2018/4/28, , 22, 14, 2
2018/4/29, , 43, 15, 1
2018/4/30, , 37, 16, 
2018/5/1, , 46, 18, 
2018/5/2, , 45, 17, 1
2018/5/3, , 42, 18, 1
2018/5/4, , 42, 19, 
2018/5/5, , 40, 17, 
2018/5/6, , 39, 16, 1
2018/5/7, , 30, 16, 
2018/5/8, , 21, 15, 1
2018/5/9, , 29, 17, 
2018/5/10, , 25, 18, 1
2018/5/11, , 20, 15, 1
2018/5/12, , 19, 15, 
2018/5/13, , 28, 20, 1
2018/5/14, , 25, 19, 1
2018/5/15, , 18, 13, 1
2018/5/16, , 13, 11, 1
2018/5/17, , 23, 12, 1
2018/5/18, , 21, 10, 1
2018/5/19, , 25, 14, 
2018/5/20, , 33, 16, 
2018/5/21, , 27, 15, 1
2018/5/22, , 18, 10, 2
2018/5/23, , 9, 8, 1
2018/5/24, , 6, 9, 1
2018/5/25, , 10, 14, 1
2018/5/26, , 21, 12, 1
2018/5/27, , 30, 15, 1
2018/5/28, , 23, 16, 1
2018/5/29, , 11, 12, 1
2018/5/30, , 12, 15, 1
2018/5/31, , 11, 13, 1
2018/6/1, , 39, 17, 
2018/6/2, , 24, 11, 
2018/6/3, , 8, 7, 2
2018/6/4, , 14, 10, 2
2018/6/5, , 8, 8, 3
2018/6/6, , 44, 12, 1
2018/6/7, , 40, 12, 2
2018/6/8, , 7, 8, 
2018/6/9, , 10, 11, 1
2018/6/10, , 8, 11, 1
2018/6/11, , 15, 12, 1
2018/6/12, , 12, 14, 3
2018/6/13, , 13, 13, 2
2018/6/14, , 13, 5, 1
2018/6/15, , 11, 14, 
2018/6/16, , 11, 11, 1
2018/6/17, , 12, 10, 2
2018/6/18, , 12, 8, 1
2018/6/19, , 13, 9, 
2018/6/20, , 11, 11, 1
2018/6/21, , 10, 10, 1
2018/6/22, , 8, 11, 1
2018/6/23, , 10, 18, 1
2018/6/24, , 11, 18, 2
2018/6/25, , 19, 15, 2
2018/6/26, , 16, 13, 1
2018/6/27, , 23, 16, 2
2018/6/28, , 20, 13, 2
2018/6/29, , 13, 13, 2
2018/6/30, , 10, 13, 1
2018/1/1, , 39, 25, 
2018/1/2, , 42, 21, 
2018/1/3, , 40, 20, 1
