date, pm25
2020/1/2, 32
2020/1/3, 29
2020/1/4, 18
2020/1/5, 18
2020/1/6, 27
2020/1/7, 23
2020/1/8, 19
2020/1/9, 24
2020/1/10, 18
2020/1/11, 12
2020/1/12, 22
2020/1/13, 33
2020/1/14, 27
2020/1/15, 15
2020/1/16, 34
2019/10/1, 51
2019/10/2, 45
2019/10/3, 39
2019/10/4, 34
2019/10/5, 31
2019/10/6, 21
2019/10/7, 19
2019/10/8, 21
2019/10/9, 26
2019/10/10, 24
2019/10/11, 27
2019/10/12, 23
2019/10/13, 21
2019/10/14, 29
2019/10/15, 20
2019/10/16, 24
2019/10/17, 19
2019/10/18, 30
2019/10/19, 24
2019/10/20, 22
2019/10/21, 18
2019/10/22, 24
2019/10/23, 19
2019/10/24, 31
2019/10/25, 27
2019/10/26, 18
2019/10/27, 24
2019/10/28, 24
2019/10/29, 29
2019/10/30, 31
2019/10/31, 15
2019/11/1, 19
2019/11/2, 28
2019/11/3, 27
2019/11/4, 28
2019/11/5, 39
2019/11/6, 31
2019/11/7, 36
2019/11/8, 19
2019/11/9, 27
2019/11/10, 43
2019/11/11, 39
2019/11/12, 19
2019/11/13, 22
2019/11/14, 41
2019/11/15, 38
2019/11/17, 33
2019/11/18, 30
2019/11/19, 48
2019/11/20, 36
2019/11/21, 31
2019/11/22, 52
2019/11/23, 17
2019/11/24, 21
2019/11/25, 35
2019/11/26, 37
2019/11/27, 37
2019/11/28, 23
2019/11/29, 27
2019/11/30, 21
2019/12/1, 15
2019/12/2, 16
2019/12/3, 11
2019/12/4, 26
2019/12/5, 23
2019/12/6, 37
2019/12/7, 33
2019/12/8, 34
2019/12/9, 29
2019/12/10, 24
2019/12/11, 21
2019/12/12, 30
2019/12/13, 27
2019/12/14, 11
2019/12/15, 28
2019/12/16, 44
2019/12/17, 15
2019/12/18, 29
2019/12/19, 38
2019/12/20, 30
2019/12/21, 25
2019/12/22, 47
2019/12/23, 26
2019/12/24, 19
2019/12/25, 28
2019/12/26, 25
2019/12/27, 41
2019/12/28, 42
2019/7/1, 46
2019/7/2, 40
2019/7/3, 42
2019/7/4, 43
2019/7/5, 53
2019/7/6, 40
2019/7/7, 37
2019/7/8, 35
2019/7/9, 32
2019/7/10, 37
2019/7/11, 33
2019/7/12, 34
2019/7/13, 39
2019/7/14, 24
2019/7/15, 33
2019/7/16, 43
2019/7/17, 36
2019/7/18, 26
2019/7/22, 14
2019/7/23, 18
2019/7/24, 25
2019/7/25, 34
2019/7/26, 36
2019/7/27, 40
2019/7/28, 45
2019/7/29, 46
2019/7/30, 44
2019/7/31, 41
2019/8/1, 42
2019/8/2, 24
2019/8/3, 26
2019/8/4, 40
2019/8/5, 39
2019/8/6, 40
2019/8/7, 38
2019/8/8, 36
2019/8/9, 37
2019/8/10, 42
2019/8/11, 32
2019/8/12, 38
2019/8/13, 46
2019/8/14, 35
2019/8/15, 30
2019/8/16, 31
2019/8/17, 31
2019/8/18, 30
2019/8/19, 37
2019/8/20, 38
2019/8/21, 35
2019/8/22, 37
2019/8/23, 26
2019/8/24, 15
2019/8/25, 19
2019/8/26, 22
2019/8/27, 22
2019/8/28, 20
2019/8/29, 26
2019/8/30, 32
2019/8/31, 28
2019/9/1, 37
2019/9/2, 34
2019/9/3, 35
2019/9/4, 34
2019/9/5, 42
2019/9/6, 30
2019/9/7, 26
2019/9/8, 28
2019/9/9, 25
2019/9/10, 36
2019/9/11, 53
2019/9/12, 54
2019/9/13, 46
2019/9/14, 41
2019/9/15, 27
2019/9/16, 31
2019/9/17, 35
2019/9/18, 36
2019/9/19, 28
2019/9/20, 32
2019/9/21, 43
2019/9/22, 38
2019/9/23, 37
2019/9/24, 26
2019/9/25, 29
2019/9/26, 30
2019/9/27, 34
2019/9/28, 37
2019/9/29, 45
2019/9/30, 41
2019/4/1, 15
2019/4/2, 27
2019/4/3, 40
2019/4/4, 44
2019/4/5, 23
2019/4/6, 23
2019/4/7, 34
2019/4/8, 26
2019/4/9, 23
2019/4/10, 20
2019/4/11, 30
2019/4/12, 23
2019/4/13, 24
2019/4/14, 24
2019/4/15, 16
2019/4/16, 22
2019/4/17, 36
2019/4/18, 37
2019/4/19, 23
2019/4/20, 11
2019/4/21, 13
2019/4/22, 24
2019/4/23, 35
2019/4/24, 39
2019/4/25, 42
2019/4/26, 32
2019/4/27, 24
2019/4/28, 30
2019/4/29, 41
2019/4/30, 50
2019/5/1, 44
2019/5/2, 36
2019/5/3, 37
2019/5/4, 34
2019/5/5, 16
2019/5/6, 17
2019/5/7, 25
2019/5/8, 36
2019/5/9, 27
2019/5/10, 32
2019/5/11, 27
2019/5/12, 19
2019/5/13, 15
2019/5/14, 18
2019/5/15, 30
2019/5/16, 41
2019/5/17, 51
2019/5/18, 55
2019/5/19, 51
2019/5/20, 41
2019/5/21, 25
2019/5/22, 44
2019/5/23, 54
2019/5/24, 51
2019/5/25, 53
2019/5/26, 53
2019/5/27, 44
2019/5/28, 52
2019/5/29, 42
2019/5/30, 37
2019/5/31, 32
2019/6/1, 25
2019/6/2, 45
2019/6/3, 41
2019/6/4, 41
2019/6/5, 55
2019/6/6, 56
2019/6/7, 24
2019/6/8, 15
2019/6/9, 13
2019/6/10, 23
2019/6/11, 16
2019/6/12, 24
2019/6/13, 22
2019/6/14, 26
2019/6/15, 39
2019/6/16, 50
2019/6/17, 34
2019/6/18, 21
2019/6/19, 20
2019/6/20, 19
2019/6/21, 24
2019/6/22, 19
2019/6/23, 29
2019/6/24, 41
2019/6/25, 23
2019/6/26, 31
2019/6/27, 34
2019/6/28, 34
2019/6/29, 41
2019/6/30, 48
2019/1/1, 21
2019/1/2, 25
2019/1/3, 17
2019/1/4, 16
2019/1/5, 16
2019/1/6, 30
2019/1/7, 26
2019/1/8, 26
2019/1/9, 16
2019/1/10, 26
2019/1/11, 29
2019/1/12, 41
2019/1/13, 23
2019/1/14, 18
2019/1/15, 25
2019/1/16, 43
2019/1/17, 40
2019/1/18, 40
2019/1/19, 24
2019/1/20, 18
2019/1/21, 18
2019/1/22, 23
2019/1/23, 21
