date, pm25, o3
2020/1/2, 20, 
2020/1/3, 33, 
2020/1/4, 21, 
2020/1/5, 16, 
2020/1/6, 16, 
2020/1/7, 23, 
2020/1/8, 13, 
2020/1/9, 23, 
2020/1/10, 27, 
2020/1/11, 17, 
2020/1/12, 17, 
2020/1/13, 27, 
2020/1/14, 37, 
2020/1/15, 42, 
2019/10/1, 27, 16
2019/10/2, 8, 12
2019/10/3, 7, 21
2019/10/4, 9, 24
2019/10/5, 13, 23
2019/10/6, 17, 23
2019/10/7, 15, 29
2019/10/8, 21, 28
2019/10/9, 18, 34
2019/10/10, 20, 25
2019/10/11, 19, 26
2019/10/12, 8, 28
2019/10/13, 9, 17
2019/10/14, 5, 
2019/10/16, 18, 21
2019/10/17, 7, 21
2019/10/18, 14, 28
2019/10/19, 37, 32
2019/10/20, 41, 29
2019/10/21, 34, 22
2019/10/22, 13, 25
2019/10/23, 15, 21
2019/10/24, 16, 16
2019/10/25, 22, 19
2019/10/26, 41, 24
2019/10/27, 16, 29
2019/10/28, 40, 16
2019/10/29, 28, 15
2019/10/30, 14, 19
2019/10/31, 8, 17
2019/11/1, 24, 
2019/11/2, 15, 
2019/11/3, 15, 
2019/11/4, 21, 
2019/11/5, 16, 
2019/11/6, 27, 
2019/11/7, 15, 
2019/11/8, 15, 
2019/11/9, 34, 
2019/11/10, 40, 
2019/11/11, 13, 
2019/11/12, 12, 
2019/11/13, 26, 
2019/11/14, 51, 
2019/11/15, 46, 
2019/11/16, 18, 
2019/11/17, 36, 
2019/11/18, 59, 
2019/11/19, 73, 
2019/11/20, 51, 
2019/11/21, 46, 
2019/11/22, 17, 
2019/11/23, 38, 
2019/11/24, 56, 
2019/11/25, 41, 
2019/11/26, 46, 
2019/11/27, 20, 
2019/11/28, 10, 
2019/11/29, 8, 
2019/11/30, 28, 
2019/12/1, 22, 
2019/12/2, 17, 
2019/12/3, 21, 
2019/12/4, 34, 
2019/12/5, 18, 
2019/12/6, 22, 
2019/12/7, 16, 
2019/12/8, 39, 
2019/12/9, 35, 
2019/12/10, 15, 
2019/12/11, 28, 
2019/12/12, 45, 
2019/12/13, 36, 
2019/12/14, 58, 
2019/12/15, 29, 
2019/12/16, 43, 
2019/12/17, 37, 
2019/12/18, 18, 
2019/12/19, 28, 
2019/12/20, 56, 
2019/12/21, 58, 
2019/12/22, 47, 
2019/12/23, 53, 
2019/12/24, 42, 
2019/12/25, 50, 
2019/12/26, 46, 
2019/12/27, 40, 
2019/12/28, 43, 
2019/7/1, 40, 37
2019/7/2, 35, 34
2019/7/3, 40, 43
2019/7/4, 51, 39
2019/7/5, 63, 30
2019/7/6, 51, 23
2019/7/7, 39, 29
2019/7/8, 28, 49
2019/7/9, 41, 48
2019/7/10, 51, 35
2019/7/11, 33, 33
2019/7/12, 25, 40
2019/7/13, 39, 26
2019/7/14, 27, 45
2019/7/15, 41, 24
2019/7/16, 47, 32
2019/7/17, 36, 38
2019/7/18, 47, 36
2019/7/19, 42, 34
2019/7/20, 23, 27
2019/7/21, 30, 22
2019/7/22, 32, 24
2019/7/23, 30, 29
2019/7/24, 31, 42
2019/7/25, 35, 44
2019/7/26, 55, 47
2019/7/27, 57, 40
2019/7/28, 55, 32
2019/7/29, 41, 30
2019/7/30, 39, 24
2019/7/31, 15, 27
2019/8/1, 20, 29
2019/8/2, 31, 39
2019/8/3, 47, 33
2019/8/4, 38, 35
2019/8/5, 44, 37
2019/8/6, 30, 33
2019/8/8, 29, 17
2019/8/9, 18, 
2019/8/12, 45, 31
2019/8/13, 25, 14
2019/8/14, 27, 16
2019/8/15, 25, 35
2019/8/16, 16, 36
2019/8/17, 22, 32
2019/8/18, 14, 32
2019/8/19, 12, 38
2019/8/20, 20, 36
2019/8/21, 21, 21
2019/8/22, 11, 18
2019/8/23, 11, 15
2019/8/24, 16, 26
2019/8/25, 18, 33
2019/8/26, 15, 29
2019/8/27, 11, 25
2019/8/28, 13, 33
2019/8/29, 11, 28
2019/8/30, 8, 25
2019/8/31, 13, 22
2019/9/1, 19, 26
2019/9/2, 25, 31
2019/9/3, 25, 26
2019/9/4, 12, 29
2019/9/5, 17, 26
2019/9/6, 28, 24
2019/9/7, 16, 16
2019/9/8, 11, 18
2019/9/9, 13, 35
2019/9/10, 31, 34
2019/9/11, 29, 14
2019/9/12, 11, 29
2019/9/13, 24, 28
2019/9/14, 9, 30
2019/9/15, 19, 28
2019/9/16, 19, 28
2019/9/17, 15, 37
2019/9/18, 18, 50
2019/9/19, 23, 43
2019/9/20, 35, 36
2019/9/21, 44, 34
2019/9/22, 35, 24
2019/9/23, 8, 29
2019/9/24, 13, 32
2019/9/25, 23, 25
2019/9/26, 20, 31
2019/9/27, 13, 24
2019/9/28, 16, 12
2019/9/29, 12, 24
2019/9/30, 35, 22
2019/4/1, 22, 36
2019/4/2, 35, 35
2019/4/3, 31, 33
2019/4/4, 25, 26
2019/4/5, 36, 40
2019/4/6, 63, 42
2019/4/7, 49, 34
2019/4/8, 25, 33
2019/4/9, 16, 28
2019/4/10, 15, 27
2019/4/11, 15, 33
2019/4/12, 20, 36
2019/4/13, 15, 26
2019/4/14, 15, 37
2019/4/15, 18, 20
2019/4/16, 32, 35
2019/4/17, 33, 31
2019/4/18, 21, 31
2019/4/19, 10, 30
2019/4/20, 15, 34
2019/4/21, 15, 44
2019/4/22, 20, 32
2019/4/23, 15, 37
2019/4/24, 9, 36
2019/4/25, 27, 38
