date, pm25, pm10
2020/1/2, 32, 13
2020/1/3, 35, 7
2020/1/4, 16, 14
2020/1/5, 35, 13
2020/1/6, 33, 12
2020/1/7, 31, 9
2020/1/8, 21, 18
2020/1/9, 48, 16
2020/1/10, 35, 14
2020/1/11, 29, 11
2020/1/12, 24, 14
2020/1/13, 32, 10
2020/1/14, 25, 13
2020/1/15, 27, 15
2020/1/16, 38, 
2019/10/1, 61, 23
2019/10/2, 57, 25
2019/10/3, 61, 26
2019/10/4, 60, 24
2019/10/5, 50, 17
2019/10/6, 31, 18
2019/10/7, 30, 14
2019/10/8, 30, 14
2019/10/9, 34, 13
2019/10/10, 30, 13
2019/10/11, 29, 15
2019/10/12, 31, 17
2019/10/13, 41, 13
2019/10/14, 32, 12
2019/10/15, 26, 9
2019/10/16, 18, 9
2019/10/17, 22, 11
2019/10/18, 29, 7
2019/10/19, 16, 8
2019/10/20, 20, 13
2019/10/21, 33, 11
2019/10/22, 22, 11
2019/10/23, 20, 21
2019/10/24, 51, 15
2019/10/25, 34, 13
2019/10/26, 27, 11
2019/10/27, 29, 13
2019/10/28, 38, 17
2019/10/29, 43, 14
2019/10/30, 34, 12
2019/10/31, 26, 10
2019/11/1, 27, 13
2019/11/2, 38, 10
2019/11/3, 29, 12
2019/11/4, 31, 20
2019/11/5, 50, 23
2019/11/6, 63, 23
2019/11/7, 62, 11
2019/11/8, 28, 12
2019/11/9, 32, 21
2019/11/10, 57, 21
2019/11/11, 55, 13
2019/11/12, 34, 8
2019/11/13, 21, 16
2019/11/14, 38, 6
2019/11/15, 18, 10
2019/11/16, 25, 11
2019/11/17, 30, 11
2019/11/18, 34, 17
2019/11/19, 51, 14
2019/11/20, 38, 22
2019/11/21, 59, 25
2019/11/22, 65, 14
2019/11/23, 37, 6
2019/11/24, 18, 12
2019/11/25, 37, 18
2019/11/26, 49, 13
2019/11/27, 37, 10
2019/11/28, 23, 13
2019/11/29, 36, 25
2019/11/30, 61, 10
2019/12/1, 20, 7
2019/12/2, 14, 10
2019/12/3, 28, 16
2019/12/4, 48, 19
2019/12/5, 48, 23
2019/12/6, 58, 21
2019/12/7, 59, 13
2019/12/8, 38, 16
2019/12/9, 41, 11
2019/12/10, 33, 7
2019/12/11, 16, 8
2019/12/12, 21, 5
2019/12/13, 13, 8
2019/12/14, 25, 16
2019/12/15, 54, 12
2019/12/16, 37, 8
2019/12/17, 21, 8
2019/12/18, 23, 8
2019/12/19, 21, 9
2019/12/20, 27, 12
2019/12/21, 34, 8
2019/12/22, 20, 3
2019/12/23, 4, 6
2019/12/24, 11, 9
2019/12/25, 24, 15
