date, pm25, o3
2020/1/2, 21, 14
2020/1/3, 53, 21
2020/1/4, 43, 25
2020/1/5, 19, 22
2020/1/6, 16, 22
2020/1/7, 27, 22
2020/1/8, 21, 24
2020/1/9, 24, 25
2020/1/10, 35, 23
2020/1/11, 20, 22
2020/1/12, 21, 17
2020/1/13, 35, 17
2020/1/14, 45, 11
2020/1/15, 33, 8
2020/1/16, 43, 
2019/10/1, 42, 29
2019/10/2, 42, 19
2019/10/3, 20, 19
2019/10/4, 16, 28
2019/10/5, 25, 25
2019/10/6, 25, 25
2019/10/7, 22, 29
2019/10/10, 33, 27
2019/10/11, 28, 27
2019/10/12, 11, 30
2019/10/13, 13, 24
2019/10/14, 21, 33
2019/10/15, 28, 19
2019/10/16, 17, 17
2019/10/17, 19, 25
2019/10/18, 19, 33
2019/10/19, 29, 33
2019/10/20, 49, 26
2019/10/21, 29, 22
2019/10/22, 13, 27
2019/10/23, 15, 24
2019/10/24, 24, 19
2019/10/25, 24, 17
2019/10/26, 37, 25
2019/10/27, 26, 26
2019/10/28, 40, 14
2019/10/29, 20, 12
2019/10/30, 21, 17
2019/10/31, 18, 21
2019/11/1, 30, 20
2019/11/2, 25, 24
2019/11/3, 20, 23
2019/11/4, 31, 23
2019/11/5, 31, 20
2019/11/6, 35, 23
2019/11/7, 24, 20
2019/11/8, 27, 22
2019/11/9, 38, 20
2019/11/10, 45, 20
2019/11/11, 37, 21
2019/11/12, 19, 18
2019/11/13, 41, 18
2019/11/14, 44, 20
2019/11/15, 53, 23
2019/11/16, 51, 18
2019/11/17, 40, 4
2019/11/18, 68, 
2019/12/1, 16, 23
2019/12/2, 21, 19
2019/12/3, 21, 21
2019/12/4, 24, 19
2019/12/5, 31, 23
2019/12/6, 31, 18
2019/12/7, 29, 23
2019/12/8, 51, 19
2019/12/9, 44, 22
2019/12/10, 16, 16
2019/12/11, 45, 14
2019/12/12, 46, 13
2019/12/13, 41, 14
2019/12/14, 59, 17
2019/12/15, 52, 18
2019/12/16, 53, 21
2019/12/17, 54, 23
2019/12/18, 45, 22
2019/12/19, 53, 11
2019/12/20, 70, 19
2019/12/21, 64, 23
2019/12/22, 62, 23
2019/12/23, 51, 20
2019/12/24, 53, 25
2019/12/25, 45, 20
2019/12/26, 34, 14
2019/12/27, 51, 11
2019/12/28, 50, 
2019/7/1, 27, 42
2019/7/2, 44, 46
2019/7/3, 33, 45
2019/7/4, 36, 33
2019/7/5, 45, 36
2019/7/6, 34, 33
2019/7/7, 65, 39
2019/7/8, 54, 64
2019/7/9, 46, 45
2019/7/10, 45, 40
2019/7/11, 23, 38
2019/7/12, 29, 48
2019/7/13, 40, 46
2019/7/14, 39, 31
2019/7/15, 42, 24
2019/7/16, 35, 42
2019/7/17, 39, 38
2019/7/18, 35, 29
2019/7/19, 47, 31
2019/7/20, 48, 32
2019/7/21, 38, 25
2019/7/22, 22, 34
2019/7/23, 26, 32
2019/7/24, 30, 41
2019/7/25, 31, 52
2019/7/26, 41, 44
2019/7/27, 49, 36
2019/7/28, 53, 32
2019/7/29, 45, 36
2019/7/30, 30, 36
2019/7/31, 25, 40
2019/8/1, 36, 49
2019/8/2, 34, 50
2019/8/3, 40, 48
2019/8/4, 51, 46
2019/8/5, 44, 47
2019/8/6, 38, 39
2019/8/7, 30, 35
2019/8/8, 38, 39
2019/8/9, 23, 31
2019/8/10, 25, 46
2019/8/11, 33, 36
2019/8/12, 47, 39
