date, pm25, pm10
2018/10/10, 85, 28
2018/10/11, 83, 18
2018/10/12, 63, 11
2018/10/13, 46, 16
2018/10/14, 56, 28
2018/10/15, 85, 32
2018/10/16, 95, 40
2018/10/17, 116, 35
2018/10/18, 103, 32
2018/10/19, 91, 37
2018/10/20, 97, 35
2018/10/21, 94, 33
2018/10/22, 89, 31
2018/10/23, 85, 33
2018/10/24, 89, 32
2018/10/25, 87, 31
2018/10/26, 84, 29
2018/10/27, 80, 31
2018/10/28, 83, 28
2018/10/29, 79, 29
2018/10/30, 77, 33
2018/10/31, 85, 31
2018/11/1, 84, 29
2018/11/2, 82, 27
2018/11/3, 77, 36
2018/11/4, 95, 32
2018/11/5, 89, 32
2018/11/6, 88, 38
2018/11/7, 102, 42
2018/11/8, 112, 37
2018/11/9, 103, 37
2018/11/10, 100, 39
2018/11/11, 101, 48
2018/11/12, 125, 37
2018/11/13, 105, 37
2018/11/14, 102, 42
2018/11/15, 114, 51
2018/11/16, 136, 50
2018/11/17, 136, 52
2018/11/18, 138, 56
2018/11/19, 150, 56
2018/11/20, 148, 61
2018/11/21, 157, 67
2018/11/22, 163, 60
2018/11/23, 147, 49
2018/11/24, 130, 49
2018/11/25, 123, 45
2018/11/26, 114, 42
2018/11/27, 109, 46
2018/11/28, 122, 45
2018/11/29, 120, 39
2018/11/30, 108, 37
2018/12/1, 101, 46
2018/12/2, 121, 48
2018/12/3, 129, 48
2018/12/4, 129, 50
2018/12/5, 129, 45
2018/12/6, 119, 45
2018/12/7, 120, 49
2018/12/8, 129, 49
2018/12/9, 131, 44
2018/12/10, 116, 39
2018/12/11, 101, 42
2018/12/12, 105, 40
2018/12/13, 102, 39
2018/12/14, 100, 40
2018/12/15, 100, 43
2018/12/16, 106, 49
2018/12/17, 123, 57
2018/12/18, 141, 69
2018/12/19, 163, 65
2018/12/20, 161, 62
2018/12/21, 158, 63
2018/12/22, 157, 57
2018/12/23, 142, 50
2018/12/24, 135, 
2018/8/20, 39, 8
2018/8/21, 30, 6
2018/8/22, 21, 7
2018/8/23, 27, 7
2018/8/24, 26, 8
2018/8/25, 28, 12
2018/8/26, 41, 6
2018/8/27, 22, 6
2018/8/28, 23, 6
2018/8/29, 20, 8
2018/8/30, 30, 6
2018/8/31, 25, 10
2018/9/1, 35, 8
2018/9/2, 32, 6
2018/9/3, 21, 9
2018/9/4, 35, 14
2018/9/5, 50, 13
2018/9/6, 48, 7
2018/9/7, 23, 11
2018/9/8, 38, 10
2018/9/9, 39, 6
2018/9/10, 26, 8
2018/9/11, 31, 8
2018/9/12, 29, 6
2018/9/13, 26, 10
2018/9/14, 37, 11
2018/9/15, 40, 10
2018/9/16, 39, 13
2018/9/17, 45, 12
2018/9/18, 46, 16
2018/9/19, 54, 15
2018/9/20, 52, 10
2018/9/21, 38, 11
2018/9/22, 37, 13
2018/9/23, 43, 13
2018/9/24, 48, 17
2018/9/25, 58, 20
2018/9/26, 63, 17
2018/9/27, 58, 17
2018/9/28, 59, 19
2018/9/29, 62, 22
2018/9/30, 70, 24
2020/1/5, , 44
2019/10/23, , 19
2019/10/30, , 21
2019/11/3, , 16
2019/7/4, , 11
2019/6/15, , 20
2018/8/19, , 11
