date, pm25
2020/1/2, 34
2020/1/3, 23
2020/1/4, 33
2020/1/5, 38
2020/1/6, 17
2020/1/7, 19
2020/1/8, 29
2020/1/9, 31
2020/1/10, 36
2020/1/11, 22
2020/1/12, 28
2020/1/13, 35
2020/1/14, 33
2020/1/15, 27
2020/1/16, 17
2019/10/1, 27
2019/10/2, 35
2019/10/3, 43
2019/10/4, 64
2019/10/5, 64
2019/10/6, 31
2019/10/7, 30
2019/10/8, 34
2019/10/9, 35
2019/10/10, 21
2019/10/11, 23
2019/10/12, 18
2019/10/13, 42
2019/10/14, 38
2019/10/15, 29
2019/10/16, 23
2019/10/17, 31
2019/10/18, 34
2019/10/19, 54
2019/10/20, 20
2019/10/21, 22
2019/10/22, 22
2019/10/23, 19
2019/10/24, 24
2019/10/25, 25
2019/10/26, 14
2019/10/27, 20
2019/10/28, 45
2019/10/29, 42
2019/10/30, 33
2019/10/31, 16
2019/11/1, 25
2019/11/2, 35
2019/11/3, 36
2019/11/4, 34
2019/11/5, 29
2019/11/6, 50
2019/11/7, 53
2019/11/8, 23
2019/11/9, 40
2019/11/10, 42
2019/11/11, 43
2019/11/12, 18
2019/11/13, 40
2019/11/14, 49
2019/11/15, 40
2019/11/16, 51
2019/11/17, 68
2019/11/18, 58
2019/11/19, 58
2019/11/20, 66
2019/11/21, 37
2019/11/22, 36
2019/11/23, 32
2019/11/24, 38
2019/11/25, 34
2019/11/26, 45
2019/11/27, 35
2019/11/28, 36
2019/11/29, 36
2019/11/30, 32
2019/12/1, 18
2019/12/2, 20
2019/12/3, 49
2019/12/4, 44
2019/12/5, 46
2019/12/6, 38
2019/12/7, 60
2019/12/8, 54
2019/12/9, 46
2019/12/10, 15
2019/12/11, 15
2019/12/12, 27
2019/12/13, 33
2019/12/14, 39
2019/12/15, 33
2019/12/16, 33
2019/12/17, 24
2019/12/18, 27
2019/12/19, 36
2019/12/20, 44
2019/12/21, 37
2019/12/22, 36
2019/12/23, 30
2019/12/24, 43
2019/12/25, 55
2019/12/26, 29
2019/12/27, 35
2019/12/28, 18
2019/7/1, 42
2019/7/2, 29
2019/7/3, 35
2019/7/4, 50
2019/7/5, 51
2019/7/6, 53
2019/7/7, 48
2019/7/8, 31
2019/7/9, 36
2019/7/10, 45
2019/7/11, 52
2019/7/12, 42
2019/7/13, 20
2019/7/14, 33
2019/7/15, 43
2019/7/16, 32
2019/7/17, 44
2019/7/18, 31
2019/7/19, 29
