date, pm25, pm10
2018/11/13, 72, 25
2018/11/14, 69, 35
2018/11/15, 89, 26
2018/11/16, 60, 23
2018/11/17, 49, 33
2018/11/18, 88, 34
2018/11/19, 76, 36
2018/11/20, 69, 29
2018/11/21, 65, 15
2018/11/22, 45, 5
2018/11/23, 15, 9
2018/11/24, 26, 12
2018/11/25, 45, 14
2018/11/26, 41, 7
2018/11/27, 23, 13
2018/11/28, 34, 19
2018/11/29, 45, 13
2018/11/30, 43, 12
2018/12/1, 48, 14
2018/12/2, 56, 17
2018/12/3, 45, 13
2018/12/4, 57, 17
2018/12/5, 60, 21
2018/12/6, 55, 20
2018/12/7, 50, 22
2018/12/8, 51, 21
2018/12/9, 47, 10
2018/12/10, 44, 6
2018/12/11, 22, 7
2018/12/12, 13, 12
2018/12/13, 10, 22
2018/12/14, 23, 21
2018/12/15, 21, 8
2018/12/16, 18, 13
2018/12/19, 28, 15
2018/12/20, 19, 14
2018/12/21, 25, 21
2018/12/22, 31, 8
2018/12/23, 18, 9
2018/12/24, 31, 6
2018/12/25, 26, 9
2018/12/26, 30, 8
2018/12/27, 32, 5
2018/12/28, 21, 4
2018/12/29, 10, 9
2018/12/30, 20, 
2018/7/1, 11, 18
2018/7/2, 14, 14
2018/7/3, 12, 13
2018/7/4, 21, 27
2018/7/5, 19, 31
2018/7/6, 37, 17
2018/7/7, 19, 17
2018/7/8, 21, 27
2018/7/9, 23, 32
2018/7/10, 22, 16
2018/7/11, 24, 19
2018/7/12, 21, 34
2018/7/13, 26, 18
2018/7/14, 22, 18
2018/7/15, 24, 28
2018/7/16, 28, 35
2018/7/17, 34, 39
2018/7/18, 46, 33
2018/7/19, 31, 50
2018/7/20, 60, 28
2018/7/21, 39, 19
2018/7/22, 24, 24
2018/7/23, 28, 36
2018/7/24, 35, 39
2018/7/25, 44, 37
2018/7/26, 53, 34
2018/7/27, 56, 26
2018/7/28, 47, 25
2018/7/29, 49, 32
2018/7/30, 53, 40
2018/7/31, 59, 47
2018/8/1, 48, 36
2018/8/2, 32, 41
2018/8/3, 49, 34
2018/8/4, 61, 28
2018/8/5, 53, 35
2018/8/6, 57, 53
2018/8/7, 80, 53
2018/8/8, 98, 54
2018/8/9, 98, 59
2018/8/10, 108, 58
2018/8/11, 63, 30
2018/8/12, 55, 68
2018/8/13, 135, 70
2018/8/14, 152, 77
2018/8/15, 143, 70
2018/8/16, 134, 60
2018/8/17, 94, 42
2018/8/18, 70, 140
2018/8/19, 216, 121
2018/8/20, 208, 59
2018/8/21, 132, 62
2018/8/22, 122, 76
2018/8/23, 142, 62
2018/8/24, 88, 42
2018/8/25, 74, 35
2018/8/26, 76, 14
2018/8/27, 33, 17
2018/8/28, 28, 31
2018/8/29, 34, 46
2018/8/30, 65, 29
2018/8/31, 26, 23
2018/9/1, 27, 25
2018/9/2, 36, 20
2018/9/3, 41, 46
2018/9/4, 74, 42
2018/9/5, 64, 52
2018/9/6, 59, 46
2018/9/7, 56, 35
2018/9/8, 36, 18
2018/9/9, 22, 34
2018/9/10, 16, 17
2018/9/11, 14, 18
2018/9/12, 16, 22
2018/9/13, 17, 24
2018/9/14, 28, 20
2018/9/15, 36, 27
2018/9/16, 20, 17
2018/9/17, 15, 20
2018/9/18, 21, 28
2018/9/19, 28, 29
2018/9/20, 18, 34
2018/9/21, 21, 37
2018/9/22, 15, 15
2018/9/23, 13, 19
2018/9/24, 16, 28
2018/9/25, 22, 36
2018/9/26, 25, 29
2018/9/27, 24, 20
2018/9/28, 15, 19
2018/9/29, 19, 14
2018/9/30, 20, 32
2018/4/1, 28, 
2018/4/2, 14, 
2018/4/3, 16, 
2018/4/4, 24, 
2018/4/5, 18, 
2018/4/6, 18, 
2018/4/7, 18, 
2018/4/8, 9, 
2018/4/9, 13, 
2018/4/10, 16, 
2018/4/11, 19, 
2018/4/12, 11, 
2018/4/13, 13, 
2018/4/14, 21, 
2018/4/15, 18, 
2018/4/16, 12, 
2018/4/17, 12, 
2018/4/18, 17, 
2018/4/19, 24, 
2018/4/20, 26, 
2018/4/21, 14, 
2018/4/22, 21, 
2018/4/23, 29, 
2018/4/24, 34, 
2018/4/25, 40, 
2018/4/26, 41, 
2018/4/27, 48, 
2018/4/28, 20, 
2018/4/29, 18, 
2018/4/30, 20, 
2018/5/1, 23, 
2018/5/2, 23, 
2018/5/3, 27, 
2018/5/4, 27, 
2018/5/5, 30, 
2018/5/6, 31, 
2018/5/7, 20, 
2018/5/8, 31, 
2018/5/9, 21, 
2018/5/10, 11, 
2018/5/11, 20, 
2018/5/12, 28, 
2018/5/13, 35, 27
2018/5/14, 37, 29
2018/5/15, 40, 26
2018/5/16, 26, 13
2018/5/17, 31, 9
2018/5/18, 17, 9
2018/5/19, 22, 12
2018/5/20, 23, 18
2018/5/21, 21, 19
2018/5/22, 24, 19
2018/5/23, 21, 21
2018/5/24, 27, 17
2018/5/25, 32, 26
2018/5/26, 23, 16
2018/5/27, 20, 16
2018/5/28, 19, 22
2018/5/29, 15, 19
2018/5/30, 17, 29
2018/5/31, 23, 18
2018/6/1, 17, 14
2018/6/2, 25, 17
2018/6/3, 24, 21
2018/6/4, 12, 19
2018/6/5, 18, 24
2018/6/11, 9, 19
2018/6/12, 11, 30
2018/6/13, 20, 15
2018/6/14, 12, 16
2018/6/15, 12, 10
2018/6/16, 18, 9
2018/6/17, 14, 17
2018/6/18, 19, 12
2018/6/19, 15, 15
2018/6/20, 20, 29
2018/6/21, 23, 21
2018/6/22, 25, 15
2018/6/23, 22, 13
2018/6/24, 53, 30
2018/6/25, 14, 17
2018/6/26, 15, 22
2018/6/27, 16, 23
2018/6/28, 19, 17
2018/6/29, 16, 14
2018/6/30, 14, 16
2018/1/1, 47, 
2018/1/2, 12, 
2018/1/3, 11, 
2018/1/4, 17, 
2018/1/5, 23, 
