date, pm25, pm10, o3, no2, so2
2020/1/2, 25, 11, 21, 11, 4
2020/1/3, 32, 9, 23, 10, 4
2020/1/4, 29, 5, 23, 8, 4
2020/1/5, 18, 10, 26, 9, 8
2020/1/6, 29, 12, 19, 12, 7
2020/1/7, 33, 17, 23, 14, 6
2020/1/8, 41, 10, 22, 12, 3
2020/1/9, 28, 11, 21, 16, 2
2020/1/10, 30, 6, 27, 4, 
2020/1/11, 15, 5, 25, 10, 2
2020/1/12, 16, 10, 24, 12, 
2020/1/13, 24, 12, 27, 9, 1
2020/1/14, 28, 12, 24, 10, 1
2020/1/15, 28, 12, 17, 8, 1
2020/1/16, 28, , , , 
2019/10/3, 48, 11, 18, 11, 4
2019/10/4, 31, 9, 17, 8, 4
2019/10/5, 26, , , , 
2019/10/7, 26, 14, 20, 8, 6
2019/10/8, 37, 11, 19, 9, 6
2019/10/9, 28, 9, 16, 7, 6
2019/10/10, 22, 8, 21, 9, 6
2019/10/11, 21, 10, 15, 11, 6
2019/10/12, 27, 6, 20, 9, 6
2019/10/13, 20, 7, 19, 12, 4
2019/10/14, 20, 11, 18, 13, 2
2019/10/15, 33, 12, 15, 15, 2
2019/10/16, 33, 15, 13, 18, 2
2019/10/17, 38, 8, 22, 9, 3
2019/10/18, 21, 10, 19, 11, 4
2019/10/19, 31, 7, 18, 8, 2
2019/10/20, 20, 9, 18, 11, 1
2019/10/21, 26, 19, 14, 18, 2
2019/10/22, 51, 25, 7, 20, 3
2019/10/23, 67, 21, 3, 18, 2
2019/10/24, 61, 12, 18, 13, 2
2019/10/25, 30, 6, 12, 14, 2
2019/10/26, 21, 10, 20, 10, 1
2019/10/27, 28, 14, 16, 16, 1
2019/10/28, 38, 10, 21, 10, 1
2019/10/29, 28, 13, 20, 12, 1
2019/10/30, 38, 24, 14, 13, 1
2019/10/31, 69, 17, 8, 16, 
2019/11/1, 51, 11, 20, 11, 
2019/11/2, 33, 23, 12, 15, 1
2019/11/3, 70, 16, 11, 15, 1
2019/11/4, 49, 15, 12, 11, 1
2019/11/5, 45, 35, 7, 22, 1
2019/11/6, 88, 14, 9, 19, 
2019/11/7, 45, 8, 18, 15, 1
2019/11/8, 26, 15, 12, 17, 1
2019/11/9, 47, 11, 20, 11, 1
2019/11/10, 29, 11, 18, 12, 1
2019/11/11, 36, 7, 20, 11, 3
2019/11/12, 23, 14, 7, 18, 1
2019/11/13, 39, 6, 17, 8, 2
2019/11/14, 19, 10, 19, 10, 3
2019/11/15, 32, 18, 14, 14, 2
2019/11/16, 55, 14, 14, 12, 2
2019/11/17, 46, 13, 14, 20, 1
2019/11/18, 36, 28, 2, 24, 2
2019/11/19, 76, 16, 11, 19, 
2019/11/20, 52, 25, 11, 13, 
2019/11/21, 72, 18, 12, 15, 
2019/11/22, 54, 19, 10, 13, 
2019/11/23, 59, 31, 3, 12, 
2019/11/24, 84, 13, 12, 14, 
2019/11/25, 45, 14, 13, 16, 
2019/11/26, 40, 12, 13, 16, 
2019/11/27, 41, 7, 17, 13, 1
2019/11/28, 21, 16, 13, 25, 1
2019/11/29, 44, 23, 3, 25, 1
2019/11/30, 71, 14, 11, 21, 
2019/12/1, 50, 20, 5, 26, 
2019/12/2, 61, 18, 9, 21, 
2019/12/3, 55, 23, 6, 24, 1
2019/12/4, 68, 16, 15, 18, 3
2019/12/5, 50, 8, 19, 11, 2
2019/12/6, 26, 8, 20, 9, 
2019/12/7, 24, 9, 28, 5, 3
2019/12/8, 24, 11, 23, 15, 3
2019/12/9, 30, 12, 22, 12, 1
2019/12/10, 33, 13, 19, 17, 1
2019/12/11, 36, 10, 10, 21, 1
2019/12/12, 30, 11, 20, 11, 1
2019/12/13, 34, 11, 24, 9, 1
2019/12/14, 29, 7, 28, 9, 
2019/12/15, 19, 13, 20, 21, 
2019/12/16, 33, 29, , 28, 2
2019/12/17, 80, 16, 9, 20, 1
2019/12/18, 53, 12, 16, 13, 1
2019/12/19, 36, 14, 17, 19, 2
2019/12/20, 43, 12, 14, 18, 2
2019/12/21, 39, 11, 16, 13, 2
2019/12/22, 38, 12, 15, 15, 2
2019/12/23, 35, 10, 18, 13, 2
2019/12/24, 32, 14, 20, 11, 2
2019/12/25, 43, 13, 15, 12, 2
2019/12/26, 45, 21, 7, 15, 1
2019/12/27, 66, 17, 13, 12, 2
2019/12/28, 55, , , , 
2019/7/1, 20, 11, 20, 11, 1
2019/7/2, 25, 12, 30, 9, 1
2019/7/3, 27, 16, 31, 11, 1
2019/7/4, 37, 13, 24, 7, 2
2019/7/5, 31, 9, 15, 8, 2
2019/7/6, 26, 8, 29, 5, 1
2019/7/7, 21, 10, 26, 6, 1
2019/7/8, 23, 14, 21, 9, 2
2019/7/9, 36, 10, 19, 7, 2
2019/7/10, 23, 8, 19, 5, 2
2019/7/11, 14, 10, 20, 8, 2
2019/7/12, 27, 10, 16, 9, 2
2019/7/13, 28, 8, 21, 4, 1
2019/7/14, 20, 13, 25, 9, 2
2019/7/15, 36, 26, 32, 14, 3
2019/7/16, 63, 22, 36, 11, 3
2019/7/17, 49, 10, 21, 7, 3
2019/7/18, 26, 11, 13, 10, 3
2019/7/19, 26, 13, 20, 6, 3
2019/7/20, 29, 7, 22, 5, 2
2019/7/21, 17, 9, 18, 5, 2
2019/7/22, 18, 16, 41, 10, 3
2019/7/23, 33, 18, 44, 10, 2
2019/7/24, 45, 27, 54, 16, 2
2019/7/25, 45, 17, 23, 11, 2
2019/7/26, 39, 10, 13, 11, 2
2019/7/27, 29, 5, 14, 6, 2
2019/7/28, 12, 10, 29, 7, 2
2019/7/29, 22, 13, 23, 9, 2
2019/7/30, 27, 12, 22, 5, 1
2019/7/31, 29, 14, 24, 12, 1
2019/8/1, 35, 12, 28, 10, 1
2019/8/2, 34, 14, 28, 11, 1
2019/8/3, 35, 19, 33, 10, 2
2019/8/4, 45, 13, 22, 7, 2
2019/8/5, 29, 12, 23, 5, 2
2019/8/6, 26, 12, 24, 6, 2
2019/8/7, 25, 14, 27, 9, 2
2019/8/8, 29, 13, 21, 6, 3
2019/8/9, 33, 10, 26, 3, 3
2019/8/10, 22, 8, 22, 3, 2
2019/8/11, 21, 11, 21, 8, 1
2019/8/12, 24, 12, 24, 10, 1
2019/8/13, 31, 13, 10, 14, 2
2019/8/14, 32, 11, 26, 7, 2
2019/8/15, 24, 9, 12, 9, 2
2019/8/16, 20, 11, 28, 4, 2
2019/8/17, 26, 10, 25, 3, 2
2019/8/18, 25, 14, 24, 6, 2
2019/8/19, 31, 14, 26, 9, 2
2019/8/20, 33, 12, 21, 8, 1
2019/8/21, 24, 14, 21, 6, 1
2019/8/22, 29, 15, 23, 11, 2
2019/8/23, 32, 25, 44, 17, 2
2019/8/24, 50, 32, 51, 15, 3
2019/8/25, 65, 29, 54, 11, 3
2019/8/26, 67, 30, 42, 12, 4
2019/8/27, 67, 12, 20, 8, 3
2019/8/28, 30, 13, 22, 7, 1
2019/8/29, 34, 14, 19, 5, 1
2019/8/30, 33, , , , 
2019/9/1, 21, 8, 23, 7, 1
2019/9/2, 21, 8, 22, 5, 1
2019/9/3, 21, 8, 20, 6, 2
2019/9/4, 18, 4, 17, 7, 1
2019/9/5, 8, , , , 
2019/9/7, 14, 8, 26, 11, 
2019/9/8, 23, 10, 13, 13, 
2019/9/9, 30, 14, 17, 11, 2
2019/9/10, 41, 9, 17, 9, 2
2019/9/11, 24, 11, 16, 8, 2
2019/9/12, 28, 10, 18, 15, 2
2019/9/13, 26, 15, 27, 14, 2
2019/9/14, 40, 8, 18, 9, 2
2019/9/15, 27, 8, 15, 12, 2
2019/9/16, 26, 10, 18, 13, 2
2019/9/17, 26, 17, 14, 18, 2
2019/9/18, 42, 20, 16, 18, 1
2019/9/19, 51, 14, 19, 15, 1
2019/9/20, 39, 17, 31, 12, 1
2019/9/21, 41, 16, 16, 12, 1
2019/9/22, 46, 9, 17, 8, 1
2019/9/23, 22, 6, 14, 11, 1
2019/9/24, 18, 7, 11, 12, 1
2019/9/25, 20, 5, 11, 4, 1
2019/9/26, 13, , , , 
2019/4/1, 31, 18, 23, 17, 2
2019/4/2, 32, 18, 26, 15, 2
2019/4/3, 42, 19, 25, 12, 2
2019/4/4, 40, 20, 27, 13, 2
2019/4/5, 43, 21, 32, 10, 1
2019/4/6, 49, 41, 27, 7, 1
2019/4/7, 106, 50, 34, 8, 1
2019/4/8, 109, 25, 37, 7, 1
2019/4/9, 47, 18, 31, 8, 1
2019/4/10, 23, 16, 32, 12, 1
2019/4/11, 24, 17, 31, 13, 1
2019/4/12, 34, 15, 33, 10, 
2019/4/13, 31, 17, 32, 9, 
2019/4/14, 37, 31, 30, 10, 1
2019/4/15, 73, 41, 25, 10, 2
2019/4/16, 81, 45, 31, 11, 1
2019/4/17, 92, 51, 30, 12, 1
2019/4/18, 123, 41, 41, 13, 2
2019/4/19, 86, 42, 45, 16, 2
2019/4/20, 95, 34, 54, 15, 2
2019/4/21, 79, 36, 55, 10, 3
2019/4/22, 86, 42, 40, 9, 4
2019/4/23, 87, 38, 30, 11, 4
2019/4/24, 66, 13, 24, 12, 3
2019/4/25, 23, 13, 26, 9, 2
2019/4/26, 16, 8, 29, 4, 2
2019/4/27, 10, 16, 29, 8, 1
2019/4/28, 25, 16, 25, 10, 1
2019/4/29, 32, 28, 28, 14, 1
2019/4/30, 67, 30, 25, 15, 
2019/5/1, 72, 13, 26, 10, 1
2019/5/2, 26, 15, 27, 11, 1
2019/5/3, 27, 14, 25, 10, 1
2019/5/4, 21, 17, 29, 10, 
2019/5/5, 30, 12, 31, 6, 
2019/5/6, 20, 17, 25, 11, 1
2019/5/7, 38, 19, 21, 15, 3
2019/5/8, 48, 15, 26, 10, 2
2019/5/9, 26, 17, 24, 13, 2
2019/5/10, 30, 16, 26, 13, 1
2019/5/11, 35, 19, 35, 12, 1
2019/5/12, 46, 16, 32, 11, 
2019/5/13, 33, 21, 27, 14, 
2019/5/14, 40, , 31, 9, 1
2019/5/16, 24, 14, 32, 7, 2
2019/5/17, 35, 17, 27, 11, 2
2019/5/18, 57, 20, 25, 14, 3
2019/5/19, 63, 12, 26, 13, 2
2019/5/20, 36, 11, 31, 10, 1
2019/5/21, 28, 12, 31, 12, 2
2019/5/22, 27, 16, 38, 11, 2
