date, pm25, pm10, o3, no2, so2
2020/1/1, 18, 16, 18, 16, 2
2020/1/2, 43, 16, 2, 21, 1
2020/1/3, 54, 7, 16, 10, 
2020/1/4, 33, 4, 27, 3, 
2020/1/5, 15, 5, 17, 9, 
2020/1/6, 20, , , , 
2020/1/11, 29, 6, 27, 3, 
2020/1/12, 23, 14, 15, 11, 3
2020/1/13, 22, 17, 1, 15, 1
2020/1/14, 53, 10, 20, 14, 
2020/1/15, 42, 13, 2, 20, 
2020/1/16, 65, , , , 
2019/10/1, 32, 26, 42, 6, 1
2019/10/2, 48, 2, 9, 4, 
2019/10/3, 13, 6, 23, 4, 
2019/10/4, 20, 7, 27, 1, 
2019/10/5, 18, 14, 22, 3, 
2019/10/6, 14, 11, 21, 3, 1
2019/10/7, 11, 8, 27, 5, 2
2019/10/8, 16, 8, 18, 1, 
2019/10/9, 16, 7, 28, 10, 2
2019/10/10, 18, 9, 32, 7, 2
2019/10/11, 15, 14, 20, 8, 1
2019/10/12, 30, 9, 27, 5, 1
2019/10/13, 23, 16, 36, 8, 1
2019/10/14, 35, 14, 24, 8, 2
2019/10/15, 27, 8, 32, 7, 1
2019/10/16, 23, 8, 18, , 1
2019/10/17, 11, 7, 24, 7, 2
2019/10/18, 17, 11, 26, 10, 3
2019/10/19, 29, 14, 12, 5, 4
2019/10/20, 48, 10, 32, 7, 3
2019/10/21, 26, 14, 19, 8, 1
2019/10/22, 19, 12, 29, 9, 1
2019/10/23, 20, 12, 25, 12, 1
2019/10/24, 35, 19, 25, 12, 1
2019/10/25, 37, 17, 27, 7, 1
2019/10/26, 48, 5, 28, , 1
2019/10/27, 16, 8, 26, 11, 1
2019/10/28, 13, 7, 14, 7, 
2019/10/29, 10, 7, 15, 6, 1
2019/10/30, 26, 7, 21, 2, 
2019/10/31, 19, 7, 23, 5, 
2019/11/1, 10, 10, 24, 9, 1
2019/11/2, 28, 11, 24, 10, 1
2019/11/3, 38, 12, 23, 8, 1
2019/11/4, 32, 16, 21, 11, 1
2019/11/5, 32, 12, 27, 13, 1
2019/11/6, 26, 16, 18, 12, 1
2019/11/7, 43, 5, 22, 4, 3
2019/11/8, 14, 6, 20, 13, 1
2019/11/9, 23, 18, 16, 10, 1
2019/11/10, 52, 26, 22, 14, 2
2019/11/11, 70, 8, 25, 6, 1
2019/11/12, 24, 6, 27, 10, 1
2019/11/13, 18, 10, 20, 19, 1
2019/11/14, 31, 18, 23, 16, 2
2019/11/15, 59, 6, 29, 2, 2
2019/11/16, 17, 8, 25, 1, 
2019/11/17, 15, 7, 21, 8, 2
2019/11/18, 16, 13, 19, 13, 1
2019/11/19, 34, 10, 26, 8, 3
2019/11/20, 27, 14, 24, 9, 3
2019/11/21, 40, 13, 21, 8, 1
2019/11/22, 30, , 21, 10, 1
2019/11/23, 22, , 20, 4, 1
2019/11/24, 29, 14, 18, 14, 1
2019/11/25, 49, 22, 4, 19, 2
2019/11/26, 75, 19, 23, 11, 2
2019/11/27, 55, 5, 22, 1, 2
2019/11/28, 13, 4, 24, 4, 3
2019/11/29, 16, 7, 23, 9, 2
2019/11/30, 23, 6, 20, 9, 1
2019/12/1, 29, 4, 25, 6, 1
2019/12/2, 14, 7, 30, 4, 1
2019/12/3, 20, 10, 14, 10, 1
2019/12/4, 36, 7, 27, 6, 1
2019/12/5, 25, 9, 19, 13, 1
2019/12/6, 23, 7, 25, 9, 1
2019/12/7, 22, 10, 22, 15, 1
2019/12/8, 44, 6, 19, 15, 1
2019/12/9, 37, 10, 20, 10, 1
2019/12/10, 30, 7, 23, 7, 
2019/12/11, 23, 11, 22, 13, 1
2019/12/12, 31, 15, 6, 19, 
2019/12/13, 41, , 17, 6, 1
2019/12/14, 20, , 23, 4, 
2019/12/15, 20, , 17, 11, 
2019/12/16, 24, 4, 18, 14, 1
2019/12/17, 19, 7, 28, 6, 1
2019/12/18, 22, 11, 28, 6, 1
2019/12/19, 13, 15, 25, 16, 2
2019/12/20, 35, 19, 16, 15, 1
2019/12/21, 58, 27, 13, 17, 1
2019/12/22, 87, 25, 18, 21, 2
2019/12/23, 78, 15, 40, 15, 2
2019/12/24, 56, 14, 24, 14, 
