date, pm10, o3, no2, so2, co
2019/9/2, 13, 39, 19, , 
2019/9/3, 16, 45, 22, , 
2019/9/4, 19, 29, 14, , 
2019/9/5, 15, 25, 23, , 
2019/9/6, 18, 27, 12, , 
2019/9/7, 13, 22, 13, , 
2019/9/8, 16, 19, 9, , 
2019/9/9, 13, 30, 22, , 
2019/9/10, 19, 36, 19, , 
2019/9/11, 19, 28, 15, , 
2019/9/12, 13, 22, 18, , 
2019/9/13, 17, 27, 19, , 
2019/9/14, 17, 37, 10, , 
2019/9/15, 15, 40, 20, , 
2019/9/16, 18, 28, 10, , 
2019/9/17, 11, 27, 20, , 
2019/9/18, 20, 28, 24, , 
2019/9/19, 22, 28, 27, , 
2019/9/20, 24, 28, 25, , 
2019/9/21, 23, 31, 18, , 
2019/9/22, 19, 19, 14, , 
2019/9/23, 15, 23, 18, , 
2019/9/24, 15, 22, 10, , 
2019/9/25, 11, 17, 11, , 
2019/9/26, 11, 19, 13, , 
2019/9/27, 12, 23, 6, , 
2019/9/28, 8, 30, 6, , 
2019/9/29, 7, 27, 5, , 
2019/9/30, 7, 19, 16, , 
2019/4/1, 33, 43, 25, , 
2019/4/2, 26, 43, 23, , 
2019/4/3, 22, 36, 14, , 
2019/4/4, 14, 24, 19, , 
2019/4/5, 19, 41, 18, , 
2019/4/6, 22, 44, 13, , 
2019/4/7, 11, 34, 19, , 
2019/4/8, 21, 29, 28, , 
2019/4/9, 37, 29, 21, , 
2019/4/10, 40, 39, 24, , 
2019/4/11, 30, 37, 25, , 
2019/4/12, 26, 40, 20, , 
2019/4/13, 27, 33, 9, , 
2019/4/14, 24, 46, 25, , 
2019/4/15, 25, 49, 32, , 
2019/4/16, 26, 52, 33, , 
2019/4/17, 28, 44, 28, , 
2019/4/18, 24, 47, 13, , 
2019/4/19, 14, 55, 24, , 
2019/4/20, 23, 56, 16, , 
2019/4/21, 21, 50, 15, , 
2019/4/22, 19, 42, 20, , 
2019/4/23, 27, 43, 20, , 
2019/4/24, 18, 45, 27, , 
2019/4/25, 17, 32, 10, , 
2019/4/26, 10, 31, 10, , 
2019/4/27, 8, 36, 7, , 
2019/4/28, 8, 27, 14, , 
2019/4/29, 14, 38, 17, , 
2019/4/30, 16, 44, 16, , 
2019/5/1, 21, 46, 17, , 
2019/5/2, 28, 35, 12, , 
2019/5/3, 14, 26, 13, , 
2019/5/4, 11, 31, 9, , 
2019/5/5, 8, 33, 17, , 
2019/5/6, 13, 38, 22, , 
2019/5/7, 18, 33, 28, , 
2019/5/8, 17, 32, 13, , 
2019/5/9, 5, 36, 8, , 
2019/5/10, 6, 31, 11, , 
2019/5/11, 9, 35, 6, , 
2019/5/12, 6, 37, 21, , 
2019/5/13, 17, 35, 23, , 
2019/5/14, 19, 30, 18, , 
2019/5/15, 15, 24, 22, , 
2019/5/16, 16, 33, 22, , 
2019/5/17, 14, 37, 23, , 
2019/5/18, 15, 43, 13, , 
2019/5/19, 18, 32, 15, , 
2019/5/20, 15, 28, 7, , 
2019/5/21, 6, 28, 9, , 
2019/5/22, 10, 44, 22, , 
2019/5/23, 18, 51, 25, , 
2019/5/24, 22, 49, 14, , 
2019/5/25, 20, 44, 7, , 
2019/5/26, 13, 36, 15, , 
2019/5/27, 14, 31, 9, , 
2019/5/28, 10, 28, 18, , 
2019/5/29, 13, 43, 9, , 
2019/5/30, 11, 26, 14, , 
2019/5/31, 12, 42, 15, , 
2019/6/1, 14, 47, 15, , 
2019/6/2, 17, 50, 22, , 
2019/6/3, 19, 50, 26, , 
2019/6/4, 19, 47, 34, , 
2019/6/5, 25, 35, 9, , 
2019/6/6, 13, 44, 21, , 
2019/6/7, 14, 38, 7, , 
2019/6/8, 7, 43, 12, , 
2019/6/9, 14, 34, 9, , 
2019/6/10, 16, 37, 14, , 
2019/6/11, 13, 26, 14, , 
2019/6/12, 16, 46, 19, , 
2019/6/13, 12, 55, 27, , 
2019/6/14, 23, 40, 9, , 
2019/6/15, 14, 33, 7, , 
2019/6/16, 13, 42, 22, , 
2019/6/17, 17, 49, 27, , 
2019/6/18, 23, 53, 21, , 
2019/6/19, 21, 35, 8, , 
2019/6/20, 14, 35, 15, , 
2019/6/21, 13, 33, 17, , 
2019/6/22, 18, 39, 9, , 
2019/6/23, 13, 47, 25, , 
2019/6/24, 22, 51, 28, , 
2019/6/25, 22, 59, 23, , 
2019/6/26, 31, 51, 20, , 
2019/6/27, 28, 47, 21, , 
2019/6/28, 19, 56, 22, , 
2019/6/29, 20, 67, 11, , 
2019/6/30, 18, 49, 15, , 
