date, pm25, pm10
2019/9/27, 11, 
2019/9/28, 9, 
2019/9/29, 10, 
2019/9/30, 15, 
2019/4/1, 14, 
2019/4/2, 17, 
2019/4/3, 8, 
2019/4/4, 10, 
2019/4/5, 8, 
2019/4/6, 8, 
2019/4/7, 6, 
2019/4/8, 6, 
2019/4/9, 7, 
2019/4/10, 12, 
2019/4/11, 6, 
2019/4/12, 11, 
2019/4/13, 9, 
2019/4/14, 9, 
2019/4/15, 13, 
2019/4/16, 10, 
2019/4/17, 8, 
2019/4/18, 15, 
2019/4/19, 12, 
2019/4/20, 7, 
2019/4/21, 11, 
2019/4/22, 12, 
2019/4/23, 8, 
2019/4/24, 12, 
2019/4/25, 18, 
2019/4/26, 19, 
2019/4/27, 16, 
2019/4/28, 8, 
2019/4/29, 9, 
2019/4/30, 27, 
2019/5/1, 28, 
2019/5/2, 15, 
2019/5/3, 15, 
2019/5/4, 24, 
2019/5/5, 31, 
2019/5/6, 13, 
2019/5/7, 27, 
2019/5/8, 20, 
2019/5/9, 32, 
2019/5/10, 23, 
2019/5/11, 23, 
2019/5/12, 19, 
2019/5/13, 16, 
2019/5/14, 13, 
2019/5/15, 12, 
2019/5/16, 13, 
2019/5/17, 5, 
2019/5/18, 8, 
2019/5/19, 6, 
2019/5/20, 9, 
2019/5/21, 8, 
2019/5/22, 9, 
2019/5/23, 11, 
2019/5/24, 12, 
2019/5/25, 8, 
2019/5/26, 11, 
2019/5/27, 10, 
2019/5/28, 17, 
2019/5/29, 31, 
2019/5/30, 36, 
2019/5/31, 29, 
2019/6/1, 40, 
2019/6/2, 29, 
2019/6/3, 15, 
2019/6/4, 23, 
2019/6/5, 36, 
2019/6/6, 10, 
2019/6/7, 9, 
2019/6/8, 13, 
2019/6/9, 10, 
2019/6/10, 13, 
2019/6/11, 15, 
2019/6/12, 20, 
2019/6/13, 23, 
2019/6/14, 15, 
2019/6/15, 13, 
2019/6/16, 13, 
2019/6/17, 11, 
2019/6/18, 10, 
2019/6/19, 11, 
2019/6/20, 9, 
2019/6/21, 11, 
2019/6/22, 14, 
2019/6/23, 14, 
2019/6/24, 17, 
2019/6/25, 16, 
2019/6/26, 14, 
2019/6/27, 9, 
2019/6/28, 11, 
2019/6/29, 14, 
2019/6/30, 19, 
2019/1/1, 33, 
2019/1/2, 17, 
2019/1/3, 15, 
2019/1/4, 34, 
2019/1/5, 35, 
2019/1/6, 11, 
2019/1/7, 17, 
2019/1/8, 20, 
2019/1/9, 19, 
2019/1/10, 24, 
2019/1/11, 38, 
2019/1/12, 36, 
2019/1/13, 33, 
2019/1/14, 28, 
2019/1/15, 33, 
2019/1/16, 35, 
2019/1/17, 16, 
2019/1/18, 11, 
2019/1/19, 11, 
2019/1/20, 21, 
2019/1/21, 19, 
2019/1/22, 12, 
2019/1/23, 11, 
2019/1/24, 23, 
2019/1/25, 26, 
2019/1/26, 29, 
2019/1/27, 25, 
2019/1/28, 24, 
2019/1/29, 41, 
2019/1/30, 52, 
2019/1/31, 35, 
2019/2/1, 30, 
2019/2/2, 24, 
2019/2/3, 10, 
2019/2/4, 12, 
2019/2/5, 25, 
2019/2/6, 27, 
2019/2/7, 30, 
2019/2/8, 27, 
2019/2/9, 16, 
2019/2/10, 19, 
2019/2/11, 8, 
2019/2/12, 8, 
2019/2/13, 12, 
2019/2/14, 26, 
2019/2/15, 12, 
2019/2/16, 9, 
2019/2/17, 22, 
2019/2/18, 12, 
2019/2/19, 13, 
2019/2/20, 11, 
2019/2/21, 18, 
2019/2/22, 15, 
2019/2/23, 7, 
2019/2/24, 11, 
2019/2/25, 16, 
2019/2/26, 27, 
2019/2/27, 19, 
2019/2/28, 26, 
2019/3/1, 33, 
2019/3/2, 20, 
2019/3/3, 21, 
2019/3/4, 19, 
2019/3/5, 34, 
2019/3/6, 34, 
2019/3/7, 13, 
2019/3/8, 16, 
2019/3/9, 14, 
2019/3/10, 25, 
2019/3/11, 22, 
2019/3/12, 10, 
2019/3/13, 18, 
2019/3/14, 21, 
2019/3/15, 22, 
2019/3/16, 23, 
2019/3/17, 24, 
2019/3/18, 45, 
2019/3/19, 39, 
2019/3/20, 41, 
