date, pm25, pm10, o3, no2, so2, co
2020/1/2, 145, 47, 57, 4, 3, 
2020/1/3, 107, 52, 50, 8, 2, 
2020/1/4, 93, 125, 35, 6, 3, 
2020/1/5, 180, 52, 20, 3, 1, 
2020/1/6, 112, 32, 51, 5, 2, 
2020/1/7, 62, 49, 57, 3, , 
2020/1/8, 117, 55, 24, 2, , 
2020/1/9, 141, 8, 37, 4, 1, 
2020/1/10, 31, , 24, 3, 1, 
2020/1/11, 129, , 20, 2, , 
2020/1/12, 142, 55, 27, 2, 1, 
2020/1/13, 143, 23, 28, 5, 3, 
2020/1/14, 75, 15, 33, 7, 1, 
2019/10/1, 23, 13, 29, 15, 1, 1
2019/10/2, 21, 21, 34, 18, 2, 1
2019/10/3, 32, 28, 27, 7, 1, 1
2019/10/4, 35, 21, 21, 2, 1, 1
2019/10/5, 29, 9, 24, 4, 3, 2
2019/10/6, 21, 22, 28, 4, 1, 2
2019/10/7, 35, 20, 23, 2, 1, 1
2019/10/8, 31, 6, 21, 3, , 1
2019/10/9, 15, 10, 23, 6, , 1
2019/10/10, 16, 10, 22, 5, , 
2019/10/11, 14, 7, 21, 1, 1, 1
2019/10/12, 11, 7, 23, 5, , 
2019/10/13, 11, 10, 27, 10, 3, 1
2019/10/14, 18, 17, 37, 14, 2, 1
2019/10/15, 25, 23, 32, 11, 1, 1
2019/10/16, 32, 11, 27, 17, 1, 1
2019/10/17, 20, 11, 27, 4, 1, 1
2019/10/18, 18, 12, 24, 4, 1, 1
2019/10/19, 13, 15, 25, 2, , 
2019/10/20, 17, 13, 22, 14, 1, 1
2019/10/21, 20, 16, 39, 10, 2, 1
2019/10/22, 25, 18, 42, 7, 2, 2
2019/10/23, 33, 26, 43, 14, 1, 2
2019/10/24, 51, 39, 34, 14, 1, 51
2019/10/25, 54, 69, 28, 1, , 
2019/10/26, 54, 31, 26, 4, 1, 
2019/10/27, 24, 18, 24, 7, 1, 1
2019/10/28, 26, 20, 47, 7, 1, 2
