date, pm10
2020/1/2, 38
2020/1/3, 33
2020/1/6, 41
2020/1/7, 45
2020/1/8, 38
2020/1/9, 26
2020/1/10, 32
2020/1/11, 36
2020/1/12, 30
2020/1/16, 34
2019/10/1, 26
2019/10/2, 24
2019/10/3, 27
2019/10/4, 27
2019/10/5, 43
2019/10/6, 43
2019/10/7, 41
2019/10/8, 51
2019/10/9, 22
2019/10/10, 29
2019/10/13, 24
2019/10/14, 51
2019/10/15, 37
2019/10/16, 54
2019/10/17, 48
2019/10/18, 30
2019/10/19, 29
2019/10/20, 25
2019/12/23, 35
2019/12/24, 37
2019/12/25, 37
2019/12/26, 36
2019/12/27, 34
2019/12/28, 44
2019/12/29, 30
2019/9/26, 22
2019/9/27, 47
2019/9/28, 35
2018/8/3, 33
2018/8/4, 30
2018/8/5, 33
2018/8/6, 39
2018/8/7, 33
2018/8/8, 39
2018/8/9, 26
2018/8/10, 32
2018/8/11, 41
2018/8/12, 37
2018/8/13, 49
2018/8/14, 48
2018/8/15, 52
2018/8/16, 59
2018/8/17, 41
2018/8/18, 33
2018/8/19, 36
2018/8/20, 43
2018/8/21, 33
2018/8/22, 42
2018/8/23, 21
2018/8/24, 42
2018/8/25, 41
2018/8/26, 44
2018/8/27, 53
2018/8/28, 44
2018/8/29, 40
2018/8/30, 40
2018/8/31, 37
2018/9/1, 26
2018/9/2, 50
2018/9/3, 27
2018/9/4, 22
2018/9/6, 26
2018/9/7, 38
2018/9/8, 25
2018/9/9, 21
2018/9/10, 17
2018/9/11, 18
2018/9/12, 32
2018/9/13, 21
2018/9/14, 20
2018/9/15, 22
2018/9/16, 8
2018/9/17, 29
2018/9/18, 19
2018/9/19, 41
2018/9/20, 36
2018/9/21, 39
2018/9/22, 32
2018/9/23, 26
2018/9/24, 19
2018/9/25, 25
2018/9/26, 19
2018/9/27, 30
2018/9/28, 36
2018/9/29, 43
2018/9/30, 38
2017/10/1, 34
2017/10/2, 19
2017/10/3, 30
2017/10/4, 30
2017/10/5, 38
2017/10/6, 55
2017/10/7, 42
2017/10/8, 44
2017/10/9, 25
2017/10/10, 35
2017/10/11, 20
2017/10/12, 20
2017/10/13, 34
2017/10/20, 20
2017/8/4, 39
2017/8/5, 43
2017/8/6, 45
2017/8/7, 27
2017/8/8, 33
2017/8/9, 29
2017/8/10, 33
2017/8/11, 26
2017/8/12, 39
2017/8/13, 83
2017/8/14, 28
2017/8/15, 19
2017/8/16, 25
2017/8/17, 18
2017/8/18, 37
2017/8/19, 50
2017/8/22, 33
2017/8/23, 31
2017/8/24, 35
2017/8/25, 39
2017/8/26, 70
2017/8/27, 30
2017/8/28, 37
2017/8/29, 40
2017/8/30, 20
2017/8/31, 20
2017/9/4, 8
2017/9/5, 36
2017/9/12, 28
2017/9/13, 29
2017/9/14, 37
2017/9/15, 12
2017/9/16, 21
2017/9/17, 40
2017/9/18, 24
2017/9/19, 29
2017/9/20, 17
2017/9/21, 21
2017/9/22, 22
2017/9/23, 26
2017/9/25, 26
2017/9/26, 26
2017/9/27, 17
2017/9/28, 30
2017/9/29, 35
2017/9/30, 37
