date, pm25, o3
2020/1/2, 23, 
2020/1/3, 34, 
2020/1/4, 21, 
2020/1/5, 22, 
2020/1/6, 21, 
2020/1/7, 31, 
2020/1/8, 20, 
2020/1/9, 15, 
2020/1/10, 29, 
2020/1/11, 22, 
2020/1/12, 15, 
2020/1/13, 17, 
2020/1/14, 22, 
2020/1/15, 23, 
2019/10/1, 37, 
2019/10/2, 33, 
2019/10/3, 38, 
2019/10/4, 36, 
2019/10/5, 36, 
2019/10/6, 26, 
2019/10/7, 42, 
2019/10/8, 39, 
2019/10/9, 40, 
2019/10/10, 36, 
2019/10/11, 23, 
2019/10/12, 60, 
2019/10/13, 60, 
2019/10/14, 44, 
2019/10/15, 37, 
2019/10/16, 38, 
2019/10/17, 37, 
2019/10/18, 23, 
2019/10/19, 29, 
2019/10/20, 30, 
2019/10/21, 35, 
2019/10/22, 43, 
2019/10/23, 29, 
2019/10/24, 30, 
2019/10/25, 29, 
2019/10/26, 29, 
2019/10/27, 29, 
2019/10/28, 27, 
2019/10/29, 31, 
2019/10/30, 30, 
2019/10/31, 40, 
2019/11/1, 43, 
2019/11/2, 33, 
2019/11/3, 36, 
2019/11/4, 39, 
2019/11/5, 27, 
2019/11/6, 31, 
2019/11/7, 38, 
2019/11/8, 30, 
2019/11/9, 38, 
2019/11/10, 40, 
2019/11/11, 28, 
2019/11/12, 33, 
2019/11/13, 35, 
2019/11/14, 56, 
2019/11/15, 37, 
2019/11/16, 35, 
2019/11/17, 45, 
2019/11/18, 35, 
2019/11/19, 42, 
2019/11/20, 39, 
2019/11/21, 40, 
2019/11/22, 50, 
2019/11/23, 51, 
2019/11/24, 43, 
2019/11/25, 37, 
2019/11/26, 29, 
2019/11/27, 22, 
2019/11/28, 39, 
2019/11/29, 33, 
2019/11/30, 27, 
2019/12/1, 27, 
2019/12/2, 44, 
2019/12/3, 51, 
2019/12/4, 47, 
2019/12/5, 43, 
2019/12/6, 24, 
2019/12/7, 22, 
2019/12/8, 22, 
2019/12/9, 27, 
2019/12/10, 26, 
2019/12/11, 27, 
2019/12/12, 24, 
2019/12/13, 425, 
2019/12/15, 425, 
2019/12/16, 182, 
2019/12/17, 89, 
2019/12/18, 25, 
2019/12/19, 26, 
2019/12/20, 37, 
2019/12/21, 21, 
2019/12/22, 21, 
2019/12/23, 28, 
2019/12/24, 18, 
2019/12/25, 17, 
2019/12/26, 28, 
2019/12/27, 27, 
2019/12/28, 13, 
2019/7/1, 30, 
2019/7/2, 30, 
2019/7/3, 35, 
2019/7/4, 55, 
2019/7/5, 55, 
2019/7/6, 58, 
2019/7/7, 57, 
2019/7/8, 45, 
2019/7/9, 40, 
2019/7/10, 49, 
2019/7/11, 48, 
2019/7/12, 50, 
2019/7/13, 41, 
2019/7/14, 39, 
2019/7/15, 33, 
2019/7/16, 44, 
2019/7/17, 36, 
2019/7/18, 42, 
2019/7/19, 50, 
2019/7/20, 54, 
