date, pm25
2020/1/15, 26
2020/1/16, 55
2019/4/1, 7
2019/4/2, 14
2019/4/3, 15
2019/4/4, 13
2019/4/5, 13
2019/4/6, 22
2019/4/7, 29
2019/4/8, 18
2019/4/9, 20
2019/4/10, 12
2019/4/11, 15
2019/4/12, 16
2019/4/13, 18
2019/4/14, 18
2019/4/15, 9
2019/4/16, 10
2019/4/17, 14
2019/4/18, 14
2019/4/19, 26
2019/4/20, 22
2019/4/21, 13
2019/4/22, 13
2019/4/23, 9
2019/4/24, 13
2019/4/25, 10
2019/4/26, 13
2019/4/27, 8
2019/4/28, 14
2019/4/29, 14
2019/4/30, 13
2019/5/1, 16
2019/5/2, 15
2019/5/3, 13
2019/5/4, 20
2019/5/5, 13
2019/5/6, 17
2019/5/7, 13
2019/5/8, 16
2019/5/9, 13
2019/5/10, 16
2019/5/11, 13
2019/5/12, 10
2019/5/13, 14
2019/5/14, 6
2019/5/15, 10
2019/5/16, 21
2019/5/17, 41
2019/5/18, 19
2019/5/19, 13
2019/5/20, 38
2019/5/21, 15
2019/5/22, 7
2019/5/23, 8
2019/5/24, 15
2019/5/25, 13
2019/5/26, 19
2019/5/27, 15
2019/5/28, 14
2019/5/29, 9
2019/5/30, 8
2019/5/31, 22
2019/6/1, 35
2019/6/2, 30
2019/6/3, 16
2019/6/4, 10
2019/6/5, 33
2019/6/6, 21
2019/6/7, 21
2019/6/8, 23
2019/6/9, 22
2019/6/10, 13
2019/6/11, 6
2019/6/12, 9
2019/6/13, 13
2019/6/14, 11
2019/6/15, 18
2019/6/16, 30
2019/6/17, 24
2019/6/18, 21
2019/6/19, 15
2019/6/20, 8
2019/6/21, 22
2019/6/22, 13
2019/6/23, 12
2019/6/24, 20
2019/6/25, 25
2019/6/26, 13
2019/1/1, 15
2019/1/2, 19
2019/1/3, 31
2019/1/4, 34
2019/1/5, 35
2019/1/6, 31
2019/1/7, 18
2019/1/8, 25
2019/1/9, 22
2019/1/10, 14
2019/1/11, 12
2019/1/12, 19
2019/1/13, 22
2019/1/14, 38
2019/1/15, 31
2019/1/16, 61
2019/1/17, 24
2019/1/18, 37
2019/1/19, 38
2019/1/20, 20
2019/1/21, 22
2019/1/22, 23
2019/1/23, 36
2019/1/24, 10
2019/1/25, 19
2019/1/26, 28
2019/1/27, 29
2019/1/28, 25
2019/1/29, 21
2019/1/30, 19
2019/1/31, 16
2019/2/1, 28
2019/2/2, 38
2019/2/3, 73
2019/2/4, 41
2019/2/5, 41
2019/2/6, 19
2019/2/7, 10
2019/2/8, 11
2019/2/9, 10
2019/2/10, 13
2019/2/11, 16
2019/2/12, 11
2019/2/13, 15
2019/2/14, 20
2019/2/15, 28
2019/2/16, 19
2019/2/17, 12
2019/2/18, 21
2019/2/19, 12
2019/2/20, 16
2019/2/21, 11
2019/2/22, 26
2019/2/23, 25
2019/2/24, 23
2019/2/25, 12
2019/2/26, 10
2019/2/27, 11
2019/2/28, 38
2019/3/1, 34
2019/3/2, 19
2019/3/3, 32
2019/3/4, 22
2019/3/5, 28
2019/3/6, 31
2019/3/7, 21
2019/3/8, 32
2019/3/9, 55
2019/3/10, 26
2019/3/11, 21
2019/3/12, 14
2019/3/13, 17
2019/3/14, 15
2019/3/15, 29
2019/3/16, 14
2019/3/17, 10
2019/3/18, 15
2019/3/19, 23
2019/3/20, 30
2019/3/21, 20
2019/3/22, 7
2019/3/23, 9
2019/3/24, 20
2019/3/25, 24
2019/3/26, 12
2019/3/27, 13
2019/3/28, 14
2019/3/29, 24
2019/3/30, 35
2019/3/31, 20
2018/10/1, 30
2018/10/2, 21
2018/10/3, 28
2018/10/4, 32
2018/10/5, 27
2018/10/6, 24
2018/10/7, 27
2018/10/8, 30
2018/10/9, 26
2018/10/10, 28
2018/10/11, 18
2018/10/12, 22
2018/10/13, 21
2018/10/14, 35
2018/10/15, 41
2018/10/16, 16
2018/10/17, 26
2018/10/18, 18
2018/10/19, 24
2018/10/20, 29
2018/10/21, 25
2018/10/22, 24
2018/10/23, 42
2018/10/25, 21
2018/10/26, 24
2018/10/27, 17
2018/10/28, 16
2018/10/29, 25
2018/10/30, 19
2018/10/31, 37
2018/11/1, 52
2018/11/2, 40
2018/11/3, 18
2018/11/4, 20
2018/11/5, 28
2018/11/6, 16
2018/11/7, 29
2018/11/8, 22
2018/11/9, 24
2018/11/10, 18
2018/11/11, 19
2018/11/12, 37
2018/11/13, 22
2018/11/14, 16
2018/11/15, 20
2018/11/16, 22
2018/11/17, 30
2018/11/18, 21
2018/11/19, 51
2018/11/20, 32
2018/11/21, 21
2018/11/22, 15
2018/11/23, 13
2018/11/24, 35
2018/11/25, 26
2018/11/30, 28
2018/12/1, 37
2018/12/2, 23
2018/12/3, 16
2018/12/4, 11
2018/12/5, 17
2018/12/6, 33
2018/12/7, 30
2018/12/8, 22
2018/12/9, 41
2018/12/10, 39
2018/12/11, 50
2018/12/12, 44
2018/12/13, 31
2018/12/14, 42
2018/12/15, 28
2018/12/16, 21
2018/12/17, 20
2018/12/18, 14
2018/12/19, 22
2018/12/20, 49
2018/12/21, 18
2018/12/22, 24
2018/12/23, 18
2018/12/24, 47
2018/12/25, 27
2018/12/26, 27
2018/12/27, 32
2018/12/28, 16
2018/12/29, 19
2018/12/30, 27
2018/7/1, 61
2018/7/2, 55
2018/7/3, 61
2018/7/4, 66
2018/7/5, 25
2018/7/6, 15
2018/7/9, 17
2018/7/10, 32
2018/7/11, 41
2018/7/12, 33
2018/7/13, 35
2018/7/14, 22
2018/7/15, 35
2018/7/16, 60
2018/7/17, 39
2018/7/18, 26
2018/7/19, 23
2018/7/20, 30
2018/7/21, 22
2018/7/22, 19
2018/7/23, 26
2018/7/24, 15
2018/7/25, 15
2018/7/26, 12
2018/7/27, 35
2018/7/28, 23
2018/7/29, 27
2018/7/30, 29
2018/7/31, 35
2018/8/1, 25
2018/8/2, 28
2018/8/3, 20
2018/8/4, 8
2018/8/6, 51
2018/8/7, 57
2018/8/8, 44
2018/8/9, 33
2018/8/10, 54
2018/8/11, 46
2018/8/12, 36
2018/8/13, 23
2018/8/14, 24
2018/8/15, 25
2018/8/16, 62
2018/8/17, 64
2018/8/18, 38
2018/8/19, 27
2018/8/20, 25
2018/8/21, 28
2018/8/31, 26
2018/9/1, 29
2018/9/2, 34
2018/9/3, 37
2018/9/4, 35
2018/9/5, 25
2018/9/6, 39
2018/9/7, 28
2018/9/8, 40
2018/9/9, 20
2018/9/10, 15
2018/9/11, 19
2018/9/12, 16
2018/9/13, 14
2018/9/14, 23
2018/9/15, 32
2018/9/16, 32
2018/9/17, 21
2018/9/18, 18
2018/9/19, 20
2018/9/20, 24
2018/9/21, 17
2018/9/22, 26
2018/9/23, 23
2018/9/24, 27
2018/9/25, 15
2018/9/26, 19
2018/9/27, 26
2018/9/28, 22
2018/9/29, 29
2018/9/30, 25
2018/4/1, 14
2018/4/2, 18
2018/4/3, 25
2018/4/4, 11
2018/4/5, 15
2018/4/6, 30
2018/4/7, 19
2018/4/8, 16
2018/4/10, 33
2018/4/11, 42
2018/4/12, 43
2018/4/13, 57
2018/4/14, 46
2018/4/15, 19
2018/4/16, 15
2018/4/17, 14
2018/4/18, 12
2018/4/19, 13
2018/4/20, 10
2018/4/21, 16
2018/4/22, 21
2018/4/23, 20
2018/4/24, 23
2018/4/25, 15
2018/4/26, 13
2018/4/27, 17
2018/4/28, 23
2018/4/29, 28
2018/4/30, 9
2018/5/1, 18
2018/5/2, 39
2018/5/3, 51
2018/5/4, 52
2018/5/8, 26
2018/5/9, 23
2018/5/10, 14
2018/5/11, 21
2018/5/12, 18
2018/5/13, 18
2018/5/14, 18
2018/5/15, 25
2018/5/16, 16
2018/5/17, 11
2018/5/18, 16
2018/5/19, 18
2018/5/20, 18
2018/5/21, 19
2018/5/22, 29
2018/5/23, 24
2018/5/24, 22
2018/5/25, 22
2018/5/29, 34
2018/5/30, 45
2018/5/31, 35
2018/6/1, 17
2018/6/2, 23
2018/6/3, 15
2018/6/4, 8
2018/6/5, 18
2018/6/6, 17
2018/6/7, 14
2018/6/8, 24
2018/6/9, 34
2018/6/10, 23
2018/6/11, 19
2018/6/12, 25
2018/6/13, 18
2018/6/14, 25
2018/6/15, 19
2018/6/16, 24
2018/6/17, 48
2018/6/18, 51
2018/6/19, 29
2018/6/20, 24
2018/6/21, 28
2018/6/22, 30
2018/6/23, 20
2018/6/24, 27
2018/6/25, 18
2018/6/26, 17
2018/6/27, 13
2018/6/28, 11
2018/6/29, 35
2018/6/30, 50
2018/1/1, 18
2018/1/2, 24
2018/1/3, 54
2018/1/4, 37
2018/1/5, 21
2018/1/6, 14
2018/1/7, 23
2018/1/8, 39
2018/1/9, 43
2018/1/10, 29
2018/1/11, 35
2018/1/12, 16
2018/1/13, 17
2018/1/14, 18
2018/1/15, 28
2018/1/16, 31
2018/1/17, 25
2018/1/18, 46
2018/1/19, 64
2018/1/20, 42
2018/1/21, 55
2018/1/22, 69
2018/1/23, 28
2018/1/24, 13
2018/1/25, 11
2018/1/26, 20
2018/1/27, 27
2018/1/28, 32
2018/1/29, 27
2018/1/30, 14
2018/1/31, 22
2018/2/1, 36
2018/2/2, 26
2018/2/3, 28
2018/2/4, 24
2018/2/5, 19
2018/2/6, 27
2018/2/7, 50
2018/2/8, 33
2018/2/9, 43
2018/2/10, 31
2018/2/11, 16
2018/2/12, 16
2018/2/13, 26
2018/2/14, 32
2018/2/15, 44
2018/2/16, 36
2018/2/17, 24
2018/2/18, 27
2018/2/19, 36
2018/2/20, 23
2018/2/21, 30
2018/2/22, 16
2018/2/23, 20
2018/2/24, 18
2018/2/25, 19
2018/2/26, 16
2018/2/27, 19
2018/2/28, 24
2018/3/1, 42
2018/3/2, 21
2018/3/3, 18
2018/3/4, 15
2018/3/5, 16
2018/3/6, 15
2018/3/7, 18
2018/3/15, 15
2018/3/16, 17
2018/3/17, 17
2018/3/18, 19
2018/3/19, 16
2018/3/20, 20
2018/3/21, 18
2018/3/22, 19
2018/3/23, 16
2018/3/24, 16
2018/3/25, 19
2018/3/26, 19
2018/3/27, 18
2018/3/28, 31
2018/3/29, 46
2018/3/30, 25
2018/3/31, 17
2017/10/1, 19
2017/10/2, 21
2017/10/3, 21
2017/10/4, 19
2017/10/5, 29
2017/10/6, 24
2017/10/7, 31
2017/10/8, 15
2017/10/9, 17
2017/10/10, 16
2017/10/11, 24
2017/10/12, 13
2017/10/13, 16
2017/10/14, 30
2017/10/15, 22
2017/10/16, 17
2017/10/17, 13
2017/10/18, 21
2017/10/19, 28
2017/10/20, 17
2017/10/21, 18
2017/10/23, 26
2017/10/24, 27
2017/10/25, 12
2017/10/26, 8
2017/10/27, 17
2017/10/28, 33
2017/10/29, 13
2017/10/30, 11
2017/10/31, 19
2017/11/1, 36
2017/11/2, 24
2017/11/3, 18
2017/11/4, 13
2017/11/5, 19
2017/11/6, 19
2017/11/7, 12
2017/11/8, 21
2017/11/9, 36
2017/11/10, 18
2017/11/11, 33
2017/11/12, 56
2017/11/13, 55
2017/11/14, 28
2017/11/15, 20
2017/11/16, 18
2017/11/17, 13
2017/11/18, 18
2017/11/19, 20
2017/11/20, 13
2017/11/21, 27
2017/11/22, 18
2017/11/23, 22
2017/11/24, 33
2017/11/25, 32
2017/11/26, 21
2017/11/27, 18
2017/11/28, 22
2017/11/29, 22
2017/11/30, 21
2017/12/1, 25
2017/12/2, 29
2017/12/3, 53
2017/12/4, 45
2017/12/5, 20
2017/12/6, 16
2017/12/7, 24
2017/12/8, 35
2017/12/9, 48
2017/12/10, 36
2017/12/11, 45
2017/12/12, 36
2017/12/13, 14
2017/12/14, 16
2017/12/15, 37
2017/12/16, 39
2017/12/17, 27
2017/12/18, 58
2017/12/19, 47
2017/12/20, 21
2017/12/21, 33
2017/12/22, 36
2017/12/23, 33
2017/12/24, 20
2017/12/25, 18
2017/12/26, 26
2017/12/27, 26
2017/12/28, 12
2017/12/29, 19
2017/12/30, 37
2017/12/31, 40
2017/7/1, 34
2017/7/2, 21
2017/7/3, 27
2017/7/4, 37
2017/7/5, 47
2017/7/6, 21
2017/7/7, 20
2017/7/8, 29
2017/7/9, 23
2017/7/10, 31
2017/7/11, 33
2017/7/12, 46
2017/7/13, 33
2017/7/14, 24
2017/7/15, 32
2017/7/16, 32
2017/7/17, 28
2017/7/18, 26
2017/7/19, 39
2017/7/20, 48
2017/7/21, 38
2017/7/22, 49
2017/7/23, 29
2017/7/24, 15
2017/7/25, 20
2017/7/26, 26
2017/7/27, 18
2017/7/28, 34
2017/7/29, 20
2017/7/30, 19
2017/7/31, 27
2017/8/1, 45
2017/8/2, 46
2017/8/3, 27
2017/8/4, 13
2017/8/5, 16
2017/8/6, 20
2017/8/7, 25
2017/8/8, 26
2017/8/9, 29
2017/8/10, 37
2017/8/11, 21
2017/8/12, 15
2017/8/13, 15
2017/8/14, 23
2017/8/15, 28
2017/8/16, 29
2017/8/17, 17
2017/8/18, 23
2017/8/19, 20
2017/8/20, 25
2017/8/21, 45
2017/8/22, 43
2017/8/23, 25
2017/8/24, 29
2017/8/25, 16
2017/8/26, 22
2017/8/27, 35
2017/8/28, 33
2017/8/29, 19
2017/8/30, 19
2017/8/31, 34
2017/9/1, 20
2017/9/2, 15
2017/9/3, 7
2017/9/4, 28
2017/9/5, 47
2017/9/10, 23
2017/9/11, 15
2017/9/12, 19
2017/9/13, 25
2017/9/14, 22
2017/9/15, 40
2017/9/16, 49
2017/9/17, 30
2017/9/18, 14
2017/9/19, 11
2017/9/20, 11
2017/9/21, 25
2017/9/22, 16
2017/9/23, 22
2017/9/24, 38
2017/9/25, 36
2017/9/26, 11
2017/9/27, 17
2017/9/28, 19
2017/9/29, 20
2017/9/30, 26
2017/4/1, 11
2017/4/2, 20
2017/4/3, 21
2017/4/4, 16
2017/4/5, 12
2017/4/6, 11
2017/4/7, 16
2017/4/8, 8
2017/4/9, 11
2017/4/10, 24
2017/4/13, 14
2017/4/14, 19
2017/4/15, 23
2017/4/16, 34
2017/4/17, 17
2017/4/18, 14
2017/4/19, 21
2017/4/20, 23
2017/4/21, 10
2017/4/22, 15
2017/4/23, 19
2017/4/24, 15
2017/4/25, 12
2017/4/26, 13
2017/4/27, 19
2017/4/28, 39
2017/4/29, 46
2017/4/30, 15
2017/5/1, 18
2017/5/2, 22
2017/5/3, 10
2017/5/4, 14
2017/5/5, 17
2017/5/6, 20
2017/5/7, 18
2017/5/8, 11
2017/5/9, 21
2017/5/10, 17
2017/5/11, 13
2017/5/12, 10
2017/5/13, 18
2017/5/14, 12
2017/5/15, 15
2017/5/16, 14
2017/5/17, 37
2017/5/18, 55
2017/5/19, 49
2017/5/20, 19
2017/5/21, 22
2017/5/22, 15
2017/5/23, 17
2017/5/24, 24
2017/5/25, 16
2017/5/26, 14
2017/5/27, 15
2017/5/28, 20
2017/5/29, 16
2017/5/30, 17
2017/5/31, 16
2017/6/1, 18
2017/6/2, 16
2017/6/3, 11
2017/6/4, 14
2017/6/5, 18
2017/6/6, 8
2017/6/7, 17
2017/6/8, 17
2017/6/9, 17
2017/6/10, 34
2017/6/11, 49
2017/6/12, 55
2017/6/13, 55
2017/6/14, 28
2017/6/15, 12
2017/6/16, 14
2017/6/17, 24
2017/6/18, 22
2017/6/19, 40
2017/6/20, 20
2017/6/21, 31
2017/6/22, 22
2017/6/23, 51
2017/6/24, 32
2017/6/25, 27
2017/6/26, 20
2017/6/27, 31
2017/6/28, 19
2017/6/29, 32
2017/6/30, 45
2017/1/2, 65
2017/1/3, 12
2017/1/4, 16
