date, pm10, o3, no2, so2
2019/11/23, 25, , 16, 
2019/11/24, 17, , 17, 
2019/11/25, 22, , 18, 
2019/11/26, 26, , 17, 
2019/11/27, 26, , 18, 
2019/11/28, 28, , 17, 
2019/11/29, 43, , 20, 
2019/11/30, 23, , 21, 
2019/12/1, 17, , 26, 
2019/12/2, 28, , 22, 
2019/12/3, 31, , 27, 
2019/12/4, 32, , 23, 
2019/12/5, 34, , 17, 
2019/12/6, 36, , 16, 
2019/12/7, 30, , 23, 
2019/12/8, 48, , 28, 
2019/12/9, 49, , 32, 
2019/12/10, 65, , 22, 
2019/12/11, 50, , 21, 
2019/12/12, 27, , 18, 
2019/12/13, 27, , 18, 
2019/12/14, 25, , 17, 
2019/12/15, 33, , 26, 
2019/12/16, 33, , 23, 
2019/12/17, 48, , 19, 
2019/12/18, 53, , 30, 
2019/12/19, 55, , 20, 
2019/12/20, 63, , 25, 
2019/12/21, 32, , 28, 
2019/12/22, 67, , 17, 
2019/12/23, 42, , 15, 
2019/12/24, 20, , 13, 
2019/12/25, 27, , 15, 
2019/12/26, 21, , 19, 
2019/12/27, 21, , 19, 
2019/12/28, 28, , , 
2019/7/1, 17, , , 
2019/7/2, 32, , , 
2019/7/3, 41, , 43, 
2019/7/4, 31, , 28, 
2019/7/5, 28, , 22, 
2019/7/6, 25, , 20, 
2019/7/7, 27, , 21, 
2019/7/8, 26, , 22, 
2019/7/9, 20, , 23, 
2019/7/10, 20, , 20, 
2019/7/11, 19, , 26, 
2019/7/12, 15, , 25, 
2019/7/13, 22, , 17, 
2019/7/14, 19, , 24, 
2019/7/15, 20, , 26, 
2019/7/16, 13, , 21, 
2019/7/17, 17, , 31, 
2019/7/18, 23, , 29, 
2019/7/19, 28, , 26, 
2019/7/20, 24, , 28, 
2019/7/21, 29, , 36, 
2019/7/22, 23, , 27, 
2019/7/23, 21, , 22, 
2019/7/24, 19, , 35, 
2019/7/25, 23, , 34, 
2019/7/26, 35, , 27, 
2019/7/27, 30, , 19, 
2019/7/28, 21, , 25, 
2019/7/29, 20, , 25, 
2019/7/30, 25, , 33, 
2019/7/31, 32, , 23, 
2019/8/1, 27, , 22, 
2019/8/2, 24, , 15, 
2019/8/3, 21, , 15, 
2019/8/4, 15, , 21, 
2019/8/5, 17, , 24, 
2019/8/6, 21, , 36, 
2019/8/7, 30, , 37, 
2019/8/8, 28, , 33, 
2019/8/9, 38, , 26, 
2019/8/10, 31, , 26, 
2019/8/11, 21, , 37, 
2019/8/12, 22, , 35, 
2019/8/13, 23, , 35, 
2019/8/14, 28, , 21, 
2019/8/15, 38, , 16, 
2019/8/16, 17, , 15, 
2019/8/17, 14, , 17, 
2019/8/18, 18, , 28, 
2019/8/19, 22, , 27, 
2019/8/20, 26, , 30, 
2019/8/21, 35, , 33, 
2019/8/22, 34, , 25, 
2019/8/23, 34, , 21, 
2019/8/24, 28, , 19, 
2019/8/25, 30, , 36, 
2019/8/26, 33, , 28, 
2019/8/27, 33, , 33, 
2019/8/28, 37, , 31, 
2019/8/29, 37, , 33, 
2019/8/30, 40, , 21, 
2019/8/31, 35, , 19, 
2019/9/1, 36, , 34, 
2019/9/2, 32, , 38, 
2019/9/3, 35, , 27, 
2019/9/4, 42, , 27, 
2019/9/5, 21, , 34, 
2019/9/6, 26, , 23, 
2019/9/7, 26, , 19, 
2019/9/8, 34, , 23, 
2019/9/9, 24, , 25, 
2019/9/10, 29, , 26, 
2019/9/11, 37, , 26, 
2019/9/12, 41, , 31, 
2019/9/13, 36, , 29, 
2019/9/14, 46, , 15, 
2019/9/15, 29, , 25, 
2019/9/16, 31, , 36, 
2019/9/17, 49, , 24, 
2019/9/18, 37, , 21, 
2019/9/19, 34, , 22, 
2019/9/20, 28, , 19, 
2019/9/21, 22, , 24, 
2019/9/22, 29, , 43, 
2019/9/23, 53, , 26, 
2019/9/24, 53, , 22, 
2019/9/25, 26, , 24, 
2019/9/26, 27, , 20, 
2019/9/27, 28, , 24, 
2019/9/28, 28, , 30, 
2019/9/29, 42, , 22, 
2019/9/30, 37, , 30, 
2019/4/1, 47, , 27, 
2019/4/2, 33, , 31, 
2019/4/3, 33, , 28, 
2019/4/4, 31, , 26, 
2019/4/5, 27, , 23, 
2019/4/6, 29, , 30, 
2019/4/7, 27, , 31, 
2019/4/8, 25, , 35, 
2019/4/9, 25, , 37, 
2019/4/10, 25, , 38, 
2019/4/11, 25, , 22, 
2019/4/12, 25, , , 
2019/4/13, 25, , , 
2019/5/4, 24, , 18, 
2019/5/5, 20, , 16, 
2019/5/6, 26, , , 
2019/5/7, 17, , 35, 
2019/5/8, 11, , 28, 
2019/5/9, 17, , 24, 
2019/5/10, 19, , 26, 
2019/5/11, 21, , 22, 
2019/5/12, 18, , 25, 
2019/5/13, 16, , 28, 
2019/5/14, 22, , 26, 
2019/5/15, 24, , 29, 
2019/5/16, 25, , 29, 
2019/5/17, 21, , 18, 
2019/5/18, 23, , 24, 
2019/5/19, 28, , , 
2019/5/20, 24, , , 
2019/5/21, 20, , , 
2019/5/22, 14, , , 
2019/5/23, 15, , , 
2019/5/24, 18, , , 
2019/5/25, 20, , , 
2019/5/26, 18, , , 
2019/5/27, 25, , , 
2019/5/28, 23, , , 
2019/5/29, 28, , , 
2019/5/30, 23, , , 
2019/5/31, 18, , , 
2019/6/1, 16, , , 
2019/6/2, 16, , , 
2019/6/3, 14, , , 
2019/6/4, 22, , , 
2019/6/5, 25, , , 
2019/6/6, 29, , , 
2019/6/7, 29, , , 
2019/6/8, 27, , , 
2019/6/9, 24, , , 
2019/6/10, 20, , , 
2019/6/11, 25, , , 
2019/6/12, 29, , , 
2019/6/13, 31, , , 
2019/6/14, 26, , , 
2019/6/15, 27, , , 
2019/6/16, 27, , , 
2019/6/17, 28, , , 
2019/6/18, 28, , , 
2019/6/19, 23, , , 
2019/6/20, 28, , , 
2019/6/21, 26, , , 
2019/6/22, 29, , , 
2019/6/23, 31, , , 
2019/6/24, 26, , , 
2019/6/25, 26, , , 
2019/6/26, 27, , , 
2019/6/27, 32, , , 
2019/6/28, 25, , , 
2019/6/29, 20, , , 
2019/6/30, 16, , , 
2019/1/1, 45, , 16, 
2019/1/2, 25, , 32, 
2019/1/3, 30, , 21, 
2019/1/4, 24, , 19, 
2019/1/5, 25, , 21, 
2019/1/6, 27, , 25, 
2019/1/7, 24, , 21, 
2019/1/8, 34, , 33, 
2019/1/9, 34, , 33, 
2019/1/10, 38, , 28, 
2019/1/11, 33, , 25, 
2019/1/12, 44, , 38, 
2019/1/13, 47, , 28, 
2019/1/14, 54, , 35, 
2019/1/15, 23, , 26, 
2019/1/16, 18, , 32, 
2019/1/17, 20, , 34, 
2019/1/18, 32, , , 
2019/2/19, 75, , 41, 
2019/2/20, 78, , 30, 
2019/2/21, 52, , 32, 
2019/2/22, 42, , 25, 
2019/2/23, 22, , 18, 
2019/2/24, 19, , 20, 
2019/2/25, 26, , 27, 
2019/2/26, 28, , 36, 
2019/2/27, 37, , 20, 
2019/2/28, 22, , 33, 
2019/3/1, 33, , 30, 
2019/3/2, 44, , 25, 
2019/3/3, 31, , 24, 
2019/3/4, 36, , 17, 
2019/3/5, 28, , 24, 
2019/3/6, 24, , 42, 
2019/3/7, 31, , 49, 
2019/3/8, 65, , 22, 
2019/3/9, 53, , 12, 
2019/3/10, 25, , 19, 
2019/3/11, 24, , 27, 
2019/3/12, 15, , 29, 
2019/3/13, 21, , 30, 
2019/3/14, 29, , 21, 
2019/3/15, 30, , 18, 
2019/3/16, 24, , 27, 
2019/3/17, 20, , 44, 
2019/3/18, 36, , 29, 
2019/3/19, 41, , 25, 
2019/3/20, 38, , 22, 
2019/3/21, 30, , 27, 
2019/3/22, 32, , 28, 
2019/3/23, 35, , 21, 
2019/3/24, 26, , 30, 
2019/3/25, 32, , 29, 
2019/3/26, 43, , 24, 
2019/3/27, 29, , 29, 
2019/3/28, 20, , 32, 
2019/3/29, 32, , 30, 
2019/3/30, 31, , 34, 
2019/3/31, 47, , 38, 
2018/10/1, 18, , 18, 
2018/10/2, 26, , 21, 
2018/10/3, 21, , 30, 
2018/10/4, 23, , 33, 
2018/10/5, 23, , 29, 
2018/10/6, 31, , 27, 
2018/10/7, 23, , 33, 
2018/10/8, 30, , 35, 
2018/10/9, 40, , 30, 
2018/10/10, 48, , 39, 
2018/10/11, 43, , 39, 
2018/10/12, 45, , 33, 
2018/10/13, 47, , 28, 
2018/10/14, 39, , 36, 
2018/10/15, 35, , 40, 
2018/10/16, 45, , 36, 
2018/10/17, 50, , 33, 
2018/10/18, 51, , 46, 
2018/10/19, 56, , 26, 
2018/10/20, 62, , 26, 
2018/10/21, 39, , 33, 
2018/10/22, 37, , 35, 
2018/10/23, 48, , 17, 
2018/10/24, 40, , 16, 
2018/10/25, 15, , 26, 
2018/10/26, 18, , 43, 
2018/10/27, 39, , 56, 
2018/10/28, 66, , 47, 
2018/10/29, 66, , 56, 
2018/10/30, 61, , 41, 
2018/10/31, 68, , 33, 
2018/11/1, 53, , 26, 
2018/11/2, 37, , 24, 
2018/11/3, 29, , 26, 
2018/11/4, 31, , 28, 
2018/11/5, 32, , 24, 
2018/11/6, 47, , 30, 
2018/11/7, 32, , 32, 
2018/11/8, 27, , 42, 
2018/11/9, 42, , 41, 
2018/11/10, 56, , 41, 
2018/11/11, 54, , 29, 
2018/11/12, 50, , 26, 
2018/11/13, 26, , 23, 
2018/11/14, 29, , 24, 
2018/11/15, 35, , 23, 
2018/11/16, 22, , 22, 
2018/11/17, 24, , 22, 
2018/11/18, 32, , 23, 
2018/11/19, 22, , 27, 
2018/11/20, 21, , 26, 
2018/11/21, 24, , 28, 
2018/11/22, 17, , 28, 
2018/11/23, 37, , 26, 
2018/11/24, 47, , 20, 
2018/11/25, 44, , 21, 
2018/11/26, 29, , 22, 
2018/11/27, 26, , 25, 
2018/11/28, 17, , 28, 
2018/11/29, 17, , 22, 
2018/11/30, 27, , 23, 
2018/12/1, 33, , 32, 
2018/12/2, 43, , 42, 
2018/12/3, 70, , 43, 
2018/12/4, 70, , 47, 
2018/12/5, 66, , 33, 
2018/12/6, 53, , 26, 
2018/12/7, 32, , 25, 
2018/12/8, 35, , 21, 
2018/12/9, 43, , 28, 
2018/12/10, 37, , 29, 
2018/12/11, 43, , 31, 
2018/12/12, 19, , 26, 
2018/12/13, 26, , 35, 
2018/12/14, 41, , 26, 
2018/12/15, 29, , 25, 
2018/12/16, 10, , 29, 
2018/12/17, 11, , 28, 
2018/12/18, 18, , 26, 
2018/12/19, 28, , 26, 
2018/12/20, 46, , 19, 
2018/12/21, 36, , 21, 
2018/12/22, 31, , 22, 
2018/12/23, 23, , 24, 
2018/12/24, 18, , 21, 
2018/12/25, 16, , 19, 
2018/12/26, 21, , 21, 
2018/12/27, 20, , 20, 
2018/12/28, 25, , 25, 
2018/12/29, 28, , 19, 
2018/12/30, 27, , , 
2018/7/1, 13, , 20, 
2018/7/2, 18, , 37, 
2018/7/3, 29, , 28, 
2018/7/4, 34, , 27, 
2018/7/5, 30, , 27, 
2018/7/6, 28, , 35, 
2018/7/7, 34, , 22, 
2018/7/8, 25, , 29, 
2018/7/9, 17, , 28, 
2018/7/10, 20, , 24, 
2018/7/11, 22, , 26, 
2018/7/12, 23, , 31, 
2018/7/13, 27, , 21, 
2018/7/14, 27, , , 
2018/7/15, 20, , 23, 
2018/7/16, 15, , 24, 
2018/7/17, 24, , 19, 
2018/7/18, 28, , 24, 
2018/7/19, 23, , 27, 
2018/7/20, 24, , 23, 
2018/7/21, 22, , 22, 
2018/7/22, 22, , 25, 
2018/7/23, 19, , 25, 
2018/7/24, 21, , 25, 
2018/7/25, 17, , 26, 
2018/7/26, 19, , 30, 
2018/7/27, 26, , 19, 
2018/7/28, 24, , 25, 
2018/7/29, 23, , 29, 
2018/7/30, 22, , 27, 
2018/7/31, 28, , 35, 
2018/8/1, 31, , 35, 
2018/8/2, 33, , 35, 
2018/8/3, 27, , 24, 
2018/8/4, 28, , 21, 
2018/8/5, 30, , 31, 
2018/8/6, 29, , 31, 
2018/8/7, 32, , 31, 
2018/8/8, 27, , 34, 
2018/8/9, 28, , 32, 
2018/8/10, 27, , 23, 
2018/8/11, 26, , 24, 
2018/8/12, 25, , 37, 
2018/8/13, 29, , 39, 
2018/8/14, 32, , 27, 
2018/8/15, 32, , 29, 
2018/8/16, 30, , 27, 
2018/8/17, 35, , 22, 
2018/8/18, 35, , 20, 
2018/8/19, 28, , 29, 
2018/8/20, 26, , 35, 
2018/8/21, 32, , 40, 
2018/8/22, 34, , 35, 
2018/8/23, 36, , 33, 
2018/8/24, 33, , 23, 
2018/8/25, 32, , 25, 
2018/8/26, 34, , 31, 
2018/8/27, 33, , 24, 
2018/8/28, 37, , 25, 
2018/8/29, 31, , 34, 
2018/8/30, 28, , 40, 
2018/8/31, 34, , 31, 
2018/9/1, 35, , 29, 
2018/9/2, 38, , 39, 
2018/9/3, 34, , 39, 
2018/9/4, 43, , 25, 
2018/9/5, 50, , 26, 
2018/9/6, 34, , 32, 
2018/9/7, 35, , 25, 
2018/9/8, 41, , 20, 
2018/9/9, 37, , 20, 
2018/9/10, 26, , 31, 
2018/9/11, 30, , 35, 
2018/9/12, 35, , 30, 
2018/9/13, 33, , 33, 
2018/9/14, 27, , 33, 
2018/9/15, 31, , 27, 
2018/9/16, 33, , 35, 
2018/9/17, 25, , 36, 
2018/9/18, 28, , 37, 
2018/9/19, 27, , 38, 
2018/9/20, 31, , 43, 
2018/9/21, 38, , 34, 
2018/9/22, 45, , 24, 
2018/9/23, 41, , 23, 
2018/9/24, 35, , 19, 
2018/9/25, 20, , 27, 
2018/9/26, 11, , 26, 
2018/9/27, 18, , 39, 
2018/9/28, 31, , 35, 
2018/9/29, 46, , 20, 
2018/9/30, 23, , 27, 
2018/4/1, 33, , 16, 
2018/4/2, 13, , 29, 
2018/4/3, 21, , 38, 
2018/4/4, 46, , 36, 
2018/4/5, 71, , 24, 
2018/4/6, 51, , 17, 
2018/4/7, 32, , 18, 
2018/4/8, 30, , 21, 
2018/4/9, 29, , 31, 
2018/4/10, 26, , 29, 
2018/4/11, 40, , 28, 
2018/4/12, 38, , 32, 
2018/4/13, 40, , 26, 
2018/4/14, 45, , 20, 
2018/4/15, 46, , 29, 
2018/4/16, 39, , 27, 
2018/4/17, 35, , 30, 
2018/4/18, 50, , 27, 
2018/4/19, 45, , 30, 
2018/4/20, 31, , 17, 
2018/4/21, 27, , 16, 
2018/4/22, 24, , 30, 
2018/4/23, 32, , 27, 
2018/4/24, 39, , 29, 
2018/4/25, 33, , 34, 
2018/4/26, 44, , 29, 
2018/4/27, 44, , 20, 
2018/4/28, 33, , 17, 
2018/4/29, 21, , 19, 
2018/4/30, 20, , 21, 
2018/5/1, 24, , 26, 
2018/5/2, 25, , 25, 
2018/5/3, 30, , 32, 
2018/5/4, 33, , 30, 
2018/5/5, 39, , 24, 
2018/5/6, 34, , 21, 
2018/5/7, 33, , 23, 
2018/5/8, 27, , 23, 
2018/5/9, 48, , 28, 
2018/5/10, 37, , 30, 
2018/5/11, 28, , 27, 
2018/5/12, 33, , 21, 
2018/5/13, 37, , 26, 
2018/5/14, 20, , 28, 
2018/5/15, 28, , 25, 
2018/5/16, 30, , , 
2018/5/20, 20, , 23, 
2018/5/21, 18, , , 
2018/5/23, 23, , 35, 
2018/5/24, 25, , 36, 
2018/5/25, 29, , 27, 
2018/5/26, 32, , 20, 
2018/5/27, 30, , 23, 
2018/5/28, 31, , 30, 
2018/5/29, 26, , 33, 
2018/5/30, 30, , 36, 
2018/5/31, 35, , 30, 
2018/6/1, 38, , 19, 
2018/6/2, 30, , 13, 
2018/6/3, 28, , 24, 
2018/6/4, 24, , 34, 
2018/6/5, 24, , 39, 
2018/6/6, 36, , 35, 
2018/6/7, 25, , 35, 
2018/6/8, 32, , 28, 
2018/6/9, 30, , 25, 
2018/6/10, 26, , 41, 
2018/6/11, 25, , 29, 
2018/6/12, 31, , 47, 
2018/6/13, 42, , 31, 
2018/6/14, 35, , 36, 
2018/6/15, 28, , 27, 
2018/6/16, 22, , 21, 
2018/6/17, 21, , 28, 
2018/6/18, 19, , 40, 
2018/6/19, 25, , 45, 
2018/6/20, 30, , 34, 
2018/6/21, 31, , 28, 
2018/6/22, 33, , 20, 
2018/6/23, 21, , 22, 
2018/6/24, 13, , 34, 
2018/6/25, 22, , 36, 
2018/6/26, 27, , 31, 
2018/6/27, 26, , 30, 
2018/6/28, 23, , 26, 
2018/6/29, 17, , 17, 
2018/6/30, 15, , 17, 
2018/1/2, 34, , 20, 
2018/1/3, 23, , 21, 
2018/1/4, 22, , 25, 
2018/1/5, 34, , 31, 
2018/1/6, 46, , 28, 
2018/1/7, 70, , 24, 
2018/1/8, 52, , 22, 
2018/1/9, 33, , 25, 
2018/1/10, 19, , 26, 
2018/1/11, 26, , 25, 
2018/1/12, 17, , 21, 
2018/1/13, 26, , 18, 
2018/1/14, 17, , 22, 
2018/1/15, 19, , 21, 
2018/1/16, 24, , 30, 
2018/1/17, 32, , 26, 
2018/1/18, 40, , 25, 
2018/1/19, 18, , 35, 
2018/1/20, 38, , 25, 
2018/1/21, 28, , 32, 
2018/1/22, 15, , 31, 
2018/1/23, 22, , 26, 
2018/1/24, 30, , 29, 
2018/1/25, 34, , 42, 
2018/1/26, 51, , 37, 
2018/1/27, 48, , 37, 
2018/1/28, 64, , 30, 
2018/1/29, 60, , 26, 
2018/1/30, 40, , 40, 
2018/1/31, 43, , 34, 
2018/2/1, 61, , 44, 
2018/2/2, 52, , 33, 
2018/2/3, 79, , 16, 
2018/2/4, 30, , 25, 
2018/2/5, 26, , 31, 
2018/2/6, 48, , 27, 
2018/2/7, 40, , 20, 
2018/2/8, 21, , 15, 
2018/2/9, 19, , 22, 
2018/2/10, 30, , 21, 
2018/2/11, 33, , 18, 
2018/2/12, 28, , 31, 
2018/2/13, 34, , 30, 
2018/2/14, 28, , 27, 
2018/2/15, 13, , 24, 
2018/2/16, 26, , 32, 
2018/2/17, 35, , 26, 
2018/2/18, 36, , 28, 
2018/2/19, 28, , 27, 
2018/2/20, 22, , 28, 
2018/2/21, 26, , 27, 
2018/2/22, 27, , 26, 
2018/2/23, 33, , 30, 
2018/2/24, 35, , 24, 
2018/2/25, 27, , 27, 
2018/2/26, 30, , 26, 
2018/2/27, 25, , 24, 
2018/2/28, 27, , 37, 
2018/3/1, 41, , 47, 
2018/3/2, 54, , 26, 
2018/3/3, 57, , 28, 
2018/3/4, 43, , 39, 
2018/3/5, 50, , 31, 
2018/3/6, 38, , 25, 
2018/3/7, 27, , 35, 
2018/3/8, 23, , 20, 
2018/3/9, 28, , 22, 
2018/3/10, 22, , 31, 
2018/3/11, 36, , 29, 
2018/3/12, 46, , 24, 
2018/3/13, 37, , 25, 
2018/3/14, 14, , 29, 
2018/3/15, 41, , 32, 
2018/3/16, 26, , 20, 
2018/3/17, 27, , 17, 
2018/3/18, 22, , 27, 
2018/3/19, 18, , 25, 
2018/3/20, 24, , 41, 
2018/3/21, 33, , 34, 
2018/3/22, 32, , 32, 
2018/3/23, 14, , 35, 
2018/3/24, 18, , 43, 
2018/3/25, 31, , 37, 
2018/3/26, 31, , 25, 
2018/3/27, 29, , 28, 
2018/3/28, 29, , 35, 
2018/3/29, 43, , 33, 
2018/3/30, 42, , 35, 
2018/3/31, 55, , 15, 
2017/7/3, 9, , 27, 
2017/4/3, 26, , 33, 
2017/5/3, 22, , , 
2017/6/3, 47, , , 
2017/6/4, 3, , , 
2017/1/3, 31, , 20, 
2017/2/3, 20, , 23, 
2017/3/3, 11, , 43, 
2018/1/1, , 12, 11, 3
2020/1/1, , , 9, 
2019/4/14, , , 31, 
2019/4/15, , , 23, 
2019/4/16, , , 27, 
2019/4/17, , , 27, 
2019/4/18, , , 24, 
2019/4/19, , , 26, 
2019/5/3, , , 25, 
2018/12/31, , , 16, 
2019/2/18, , , 54, 
2018/5/19, , , 23, 
2018/5/22, , , 32, 
2017/7/1, , , 35, 
2017/7/2, , , 30, 
2017/7/4, , , 17, 
2017/7/10, , , 33, 
2017/7/11, , , 35, 
2017/7/12, , , 28, 
2017/7/13, , , 20, 
2017/7/14, , , 15, 
2017/4/1, , , 29, 
2017/4/2, , , 30, 
2017/4/4, , , 29, 
2017/4/5, , , 29, 
2017/4/6, , , 20, 
2017/4/7, , , 26, 
2017/4/8, , , 24, 
2017/4/9, , , 24, 
2017/4/10, , , 34, 
2017/4/11, , , 26, 
2017/4/12, , , 31, 
2017/4/13, , , 29, 
2017/4/14, , , 26, 
2017/4/15, , , 19, 
2017/4/16, , , 19, 
2017/4/17, , , 16, 
2017/4/18, , , 16, 
2017/4/19, , , 28, 
2017/4/20, , , 31, 
2017/4/23, , , 22, 
2017/4/24, , , 21, 
2017/4/25, , , 35, 
2017/4/26, , , 38, 
2017/4/27, , , 35, 
2017/4/28, , , 37, 
2017/4/29, , , 28, 
2017/4/30, , , 17, 
2017/5/15, , , 22, 
2017/5/16, , , 47, 
2017/5/18, , , 33, 
2017/5/19, , , 25, 
2017/5/20, , , 24, 
2017/5/21, , , 19, 
2017/5/22, , , 24, 
2017/5/23, , , 31, 
2017/5/24, , , 34, 
2017/5/25, , , 28, 
2017/5/26, , , 31, 
2017/5/27, , , 28, 
2017/5/28, , , 27, 
2017/5/29, , , 30, 
2017/5/30, , , 38, 
2017/6/18, , , 13, 
2017/6/19, , , 26, 
2017/6/20, , , 25, 
2017/6/21, , , 22, 
2017/6/22, , , 29, 
2017/6/23, , , 23, 
2017/6/24, , , 21, 
2017/6/25, , , 29, 
2017/6/26, , , 41, 
2017/6/27, , , 27, 
2017/6/28, , , 34, 
2017/6/29, , , 37, 
2017/6/30, , , 28, 
2017/1/2, , , 10, 
2017/1/4, , , 18, 
2017/1/5, , , 16, 
2017/1/6, , , 16, 
2017/1/8, , , 12, 
2017/1/9, , , 20, 
2017/1/10, , , 25, 
2017/1/11, , , 16, 
2017/1/12, , , 19, 
2017/1/13, , , 40, 
2017/1/14, , , 26, 
2017/1/15, , , 25, 
2017/1/16, , , 37, 
2017/1/17, , , 20, 
2017/1/18, , , 20, 
2017/1/19, , , 21, 
2017/1/20, , , 21, 
2017/1/21, , , 15, 
2017/1/22, , , 36, 
2017/1/23, , , 31, 
2017/1/24, , , 21, 
2017/1/25, , , 22, 
2017/1/26, , , 20, 
2017/1/27, , , 25, 
2017/1/28, , , 30, 
2017/1/29, , , 28, 
2017/1/30, , , 20, 
2017/1/31, , , 25, 
2017/2/1, , , 29, 
2017/2/2, , , 30, 
2017/2/4, , , 16, 
2017/2/5, , , 18, 
2017/2/6, , , 18, 
2017/2/7, , , 13, 
2017/2/8, , , 18, 
2017/2/9, , , 21, 
2017/2/10, , , 24, 
2017/2/11, , , 20, 
2017/2/12, , , 20, 
2017/2/13, , , 20, 
2017/2/14, , , 13, 
2017/2/15, , , 29, 
2017/2/16, , , 27, 
2017/2/17, , , 29, 
2017/2/18, , , 28, 
2017/2/19, , , 18, 
2017/2/20, , , 18, 
2017/2/21, , , 19, 
2017/2/22, , , 25, 
2017/2/23, , , 19, 
2017/2/24, , , 24, 
2017/2/25, , , 28, 
2017/2/26, , , 26, 
2017/2/27, , , 34, 
2017/2/28, , , 45, 
2017/3/1, , , 41, 
2017/3/2, , , 28, 
2017/3/4, , , 38, 
2017/3/5, , , 38, 
2017/3/6, , , 30, 
2017/3/7, , , 30, 
2017/3/9, , , 28, 
2017/3/10, , , 38, 
2017/3/11, , , 28, 
2017/3/12, , , 23, 
2017/3/13, , , 21, 
2017/3/14, , , 24, 
2017/3/15, , , 33, 
2017/3/16, , , 31, 
2017/3/17, , , 24, 
2017/3/20, , , 30, 
2017/3/21, , , 42, 
2017/3/22, , , 36, 
2017/3/23, , , 34, 
2017/3/24, , , 33, 
2017/3/25, , , 25, 
2017/3/26, , , 26, 
2017/3/27, , , 22, 
2017/3/28, , , 23, 
2017/3/29, , , 41, 
2017/3/30, , , 39, 
2017/3/31, , , 31, 
