date, pm25, pm10
2018/6/5, 17, 17
2018/6/6, 26, 21
2018/6/7, 34, 18
2018/6/8, 33, 14
2018/6/9, 31, 4
2018/6/10, 10, 4
2018/6/11, 15, 7
2018/6/12, 20, 13
2018/6/13, 19, 13
2018/6/14, 12, 9
2018/6/15, 20, 5
2018/6/16, 6, 7
2018/6/17, 19, 7
2018/6/18, 18, 14
2018/6/19, 29, 12
2018/6/20, 30, 15
2018/6/21, 24, 12
2018/6/22, 26, 8
2018/6/23, 24, 11
2018/6/24, 33, 16
2018/6/25, 21, 12
2018/6/26, 16, 22
2018/6/27, 23, 15
2018/6/28, 19, 10
2018/6/29, 21, 8
2018/6/30, 22, 8
2018/1/1, 37, 10
2018/1/2, 47, 11
2018/1/3, 42, 14
2018/1/4, 56, 19
2018/1/5, 68, 18
2018/1/6, 73, 4
2018/1/7, 18, 11
2018/1/8, 43, 14
2018/1/9, 57, 6
2018/1/10, 16, 5
2018/1/11, 16, 6
2018/1/12, 32, 14
2018/1/13, 52, 9
2018/1/14, 35, 6
2018/1/15, 20, 8
2018/1/16, 24, 11
2018/1/17, 40, 13
2018/1/18, 40, 4
2018/1/19, 14, 3
2018/1/20, 13, 12
2018/1/21, 34, 7
2018/1/22, 22, 11
2018/1/23, 26, 4
2018/1/24, 26, 6
2018/1/25, 23, 4
2018/1/26, 8, 4
2018/1/27, 16, 6
2018/1/28, 27, 16
2018/1/29, 48, 5
2018/1/30, 6, 7
2018/1/31, 22, 7
2018/2/1, 25, 9
2018/2/2, 15, 11
2018/2/3, 14, 14
2018/2/4, 19, 10
2018/2/5, 14, 14
2018/2/6, 30, 13
2018/2/7, 21, 19
2018/2/8, 13, 13
2018/2/9, 22, 13
2018/2/10, 28, 22
2018/2/11, 46, 19
2018/2/12, 31, 29
2018/2/13, 57, 21
2018/2/14, 47, 8
2018/2/15, 22, 10
2018/2/16, 22, 13
2018/2/17, 28, 10
2018/2/18, 12, 9
2018/2/19, 29, 9
2018/2/20, 31, 15
2018/2/21, 55, 7
2018/2/22, 23, 12
2018/2/23, 33, 8
2018/2/24, 20, 6
2018/2/25, 12, 6
2018/2/26, 18, 8
2018/2/27, 11, 10
2018/2/28, 16, 8
2018/3/1, 15, 12
2018/3/2, 21, 14
2018/3/3, 40, 10
2018/3/4, 15, 11
2018/3/5, 29, 14
2018/3/6, 36, 28
2018/3/7, 63, 17
2018/3/8, 49, 2
2018/3/9, 7, 11
2018/3/10, 30, 12
2018/3/11, 21, 20
2018/3/12, 34, 11
2018/3/13, 19, 11
2018/3/14, 31, 15
2018/3/15, 50, 9
2018/3/16, 26, 3
2018/3/17, 11, 4
2018/3/18, 11, 4
2018/3/19, 11, 12
2018/3/20, 20, 10
2018/3/21, 24, 5
2018/3/22, 12, 6
2018/3/23, 18, 10
2018/3/24, 23, 6
2018/3/25, 14, 6
2018/3/26, 16, 6
2018/3/27, 7, 6
2018/3/28, 12, 15
2018/3/29, 30, 13
2018/3/30, 14, 8
2018/3/31, 27, 6
2017/10/1, 18, 5
2017/10/2, 15, 6
2017/10/3, 21, 11
2017/10/4, 30, 10
2017/10/5, 32, 20
2017/10/6, 32, 17
2017/10/7, 11, 7
2017/10/8, 25, 8
2017/10/9, 21, 16
2017/10/10, 33, 10
2017/10/11, 28, 7
2017/10/12, 33, 6
2017/10/13, 31, 7
2017/10/14, 23, 12
2017/10/15, 39, 13
2017/10/16, 41, 26
2017/10/17, 30, 13
2017/10/18, 26, 16
2017/10/19, 32, 6
2017/10/20, 19, 3
2017/10/21, 16, 4
2017/10/22, 15, 10
2017/10/23, 23, 18
2017/10/24, 50, 17
2017/10/25, 49, 7
2017/10/26, 23, 18
2017/10/27, 44, 19
2017/10/28, 56, 7
2017/10/29, 27, 15
2017/10/30, 37, 27
2017/10/31, 59, 11
2017/11/1, 32, 20
2017/11/2, 30, 15
2017/11/3, 26, 22
2017/11/4, 74, 17
2017/11/5, 38, 10
2017/11/6, 34, 19
2017/11/7, 66, 14
2017/11/8, 53, 23
2017/11/9, 78, 14
2017/11/10, 50, 19
2017/11/11, 67, 21
2017/11/12, 68, 11
2017/11/13, 42, 7
2017/11/14, 29, 23
2017/11/15, 55, 10
2017/11/16, 29, 3
2017/11/17, 16, 6
2017/11/18, 20, 12
2017/11/19, 42, 6
2017/11/20, 9, 7
2017/11/21, 28, 5
2017/11/22, 27, 3
2017/11/23, 5, 3
2017/11/24, 9, 12
2017/11/25, 28, 19
2017/11/26, 57, 3
2017/11/27, 7, 7
2017/11/28, 20, 5
2017/11/29, 18, 15
2017/11/30, 34, 6
2017/12/1, 21, 6
2017/12/2, 21, 7
2017/12/3, 26, 6
2017/12/4, 17, 21
2017/12/5, 32, 14
2017/12/6, 24, 16
2017/12/7, 29, 9
2017/12/8, 28, 10
2017/12/9, 29, 16
2017/12/10, 53, 18
2017/12/11, 48, 20
2017/12/12, 58, 13
2017/12/13, 52, 14
2017/12/14, 54, 12
2017/12/15, 53, 11
2017/12/16, 44, 5
2017/12/17, 20, 5
2017/12/18, 20, 4
2017/12/19, 17, 7
2017/12/20, 31, 8
2017/12/21, 35, 9
2017/12/22, 31, 12
2017/12/23, 52, 11
2017/12/24, 50, 8
2017/12/25, 40, 7
2017/12/26, 31, 12
2017/12/27, 47, 15
2017/12/28, 62, 22
2017/12/29, 25, 29
2017/12/30, 26, 5
2017/12/31, 27, 6
2017/7/1, 25, 19
2017/7/2, 31, 21
2017/7/3, 30, 22
2017/7/4, 41, 20
2017/7/5, 42, 20
2017/7/6, 42, 23
2017/7/7, 35, 20
2017/7/8, 33, 18
2017/7/9, 32, 25
2017/7/10, 25, 21
2017/7/11, 23, 17
2017/7/12, 20, 27
2017/7/13, 22, 21
2017/7/14, 27, 21
2017/7/15, 36, 12
2017/7/16, 21, 16
2017/7/17, 21, 16
2017/7/18, 26, 24
2017/7/19, 42, 22
2017/7/20, 36, 17
2017/7/21, 24, 17
2017/7/22, 31, 18
2017/7/23, 30, 18
2017/7/24, 15, 17
2017/7/25, 21, 21
2017/7/26, 24, 25
2017/7/27, 41, 20
2017/7/28, 37, 19
2017/7/29, 24, 17
2017/7/30, 29, 18
2017/7/31, 34, 31
2017/8/1, 57, 22
2017/8/2, 44, 25
2017/8/3, 66, 35
2017/8/4, 60, 16
2017/8/5, 48, 19
2017/8/6, 53, 27
2017/8/7, 66, 33
2017/8/8, 86, 26
2017/8/9, 69, 33
2017/8/10, 63, 27
2017/8/11, 74, 39
2017/8/12, 97, 33
2017/8/13, 84, 10
2017/8/14, 26, 15
2017/8/15, 28, 20
2017/8/16, 39, 24
2017/8/17, 42, 20
2017/8/18, 37, 16
2017/8/19, 19, 22
2017/8/20, 56, 22
2017/8/21, 50, 16
2017/8/22, 36, 26
2017/8/23, 57, 26
2017/8/24, 63, 17
2017/8/25, 25, 13
2017/8/26, 32, 13
2017/8/27, 29, 26
2017/8/28, 51, 42
2017/8/29, 92, 48
2017/8/30, 105, 43
2017/8/31, 93, 32
2017/9/1, 62, 32
2017/9/2, 74, 54
2017/9/3, 120, 50
2017/9/4, 88, 
2017/9/9, 83, 34
2017/9/10, 68, 44
2017/9/11, 104, 51
2017/9/12, 108, 74
2017/9/13, 157, 30
