date, pm25, o3, no2, so2
2019/8/9, 17, 21, , 
2019/8/10, 12, 31, 1, 
2019/8/11, 12, 35, 3, 1
2019/8/12, 36, 26, 2, 
2019/8/13, 41, 19, , 
2019/8/14, 21, 19, 1, 
2019/8/15, 14, 28, 2, 
2019/8/16, 16, 32, 1, 
2019/8/17, 28, 34, 1, 
2019/8/18, 25, 26, 1, 
2019/8/19, 22, 33, 3, 
2019/8/20, 21, 36, 2, 
2019/8/21, 28, 21, 1, 
2019/8/22, 25, 16, 1, 
2019/8/23, 12, 17, , 
2019/8/24, 11, 1, 1, 
2019/8/25, 14, 26, 1, 
2019/8/26, 21, 24, 2, 
2019/8/27, 10, 29, 2, 
2019/8/28, 26, 30, 1, 
2019/8/29, 11, 27, 1, 
2019/8/30, 21, 21, , 
2019/8/31, 16, 18, 1, 
2019/9/1, 15, 26, 1, 
2019/9/2, 22, 22, 1, 
2019/9/3, 20, 18, 1, 
2019/9/4, 20, 23, 1, 
2019/9/5, 13, 22, 2, 
2019/9/6, 19, 22, , 
2019/9/7, 16, 16, , 
2019/9/8, 12, 20, 1, 
2019/9/9, 16, 18, 2, 
2019/9/10, 15, 28, 1, 
2019/9/11, 23, 17, 1, 
2019/9/12, 15, 17, 1, 
2019/9/13, 12, 23, 1, 
2019/9/14, 20, 20, , 
2019/9/15, 17, 19, 1, 
2019/9/16, 14, 19, 2, 
2019/9/17, 18, 25, 2, 
2019/9/18, 14, 27, 2, 
2019/9/19, 13, 33, 3, 1
2019/9/20, 20, 39, 2, 1
2019/9/21, 32, 39, 2, 
2019/9/22, 43, 28, 2, 
2019/9/23, 23, 17, 1, 
2019/9/24, 16, 38, 2, 
2019/9/25, 19, 26, 2, 
2019/9/26, 27, 30, 3, 
2019/9/27, 16, 20, 2, 
2019/9/28, 18, 17, 1, 
2019/9/29, 15, 17, 1, 
2019/9/30, 12, 24, 4, 
2019/4/1, 19, 29, 4, 2
2019/4/2, 27, 30, 3, 
2019/4/3, 26, 27, 1, 
2019/4/4, 19, 23, 3, 
2019/4/5, 23, 25, 5, 
2019/4/6, 51, 29, 2, 
2019/4/7, 29, 28, 3, 
2019/4/8, 28, 24, 2, 
2019/4/9, 27, 29, 1, 
2019/4/10, 21, 28, 1, 
2019/4/11, 15, 29, 3, 
2019/4/12, 40, 36, 2, 
2019/4/13, 17, 28, 1, 
2019/4/14, 15, 35, 1, 
2019/4/15, 13, 28, 7, 
2019/4/16, 25, 35, 4, 
2019/4/17, 22, 35, 4, 1
2019/4/18, 33, 27, 4, 
2019/4/19, 27, 30, 1, 
2019/4/20, 11, 22, 5, 
2019/4/21, 37, 24, 5, 
2019/4/22, 35, 26, 3, 
2019/4/23, 18, 29, 1, 
2019/4/24, 17, 31, 4, 
2019/4/25, 31, 32, 2, 
2019/4/26, 21, 29, 1, 
2019/4/27, 11, 33, 1, 
2019/4/28, 19, 31, 1, 
2019/4/29, 14, 31, 3, 
2019/4/30, 23, 30, 2, 
2019/5/1, 25, 22, 5, 
2019/5/2, 40, 24, 1, 
2019/5/3, 14, 19, 2, 
2019/5/4, 20, 27, 1, 
2019/5/5, 20, 36, 4, 1
2019/5/6, 38, 29, 1, 
2019/5/7, 16, 30, 1, 
2019/5/8, 15, 32, 1, 
2019/5/9, 18, 25, 2, 
2019/5/10, 17, 29, 1, 
2019/5/11, 13, 30, , 
2019/5/12, 11, 29, 1, 
2019/5/13, 8, 26, 2, 
2019/5/14, 17, 38, 5, 
2019/5/15, 27, 29, 3, 
2019/5/16, 27, 27, 1, 
2019/5/17, 21, 24, 1, 
2019/5/18, 9, 33, 2, 
2019/5/19, 25, 27, 2, 
2019/5/20, 22, 26, , 
2019/5/21, 10, 26, 1, 
2019/5/22, 14, 31, 3, 
2019/5/23, 22, 31, 1, 
2019/5/24, 24, 26, 4, 
2019/5/25, 34, 22, 2, 
2019/5/26, 22, 27, 1, 
2019/5/27, 16, 26, 1, 
2019/5/28, 20, 26, 3, 
2019/5/29, 26, 26, 5, 
2019/5/30, 40, 27, 3, 
2019/5/31, 24, 31, 3, 
2019/6/1, 41, 28, 1, 
2019/6/2, 28, 23, , 
2019/6/3, 9, 14, 6, 
2019/6/4, 30, 20, 5, 
2019/6/5, 51, 25, 2, 
2019/6/6, 24, 28, 2, 
2019/6/7, 22, 34, 1, 
2019/6/8, 21, 41, 2, 
2019/6/9, 27, 29, 2, 
2019/6/10, 19, 29, , 
2019/6/11, 12, 37, 2, 1
2019/6/12, 24, 26, 4, 
2019/6/13, 27, 26, 1, 
2019/6/14, 14, 30, 3, 
2019/6/15, 19, 22, 1, 
2019/6/16, 17, 21, 3, 
2019/6/17, 15, 28, 3, 
2019/6/18, 23, 44, 4, 
2019/6/19, 34, 18, 2, 
2019/6/20, 24, 19, 1, 
2019/6/21, 37, 20, , 
2019/6/22, 19, 32, 1, 
2019/6/23, 23, 35, 3, 
2019/6/24, 22, 31, 4, 
2019/6/25, 25, 35, 4, 
2019/6/26, 25, 37, 3, 
2019/6/27, 26, 37, 5, 
2019/6/28, 34, 36, 2, 
2019/6/29, 34, 20, , 
2019/6/30, 20, 35, 1, 2
2019/1/1, 11, 20, 3, 
2019/1/2, 23, 19, 6, 
2019/1/3, 32, 14, 9, 1
2019/1/4, 51, 16, 6, 
2019/1/5, 58, 23, 3, 
2019/1/6, 23, 24, 1, 1
2019/1/7, 7, 15, 8, 
2019/1/8, 44, 20, 2, 
2019/1/9, 19, 25, 1, 
2019/1/10, 13, 26, 1, 
2019/1/11, 8, 26, 2, 
2019/1/12, 12, 23, 2, 
2019/1/13, 18, 20, 7, 1
2019/1/14, 26, 15, 11, 
2019/1/15, 69, 25, 3, 
2019/1/16, 24, 22, 4, 
2019/1/17, 15, 25, 3, 
2019/1/18, 33, 23, 1, 
2019/1/19, 11, 25, 1, 
2019/1/20, 12, 25, 1, 
2019/1/21, 12, 23, 7, 
2019/1/22, 16, 21, 7, 
2019/1/23, 28, 22, 2, 
2019/1/24, 23, 22, 3, 
2019/1/25, 23, 25, 5, 
2019/1/26, 30, 26, 3, 
2019/1/27, 30, 24, 2, 
2019/1/28, 10, 24, 4, 
2019/1/29, 26, 22, 8, 
2019/1/30, 33, 21, 7, 
2019/1/31, 24, 19, 15, 
2019/2/1, 49, 16, 12, 
2019/2/2, 78, 19, 12, 
2019/2/3, 86, 24, 14, 1
2019/2/4, 63, 21, 3, 8
2019/2/5, 17, 20, 2, 
2019/2/6, 12, 17, 3, 
2019/2/7, 30, 25, 4, 
2019/2/8, 19, 27, 1, 
2019/2/9, 9, 24, 5, 
2019/2/10, 26, 26, 2, 
2019/2/11, 16, 25, 1, 
2019/2/12, 11, 26, 3, 
2019/2/13, 14, 28, 3, 
2019/2/14, 37, 26, 3, 
2019/2/15, 25, 27, 1, 
2019/2/16, 10, 26, 1, 
2019/2/17, 14, 27, 1, 
2019/2/18, 14, 26, 5, 
2019/2/19, 26, 26, 4, 
2019/2/20, 36, 30, 4, 
2019/2/21, 39, 29, 4, 
2019/2/22, 38, 30, 2, 
2019/2/23, 18, 28, 3, 
2019/2/24, 21, 27, 1, 
2019/2/25, 17, 25, 1, 
2019/2/26, 9, 24, 1, 
2019/2/27, 17, 26, 4, 
2019/2/28, 20, 28, 5, 
2019/3/1, 33, 31, 3, 
2019/3/2, 37, 28, 2, 
2019/3/3, 23, 26, 1, 
2019/3/4, 18, 28, 5, 
2019/3/5, 40, 23, 4, 
2019/3/6, 16, 27, 6, 
2019/3/7, 21, 27, 10, 1
2019/3/8, 43, 34, 5, 
2019/3/9, 49, 29, 3, 
2019/3/10, 27, 32, 2, 
2019/3/11, 26, 32, 2, 
2019/3/12, 31, 27, 12, 
2019/3/13, 55, 26, 5, 
2019/3/14, 44, 24, 5, 
2019/3/15, 30, 27, 1, 
2019/3/16, 7, 28, 1, 
2019/3/17, 12, 29, 4, 
2019/3/18, 21, 23, 7, 
2019/3/19, 35, 31, 9, 1
2019/3/20, 60, 25, 8, 
2019/3/21, 56, 26, 2, 
2019/3/22, 27, 29, 1, 
2019/3/23, 16, 30, 6, 
2019/3/24, 39, 29, 1, 
2019/3/25, 13, 29, 2, 
2019/3/26, 14, 30, 5, 2
2019/3/27, 24, 23, 9, 2
2019/3/28, 39, 28, 1, 
2019/3/29, 18, 24, 1, 
2019/3/30, 24, 27, 1, 
2019/3/31, 14, 29, 2, 
2018/10/1, 13, 14, 1, 
2018/10/2, 13, 13, 2, 
2018/10/3, 11, 15, 4, 
2018/10/4, 18, 18, 1, 1
2018/10/5, 6, 15, 2, 
2018/10/6, 30, 8, 2, 
2018/10/7, 16, 10, 2, 
2018/10/8, 22, 24, 4, 1
2018/10/9, 30, 25, 4, 3
2018/10/10, 30, 18, 3, 1
2018/10/11, 16, 22, 1, 
2018/10/12, 5, 24, 1, 
2018/10/13, 8, 26, 2, 4
2018/10/14, 33, 20, 4, 
2018/10/15, 29, 21, 4, 
2018/10/16, 23, 21, 2, 
2018/10/17, 14, 20, 3, 1
2018/10/18, 12, 24, 8, 1
2018/10/19, 29, 23, 3, 
2018/10/20, 16, 24, 1, 
2018/10/21, 6, 14, 9, 2
2018/10/22, 40, 17, 4, 
2018/10/23, 36, 20, 1, 
2018/10/24, 7, 17, 5, 1
2018/10/25, 20, 19, 3, 
2018/10/26, 18, 21, 1, 
2018/10/27, 11, 16, 3, 
2018/10/28, 31, 19, 2, 
2018/10/29, 20, 19, 6, 1
2018/10/30, 26, 17, 5, 
2018/10/31, 39, 19, 4, 
2018/11/1, 24, 23, 1, 
2018/11/2, 5, 18, 1, 
2018/11/3, 9, 21, 1, 
2018/11/4, 14, 17, 4, 
2018/11/5, 28, 17, 3, 
2018/11/6, 12, 15, 2, 
2018/11/7, 15, 15, 2, 
2018/11/8, 11, 14, 3, 
2018/11/9, 18, 22, 2, 
2018/11/10, 18, 19, 3, 
2018/11/11, 24, 13, 8, 4
2018/11/12, 49, 23, 3, 
2018/11/13, 35, 24, 3, 
2018/11/14, 8, 21, 3, 
2018/11/15, 13, 17, 8, 
2018/11/16, 46, 21, 3, 
2018/11/17, 35, 21, 4, 
2018/11/18, 14, 8, 10, 1
2018/11/19, 40, 20, 4, 
2018/11/20, 27, 23, 3, 
2018/11/21, 20, 22, 3, 
2018/11/22, 13, 24, 5, 1
2018/11/23, 21, 18, 5, 
2018/11/24, 32, 13, 3, 
2018/11/25, 25, 16, 4, 
2018/11/26, 21, 13, 1, 
2018/11/27, 7, 17, 1, 
2018/11/28, 5, 18, 3, 
2018/11/29, 20, 11, 9, 
2018/11/30, 55, 18, 5, 
2018/12/1, 38, 12, 4, 1
2018/12/2, 19, 18, 2, 
2018/12/3, 15, 22, 2, 
2018/12/4, 17, 18, 7, 1
2018/12/5, 26, 17, 6, 
2018/12/6, 44, 24, 2, 
2018/12/7, 7, 23, 3, 
2018/12/8, 13, 22, 3, 2
2018/12/9, 47, 19, 6, 
2018/12/10, 32, 18, 11, 
2018/12/11, 76, 18, 4, 
2018/12/12, 47, 16, 5, 
2018/12/13, 61, 7, 12, 1
2018/12/14, 83, 17, 5, 
2018/12/15, 35, 16, 4, 1
2018/12/16, 26, 21, 5, 
2018/12/17, 39, 22, 3, 
2018/12/18, 19, 12, 12, 1
2018/12/19, 48, 9, 9, 1
2018/12/20, 43, 15, 3, 
2018/12/21, 14, 21, 1, 
2018/12/22, 5, 19, 2, 
2018/12/23, 16, 15, 4, 
2018/12/24, 37, 23, 1, 
2018/12/25, 12, 19, 4, 1
2018/12/26, 40, 19, 2, 
2018/12/27, 12, 16, 6, 
2018/12/28, 38, 21, 1, 
2018/12/29, 11, 16, 7, 1
2018/12/30, 28, , , 
2018/7/1, 62, 39, 3, 
2018/7/2, 55, 34, 2, 
2018/7/3, 16, 35, 3, 
2018/7/4, 27, 40, 3, 
2018/7/5, 38, 25, 1, 
2018/7/6, 27, 26, 1, 1
2018/7/7, 16, 36, 1, 2
2018/7/8, 21, 57, 5, 2
2018/7/9, 27, 27, 2, 1
2018/7/10, 45, 24, 2, 
2018/7/11, 25, 31, 2, 
2018/7/12, 42, 39, 3, 2
2018/7/13, 33, 34, 3, 1
2018/7/14, 37, 44, 2, 
2018/7/15, 47, 38, 3, 3
2018/7/16, 41, 18, 3, 
2018/7/17, 22, 27, 2, 
2018/7/18, 23, 46, 3, 1
2018/7/19, 25, 44, 2, 
2018/7/20, 31, 43, 2, 
2018/7/21, 31, 29, 1, 
2018/7/22, 16, 25, 3, 
2018/7/23, 23, 30, 3, 
2018/7/24, 22, 27, 2, 
2018/7/25, 27, 35, 3, 1
2018/7/26, 21, 29, 3, 
2018/7/27, 28, 19, 1, 
2018/7/28, 19, 28, 1, 1
2018/7/29, 15, 38, 3, 
2018/7/30, 24, 32, 2, 2
2018/7/31, 27, 33, 3, 1
2018/8/1, 26, 39, 4, 2
2018/8/2, 31, 35, 5, 3
2018/8/3, 51, 50, 2, 1
2018/8/4, 47, 46, 2, 2
2018/8/5, 53, 38, 3, 1
2018/8/6, 50, 42, 3, 
2018/8/7, 36, 30, 2, 
2018/8/8, 33, 30, 3, 
2018/8/9, 30, 19, 1, 
2018/8/10, 18, 26, 1, 1
2018/8/11, 17, 27, 1, 1
2018/8/12, 17, 28, 2, 1
2018/8/13, 22, 26, 1, 
2018/8/14, 42, 33, 2, 
2018/8/15, 54, 39, 2, 1
2018/8/16, 55, 22, 2, 1
2018/8/17, 36, 19, 1, 
2018/8/18, 29, 23, 1, 
2018/8/19, 28, 24, 1, 
2018/8/20, 19, 24, 2, 
2018/8/21, 16, 24, 1, 
2018/8/22, 32, 26, 1, 
2018/8/23, 21, 39, 3, 1
2018/8/24, 35, 30, 3, 
2018/8/25, 34, 29, 2, 
2018/8/26, 36, 27, 3, 
2018/8/27, 62, 33, 3, 1
2018/8/28, 58, 26, 3, 1
2018/8/29, 19, 16, 2, 
2018/8/30, 16, 24, 1, 
2018/8/31, 26, 31, 2, 1
2018/9/1, 31, 25, 3, 
2018/9/2, 31, 24, 2, 
2018/9/3, 31, 29, 2, 2
2018/9/4, 19, 37, 4, 3
2018/9/5, 46, 21, 1, 
2018/9/6, 13, 21, 2, 
2018/9/7, 17, 18, 1, 
2018/9/8, 10, 18, 1, 
2018/9/9, 35, 16, 2, 
2018/9/10, 8, 13, 2, 
2018/9/11, 7, 23, 3, 
2018/9/12, 19, 24, 2, 
2018/9/13, 10, 24, 2, 1
2018/9/14, 19, 27, 2, 1
2018/9/15, 19, 27, 2, 
2018/9/16, 24, 26, 3, 3
2018/9/17, 19, 23, 1, 
2018/9/18, 25, 14, 1, 
2018/9/19, 8, 18, 1, 
2018/9/20, 11, 32, 3, 
2018/9/21, 32, 24, 1, 
2018/9/22, 11, 27, 1, 
2018/9/23, 37, 22, 1, 
2018/9/24, 14, 18, 2, 
2018/9/25, 15, 22, 3, 
2018/9/26, 22, 23, 2, 1
2018/9/27, 16, 28, 3, 1
2018/9/28, 18, 21, 2, 
2018/9/29, 17, 18, 2, 1
2018/9/30, 18, 18, 1, 
2018/4/1, 11, 35, 8, 
2018/4/2, 25, 32, 6, 
2018/4/3, 29, 33, 4, 
2018/4/4, 9, 33, 3, 
2018/4/5, 12, 37, 12, 
2018/4/6, 34, 33, 1, 
2018/4/7, 6, 35, 1, 
2018/4/8, 9, 32, 7, 
2018/4/9, 20, 35, 9, 
2018/4/10, 39, 30, 14, 
2018/4/11, 64, 23, 13, 
2018/4/12, 59, 28, 6, 
2018/4/13, 16, 35, 2, 
2018/4/14, 13, 31, 1, 
2018/4/15, 13, 30, 6, 
2018/4/16, 15, 31, 4, 
2018/4/17, 9, 32, 2, 
2018/4/18, 5, 38, 2, 
2018/4/19, 11, 37, 1, 
2018/4/20, 18, 41, 3, 
2018/4/21, 21, 41, 4, 
2018/4/22, 22, 43, 4, 
2018/4/23, 18, 41, 6, 
2018/4/24, 35, 34, 4, 
2018/4/25, 27, 32, 2, 
2018/4/26, 12, 38, 5, 
2018/4/27, 30, 33, 2, 
2018/4/28, 29, 34, , 
2018/4/29, 15, 41, 2, 
2018/4/30, 22, 47, 10, 
2018/5/1, 38, 46, 8, 
2018/5/2, 44, 31, 4, 
2018/5/3, 45, 34, 3, 
2018/5/4, 31, 21, 2, 
2018/5/5, 57, , , 
2018/5/7, 5, 35, 5, 
2018/5/8, 13, 39, 8, 
2018/5/9, 28, 37, 2, 
2018/5/10, 29, 28, 2, 
2018/5/11, 14, 31, 2, 
2018/5/12, 17, 32, 4, 
2018/5/13, 22, 39, 6, 
2018/5/14, 43, 33, 4, 
2018/5/15, 53, 33, 4, 
2018/5/16, 27, 44, 4, 
2018/5/17, 47, 30, 1, 
2018/5/18, 13, 27, 2, 
2018/5/19, 16, 29, 4, 
2018/5/20, 21, 29, 2, 
2018/5/21, 23, 30, 4, 
2018/5/22, 26, 35, 2, 
2018/5/23, 25, 47, 6, 
2018/5/24, 47, 55, 7, 
2018/5/25, 50, 50, 5, 
2018/5/26, 50, 44, 4, 
2018/5/27, 46, 43, 4, 
2018/5/28, 47, 30, 3, 
2018/5/29, 29, 43, 3, 1
2018/5/30, 35, , , 1
2018/6/1, 26, 19, 2, 
2018/6/2, 29, 23, 3, 
2018/6/3, 18, 20, 3, 
2018/6/4, 23, 19, 1, 
2018/6/5, 15, 14, 2, 1
2018/6/6, 17, 35, 5, 2
2018/6/7, 30, 26, 3, 
2018/6/8, 25, 26, 2, 1
2018/6/9, 19, 29, 2, 1
2018/6/10, 23, 32, 3, 1
2018/6/11, 24, 39, 4, 3
2018/6/12, 28, 34, 4, 1
2018/6/13, 31, 27, 1, 
2018/6/14, 14, 32, 2, 1
2018/6/15, 24, 47, 4, 2
2018/6/16, 34, 52, 3, 3
2018/6/17, 42, 28, 4, 1
2018/6/18, 41, 28, 2, 
2018/6/19, 24, 36, 4, 1
2018/6/20, 23, 26, 2, 1
2018/6/21, 29, 32, 2, 1
2018/6/22, 21, 24, 3, 
2018/6/23, 25, 19, 1, 
2018/6/24, 29, 26, 2, 
2018/6/25, 25, 29, 2, 
2018/6/26, 17, 24, 3, 
2018/6/27, 22, 38, 2, 
2018/6/28, 27, 52, 2, 2
2018/6/29, 32, 49, 4, 1
2018/6/30, 60, 47, 4, 
2018/1/1, 13, 24, 13, 
2018/1/2, 34, 23, 12, 
2018/1/3, 35, 26, 9, 
2018/1/4, 23, 26, 2, 
2018/1/5, 10, 28, 4, 
2018/1/6, 21, 27, 14, 
2018/1/7, 27, 24, 9, 
2018/1/8, 47, 24, 5, 
2018/1/9, 22, 22, 12, 
2018/1/10, 44, 16, 19, 
2018/1/11, 28, 27, 5, 
2018/1/12, 11, 29, 1, 
2018/1/13, 13, 24, 6, 
2018/1/14, 19, 26, 6, 
2018/1/15, 17, 19, 14, 
2018/1/16, 53, 22, 14, 
2018/1/17, 50, 15, 17, 
2018/1/18, 63, 23, 17, 
2018/1/19, 59, 24, 12, 
2018/1/20, 52, 16, 15, 
2018/1/21, 89, 22, 8, 
2018/1/22, 50, 23, 9, 
2018/1/23, 27, 28, 2, 
2018/1/24, 7, 29, 8, 
2018/1/25, 26, 22, 12, 
2018/1/26, 42, 26, 7, 
2018/1/27, 36, 18, 11, 
2018/1/28, 34, 25, 5, 
2018/1/29, 14, 27, 3, 
2018/1/30, 7, 23, 14, 
2018/1/31, 22, 26, 13, 
2018/2/1, 47, 29, 4, 
2018/2/2, 9, 26, 7, 
2018/2/3, 31, 25, 7, 
2018/2/4, 26, 30, 8, 
2018/2/5, 22, 29, 12, 
2018/2/6, 39, 29, 8, 
2018/2/7, 26, 31, 17, 
2018/2/8, 39, 28, 19, 
2018/2/9, 63, 28, 7, 
2018/2/10, 46, 29, 5, 
2018/2/11, 25, 31, 8, 
2018/2/12, 24, 29, 14, 
2018/2/13, 34, 26, 17, 
2018/2/14, 68, 14, 18, 
2018/2/15, 51, 31, 5, 
2018/2/16, 28, 30, 12, 
2018/2/17, 35, 32, 7, 
2018/2/18, 47, 25, 10, 
2018/2/19, 33, 12, 15, 
2018/2/20, 16, 27, 6, 
2018/2/21, 25, 28, 5, 
2018/2/22, 17, 24, 10, 
2018/2/23, 28, 30, 3, 
2018/2/24, 11, 28, 4, 
2018/2/25, 22, 33, 10, 
2018/2/26, 24, 30, 18, 
2018/2/27, 31, 31, 15, 
2018/2/28, 33, 31, 5, 
2018/3/1, 13, 32, 2, 
2018/3/2, 13, 32, 1, 
2018/3/3, 9, 32, 1, 
2018/3/4, 10, 31, 5, 
2018/3/5, 22, 30, 6, 
2018/3/6, 14, 27, 8, 
2018/3/7, 34, 23, 7, 
2018/3/8, 17, 32, 2, 
2018/3/9, 12, 31, 1, 
2018/3/10, 9, 33, 2, 
2018/3/11, 14, 33, 5, 
2018/3/12, 23, 31, 2, 
2018/3/13, 13, 32, 1, 
2018/3/14, 10, 35, 3, 
2018/3/15, 15, 34, 1, 
2018/3/16, 16, 38, 2, 
2018/3/17, 11, 33, 7, 
2018/3/18, 19, 33, 6, 
2018/3/19, 12, 30, 6, 
2018/3/20, 20, 33, 3, 
2018/3/21, 15, 30, 3, 
2018/3/22, 14, 33, 2, 
2018/3/23, 14, 35, 2, 
2018/3/24, 12, 33, 4, 
2018/3/25, 25, 37, 5, 
2018/3/26, 17, 33, 8, 
2018/3/27, 36, 30, 7, 
2018/3/28, 30, 20, 7, 
2018/3/29, 40, 33, 1, 
2018/3/30, 14, 31, 8, 
2018/3/31, 19, 35, 3, 
2017/10/1, 16, 29, 7, 
2017/10/2, 26, 38, 6, 
2017/10/3, 18, 31, 7, 
2017/10/4, 22, 27, 5, 
2017/10/5, 13, 20, 8, 
2017/10/6, 22, 36, 4, 
2017/10/7, 30, 27, 3, 
2017/10/8, 12, 27, 4, 
2017/10/9, 16, 26, 5, 
2017/10/10, 32, 19, 2, 
2017/10/11, 12, 18, 3, 
2017/10/12, 14, 14, 6, 
2017/10/13, 22, 17, 8, 
2017/10/14, 39, 26, 3, 
2017/10/15, 22, 21, 5, 
2017/10/16, 8, 30, 8, 
2017/10/17, 20, 37, 10, 
2017/10/18, 35, 32, 6, 
2017/10/19, 25, 31, 10, 
2017/10/20, 20, 32, 12, 
2017/10/21, 41, 39, 6, 
2017/10/22, 35, 32, 8, 
2017/10/23, 32, 31, 3, 
2017/10/24, 5, 22, 4, 
2017/10/25, 5, 26, 7, 
2017/10/26, 10, 23, 8, 
2017/10/27, 25, 22, 7, 
2017/10/28, 27, 13, 4, 
2017/10/29, 25, 23, 5, 
2017/10/30, 30, 18, 6, 
2017/10/31, 12, 14, 14, 
2017/11/1, 30, 23, 7, 
2017/11/2, 22, 23, 4, 
2017/11/3, 13, 14, 3, 
