date, pm25
2020/1/2, 52
2020/1/3, 69
2020/1/4, 71
2020/1/5, 45
2020/1/6, 55
2020/1/7, 72
2020/1/8, 95
2020/1/9, 74
2020/1/10, 79
2020/1/11, 90
2020/1/12, 144
2020/1/13, 149
2020/1/14, 206
2020/1/15, 90
2020/1/16, 68
2019/10/1, 45
2019/10/2, 46
2019/10/3, 20
2019/10/4, 35
2019/10/5, 49
2019/10/6, 31
2019/10/7, 49
2019/10/8, 39
2019/10/9, 26
2019/10/10, 25
2019/10/11, 38
2019/10/12, 33
2019/10/13, 39
2019/10/14, 41
2019/10/15, 47
2019/10/16, 59
2019/10/17, 71
2019/10/18, 46
2019/10/19, 51
2019/10/20, 72
2019/10/21, 67
2019/10/22, 50
2019/10/23, 57
2019/10/24, 62
2019/10/25, 68
2019/10/26, 112
2019/10/27, 153
2019/10/28, 69
2019/10/29, 35
2019/10/30, 44
2019/10/31, 61
2019/11/1, 60
2019/11/2, 63
2019/11/3, 139
2019/11/4, 170
2019/11/5, 165
2019/11/6, 165
2019/11/7, 171
2019/11/8, 178
2019/11/9, 155
2019/11/10, 157
2019/11/11, 115
2019/11/12, 62
2019/11/13, 63
2019/11/14, 26
2019/11/15, 77
2019/11/16, 99
2019/11/17, 130
2019/11/18, 82
2019/11/25, 116
2019/11/26, 126
2019/11/27, 79
2019/11/28, 65
2019/11/29, 59
2019/11/30, 49
2019/12/1, 43
2019/12/2, 58
2019/12/3, 99
2019/12/4, 123
2019/12/5, 136
2019/12/6, 124
2019/12/7, 114
2019/12/8, 90
2019/12/9, 68
2019/12/10, 62
2019/12/11, 86
2019/12/12, 60
2019/12/13, 78
2019/12/14, 94
2019/12/15, 74
2019/12/16, 82
2019/12/17, 106
2019/12/18, 93
2019/12/19, 107
2019/12/20, 138
2019/12/21, 142
2019/12/22, 105
2019/12/23, 121
2019/12/24, 122
2019/12/25, 100
2019/12/26, 98
2019/12/27, 64
2019/12/28, 95
2019/12/29, 128
2019/7/1, 62
2019/7/2, 71
2019/7/3, 68
2019/7/4, 61
2019/7/5, 67
2019/7/6, 64
2019/7/7, 66
2019/7/8, 56
2019/7/9, 52
2019/7/10, 60
2019/7/11, 70
2019/7/12, 66
2019/7/13, 55
2019/7/14, 58
2019/7/15, 59
2019/7/16, 67
2019/7/17, 89
2019/7/18, 94
2019/7/19, 73
2019/7/20, 52
2019/7/21, 64
2019/7/22, 64
2019/7/23, 70
2019/7/24, 77
2019/7/25, 72
2019/7/26, 68
2019/7/27, 68
2019/7/28, 87
2019/7/29, 70
2019/7/30, 79
2019/7/31, 79
2019/8/1, 69
2019/8/2, 78
2019/8/3, 68
2019/8/4, 60
2019/8/5, 58
2019/8/6, 62
2019/8/7, 49
2019/8/8, 49
2019/8/9, 52
2019/8/10, 56
2019/8/11, 62
2019/8/12, 68
2019/8/13, 71
2019/8/14, 74
2019/8/15, 57
2019/8/16, 66
2019/8/17, 61
2019/8/18, 56
2019/8/19, 66
2019/8/20, 67
2019/8/21, 84
2019/8/22, 67
2019/8/23, 65
2019/8/24, 61
2019/8/25, 57
2019/8/26, 50
2019/8/27, 54
2019/8/28, 62
2019/8/29, 73
2019/8/30, 65
2019/8/31, 81
2019/9/1, 88
2019/9/2, 69
2019/9/3, 61
2019/9/4, 63
2019/9/5, 62
2019/9/6, 67
2019/9/7, 72
2019/9/8, 61
2019/9/9, 65
