date, pm25, o3, no2, so2
2017/8/19, 50, 39, 4, 4
2017/8/20, 49, 40, 5, 4
2017/8/21, 50, 32, 3, 2
2017/8/22, 22, 23, 3, 
2017/8/23, 24, 22, 5, 
2017/8/24, 25, 26, 8, 
2017/8/25, 35, 37, 5, 4
2017/8/26, 35, 39, 3, 2
2017/8/27, 42, 31, 5, 
2017/8/28, 46, 36, 4, 
2017/8/29, 38, 42, 6, 
2017/8/30, 38, 24, 2, 
2017/8/31, 35, 25, 3, 2
2017/9/1, 19, 33, 2, 
2017/9/2, 22, 32, 2, 
2017/9/3, 38, 37, 2, 4
2017/9/4, 47, 27, 3, 
2017/9/5, 33, , , 
2017/9/10, 42, 29, 9, 2
2017/9/11, 29, 40, , 1
2017/9/12, 29, 26, , 2
2017/9/13, 41, 28, , 4
2017/9/14, 30, 32, 7, 4
2017/9/15, 35, 33, 5, 1
2017/9/16, 34, 36, 4, 2
2017/9/17, 54, 28, 3, 
2017/9/18, 30, 20, 4, 
2017/9/19, 37, 37, 5, 5
2017/9/20, 36, 35, 6, 5
2017/9/21, 44, 38, 8, 4
2017/9/22, 56, 44, 7, 3
2017/9/23, 50, 42, 5, 1
2017/9/24, 44, 43, 9, 2
2017/9/25, 47, 49, 11, 2
2017/9/26, 54, 30, 3, 
2017/9/27, 25, 27, 5, 
2017/9/28, 17, 26, 4, 
2017/9/29, 21, 28, 4, 
2017/9/30, 18, 33, 4, 
2017/4/1, 29, 36, 8, 4
2017/4/2, 37, 26, 9, 1
2017/4/3, 37, 31, 4, 
2017/4/4, 24, 28, 5, 
2017/4/5, 18, 30, 1, 
2017/4/6, 14, 35, 2, 
2017/4/7, 15, 40, 7, 
2017/4/8, 24, 47, 5, 
2017/4/9, 39, 40, 3, 
2017/4/10, 43, 23, 2, 
2017/4/11, 17, 33, 3, 
2017/4/12, 21, 27, 8, 2
2017/4/13, 25, 40, 4, 1
2017/4/14, 27, 43, 4, 4
2017/4/15, 41, 40, 1, 2
2017/4/16, 24, 34, 5, 
2017/4/17, 21, 40, 3, 1
2017/4/18, 21, 32, 4, 
2017/4/19, 36, 25, 4, 
2017/4/20, 27, 27, 1, 
2017/4/21, 13, 33, 4, 
2017/4/22, 20, 43, 13, 
2017/4/23, 42, 46, 4, 
2017/4/24, 23, 37, 3, 
2017/4/25, 26, 45, 4, 
2017/4/26, 35, 38, 3, 2
2017/4/27, 26, 32, 4, 2
2017/4/28, 27, 33, 2, 
2017/4/29, 21, 29, 2, 
2017/4/30, 20, 35, 4, 3
2017/5/1, 17, 30, 2, 2
2017/5/2, 16, 33, 4, 7
2017/5/3, 24, 36, 4, 2
2017/5/4, 21, 37, 2, 1
2017/5/5, 17, 31, 3, 
2017/5/6, 21, 37, 1, 
2017/5/7, 19, 38, 2, 
2017/5/8, 20, 42, 8, 3
2017/5/9, 25, 46, 4, 1
2017/5/10, 29, 33, 2, 
2017/5/11, 23, 37, 4, 2
2017/5/12, 23, 43, 5, 1
2017/5/13, 40, 32, 2, 
2017/5/14, 27, 35, 5, 3
2017/5/15, 23, 49, 4, 3
2017/5/16, 40, 46, 4, 4
2017/5/17, 45, 46, 3, 2
2017/5/18, 33, 24, 1, 
2017/5/19, 13, 28, 2, 1
2017/5/20, 26, 32, 3, 
2017/5/21, 30, 42, 3, 
2017/5/22, 19, 36, 5, 3
2017/5/23, 29, 29, 4, 1
2017/5/24, 24, 31, 2, 
2017/5/25, 10, 31, 3, 
2017/5/26, 13, 38, 4, 1
2017/5/27, 29, 44, 4, 1
2017/5/28, 37, 43, 2, 3
2017/5/29, 23, 35, 4, 2
2017/5/30, 18, 35, 5, 
2017/5/31, 20, 37, 3, 
2017/6/1, 18, 46, 6, 
2017/6/2, 30, 55, 10, 2
2017/6/3, 46, 58, 4, 
2017/6/4, 36, 34, 2, 
2017/6/5, 20, 29, 2, 
2017/6/6, 17, 34, 3, 
2017/6/7, 17, 44, 5, 3
2017/6/8, 24, 55, 6, 2
2017/6/9, 38, 56, 4, 2
2017/6/10, 44, 53, 3, 2
2017/6/11, 52, 49, 4, 2
2017/6/12, 53, 47, 4, 
2017/6/13, 40, 49, 4, 1
2017/6/14, 39, 54, 3, 1
2017/6/15, 22, 46, 5, 2
2017/6/16, 30, 39, 4, 2
2017/6/17, 38, 35, 2, 1
2017/6/18, 20, 30, 3, 
2017/6/19, 18, 35, 3, 
2017/6/20, 18, 32, 4, 3
2017/6/21, 22, 42, 5, 2
2017/6/22, 42, 33, 3, 
2017/6/23, 14, 31, 1, 
2017/6/24, 23, 27, 2, 
2017/6/25, 19, 28, 2, 
2017/6/26, 15, 30, 2, 
2017/6/27, 21, 42, 5, 1
2017/6/28, 31, 50, 4, 2
2017/6/29, 44, 41, 4, 2
2017/6/30, 34, 36, 2, 
2017/1/2, 44, 13, 7, 
2017/1/3, 28, 29, 2, 
2017/1/4, 20, 28, 4, 
2017/1/5, 26, 28, 6, 
2017/1/6, 30, 27, 8, 
2017/1/7, 38, 29, 3, 
2017/1/8, 21, 21, 9, 3
2017/1/9, 39, 23, 6, 
2017/1/10, 21, 23, 7, 
2017/1/11, 38, 27, 4, 
2017/1/12, 26, 29, 4, 
2017/1/13, 34, 21, 10, 1
2017/1/14, 44, 24, 18, 4
2017/1/15, 56, 12, 20, 
2017/1/16, 49, 9, 15, 
2017/1/17, 16, 22, , 
2017/1/18, 22, 21, , 2
2017/1/19, 34, 7, 11, 
2017/1/20, 35, 17, 8, 
2017/1/21, 32, 10, 7, 
2017/1/22, 33, 9, 6, 
2017/1/23, 25, 17, 5, 
2017/1/24, 22, 12, 9, 1
2017/1/25, 28, 17, 4, 
2017/1/26, 18, 25, 3, 
2017/1/27, 19, 26, 4, 
2017/1/28, 31, 29, 4, 
2017/1/29, 21, 26, 8, 4
2017/1/30, 23, 26, 6, 
2017/1/31, 32, 29, 5, 
2017/2/1, 24, 32, 4, 
2017/2/2, 26, 32, 6, 
2017/2/3, 26, 28, 10, 3
2017/2/4, 24, 25, 6, 2
2017/2/5, 35, 25, 16, 
2017/2/6, 51, 12, 17, 
2017/2/7, 38, 27, 3, 
2017/2/8, 18, 31, 4, 
2017/2/9, 27, 25, 8, 
2017/2/10, 28, 17, 12, 2
2017/2/11, 57, 34, 7, 
2017/2/12, 40, 34, 7, 2
2017/2/13, 17, 31, 5, 1
2017/2/14, 21, 31, 2, 
2017/2/15, 18, 32, 4, 4
2017/2/16, 21, 23, 9, 1
2017/2/17, 40, 35, 5, 2
2017/2/18, 42, 34, 7, 
2017/2/19, 43, 29, 10, 2
2017/2/20, 36, 30, 9, 
2017/2/21, 44, 27, 10, 1
2017/2/22, 55, 26, 4, 
2017/2/23, 36, 19, 5, 
2017/2/24, 32, 27, 2, 
2017/2/25, 23, 29, 4, 3
2017/2/26, 30, 30, 7, 2
2017/2/27, 44, 19, 7, 
2017/2/28, 37, 27, 3, 
2017/3/1, 16, 31, 2, 
2017/3/2, 20, 32, 3, 
2017/3/3, 25, 32, 7, 
2017/3/4, 25, 29, 3, 1
2017/3/5, 26, 31, 5, 
2017/3/6, 41, 33, 3, 3
2017/3/7, 26, 34, 2, 2
2017/3/8, 16, 29, 2, 
2017/3/9, 23, 31, 2, 
2017/3/10, 20, 32, 2, 
2017/3/11, 23, 32, 5, 
2017/3/12, 25, 28, 4, 1
2017/3/13, 26, 31, 4, 3
2017/3/14, 24, 32, 3, 
2017/3/15, 26, 35, 9, 
2017/3/16, 34, 27, 13, 1
2017/3/17, 43, 16, 7, 
2017/3/18, 38, 35, 3, 
2017/3/19, 36, 27, 6, 
2017/3/20, 41, 35, 6, 
2017/3/21, 24, 33, 4, 
2017/3/22, 24, 31, 7, 
2017/3/23, 29, 38, 6, 
2017/3/24, 50, 21, 3, 
2017/3/25, 27, 21, 4, 
2017/3/26, 31, 21, 4, 2
2017/3/27, 23, 24, 3, 
2017/3/28, 21, 28, 7, 
2017/3/29, 26, 25, 4, 
2017/3/30, 17, 28, 3, 
2017/3/31, 20, 35, 3, 1
2018/9/16, , 9, , 
2017/10/27, , 19, 3, 2
2017/10/28, , 21, 2, 
2017/10/29, , 21, 4, 1
2017/11/22, , 21, 5, 2
2017/9/9, , 18, 8, 
2017/1/1, , 20, 10, 1
