date, pm25, o3, no2, so2
2019/7/15, 26, 31, 2, 
2019/7/16, 36, 27, 2, 
2019/7/17, 19, 31, 2, 
2019/7/18, 28, 31, 2, 
2019/7/19, 37, 34, 1, 
2019/7/20, 25, 32, 2, 
2019/7/21, 17, 31, 4, 
2019/7/22, 22, 33, 3, 
2019/7/23, 16, 34, 5, 
2019/7/24, 25, 36, 4, 
2019/7/25, 49, 42, 3, 
2019/7/26, 50, 47, 3, 
2019/7/27, 37, 41, 1, 
2019/7/28, 40, 43, 2, 
2019/7/29, 42, 33, 2, 
2019/7/30, 26, 37, 3, 
2019/7/31, 11, 26, 4, 
2019/8/1, 18, 34, 6, 
2019/8/2, 23, 41, 4, 
2019/8/3, 27, 26, 2, 
2019/8/4, 31, 33, 4, 
2019/8/5, 33, 38, 2, 
2019/8/6, 33, 40, 3, 
2019/8/7, 26, 30, 3, 
2019/8/8, 17, 22, 3, 
2019/8/9, 11, 24, 1, 
2019/8/10, 10, 33, 2, 
2019/8/11, 19, 43, 2, 
2019/8/12, 39, 37, 4, 17
2019/8/13, 38, 22, 3, 12
2019/8/14, 16, 21, 4, 8
2019/8/15, 16, 27, 3, 13
2019/8/16, 27, 36, 2, 
2019/8/17, 33, 38, 1, 
2019/8/18, 26, 32, 2, 
2019/8/19, 17, 38, 5, 
2019/8/20, 23, 35, 2, 
2019/8/21, 26, 27, 2, 
2019/8/22, 15, 24, 2, 
2019/8/23, 10, 16, 2, 
2019/8/24, 15, 14, 3, 
2019/8/25, 20, 27, 3, 
2019/8/26, 18, 21, 2, 
2019/8/27, 14, 34, 2, 
2019/8/28, 21, 31, 2, 
2019/8/29, 12, 31, 2, 
2019/8/30, 20, 26, 3, 
2019/8/31, 18, 20, 3, 
2019/9/1, 33, 28, 3, 
2019/9/2, 32, 30, 4, 
2019/9/3, 25, 26, 2, 
2019/9/4, 24, 24, 5, 
2019/9/5, 13, 24, 7, 
2019/9/6, 24, 27, 5, 
2019/9/7, 19, 22, 2, 
2019/9/8, 12, 20, 3, 
2019/9/9, 15, 42, 4, 
2019/9/10, 24, 40, 4, 
2019/9/11, 54, 18, 2, 
2019/9/12, 8, 19, 2, 
2019/9/13, 19, 28, 2, 
2019/9/14, 13, 21, 4, 
2019/9/15, 26, 22, 3, 
2019/9/16, 20, 24, 7, 
2019/9/17, 22, 28, 6, 
2019/9/18, 21, 32, 5, 
2019/9/19, 19, 40, 8, 
2019/9/20, 30, 46, 5, 
2019/9/21, 48, 39, 2, 
2019/9/22, 54, 26, 3, 
2019/9/23, 11, 23, 3, 
2019/9/24, 9, 41, 4, 
2019/9/25, 23, 33, 4, 
2019/9/26, 18, 33, 6, 
2019/9/27, 14, 34, 3, 
2019/9/28, 27, 21, 1, 
2019/9/29, 13, 21, 4, 
2019/9/30, 21, 34, 4, 
2019/4/1, 15, 36, 4, 
2019/4/2, 18, 35, 3, 
2019/4/3, 27, 32, 6, 
2019/4/4, 23, 26, 7, 
2019/4/5, 35, 35, 7, 
2019/4/6, 68, 30, 8, 
2019/4/7, 60, 33, 5, 
2019/4/8, 29, 27, 5, 
2019/4/9, 23, 29, 3, 
2019/4/10, 15, 29, 3, 
2019/4/11, 16, 33, 5, 
2019/4/12, 23, 38, 3, 
2019/4/13, 23, 28, 3, 
2019/4/14, 20, 37, 3, 
2019/4/15, 10, 33, 7, 
2019/4/16, 22, 34, 7, 
2019/4/17, 29, 44, 3, 
2019/4/18, 31, 32, 2, 
2019/4/19, 24, 30, 3, 
2019/4/20, 11, 27, 2, 
2019/4/21, 25, 33, 5, 
2019/4/22, 34, 35, 7, 
2019/4/23, 35, 33, 1, 
2019/4/24, 12, 30, 7, 
2019/4/25, 34, 35, 4, 
2019/4/26, 27, 30, 2, 
2019/4/27, 14, 36, 5, 
2019/4/28, 20, 29, 9, 
2019/4/29, 29, 32, 3, 
2019/4/30, 18, 30, 3, 
2019/5/1, 25, 31, 4, 
2019/5/2, 50, 25, 7, 
2019/5/3, 24, 22, 6, 
2019/5/4, 24, 26, 8, 
2019/5/5, 31, 45, 7, 
2019/5/6, 29, 28, 5, 
2019/5/7, 18, 34, 4, 
2019/5/8, 6, 33, 5, 
2019/5/9, 28, 29, 3, 
2019/5/10, 24, 30, 3, 
2019/5/11, 13, 27, 1, 
2019/5/12, 9, 28, 3, 
2019/5/13, 13, 27, 3, 
2019/5/14, 15, 38, 6, 
2019/5/15, 33, 33, 8, 
2019/5/16, 38, 37, 6, 
2019/5/17, 35, 23, 4, 
2019/5/18, 15, 38, 4, 
2019/5/19, 49, 33, 1, 
2019/5/20, 31, 33, 3, 
2019/5/21, 14, 26, 8, 
2019/5/22, 27, 38, 7, 
2019/5/23, 27, 33, 4, 
2019/5/24, 24, 33, 5, 
2019/5/25, 28, 33, 2, 
2019/5/26, 22, 38, 5, 
2019/5/27, 27, 26, 3, 
2019/5/28, 23, 27, 3, 
2019/5/29, 22, 31, 4, 
2019/5/30, 41, 37, 6, 
2019/5/31, 42, 33, 5, 
2019/6/1, 55, 31, 2, 
2019/6/2, 39, 24, 2, 
2019/6/3, 5, 43, 4, 
2019/6/4, 15, 39, 4, 
2019/6/5, 60, 27, 5, 
2019/6/6, 25, 36, 5, 
2019/6/7, 32, 32, 5, 
2019/6/8, 35, 35, 5, 
2019/6/9, 34, 32, 4, 
2019/6/10, 23, 34, 3, 
2019/6/11, 14, 38, 6, 
2019/6/12, 24, 35, 3, 
2019/6/13, 24, 32, 2, 
2019/6/14, 15, 35, 2, 
2019/6/15, 17, 23, 2, 
2019/6/16, 27, 21, 4, 
2019/6/17, 26, 27, 5, 
2019/6/18, 20, 46, 6, 
2019/6/19, 42, 31, 4, 
2019/6/20, 35, 29, 3, 
2019/6/21, 21, 34, 3, 
2019/6/22, 13, 32, 3, 
2019/6/23, 23, 37, 5, 
2019/6/24, 33, 39, 2, 
2019/6/25, 26, 44, 3, 
2019/6/26, 23, 43, 5, 
2019/6/27, 32, 48, 4, 
2019/6/28, 32, 43, 2, 
2019/6/29, 35, 26, 2, 
2019/6/30, 23, 33, 3, 
2019/1/1, 17, 24, 7, 
2019/1/2, 29, 21, 4, 
2019/1/3, 29, 21, 8, 
2019/1/4, 42, 17, 9, 
2019/1/5, 70, 25, 4, 
2019/1/6, 28, 24, 4, 
2019/1/7, 11, 21, 9, 
2019/1/8, 47, 21, 3, 
2019/1/9, 12, 28, 2, 
2019/1/10, 13, 28, 8, 
2019/1/11, 19, 28, 7, 
2019/1/12, 26, 28, 2, 
2019/1/13, 14, 23, 9, 
2019/1/14, 28, 24, 6, 
2019/1/15, 63, 27, 4, 
2019/1/16, 21, 22, 13, 
2019/1/17, 22, 26, 11, 
2019/1/18, 52, 27, 2, 
2019/1/19, 10, 28, 3, 
2019/1/20, 13, 28, 3, 
2019/1/21, 13, 25, 13, 
2019/1/22, 43, 29, 4, 
2019/1/23, 21, 25, 6, 
2019/1/24, 27, 24, 4, 
2019/1/25, 31, 28, 8, 
2019/1/26, 33, 29, 4, 
2019/1/27, 36, 27, 11, 
2019/1/28, 31, 28, 4, 
2019/1/29, 31, 27, 5, 
2019/1/30, 23, 25, 5, 
2019/1/31, 17, 27, 11, 
2019/2/1, 46, 25, 12, 
2019/2/2, 76, 33, 5, 
2019/2/3, 50, 36, 4, 
2019/2/4, 32, 23, 4, 
2019/2/5, 24, 21, 4, 
2019/2/6, 22, 19, 7, 
2019/2/7, 42, 25, 3, 
2019/2/8, 20, 28, 2, 
2019/2/9, 11, 27, 4, 
2019/2/10, 16, 30, 2, 
2019/2/11, 19, 29, 5, 
2019/2/12, 18, 31, 3, 
2019/2/13, 27, 32, 9, 
2019/2/14, 32, 30, 7, 
2019/2/15, 31, 31, 2, 
2019/2/16, 14, 31, 2, 
2019/2/17, 15, 31, 3, 
2019/2/18, 15, 32, 8, 
2019/2/19, 30, 28, 13, 
2019/2/20, 34, 29, 5, 
2019/2/21, 41, 34, 17, 
2019/2/22, 56, 30, 15, 
2019/2/23, 50, 35, 4, 
2019/2/24, 32, 33, 1, 
2019/2/25, 17, 29, 3, 
2019/2/26, 12, 28, 5, 
2019/2/27, 17, 31, 7, 
2019/2/28, 17, 33, 13, 
2019/3/1, 37, 33, 12, 
2019/3/2, 58, 35, 5, 
2019/3/3, 43, 30, 5, 
2019/3/4, 28, 31, 6, 
2019/3/5, 50, 30, 5, 
2019/3/6, 26, 34, 6, 
2019/3/7, 32, 39, 15, 
2019/3/8, 46, 44, 14, 
2019/3/9, 69, 36, 3, 
2019/3/10, 37, 38, 4, 
2019/3/11, 40, 38, 3, 
2019/3/12, 30, 32, 12, 
2019/3/13, 44, 20, 19, 
2019/3/14, 65, 34, 2, 
2019/3/15, 16, 31, 2, 
2019/3/16, 10, 34, 1, 
2019/3/17, 15, 33, 5, 
2019/3/18, 18, 37, 7, 
2019/3/19, 42, 42, 7, 
2019/3/20, 47, 31, 10, 
2019/3/21, 60, 30, 5, 
2019/3/22, 35, 32, 2, 
2019/3/23, 20, 34, 4, 
2019/3/24, 42, 33, 5, 
2019/3/25, 13, 34, 6, 
2019/3/26, 14, 37, 12, 
2019/3/27, 37, 36, 6, 
2019/3/28, 34, 33, 6, 
2019/3/29, 25, 31, 5, 
2019/3/30, 31, 31, 2, 
2019/3/31, 15, 35, 4, 
2018/10/1, 12, 9, 5, 
2018/10/2, 22, 17, 4, 
2018/10/3, 8, 23, 2, 
2018/10/4, 16, 18, 2, 
2018/10/5, 13, 15, 4, 
2018/10/6, 37, 8, 2, 
2018/10/7, 23, 13, 1, 
2018/10/8, 26, 29, 4, 
2018/10/9, 31, 26, 3, 
2018/10/10, 19, 20, 2, 
2018/10/11, 16, 21, 2, 
2018/10/12, 7, 26, 3, 
2018/10/13, 19, 22, 9, 
2018/10/14, 32, 21, 6, 
2018/10/15, 21, 28, 2, 
2018/10/16, 13, 25, 3, 
2018/10/17, 18, 24, 4, 
2018/10/18, 11, 29, 4, 
2018/10/19, 27, 24, 3, 
2018/10/20, 19, 23, 2, 
2018/10/21, 6, 23, 7, 
2018/10/22, 27, 20, 10, 
2018/10/23, 42, 19, 4, 
2018/10/24, 6, 23, 3, 
2018/10/25, 9, 18, 7, 
2018/10/26, 30, 20, 2, 
2018/10/27, 20, 16, 5, 
2018/10/28, 19, 22, 9, 
2018/10/29, 16, 26, 10, 
2018/10/30, 23, 22, 7, 
2018/10/31, 40, 24, 9, 
2018/11/1, 32, 23, 6, 
2018/11/2, 17, 14, 5, 
2018/11/3, 12, 21, 5, 
2018/11/4, 19, 20, 7, 
2018/11/5, 19, 22, 4, 
2018/11/6, 14, 15, 3, 
2018/11/7, 12, 13, 4, 
2018/11/8, 11, 12, 8, 
2018/11/9, 23, 23, 3, 
2018/11/10, 17, 19, 4, 
2018/11/11, 20, 17, 12, 
2018/11/12, 44, 20, 10, 
2018/11/13, 38, 27, 4, 
2018/11/14, 6, 22, 8, 
2018/11/15, 29, 16, 9, 
2018/11/16, 50, 22, 5, 
2018/11/17, 22, 17, 13, 
2018/11/18, 29, 11, 18, 
2018/11/19, 43, 22, 9, 
2018/11/20, 30, 26, 4, 
2018/11/21, 31, 25, 7, 
2018/11/22, 14, 24, 9, 
2018/11/23, 25, 23, 4, 
2018/11/24, 25, 16, 6, 
2018/11/25, 27, 14, 7, 
2018/11/26, 23, 16, 5, 
2018/11/27, 12, 18, 4, 
2018/11/28, 13, 17, 7, 
2018/11/29, 43, 17, 11, 
2018/11/30, 47, 19, 7, 
2018/12/1, 40, 22, 5, 
2018/12/2, 23, 18, 4, 
2018/12/3, 10, 23, 11, 
2018/12/4, 27, 23, 13, 
2018/12/5, 32, 20, 5, 
2018/12/6, 38, 24, 6, 
2018/12/7, 12, 23, 6, 
2018/12/8, 28, 25, 6, 
2018/12/9, 46, 20, 12, 
2018/12/10, 57, 21, 8, 
2018/12/11, 70, 17, 12, 
2018/12/12, 62, 13, 17, 
2018/12/13, 67, 12, 13, 
2018/12/14, 76, 21, 10, 
2018/12/15, 54, 18, 6, 
2018/12/16, 35, 23, 6, 
2018/12/17, 35, 25, 8, 
2018/12/18, 23, 20, 11, 
2018/12/19, 36, 10, 19, 
2018/12/20, 50, 15, 10, 
2018/12/21, 26, 49, 2, 
2018/12/22, 15, , , 
2018/12/24, 26, 16, 6, 
2018/12/25, 29, 17, 5, 
2018/12/26, 45, 22, 4, 
2018/12/27, 28, 26, 2, 
2018/12/28, 15, 23, 3, 
2018/12/29, 17, 21, 5, 
2018/12/30, 24, , , 
2018/7/1, 58, 40, 3, 
2018/7/2, 50, 35, 4, 
2018/7/3, 17, 41, 7, 
2018/7/4, 33, 37, 4, 
2018/7/5, 39, 33, 2, 
2018/7/6, 12, 28, 3, 
2018/7/7, 16, 33, 4, 
2018/7/8, 20, 51, 4, 
2018/7/9, 24, 43, 3, 
2018/7/10, 31, 30, 4, 
2018/7/11, 28, 28, 7, 
2018/7/12, 36, 40, 5, 
2018/7/13, 28, 51, 4, 
2018/7/14, 43, 51, 4, 
2018/7/15, 50, 46, 5, 
2018/7/16, 44, 33, 2, 
2018/7/17, 15, 39, 2, 
2018/7/18, 15, 44, 5, 
2018/7/19, 21, 42, 3, 
2018/7/20, 34, 47, 1, 
2018/7/21, 31, 29, 1, 
2018/7/22, 11, 31, 4, 
2018/7/23, 26, 30, 3, 
2018/7/24, 21, 40, 3, 
2018/7/25, 36, 38, 4, 
2018/7/26, 24, 32, 2, 
2018/7/27, 15, 24, 2, 
2018/7/28, 15, 34, 2, 
2018/7/29, 20, 33, 4, 
2018/7/30, 24, 32, 5, 
2018/7/31, 28, 35, 2, 
2018/8/1, 20, 39, 2, 
2018/8/2, 35, 40, 5, 
2018/8/3, 41, 46, 3, 
2018/8/4, 38, 45, 2, 
2018/8/5, 37, 41, 2, 
2018/8/6, 43, 38, 2, 
2018/8/7, 30, 36, 4, 
2018/8/8, 22, 35, 3, 
2018/8/9, 39, 23, 2, 
2018/8/10, 15, 26, 6, 
2018/8/11, 15, 31, 5, 
2018/8/12, 25, 28, 6, 
2018/8/13, 34, 34, 6, 
2018/8/14, 44, 45, 3, 
2018/8/15, 58, 37, 4, 
2018/8/16, 51, 28, 3, 
2018/8/17, 39, 26, 2, 
2018/8/18, 17, 24, 4, 
2018/8/19, 29, 23, 5, 
2018/8/20, 25, 28, 3, 
2018/8/21, 16, 29, 3, 
2018/8/22, 30, 30, 10, 
2018/8/23, 24, 37, 5, 
2018/8/24, 44, 33, 3, 
2018/8/25, 35, 35, 1, 
2018/8/26, 56, 37, 3, 
2018/8/27, 59, 37, 2, 
2018/8/28, 44, 34, 2, 
2018/8/29, 29, 20, 2, 
2018/8/30, 8, 29, 3, 
2018/8/31, 14, 38, 5, 
2018/9/1, 37, 29, 1, 
2018/9/2, 20, 27, 2, 
2018/9/3, 26, 30, 5, 
2018/9/4, 26, 35, 4, 
2018/9/5, 31, 32, 4, 
2018/9/6, 17, 24, 3, 
2018/9/7, 14, 20, 2, 
2018/9/8, 10, 18, 2, 
2018/9/9, 12, 14, 2, 
2018/9/10, 9, 14, 6, 
2018/9/11, 16, 22, 6, 
2018/9/12, 23, 20, 3, 
2018/9/13, 15, 25, 5, 
2018/9/14, 18, 31, 5, 
2018/9/15, 24, 28, 5, 
2018/9/16, 24, 22, 4, 
2018/9/17, 14, 31, 5, 
2018/9/18, 26, 17, 3, 
2018/9/19, 12, 16, 4, 
2018/9/20, 17, 40, 3, 
2018/9/21, 40, 25, 4, 
2018/9/22, 24, 29, 5, 
2018/9/23, 35, 25, 2, 
2018/9/24, 14, 19, 2, 
2018/9/25, 14, 24, 2, 
2018/9/26, 17, 24, 7, 
2018/9/27, 14, 34, 5, 
2018/9/28, 18, 24, 2, 
2018/9/29, 16, 22, 4, 
2018/9/30, 28, 19, 2, 
2018/4/1, 18, 35, 9, 
2018/4/2, 29, 30, 8, 
2018/4/3, 37, 33, 3, 
2018/4/4, 9, 31, 5, 
2018/4/5, 18, 36, 8, 
2018/4/6, 36, 33, 2, 
2018/4/7, 14, 36, 2, 
2018/4/8, 12, 33, 9, 
2018/4/9, 21, 37, 9, 
2018/4/10, 38, 35, 6, 
2018/4/11, 55, 35, 15, 
2018/4/12, 59, 27, 4, 
2018/4/13, 28, 33, 1, 
2018/4/14, 17, 32, 2, 
2018/4/15, 16, 25, 5, 
2018/4/16, 18, 29, 3, 
2018/4/17, 10, 30, 3, 
2018/4/18, 15, 39, 4, 
2018/4/19, 19, 37, 5, 
2018/4/20, 21, 41, 10, 
2018/4/21, 31, 41, 9, 
2018/4/22, 36, 40, 14, 
2018/4/23, 44, 40, 7, 
2018/4/24, 25, 30, 7, 
2018/4/25, 19, 31, 4, 
2018/4/26, 21, 39, 8, 
2018/4/27, 41, 28, 5, 
2018/4/28, 45, 38, 2, 
2018/4/29, 15, 40, 7, 
2018/4/30, 29, 49, 6, 
2018/5/1, 37, 47, 4, 
2018/5/2, 41, 37, 3, 
2018/5/3, 36, 36, 3, 
2018/5/4, 22, 44, 3, 
2018/5/5, 28, 39, 5, 
2018/5/6, 45, 32, 5, 
2018/5/7, 23, 36, 10, 
2018/5/8, 33, 35, 12, 
2018/5/9, 49, 41, 3, 
2018/5/10, 26, 31, 2, 
2018/5/11, 13, 29, 3, 
2018/5/12, 26, 31, 8, 
2018/5/13, 40, 39, 4, 
2018/5/14, 25, 37, 5, 
2018/5/15, 33, 30, 8, 
2018/5/16, 36, 51, 8, 
2018/5/17, 83, 30, 2, 
2018/5/18, 36, 24, 7, 
2018/5/19, 45, 32, 2, 
2018/5/20, 35, 35, 4, 
2018/5/21, 25, 32, 6, 
2018/5/22, 39, 33, 5, 
2018/5/23, 28, 51, 6, 
2018/5/24, 59, 55, 4, 
2018/5/25, 50, 61, 4, 
2018/5/26, 56, 47, 5, 
2018/5/27, 61, 54, 5, 
2018/5/28, 42, 30, 6, 
2018/5/29, 39, 38, 8, 
2018/5/30, 30, 41, 2, 
2018/5/31, 21, 45, 4, 
2018/6/1, 37, 18, 3, 
2018/6/2, 13, 19, 3, 
2018/6/3, 19, 25, 3, 
2018/6/4, 22, 20, 3, 
2018/6/5, 8, 16, 2, 
2018/6/6, 21, 45, 4, 
2018/6/7, 26, 33, 5, 
2018/6/8, 37, 25, 6, 
2018/6/9, 30, 30, 4, 
2018/6/10, 30, 32, 2, 
2018/6/11, 15, 35, 6, 
2018/6/12, 30, 40, 3, 
2018/6/13, 33, 33, 3, 
2018/6/14, 17, 36, 9, 
2018/6/15, 58, 47, 5, 
2018/6/16, 24, 48, 6, 
2018/6/17, 41, 41, 3, 
2018/6/18, 47, 34, 2, 
2018/6/19, 13, 36, 7, 
2018/6/20, 25, 28, 4, 
2018/6/21, 23, 28, 6, 
2018/6/22, 22, 21, 4, 
2018/6/23, 35, 18, 2, 
2018/6/24, 23, 31, 4, 
2018/6/25, 12, 35, 9, 
2018/6/26, 25, 23, 4, 
2018/6/27, 29, 41, 4, 
2018/6/28, 31, 45, 3, 
2018/6/29, 37, 45, 3, 
2018/6/30, 55, 45, 3, 
2018/1/1, 24, 27, 3, 
2018/1/2, 24, 28, 5, 
2018/1/3, 28, 24, 7, 
2018/1/4, 31, 26, 3, 
2018/1/5, 13, 26, 5, 
2018/1/6, 19, 29, 8, 
2018/1/7, 20, 28, 5, 
2018/1/8, 43, 22, 7, 
2018/1/9, 48, 20, 16, 
2018/1/10, 42, 24, 6, 
2018/1/11, 16, 25, 4, 
2018/1/12, 17, 28, 2, 
2018/1/13, 9, 27, 9, 
2018/1/14, 20, 24, 9, 
2018/1/15, 30, 22, 7, 
2018/1/16, 49, 24, 8, 
2018/1/17, 48, 24, 6, 
2018/1/18, 54, 29, 7, 
2018/1/19, 56, 30, 5, 
2018/1/20, 43, 19, 15, 
2018/1/21, 76, 6, 14, 
2018/1/22, 53, 25, 7, 
2018/1/23, 28, 26, 6, 
2018/1/24, 14, 26, 8, 
2018/1/25, 19, 23, 9, 
2018/1/26, 34, 29, 2, 
2018/1/27, 34, 20, 5, 
2018/1/28, 40, 22, 3, 
2018/1/29, 12, 24, 6, 
2018/1/30, 20, 27, 8, 
2018/1/31, 24, 25, 5, 
2018/2/1, 43, 26, 5, 
2018/2/2, 14, 26, 4, 
2018/2/3, 33, 27, 3, 
2018/2/4, 27, 31, 3, 
2018/2/5, 14, 29, 8, 
2018/2/6, 38, 27, 14, 
2018/2/7, 49, 32, 7, 
2018/2/8, 47, 29, 10, 
2018/2/9, 70, 27, 13, 
2018/2/10, 54, 30, 5, 
2018/2/11, 35, 31, 6, 
2018/2/12, 27, 29, 18, 
2018/2/13, 49, 29, 9, 
2018/2/14, 64, 18, 7, 
2018/2/15, 43, 30, 7, 
2018/2/16, 40, 27, 6, 
2018/2/17, 25, 30, 5, 
2018/2/18, 53, 22, 9, 
2018/2/19, 21, 22, 4, 
2018/2/20, 23, 25, 5, 
2018/2/21, 24, 25, 3, 
2018/2/22, 11, 20, 7, 
2018/2/23, 18, 28, 3, 
2018/2/24, 23, 27, 3, 
2018/2/25, 26, 34, 4, 
2018/2/26, 23, 35, 5, 
2018/2/27, 22, 33, 8, 
2018/2/28, 30, 31, 2, 
2018/3/1, 21, 30, 4, 
2018/3/2, 11, 31, 3, 
2018/3/3, 14, 31, 2, 
2018/3/4, 10, 30, 6, 
2018/3/5, 24, 30, 9, 
2018/3/6, 33, 25, 15, 
2018/3/7, 48, 27, 4, 
2018/3/8, 17, 30, 6, 
2018/3/9, 20, 31, 3, 
2018/3/10, 11, 30, 5, 
2018/3/11, 18, 31, 3, 
2018/3/12, 27, 30, 7, 
2018/3/13, 23, 29, 3, 
2018/3/14, 15, 33, 8, 
2018/3/15, 37, 31, 2, 
2018/3/16, 13, 35, 3, 
2018/3/17, 18, 35, 6, 
2018/3/18, 14, 33, 4, 
2018/3/19, 12, 30, 5, 
2018/3/20, 21, 31, 3, 
2018/3/21, 12, 31, 5, 
2018/3/22, 10, 32, 6, 
2018/3/23, 18, 34, 3, 
2018/3/24, 15, 33, 2, 
2018/3/25, 21, 37, 6, 
2018/3/26, 25, 33, 6, 
2018/3/27, 27, 26, 6, 
2018/3/28, 37, 14, 11, 
2018/3/29, 37, 32, 4, 
2018/3/30, 21, 33, 6, 
2018/3/31, 22, 35, 2, 
2017/10/1, 37, 30, 7, 
2017/10/2, 25, 41, 6, 
2017/10/3, 21, 37, 3, 
2017/10/4, 21, 28, 5, 
2017/10/5, 11, 24, 6, 
2017/10/6, 21, 37, 3, 
2017/10/7, 34, 27, 2, 
2017/10/8, 16, 29, 3, 
2017/10/9, 16, 30, 8, 
2017/10/10, 32, 20, 2, 
2017/10/11, 9, 17, 3, 
2017/10/12, 15, 18, 4, 
2017/10/13, 18, 18, 5, 
2017/10/14, 40, 26, 2, 
2017/10/15, 28, 22, 7, 
2017/10/16, 31, 32, 9, 
2017/10/17, 22, 35, 7, 
2017/10/18, 25, 36, 5, 
2017/10/19, 32, 31, 10, 
2017/10/20, 29, 38, 13, 
2017/10/21, 33, 39, 7, 
2017/10/22, 41, 37, 4, 
2017/10/23, 34, 30, 2, 
2017/10/24, 7, 24, 3, 
2017/10/25, 8, 27, 13, 
2017/10/26, 30, 29, 13, 
2017/10/27, 46, 21, 5, 
2017/10/28, 33, 17, 4, 
2017/10/29, 22, 24, 3, 
2017/10/30, 22, 19, 4, 
2017/10/31, 23, 14, 11, 
2017/11/1, 36, 26, 7, 
2017/11/2, 34, 23, 5, 
2017/11/3, 21, 15, 7, 
2017/11/4, 11, 20, 3, 
2017/11/5, 16, 23, 3, 
