date, pm25, pm10
2017/10/13, 16, 14
2017/10/14, 25, 11
2017/10/15, 21, 5
2017/10/16, 9, 8
2017/10/17, 15, 9
2017/10/18, 15, 8
2017/10/19, 13, 7
2017/10/20, 7, 5
2017/10/21, 13, 3
2017/10/22, 9, 6
2017/10/23, 9, 8
2017/10/24, 9, 3
2017/10/25, 7, 3
2017/10/26, 6, 6
2017/10/27, 11, 15
2017/10/28, 16, 13
2017/10/29, 12, 6
2017/10/30, 12, 10
2017/10/31, 25, 5
2017/11/1, 10, 7
2017/11/2, 8, 4
2017/11/3, 10, 5
2017/11/4, 9, 12
2017/11/5, 31, 5
2017/11/6, 12, 5
2017/11/7, 6, 7
2017/11/8, 13, 7
2017/11/9, 7, 10
2017/11/10, 13, 9
2017/11/11, 15, 10
2017/11/12, 15, 10
2017/11/13, 9, 9
2017/11/14, 8, 16
2017/11/15, 17, 8
2017/11/16, 9, 6
2017/11/17, 5, 10
2017/11/18, 10, 8
2017/11/19, 7, 12
2017/11/20, 25, 9
2017/11/21, 9, 8
2017/11/23, 13, 12
2017/11/24, 17, 8
2017/11/25, 13, 9
2017/11/26, 23, 8
2017/11/27, 17, 4
2017/11/28, 6, 8
2017/11/29, 17, 10
2017/11/30, 22, 11
2017/12/1, 26, 2
2017/12/2, 5, 2
2017/12/3, 9, 11
2017/12/4, 16, 15
2017/12/5, 12, 10
2017/12/6, 11, 5
2017/12/7, 6, 3
2017/12/8, 5, 5
2017/12/9, 5, 5
2017/12/10, 5, 5
2017/12/11, 6, 7
2017/12/12, 7, 9
2017/12/13, 15, 10
2017/12/14, 13, 11
2017/12/15, 9, 12
2017/12/16, 11, 
2017/12/18, 23, 14
2017/12/19, 26, 13
2017/12/20, 13, 12
2017/12/21, 10, 5
2017/12/23, 8, 4
2017/12/24, 5, 3
2017/12/25, 5, 4
2017/12/26, 5, 11
2017/12/27, 9, 12
2017/12/28, 16, 11
2017/12/29, 12, 7
2017/12/30, 6, 
2017/7/1, 98, 33
2017/7/2, 74, 29
2017/7/3, 84, 15
2017/7/4, 44, 10
2017/7/5, 24, 15
2017/7/6, 42, 30
2017/7/7, 84, 16
2017/7/8, 51, 9
2017/7/9, 30, 16
2017/7/10, 37, 43
2017/7/11, 115, 49
2017/7/12, 118, 43
2017/7/13, 90, 9
2017/7/14, 25, 17
2017/7/15, 49, 12
2017/7/16, 26, 11
2017/7/17, 26, 26
2017/7/18, 60, 7
2017/7/19, 25, 8
2017/7/20, 25, 13
2017/7/21, 44, 19
2017/7/22, 33, 9
2017/7/23, 21, 7
2017/7/24, 24, 11
2017/7/25, 22, 22
2017/7/26, 62, 28
2017/7/27, 66, 17
2017/7/28, 51, 19
2017/7/29, 30, 8
2017/7/30, 18, 33
2017/7/31, 93, 33
2017/8/1, 97, 36
2017/8/2, 102, 38
2017/8/3, 106, 17
2017/8/4, 56, 10
2017/8/5, 19, 14
2017/8/6, 37, 18
2017/8/7, 56, 20
2017/8/8, 62, 18
2017/8/9, 52, 12
2017/8/10, 17, 8
2017/8/11, 12, 9
2017/8/12, 25, 22
2017/8/13, 56, 17
2017/8/14, 35, 27
2017/8/15, 53, 10
2017/8/16, 15, 8
2017/8/17, 15, 11
2017/8/18, 37, 20
2017/8/19, 56, 26
2017/8/20, 73, 18
2017/8/21, 54, 11
2017/8/22, 30, 10
2017/8/23, 23, 27
2017/8/24, 74, 14
2017/8/25, 35, 10
2017/8/26, 20, 15
2017/8/27, 35, 36
2017/8/28, 93, 31
2017/8/29, 78, 9
2017/8/30, 22, 30
2017/8/31, 78, 21
2017/9/1, 54, 14
2017/9/2, 37, 12
2017/9/3, 20, 9
2017/9/4, 22, 5
2017/9/5, 13, 6
2017/9/6, 15, 
2017/9/11, 25, 15
2017/9/12, 37, 9
2017/9/13, 31, 8
2017/9/14, 18, 14
2017/9/15, 27, 13
2017/9/16, 34, 25
2017/9/17, 79, 
2017/4/1, 11, 8
2017/4/2, 25, 10
2017/4/3, 22, 9
2017/4/4, 19, 9
2017/4/5, 18, 22
2017/4/6, 48, 38
2017/4/7, 97, 29
2017/4/8, 66, 11
2017/4/9, 28, 8
2017/4/10, 9, 9
2017/4/11, 28, 16
2017/4/12, 30, 12
2017/4/13, 28, 13
2017/4/14, 27, 16
2017/4/15, 35, 9
2017/4/16, 18, 10
2017/4/17, 29, 17
2017/4/18, 45, 21
2017/4/19, 59, 29
2017/4/20, 68, 38
2017/4/21, 93, 22
2017/4/22, 58, 6
2017/4/23, 18, 9
2017/4/24, 22, 9
2017/4/25, 23, 6
2017/4/26, 12, 18
2017/4/27, 49, 10
2017/4/28, 26, 13
2017/4/29, 43, 18
2017/4/30, 48, 10
2017/5/1, 16, 10
2017/5/2, 27, 22
2017/5/3, 57, 41
2017/5/4, 95, 27
2017/5/5, 70, 16
2017/5/6, 32, 7
2017/5/7, 20, 15
2017/5/8, 50, 32
2017/5/9, 91, 26
2017/5/10, 78, 21
2017/5/11, 59, 14
2017/5/12, 33, 16
2017/5/13, 48, 10
2017/5/14, 36, 5
2017/5/15, 18, 34
2017/5/16, 87, 37
2017/5/17, 98, 27
2017/5/18, 71, 16
2017/5/19, 30, 14
2017/5/20, 31, 16
2017/5/21, 47, 16
2017/5/22, 40, 16
2017/5/23, 40, 9
2017/5/24, 20, 10
2017/5/25, 22, 14
2017/5/26, 36, 15
2017/5/27, 24, 13
2017/5/28, 29, 21
2017/5/29, 58, 16
2017/5/30, 37, 38
2017/5/31, 108, 39
2017/6/1, 101, 43
