date, pm25
2020/1/2, 28
2020/1/3, 22
2020/1/4, 19
2020/1/5, 22
2020/1/6, 24
2020/1/7, 21
2020/1/8, 20
2020/1/9, 44
2020/1/10, 32
2020/1/11, 22
2020/1/12, 20
2020/1/13, 49
2020/1/14, 23
2020/1/15, 22
2020/1/16, 27
2019/10/1, 57
2019/10/2, 57
2019/10/3, 53
2019/10/4, 44
2019/10/5, 37
2019/10/6, 23
2019/10/7, 17
2019/10/8, 14
2019/10/9, 26
2019/10/10, 32
2019/10/11, 39
2019/10/12, 15
2019/10/13, 20
2019/10/14, 25
2019/10/15, 31
2019/10/16, 24
2019/10/17, 19
2019/10/18, 21
2019/10/19, 30
2019/10/20, 22
2019/10/21, 34
2019/10/22, 16
2019/10/23, 18
2019/10/24, 37
2019/10/25, 30
2019/10/26, 21
2019/10/27, 14
2019/10/28, 25
2019/10/29, 47
2019/10/30, 20
2019/10/31, 12
2019/11/1, 31
2019/11/2, 30
2019/11/3, 29
2019/11/4, 50
2019/11/5, 54
2019/11/6, 47
2019/11/7, 54
2019/11/8, 33
2019/11/9, 44
2019/11/10, 50
2019/11/11, 51
2019/11/12, 19
2019/11/13, 37
2019/11/14, 42
2019/11/15, 41
2019/11/16, 36
2019/11/17, 62
2019/11/18, 55
2019/11/19, 49
2019/11/20, 34
2019/11/21, 61
2019/11/22, 83
2019/11/23, 27
2019/11/24, 21
2019/11/25, 47
2019/11/26, 53
2019/11/27, 31
2019/11/28, 16
2019/11/29, 29
2019/11/30, 50
2019/12/1, 18
2019/12/2, 12
2019/12/3, 23
2019/12/4, 25
2019/12/5, 30
2019/12/6, 53
2019/12/7, 60
2019/12/8, 51
2019/12/9, 39
2019/12/10, 26
2019/12/11, 19
2019/12/12, 34
2019/12/13, 29
2019/12/14, 19
2019/12/15, 53
2019/12/16, 44
2019/12/17, 7
2019/12/18, 28
2019/12/19, 48
2019/12/20, 55
2019/12/21, 58
2019/12/22, 45
2019/12/23, 10
2019/12/24, 17
2019/12/25, 37
2019/12/26, 46
2019/12/27, 59
2019/12/28, 62
2019/7/1, 49
2019/7/2, 40
2019/7/3, 50
2019/7/4, 38
2019/7/5, 41
2019/7/6, 50
2019/7/7, 42
2019/7/8, 36
2019/7/9, 45
2019/7/10, 40
2019/7/11, 38
2019/7/12, 28
2019/7/13, 27
2019/7/14, 44
2019/7/15, 56
2019/7/16, 50
2019/7/17, 27
2019/7/18, 34
2019/7/19, 33
2019/7/21, 27
2019/7/22, 28
2019/7/23, 21
2019/7/24, 31
2019/7/25, 37
2019/7/26, 44
2019/7/27, 53
2019/7/28, 56
2019/7/29, 58
2019/7/30, 54
2019/7/31, 41
2019/8/1, 41
2019/8/2, 40
2019/8/3, 40
2019/8/4, 34
2019/8/5, 38
2019/8/6, 46
2019/8/7, 28
2019/8/8, 33
2019/8/9, 38
2019/8/10, 37
2019/8/11, 45
2019/8/12, 52
2019/8/13, 48
2019/8/14, 25
2019/8/15, 32
2019/8/16, 29
2019/8/17, 32
2019/8/18, 44
2019/8/19, 54
2019/8/20, 47
2019/8/21, 40
2019/8/22, 45
2019/8/23, 43
2019/8/24, 33
2019/8/25, 21
2019/8/26, 23
2019/8/27, 25
2019/8/28, 26
2019/8/29, 23
2019/8/30, 25
2019/8/31, 43
2019/9/1, 47
2019/9/2, 44
2019/9/3, 47
2019/9/4, 45
2019/9/5, 42
2019/9/6, 31
2019/9/7, 41
2019/9/8, 32
2019/9/9, 39
2019/9/10, 54
2019/9/11, 53
2019/9/12, 55
2019/9/13, 58
2019/9/14, 47
2019/9/15, 45
2019/9/16, 41
2019/9/17, 52
2019/9/18, 54
2019/9/19, 35
2019/9/20, 35
2019/9/21, 42
2019/9/22, 38
2019/9/23, 37
2019/9/24, 31
2019/9/25, 28
2019/9/26, 42
2019/9/27, 47
2019/9/28, 55
2019/9/29, 64
2019/9/30, 56
2019/4/1, 21
2019/4/2, 26
2019/4/3, 38
