date, pm25
2020/1/2, 83
2020/1/3, 91
2020/1/4, 108
2020/1/5, 110
2020/1/6, 127
2020/1/7, 91
2020/1/8, 92
2020/1/9, 111
2020/1/10, 99
2020/1/11, 100
2020/1/12, 107
2020/1/13, 98
2020/1/14, 122
2020/1/15, 117
2020/1/16, 150
2019/10/1, 98
2019/10/2, 99
2019/10/3, 122
2019/10/4, 87
2019/10/5, 68
2019/10/6, 68
2019/10/7, 62
2019/10/8, 78
2019/10/9, 105
2019/10/10, 100
2019/10/11, 76
2019/10/12, 61
2019/10/13, 90
2019/10/14, 73
2019/10/15, 82
2019/10/16, 93
2019/10/17, 108
2019/10/18, 116
2019/10/19, 116
2019/10/20, 106
2019/10/21, 125
2019/10/22, 129
2019/10/23, 91
2019/10/24, 103
2019/10/25, 121
2019/10/26, 105
2019/10/27, 121
2019/10/28, 103
2019/10/29, 99
2019/10/30, 112
2019/10/31, 93
2019/11/1, 100
2019/11/2, 79
2019/11/3, 109
2019/11/4, 113
2019/11/5, 150
2019/11/6, 155
2019/11/7, 157
2019/11/8, 222
2019/11/9, 169
2019/11/10, 163
2019/11/12, 166
2019/11/13, 156
2019/11/15, 111
2019/11/16, 118
2019/11/17, 97
2019/11/18, 82
2019/11/19, 101
2019/11/20, 100
2019/11/21, 129
2019/11/22, 130
2019/11/23, 126
2019/11/24, 110
2019/11/25, 112
2019/11/26, 101
2019/11/27, 86
2019/11/28, 86
2019/11/29, 88
2019/11/30, 88
2019/12/1, 89
2019/12/2, 101
2019/12/3, 111
2019/12/4, 108
2019/12/5, 113
2019/12/6, 70
2019/12/7, 104
2019/12/8, 89
2019/12/9, 96
2019/12/10, 128
2019/12/11, 130
2019/12/12, 122
2019/12/13, 118
2019/12/14, 110
2019/12/15, 87
2019/12/16, 84
2019/12/17, 91
2019/12/18, 96
2019/12/19, 106
2019/12/20, 105
2019/12/21, 103
2019/12/22, 105
2019/12/23, 94
2019/12/24, 91
2019/12/25, 98
2019/12/26, 82
2019/12/27, 107
2019/12/28, 140
2019/12/29, 121
2019/7/1, 68
2019/7/2, 70
2019/7/3, 54
2019/7/4, 54
2019/7/5, 73
2019/7/6, 71
2019/7/9, 76
2019/7/10, 77
2019/7/11, 81
2019/7/12, 80
2019/7/13, 69
2019/7/14, 67
2019/7/15, 75
2019/7/16, 62
2019/7/17, 57
2019/7/18, 52
2019/7/19, 49
2019/7/20, 53
2019/7/21, 71
2019/7/22, 59
2019/7/23, 72
2019/7/24, 64
2019/7/25, 71
2019/7/26, 70
2019/7/27, 70
2019/7/28, 77
2019/7/29, 63
2019/7/30, 75
2019/7/31, 73
2019/8/1, 70
2019/8/2, 56
2019/8/3, 50
2019/8/4, 51
2019/8/5, 62
2019/8/6, 55
2019/8/7, 54
2019/8/8, 55
2019/8/9, 46
2019/8/10, 47
2019/8/11, 57
2019/8/12, 78
2019/8/13, 80
2019/8/14, 74
2019/8/15, 53
2019/8/16, 50
2019/8/17, 77
2019/8/18, 107
2019/8/19, 86
2019/8/20, 65
2019/8/21, 79
2019/8/22, 75
2019/8/23, 66
2019/8/24, 71
2019/8/25, 54
2019/8/26, 55
2019/8/27, 65
2019/8/28, 60
2019/8/29, 55
2019/8/30, 52
2019/8/31, 58
2019/9/1, 63
2019/9/2, 36
2019/9/3, 48
2019/9/4, 55
2019/9/5, 49
2019/9/6, 58
2019/9/7, 69
2019/9/8, 74
2019/9/9, 68
