date, pm25, pm10, o3, no2, co
2019/12/22, 30, 12, 23, 14, 
2019/12/23, 30, 14, 13, 22, 
2019/12/24, 30, 30, 16, 22, 
2019/12/25, 70, 45, 11, 31, 
2019/12/26, 104, , , , 
2019/7/1, 34, 28, 100, 14, 
2019/7/2, 42, 25, 80, 15, 
2019/7/3, 17, 40, 72, 14, 
2019/7/4, 17, 29, 90, 26, 
2019/7/5, 154, 27, 88, 16, 
2019/7/7, 188, 26, 76, 16, 
2019/7/8, 34, 15, 44, 11, 
2019/7/9, 21, 12, 43, 10, 
2019/7/10, 17, 17, 53, 17, 
2019/7/11, 34, 16, 68, 16, 
2019/7/12, 38, 14, 51, 9, 
2019/7/13, 25, 10, 48, 12, 
2019/7/14, 21, 10, 35, 10, 
2019/7/15, 17, 13, 55, 15, 
2019/7/16, 30, 15, 60, 18, 
2019/7/17, 38, 22, 62, 15, 
2019/7/18, 50, 22, 78, 17, 
2019/7/19, 55, 20, 75, 15, 
2019/7/20, 55, 25, 70, 12, 
2019/7/21, 61, 32, 77, 15, 
2019/7/22, 70, 33, 83, 27, 
2019/7/23, 63, 27, 85, 23, 
2019/7/24, 55, 25, 91, 18, 
2019/7/25, 50, 20, 70, 12, 
2019/7/26, 34, 16, 51, 9, 
2019/7/27, 34, 14, 36, 4, 
2019/7/28, 34, 14, 53, 8, 
2019/7/29, 38, 18, 64, 15, 
2019/7/30, 42, 19, 56, 11, 
2019/7/31, 46, 20, 72, 15, 
2019/8/1, 53, 32, 56, 11, 
2019/8/2, 61, , , , 
2019/8/5, 25, 17, 59, 12, 
2019/8/6, 34, 15, 51, 7, 
2019/8/7, 30, 17, 48, 8, 
2019/8/8, 30, 23, 59, 13, 
2019/8/9, 46, 24, 59, 9, 
2019/8/10, 55, 22, 48, 6, 
2019/8/11, 46, 24, 41, 9, 
2019/8/12, 38, 20, 44, 7, 
2019/8/13, 34, 10, 40, 11, 
2019/8/14, 21, 11, 46, 13, 
2019/8/15, 17, 10, 45, 9, 
2019/8/16, 17, 14, 53, 16, 
2019/8/17, 21, 14, 63, 9, 
2019/8/18, 38, 15, 55, 11, 
2019/8/19, 42, 17, 51, 10, 
2019/8/20, 38, 21, 64, 20, 
2019/8/21, 50, 17, 47, 14, 
2019/8/22, 34, 19, 43, 16, 
2019/8/23, 46, 20, 51, 10, 
2019/8/24, 53, 19, 23, 3, 
2019/8/25, 38, 20, 55, 14, 
2019/8/26, 55, 23, 61, 19, 
2019/8/27, 61, 33, 59, 15, 
2019/8/28, 63, 21, 61, 14, 
2019/8/29, 46, 32, 68, 17, 
2019/8/30, 61, 30, 58, 16, 
2019/8/31, 59, 21, 59, 7, 
2019/9/1, 53, 23, 48, 13, 
2019/9/2, 50, 10, 37, 10, 
2019/9/3, 17, 15, 54, 21, 
2019/9/4, 21, 22, 59, 25, 
2019/9/5, 38, 10, 39, 11, 
2019/9/6, 25, 15, 39, 17, 
2019/9/7, 30, 7, 33, 5, 
2019/9/8, 13, 8, 36, 14, 
2019/9/9, 13, 13, 41, 11, 
2019/9/10, 21, 23, 51, 21, 
2019/9/11, 42, 30, 56, 27, 
2019/9/12, 55, 30, 53, 36, 
2019/9/13, 59, 30, 60, 20, 
2019/9/14, 57, 24, 47, 31, 
2019/9/15, 50, 36, 59, 25, 
2019/9/16, 70, 45, 64, 20, 
2019/9/17, 80, 39, 39, 10, 
2019/9/18, 65, 13, 28, 18, 
2019/9/19, 25, 14, 35, 13, 
2019/9/20, 21, 18, 44, 23, 
2019/9/21, 38, 25, 27, 13, 
2019/9/22, 53, 28, 25, 13, 
2019/9/23, 57, 23, 36, 27, 
2019/9/24, 34, 38, 30, 25, 
2019/9/25, 65, 27, 39, 21, 
2019/9/26, 53, 32, 37, 17, 
2019/9/27, 59, 32, 39, 14, 
2019/9/28, 61, 18, 40, 10, 
2019/9/29, 34, 22, 40, 26, 
2019/9/30, 42, 38, 41, 18, 
2019/4/1, 78, 39, 39, 24, 
2019/4/2, 72, 30, 34, 12, 
2019/4/3, 63, 14, 26, 11, 
2019/4/4, 38, 13, 28, 20, 
2019/4/5, 38, 24, 25, 10, 
2019/4/6, 57, 17, 37, 8, 
2019/4/7, 46, 20, 30, 15, 
2019/4/8, 55, 24, 30, 19, 
2019/4/9, 61, 27, 30, 18, 
2019/4/10, 65, 10, 28, 11, 
2019/4/11, 34, 11, 28, 17, 
2019/4/12, 25, 20, 25, 11, 
2019/4/13, 53, 20, 26, 9, 
2019/4/14, 53, 18, 35, 27, 
2019/4/15, 46, 30, 43, 25, 
2019/4/16, 68, 30, 45, 32, 
2019/4/17, 72, 28, 43, 17, 
2019/4/18, 59, 20, 41, 31, 
2019/4/19, 46, 25, 44, 29, 
2019/4/20, 57, 19, 48, 16, 
2019/4/21, 38, 22, 37, 6, 
2019/4/22, 50, 10, 32, 6, 
2019/4/23, 50, 21, 27, 12, 
2019/4/24, 34, 34, 30, 6, 
2019/4/25, 59, 37, 32, 7, 
2019/4/26, 34, 10, 35, 11, 
2019/4/27, 25, 6, 32, 5, 
2019/4/28, 17, 4, 30, 9, 
2019/4/29, 9, 13, 37, 11, 
2019/4/30, 30, 11, 43, 9, 
2019/5/1, 25, 14, 40, 17, 
2019/5/2, 30, 11, 34, 14, 
2019/5/3, 21, 12, 35, 7, 
2019/5/4, 30, 5, 30, 6, 
2019/5/5, 9, 6, 35, 13, 
2019/5/6, 13, 11, 36, 10, 
2019/5/7, 25, 14, 29, 13, 
2019/5/8, 30, 10, 36, 11, 
2019/5/9, 21, 17, 39, 17, 
2019/5/10, 38, 14, 32, 6, 
2019/5/11, 25, 4, 30, 6, 
2019/5/12, 9, 8, 22, 23, 
2019/5/13, 13, 11, 34, 7, 
2019/5/14, 13, 9, 29, 21, 
2019/5/15, 13, 13, 34, 12, 
2019/5/16, 30, 9, 32, 11, 
2019/5/17, 17, 7, 28, 8, 
2019/5/18, 13, 4, 28, 8, 
2019/5/19, 13, 7, 28, 11, 
2019/5/20, 25, 14, 32, 11, 
2019/5/21, 25, 17, 42, 10, 
2019/5/22, 55, 11, 43, 9, 
2019/5/23, 25, 19, 46, 18, 
2019/5/24, 53, 18, 41, 10, 
2019/5/25, 46, 13, 36, 5, 
2019/5/26, 38, 7, 34, 9, 
2019/5/27, 21, 9, 35, 7, 
2019/5/28, 21, 8, 26, 8, 
2019/5/29, 17, 6, 33, 10, 
2019/5/30, 13, 9, 41, 21, 
2019/5/31, 13, 13, 46, 20, 
2019/6/1, 30, 17, 50, 16, 
2019/6/2, 38, 21, 60, 17, 
2019/6/3, 46, 27, 63, 13, 
2019/6/4, 53, 29, 51, 10, 
2019/6/5, 55, 25, 41, 8, 
2019/6/6, 46, 21, 44, 14, 
2019/6/7, 34, 28, 43, 16, 
2019/6/8, 53, 33, 45, 10, 
2019/6/9, 55, 38, 40, 18, 
2019/6/10, 50, 46, 43, 10, 
2019/6/11, 59, 32, 44, 7, 
2019/6/12, 53, 15, 56, 22, 
2019/6/13, 25, 26, 50, 18, 
2019/6/14, 46, 31, 52, 11, 
2019/6/15, 46, 22, 54, 15, 
2019/6/16, 38, 23, 48, 19, 
2019/6/17, 38, , , , 
2019/6/29, 21, 22, 83, 24, 
2019/6/30, 42, 30, 96, 20, 
2019/1/1, 161, 45, 7, 23, 
2019/1/2, 119, 19, 7, 25, 
2019/1/3, 61, 33, 5, 32, 
2019/1/4, 91, 54, 2, 28, 
2019/1/5, 151, 60, 3, 33, 
2019/1/6, 158, 64, 4, 29, 
2019/1/7, 164, 47, , 22, 
2019/1/8, 127, 46, 2, 22, 
2019/1/9, 117, 25, 3, 26, 
2019/1/10, 72, 38, 3, 29, 
2019/1/11, 104, 41, 1, 27, 
2019/1/12, 109, 55, 4, 28, 
2019/1/13, 151, 50, 11, 26, 
2019/1/14, 134, 17, 15, 37, 
2019/1/15, 50, 43, 4, 31, 
2019/1/16, 107, 51, , 26, 
2019/1/17, 132, 39, 13, 22, 
2019/1/18, 112, 10, 18, 28, 
2019/1/19, 42, 33, 7, 26, 
2019/1/20, 102, 49, 2, 22, 
2019/1/21, 139, 44, 9, 27, 
2019/1/22, 124, 20, 16, 15, 
2019/1/23, 72, 34, 15, 24, 
2019/1/24, 104, 45, 12, 32, 
2019/1/25, 132, 57, 3, 27, 
2019/1/26, 157, 53, 11, 24, 
2019/1/27, 151, 51, 5, 26, 
2019/1/28, 151, 39, 3, 33, 
2019/1/29, 117, 18, 11, 23, 
2019/1/30, 61, 27, 6, 22, 
2019/1/31, 89, 20, 14, 23, 
2019/2/1, 74, 20, 3, 25, 
2019/2/2, 74, 24, 4, 19, 
2019/2/3, 89, 22, 16, 29, 
2019/2/4, 74, 28, 12, 27, 
2019/2/5, 85, 46, 9, 33, 
2019/2/6, 134, 52, 8, 30, 
2019/2/7, 149, 57, 7, 39, 
2019/2/8, 154, 57, 11, 29, 
2019/2/9, 156, 62, 6, 22, 
2019/2/10, 163, 39, 12, 33, 
2019/2/11, 114, 14, 17, 31, 
2019/2/12, 57, 20, 26, 37, 
2019/2/13, 68, 44, 13, 36, 
2019/2/14, 124, 50, 13, 28, 
2019/2/15, 139, 60, 17, 39, 
2019/2/16, 160, 68, 21, 40, 
2019/2/17, 170, 59, 24, 43, 
2019/2/18, 159, 51, 24, 30, 
2019/2/19, 144, 77, 17, 33, 
2019/2/20, 174, 67, 15, 37, 
2019/2/21, 164, 69, 20, 38, 
2019/2/22, 168, 45, 31, 30, 
2019/2/23, 124, 24, 28, 31, 
2019/2/24, 70, 43, 21, 38, 
2019/2/25, 114, 52, 17, 39, 
2019/2/26, 134, 55, 12, 35, 
2019/2/27, 151, 58, 24, 42, 
2019/2/28, 154, 57, 18, 33, 
2019/3/1, 154, 55, 25, 36, 
2019/3/2, 153, 67, 32, 35, 
2019/3/3, 165, 59, 15, 26, 
2019/3/4, 158, 44, 18, 34, 
2019/3/5, 127, 49, 23, 26, 
2019/3/6, 114, 40, 30, 14, 
2019/3/7, 82, 17, 31, 22, 
2019/3/8, 21, 22, 30, 22, 
2019/3/9, 42, 25, 24, 21, 
2019/3/10, 53, 40, 32, 16, 
2019/3/11, 82, 12, 29, 29, 
2019/3/12, 25, 25, 20, 26, 
2019/3/13, 59, 29, 21, 27, 
2019/3/14, 70, 40, 26, 23, 
2019/3/15, 80, 56, 25, 22, 
2019/3/16, 124, 44, 34, 12, 
2019/3/17, 85, 14, 29, 9, 
2019/3/18, 34, 12, 32, 18, 
2019/3/19, 25, 17, 31, 20, 
2019/3/20, 38, 21, 35, 31, 
2019/3/21, 46, 40, 35, 38, 
2019/3/22, 78, 44, 37, 46, 
2019/3/23, 85, 41, 41, 38, 
2019/3/24, 85, 43, 40, 24, 
2019/3/25, 85, 12, 32, 18, 
2019/3/26, 21, 17, 32, 21, 
2019/3/27, 34, 18, 32, 20, 
2019/3/28, 38, 21, 32, 33, 
2019/3/29, 46, 36, 38, 43, 
2019/3/30, 70, 45, 43, 30, 
2019/3/31, 89, 41, 43, 31, 
2018/10/1, 53, 13, 26, 22, 
2018/10/2, 53, 22, 28, 32, 
2018/10/3, 59, 25, 23, 27, 
2018/10/4, 68, 21, 29, 25, 
2018/10/5, 55, 23, 19, 14, 
2018/10/6, 74, 36, 29, 32, 
2018/10/7, 104, 35, 26, 27, 
2018/10/8, 97, 26, 25, 35, 
2018/10/9, 78, 34, 34, 22, 
2018/10/10, 93, 35, 30, 14, 
2018/10/11, 89, 41, 23, 26, 
2018/10/12, 112, 42, 33, 26, 
2018/10/13, 112, 36, 37, 20, 
2018/10/14, 93, 40, 28, 19, 
2018/10/15, 97, 38, 15, 24, 
2018/10/16, 91, 42, 17, 16, 
2018/10/17, 127, 38, 18, 31, 
2018/10/18, 78, 40, 23, 36, 
2018/10/19, 95, 46, 32, 37, 
2018/10/20, 112, 37, 25, 24, 
2018/10/21, 91, 14, 26, 36, 
2018/10/22, 25, 28, 26, 22, 
2018/10/23, 70, 40, 17, 28, 
2018/10/24, 70, 44, 20, 18, 
2018/10/26, 50, 18, 11, 15, 
2018/10/27, 59, 11, 17, 9, 
2018/10/28, 34, 21, 24, 6, 
2018/10/29, 38, 10, 25, 17, 
2018/10/30, 25, 14, 17, 16, 
2018/10/31, 42, 11, 21, 19, 
2018/11/1, 30, 12, 5, 13, 
2018/11/2, 46, 17, 7, 11, 
2018/11/3, 57, 13, 10, 11, 
2018/11/4, 46, 17, 13, 12, 
2018/11/5, 50, 15, 14, 16, 
2018/11/6, 53, 22, 14, 20, 
2018/11/7, 65, 23, 13, 28, 
2018/11/8, 72, 26, 11, 16, 
2018/11/9, 80, 25, 15, 9, 
2018/11/10, 70, 21, 17, 18, 
2018/11/11, 70, 32, 11, 19, 
2018/11/12, 95, 21, 5, 19, 
2018/11/13, 74, 34, 6, 16, 
2018/11/14, 91, 20, 2, 18, 
2018/11/15, 63, 20, 21, 27, 
2018/11/16, 61, 13, 21, 25, 
2018/11/17, 38, 12, 24, 34, 
2018/11/18, 46, 22, 13, 31, 
2018/11/19, 72, 19, 15, 17, 
2018/11/20, 59, 29, 5, 21, 
2018/11/21, 89, 30, 1, 24, 
2018/11/22, 91, 35, 5, 22, 
2018/11/23, 102, 10, 17, 14, 
2018/11/24, 42, 21, 2, 17, 
2018/11/25, 70, 32, 8, 24, 
2018/11/26, 93, 34, 4, 24, 
2018/11/27, 95, 34, , 22, 
2018/11/28, 95, 28, 9, 27, 
2018/11/29, 78, 36, 2, 23, 
2018/11/30, 97, 53, , 23, 
2018/12/1, 149, 58, , 19, 
2018/12/2, 154, 60, 2, 25, 
2018/12/3, 157, 59, , 22, 
2018/12/4, 156, 47, 1, 34, 
2018/12/5, 132, 32, 2, 22, 
2018/12/6, 93, 40, , 21, 
2018/12/7, 107, 32, 8, 26, 
2018/12/8, 93, 28, 6, 19, 
2018/12/9, 85, 10, 15, 30, 
2018/12/10, 38, 15, 9, 39, 
2018/12/11, 50, 29, 4, 33, 
2018/12/12, 78, 26, 9, 27, 
2018/12/13, 72, 28, 6, 26, 
2018/12/14, 85, 47, 3, 26, 
2018/12/15, 127, 55, 1, 24, 
2018/12/16, 153, 53, 3, 21, 
2018/12/17, 151, 48, 1, 20, 
2018/12/18, 122, 36, , 21, 
2018/12/19, 112, 31, 3, 25, 
2018/12/20, 97, 37, 2, 18, 
2018/12/21, 104, 40, 2, 21, 
2018/12/22, 119, 39, 2, 17, 
2018/12/23, 109, 22, 2, 17, 
2018/12/24, 72, 16, 3, 15, 
2018/12/25, 61, 26, 4, 14, 
2018/12/26, 85, 23, 2, 18, 
2018/12/27, 78, 50, 1, 23, 
2018/12/28, 142, 56, 1, 42, 
2018/12/29, 155, 54, 2, 30, 
2018/12/30, 155, , , , 
2018/7/1, 46, 17, 51, 9, 
2018/7/2, 38, 22, 53, 9, 
2018/7/3, 63, 10, 61, 9, 
2018/7/4, 38, 13, 52, 10, 
2018/7/5, 46, 10, 48, 12, 
2018/7/6, 42, 10, 53, 14, 
2018/7/7, 25, 10, 48, 14, 
2018/7/8, 34, 11, 48, 11, 
2018/7/9, 34, 15, 49, 12, 
2018/7/10, 42, 13, 43, 9, 
2018/7/11, 46, 15, 45, 18, 
2018/7/12, 57, 17, 51, 12, 
2018/7/13, 57, 16, 59, 11, 
2018/7/14, 61, 11, 59, 9, 
2018/7/15, 42, 10, 42, 6, 
2018/7/16, 38, 15, 50, 12, 
2018/7/17, 57, 17, 76, 16, 
2018/7/18, 61, 18, 72, 22, 
2018/7/19, 55, 23, 76, 16, 
2018/7/20, 63, 11, 47, 8, 
2018/7/21, 30, 11, 49, 5, 
2018/7/22, 50, 8, 52, 7, 
2018/7/23, 30, 13, 64, 15, 
2018/7/24, 46, 18, 74, 18, 
2018/7/25, 53, 22, 49, 17, 
2018/7/26, 63, 16, 61, 25, 
2018/7/27, 53, 21, 64, 22, 
2018/7/28, 63, 17, 62, 11, 
2018/7/29, 57, 22, 72, 31, 
2018/7/30, 68, 22, 77, 28, 
2018/7/31, 76, 30, 83, 20, 
2018/8/1, 76, 17, 50, 13, 
2018/8/2, 55, 14, 53, 17, 
2018/8/3, 50, 15, 61, 15, 
2018/8/4, 53, 15, 61, 15, 
2018/8/5, 53, 20, 63, 12, 
2018/8/6, 57, 20, 54, 13, 
2018/8/7, 57, 28, 60, 16, 
2018/8/8, 78, 22, 64, 17, 
2018/8/9, 63, 16, 46, 13, 
2018/8/10, 46, 16, 51, 15, 
2018/8/11, 59, 13, 44, 7, 
2018/8/12, 38, 16, 44, 12, 
2018/8/13, 53, 13, 32, 10, 
2018/8/14, 55, 7, 37, 15, 
2018/8/15, 21, 15, 43, 15, 
2018/8/16, 38, 14, 49, 22, 
2018/8/17, 46, 17, 51, 21, 
2018/8/18, 57, 19, 48, 26, 
2018/8/19, 59, 20, 54, 17, 
2018/8/20, 59, 23, 59, 23, 
2018/8/21, 63, 23, 64, 19, 
2018/8/22, 61, 25, 63, 19, 
2018/8/23, 68, 25, 64, 17, 
2018/8/24, 63, 13, 46, 6, 
2018/8/25, 46, 3, 32, 6, 
2018/8/26, 13, 7, 40, 18, 
2018/8/27, 13, 15, 47, 18, 
2018/8/28, 53, 17, 49, 25, 
2018/8/29, 53, 18, 48, 23, 
2018/8/30, 57, 19, 34, 10, 
2018/8/31, 46, 8, 36, 6, 
2018/9/1, 25, 5, 31, 10, 
2018/9/2, 21, 8, 37, 9, 
2018/9/3, 21, 12, 43, 27, 
2018/9/4, 42, 22, 57, 24, 
2018/9/5, 70, 26, 53, 22, 
2018/9/6, 72, 12, 41, 10, 
2018/9/7, 53, 14, 44, 25, 
2018/9/8, 53, 18, 52, 21, 
2018/9/9, 61, 23, 51, 30, 
2018/9/10, 72, 30, 67, 22, 
2018/9/11, 85, 38, 66, 21, 
2018/9/12, 93, 41, 47, 28, 
2018/9/13, 99, 51, 28, 16, 
2018/9/14, 127, 22, 46, 13, 
2018/9/15, 74, 23, 44, 17, 
2018/9/16, 76, 24, 48, 15, 
2018/9/17, 85, 20, 41, 17, 
2018/9/18, 59, 26, 45, 17, 
2018/9/19, 70, 29, 48, 24, 
2018/9/20, 72, 33, 53, 30, 
2018/9/21, 78, 36, 46, 23, 
2018/9/22, 82, 18, 37, 20, 
2018/9/23, 42, 22, 30, 10, 
2018/9/24, 55, 15, 31, 14, 
2018/9/25, 25, 15, 32, 24, 
2018/9/26, 25, 33, 32, 43, 
2018/9/27, 68, 49, 41, 54, 
2018/9/28, 91, 22, 44, 33, 
2018/9/29, 57, 16, 30, 20, 
2018/9/30, 34, 21, 21, 22, 
2018/4/1, 57, 14, 37, 17, 
2018/4/2, 50, 27, 31, 21, 
2018/4/3, 70, 14, 26, 13, 
2018/4/4, 50, 19, 27, 17, 
2018/4/5, 61, 34, 36, 18, 
2018/4/6, 91, 20, 40, 19, 
2018/4/7, 70, 14, 40, 14, 
2018/4/8, 53, 19, 32, 18, 
2018/4/9, 65, 15, 32, 17, 
2018/4/10, 59, 12, 30, 19, 
2018/4/11, 42, 19, 34, 12, 
2018/4/12, 42, 10, 38, 26, 
2018/4/13, 34, 20, 42, 24, 
2018/4/14, 59, 22, 28, 14, 
2018/4/15, 65, 22, 34, 19, 
2018/4/16, 55, 35, 37, 22, 
2018/4/17, 63, 22, 43, 25, 
2018/4/18, 57, 25, 46, 23, 
2018/4/19, 63, 29, 49, 20, 
2018/4/20, 72, 29, 50, 19, 
2018/4/21, 72, 17, 48, 17, 
2018/4/22, 50, 28, 48, 17, 
2018/4/23, 68, 31, 49, 17, 
2018/4/24, 76, 31, 47, 16, 
2018/4/25, 68, 30, 48, 16, 
2018/4/26, 61, 21, 39, 14, 
2018/4/27, 50, 25, 48, 25, 
2018/4/28, 55, 25, 41, 11, 
2018/4/29, 59, 10, 38, 6, 
2018/4/30, 34, 10, 35, 9, 
2018/5/1, 21, 10, 24, 11, 
2018/5/2, 30, 20, 16, 20, 
2018/5/3, 57, 21, 39, 10, 
2018/5/4, 50, 18, 35, 11, 
2018/5/5, 42, 19, 51, 10, 
2018/5/6, 55, 19, 41, 14, 
2018/5/7, 50, 29, 46, 13, 
2018/5/8, 74, 13, 42, 14, 
2018/5/9, 42, 11, 40, 15, 
2018/5/10, 34, 17, 43, 18, 
2018/5/11, 55, 17, 47, 20, 
2018/5/12, 55, 15, 43, 15, 
2018/5/13, 55, 6, 35, 6, 
2018/5/14, 17, 8, 27, 12, 
2018/5/15, 17, 17, 40, 14, 
2018/5/16, 61, 10, 39, 12, 
2018/5/17, 46, 15, 50, 16, 
2018/5/18, 59, 8, 48, 18, 
2018/5/19, 42, 11, 45, 10, 
2018/5/20, 46, 16, 48, 12, 
2018/5/21, 46, 13, 35, 10, 
2018/5/22, 55, 12, 36, 12, 
2018/5/23, 46, 20, 43, 14, 
2018/5/24, 61, 23, 60, 22, 
2018/5/25, 65, 17, 51, 20, 
2018/5/26, 55, 20, 53, 11, 
2018/5/27, 61, 19, 47, 16, 
2018/5/28, 55, 19, 45, 9, 
2018/5/29, 59, 28, 43, 14, 
2018/5/30, 70, 21, 37, 13, 
2018/5/31, 53, 18, 45, 8, 
2018/6/1, 46, 17, 48, 9, 
2018/6/2, 53, 17, 56, 12, 
2018/6/3, 53, 22, 38, 11, 
2018/6/4, 55, 23, 46, 8, 
2018/6/5, 61, 22, 48, 10, 
2018/6/6, 57, 14, 43, 11, 
2018/6/7, 38, 8, 44, 7, 
2018/6/8, 17, 12, 47, 7, 
2018/6/9, 46, 14, 47, 19, 
2018/6/10, 42, 24, 48, 19, 
2018/6/11, 65, 25, 39, 15, 
2018/6/12, 59, 10, 39, 8, 
2018/6/13, 25, 8, 37, 14, 
2018/6/14, 25, 10, 45, 11, 
2018/6/15, 30, 13, 52, 20, 
2018/6/16, 42, 18, 57, 16, 
2018/6/17, 55, 13, 58, 18, 
2018/6/18, 42, 14, 48, 17, 
2018/6/19, 42, 17, 58, 19, 
2018/6/20, 42, 23, 75, 22, 
2018/6/21, 59, 13, 51, 16, 
2018/6/22, 38, 10, 43, 11, 
2018/6/23, 25, 10, 42, 10, 
2018/6/24, 25, 10, 39, 9, 
2018/6/25, 30, 8, 42, 13, 
2018/6/26, 21, 15, 48, 17, 
2018/6/27, 34, 10, 48, 18, 
2018/6/28, 30, 11, 61, 17, 
2018/6/29, 25, 19, 64, 18, 
2018/6/30, 53, 16, 47, 8, 
2018/1/5, 112, 51, 4, 28, 
2018/1/6, 142, 40, 9, 14, 
2018/1/7, 107, 20, 17, 11, 
2018/1/8, 46, 25, 19, 29, 
2018/1/9, 59, 23, 10, 23, 
2018/1/10, 70, 32, 2, 20, 
2018/1/11, 93, 24, 13, 36, 
2018/1/12, 72, 36, 2, 25, 
2018/1/13, 97, 37, 4, 24, 
2018/1/14, 107, 40, 3, 22, 
2018/1/15, 122, 45, 2, 22, 
2018/1/16, 127, 39, 23, 21, 
2018/1/17, 112, 16, 18, 30, 
2018/1/18, 55, 40, 5, 41, 
2018/1/19, 102, 43, 7, 30, 
2018/1/20, 112, 40, 13, 27, 
2018/1/21, 112, 25, 13, 35, 
2018/1/22, 72, 48, 9, 27, 
2018/1/23, 127, 52, 10, 38, 
2018/1/24, 147, 59, 1, 30, 
2018/1/25, 156, 67, 7, 27, 
2018/1/26, 164, 61, 8, 24, 
2018/1/27, 158, 39, 15, 29, 
2018/1/28, 117, 31, 3, 23, 
2018/1/29, 93, 31, 5, 24, 
2018/1/30, 91, 44, 5, 20, 
2018/1/31, 117, 33, 2, 22, 
2018/2/1, 91, 14, 13, 22, 
2018/2/2, 57, 7, 22, 15, 
2018/2/3, 30, 15, 21, 18, 
2018/2/4, 61, 17, 18, 25, 
2018/2/5, 63, 21, 18, 25, 
2018/2/6, 68, 24, 19, 22, 
2018/2/7, 80, 36, 7, 29, 
2018/2/8, 107, 42, 14, 32, 
2018/2/9, 117, 50, 14, 30, 
2018/2/10, 142, 30, 24, 30, 
2018/2/11, 89, 33, 16, 17, 
2018/2/12, 91, 17, 19, 27, 
2018/2/13, 63, 24, 20, 43, 
2018/2/14, 74, 40, 18, 37, 
