date, pm25, o3, no2, so2, co
2020/1/2, 27, 18, 6, , 
2020/1/3, 51, 22, 2, , 
2020/1/4, 12, 25, 1, , 
2020/1/5, 12, 26, 2, , 
2020/1/6, 12, 22, 11, , 
2020/1/7, 40, 25, 2, , 
2020/1/8, 16, 21, 9, , 
2020/1/9, 14, 20, 8, , 
2020/1/10, 37, 21, 3, , 
2020/1/11, 14, 25, 1, , 
2020/1/12, 19, 17, 8, , 
2020/1/13, 42, 15, 7, , 
2020/1/14, 48, 19, 5, , 
2020/1/15, 31, 12, 7, , 
2020/1/16, 54, , , , 
2019/10/1, 44, 14, 1, , 
2019/10/2, 12, 13, 5, , 
2019/10/3, 20, 21, 1, , 
2019/10/4, 10, 22, 3, , 
2019/10/5, 14, 25, 2, , 
2019/10/6, 36, 22, 6, , 
2019/10/7, 16, 23, 6, , 
2019/10/8, 19, 20, 8, , 
2019/10/9, 25, 20, 6, , 
2019/10/10, 27, 27, 5, , 
2019/10/11, 29, 23, 2, , 
2019/10/12, 12, 31, 5, , 
2019/10/13, 19, 20, 2, , 
2019/10/14, 12, 24, 6, , 
2019/10/15, 26, 21, 5, , 
2019/10/16, 30, 19, 1, , 
2019/10/17, 6, 22, 4, , 
2019/10/18, 18, 21, 7, , 
2019/10/19, 31, 27, 6, , 
2019/10/20, 47, 27, 7, , 
2019/10/21, 35, 25, 3, , 
2019/10/22, 22, 24, 3, , 
2019/10/23, 17, 23, 4, , 
2019/10/24, 15, 18, 7, , 
2019/10/25, 24, 23, 5, , 
2019/10/26, 27, 19, 2, , 
2019/10/27, 12, 26, 8, , 
2019/10/28, 30, 19, 9, , 
2019/10/29, 52, 15, 3, , 
2019/10/30, 11, 12, 4, , 
2019/10/31, 8, 19, 3, , 
2019/11/1, 18, 17, 6, , 
2019/11/2, 41, 22, 4, , 
2019/11/3, 18, 22, 6, , 
2019/11/4, 21, 21, 4, , 
2019/11/5, 28, 23, 5, , 
2019/11/6, 27, 24, 3, , 
2019/11/7, 10, 19, 5, , 
2019/11/8, 13, 20, 6, , 
2019/11/9, 39, 17, 4, , 
2019/11/10, 47, 21, 2, , 
2019/11/11, 5, 24, 4, , 
2019/11/12, 6, 23, 8, , 
2019/11/13, 16, 19, 8, , 
2019/11/14, 56, 25, 6, , 
2019/11/15, 50, 24, 5, , 
2019/11/16, 10, 21, 10, , 
2019/11/17, 26, 11, 18, , 
2019/11/18, 62, 11, 15, , 
2019/11/19, 59, 14, 11, , 
2019/11/20, 55, 15, 10, , 
2019/11/21, 52, 23, 2, , 
2019/11/22, 6, 19, 7, , 2
2019/11/23, 28, 14, 8, 2, 2
2019/11/24, 68, 15, 11, , 2
2019/11/25, 66, 14, 11, 3, 3
2019/11/26, 55, 16, 7, 7, 2
2019/11/27, 50, 22, 2, 1, 1
2019/11/28, 5, 20, 3, , 1
2019/11/29, 13, 19, 5, , 
2019/11/30, 19, 24, 3, , 
2019/12/1, 13, 24, 3, , 
2019/12/2, 17, 22, 10, , 
2019/12/3, 41, 20, 5, , 
2019/12/4, 43, 24, 3, , 
2019/12/5, 6, 23, 7, , 
2019/12/6, 22, 24, 7, , 
2019/12/7, 27, 19, 8, , 
2019/12/8, 43, 17, 7, , 
2019/12/9, 41, 24, 3, , 
2019/12/10, 23, 24, 3, , 
2019/12/11, 20, 20, 9, , 
2019/12/12, 38, 17, 12, , 
2019/12/13, 44, 14, 11, , 
2019/12/14, 54, 24, 3, , 
2019/12/15, 9, 18, 13, , 
2019/12/16, 38, 24, 6, , 
2019/12/17, 31, 26, 3, , 
2019/12/18, 16, 20, 11, , 
2019/12/19, 23, 18, 15, , 
2019/12/20, 48, 16, 13, , 
2019/12/21, 69, 20, 9, , 
2019/12/22, 71, 20, 8, , 
2019/12/23, 57, 19, 5, , 
2019/12/24, 15, 17, 5, , 
2019/12/25, 61, 11, 9, , 
2019/12/26, 43, 18, 5, , 
2019/12/27, 50, 21, 2, , 
2019/12/28, 24, , , , 
2019/7/1, 24, 27, 2, , 
2019/7/2, 47, 38, 2, , 
2019/7/3, 30, 41, 4, , 
2019/7/4, 40, 39, 4, , 
2019/7/5, 49, 31, 1, , 
2019/7/6, 40, 27, 1, , 
2019/7/7, 20, 26, 3, , 
2019/7/8, 14, 42, 5, , 
2019/7/9, 34, 58, 6, , 
2019/7/10, 72, 31, 3, , 
2019/7/11, 43, 22, 1, , 
2019/7/12, 9, 43, 2, , 
2019/7/13, 31, 21, , , 
2019/7/14, 12, 34, 2, , 
2019/7/15, 17, 25, 3, , 
2019/7/16, 41, 27, 2, , 
2019/7/17, 35, 34, 2, , 
2019/7/18, 35, 30, 3, , 
2019/7/19, 37, 33, 3, , 
2019/7/20, 28, 26, 1, , 
2019/7/21, 10, 20, 2, , 
2019/7/22, 25, 23, 1, , 
2019/7/23, 13, 23, 1, , 
2019/7/24, 19, 31, 3, , 
2019/7/25, 46, 44, 4, , 
2019/7/26, 66, 43, 3, , 
2019/7/27, 46, 38, 1, , 
2019/7/28, 42, 39, 3, , 
2019/7/29, 49, 27, 2, , 
2019/7/30, 19, 21, 1, , 
2019/7/31, 9, 37, 2, , 
2019/8/1, 12, 41, 3, , 
2019/8/2, 23, 32, 2, , 
2019/8/3, 37, 22, 1, , 
2019/8/4, 36, 32, 2, , 
2019/8/5, 35, 34, 2, , 
2019/8/6, 42, 30, 2, , 
2019/8/7, 16, 26, 4, , 
2019/8/8, 19, 20, 1, , 
2019/8/9, 12, 21, 1, , 
2019/8/10, 11, 30, 2, , 
2019/8/11, 22, 40, 3, , 
2019/8/12, 48, 36, 2, , 
2019/8/13, 35, 22, 1, , 
2019/8/14, 10, 19, 3, , 
2019/8/15, 24, 30, 3, , 
2019/8/16, 33, 33, 3, , 
2019/8/17, 36, 31, 3, , 
2019/8/18, 31, 27, 1, , 
2019/8/19, 16, 35, 4, , 
2019/8/20, 25, 33, 2, , 
2019/8/21, 37, 21, 1, , 
2019/8/22, 17, 16, 1, , 
2019/8/23, 9, 20, 1, , 
2019/8/24, 13, 10, 4, , 
2019/8/25, 33, 28, 2, , 
2019/8/26, 18, 20, 2, , 
2019/8/27, 29, 29, 2, , 
2019/8/28, 21, 30, 2, , 
2019/8/29, 17, 28, 2, , 
2019/8/30, 21, 22, 2, , 
2019/8/31, 12, 16, 4, , 
2019/9/1, 36, 27, 2, , 
2019/9/2, 41, 30, 3, , 
2019/9/3, 27, 23, 2, , 
2019/9/4, 28, 29, 3, , 
2019/9/5, 13, 22, 5, , 
2019/9/6, 28, 25, 2, , 
2019/9/7, 22, 17, 1, , 
2019/9/8, 14, 20, 3, , 
2019/9/9, 25, 38, 5, , 
2019/9/10, 37, 33, 3, , 
2019/9/11, 48, 16, 3, , 
2019/9/12, 13, 17, 3, , 
2019/9/13, 20, 26, 2, , 
2019/9/14, 19, 16, 5, , 
2019/9/15, 30, 16, 6, , 
2019/9/16, 36, 30, 5, , 
2019/9/17, 16, 28, 6, , 
2019/9/18, 25, 33, 5, , 
2019/9/19, 26, 37, 6, , 
2019/9/20, 38, 44, 5, , 
2019/9/21, 52, 38, 2, , 
2019/9/22, 48, 31, 2, , 
2019/9/23, 14, 19, 3, , 
2019/9/24, 12, 39, 6, , 
2019/9/25, 25, 27, 4, , 
2019/9/26, 21, 33, 6, , 
2019/9/27, 14, 23, 3, , 
2019/9/28, 29, 20, 2, , 
2019/9/29, 11, 17, 5, , 
2019/9/30, 35, 26, 4, , 
2019/4/1, 19, 34, 4, , 
2019/4/2, 25, 34, 2, , 
2019/4/3, 29, 32, 5, , 
2019/4/4, 22, 26, 6, , 
2019/4/5, 41, 32, 4, , 
2019/4/6, 68, 36, 5, , 
2019/4/7, 47, 31, 5, , 
2019/4/8, 29, 23, 4, , 
2019/4/9, 17, 29, 1, , 
2019/4/10, 5, 28, 4, , 
2019/4/11, 7, 33, 4, , 
2019/4/12, 29, 36, 5, , 
2019/4/13, 28, 27, 3, , 
2019/4/14, 14, 35, 2, , 
2019/4/15, 6, 27, 10, , 
2019/4/16, 25, 36, 7, , 
2019/4/17, 21, 37, 4, , 
2019/4/18, 46, 26, 1, , 
2019/4/19, 9, 30, 2, , 
2019/4/20, 7, 29, 2, , 
2019/4/21, 24, 31, 6, 40, 5
2019/4/22, 28, 27, 6, 13, 3
2019/4/23, 35, 30, 2, 3, 1
2019/4/24, 10, 32, 8, 25, 4
2019/4/25, 26, 35, 5, 10, 2
2019/4/26, 25, 29, 2, 2, 1
2019/4/27, 9, 33, 1, 26, 3
2019/4/28, 11, 28, 6, , 
2019/4/29, 16, 27, 4, , 
2019/4/30, 32, 30, 6, , 
2019/5/1, 29, 23, 5, , 
2019/5/2, 43, 23, 5, , 
2019/5/3, 17, 18, 3, , 
2019/5/4, 35, 34, 5, , 
2019/5/5, 30, 40, 7, , 
2019/5/6, 33, 29, 2, , 
2019/5/7, 17, 32, 2, , 
2019/5/8, 7, 33, 4, , 
2019/5/9, 26, 26, 2, , 
2019/5/10, 37, 30, 2, , 
2019/5/11, 9, 32, 3, , 
2019/5/12, 12, 27, 3, , 
2019/5/13, 5, 28, 2, , 
2019/5/14, 12, 41, 6, , 
2019/5/15, 32, 33, 3, , 
2019/5/16, 27, 29, 2, , 
2019/5/17, 34, 25, 2, , 
2019/5/18, 6, 36, 3, , 
2019/5/19, 36, 33, 1, , 
2019/5/20, 20, 29, 1, , 
2019/5/21, 5, 24, 5, , 
2019/5/22, 17, 36, 7, , 
2019/5/23, 34, 29, 2, , 
2019/5/24, 23, 31, 4, , 
2019/5/25, 43, 25, 1, , 
2019/5/26, 25, 32, 2, , 
2019/5/27, 27, 25, 4, , 
2019/5/28, 28, 21, 3, , 
2019/5/29, 31, 32, 3, , 
2019/5/30, 38, 39, 3, , 
2019/5/31, 24, 39, 4, , 
2019/6/1, 58, 28, 1, , 
2019/6/2, 28, 22, 1, , 
2019/6/3, 6, 38, 7, , 
2019/6/4, 32, 30, 6, , 
2019/6/5, 65, 32, 3, , 
2019/6/6, 29, 30, 3, , 
2019/6/7, 20, 35, 2, , 
2019/6/8, 22, 38, 3, , 
2019/6/9, 32, 30, 3, , 
2019/6/10, 31, 32, 2, , 
2019/6/11, 12, 39, 5, , 
2019/6/12, 22, 32, 3, , 
2019/6/13, 42, 30, 1, , 
2019/6/14, 12, 31, 2, , 
2019/6/15, 36, 23, 1, , 
2019/6/16, 13, 28, 3, , 
2019/6/17, 16, 38, 3, , 
2019/6/18, 28, 42, 4, , 
2019/6/19, 25, 25, 1, , 
2019/6/20, 35, 20, 1, , 
2019/6/21, 13, 25, 1, , 
2019/6/22, 11, 39, 2, , 
2019/6/23, 21, 38, 6, , 
2019/6/24, 41, 32, 2, , 
2019/6/25, 31, 39, 3, , 
2019/6/26, 21, 43, 4, , 
2019/6/27, 26, 38, 5, , 
2019/6/28, 45, 37, 1, , 
2019/6/29, 31, 22, 1, , 
2019/6/30, 11, 35, 2, , 
2019/1/1, 16, 22, 9, , 
2019/1/2, 38, 21, 5, , 
2019/1/3, 39, 16, 9, , 
2019/1/4, 50, 20, 8, , 
2019/1/5, 58, 25, 2, , 
2019/1/6, 24, 23, 5, , 
2019/1/7, 10, 18, 8, , 
