date, pm25, pm10, o3, no2, so2
2020/1/2, 66, 38, 20, 13, 
2020/1/3, 58, 28, 20, 14, 
2020/1/4, 55, 18, 14, 7, 
2020/1/5, 58, 21, 19, 9, 
2020/1/6, 52, 19, 11, 7, 
2020/1/7, 71, 20, 13, 8, 
2020/1/8, 66, 16, 18, 8, 
2020/1/9, 47, 11, 19, 11, 
2020/1/10, 51, , 18, 11, 
2020/1/11, 55, , 21, 11, 
2020/1/12, 49, , 22, 12, 
2020/1/13, 53, , 21, 12, 
2020/1/14, 55, 30, 20, 14, 
2020/1/15, 66, , , , 
2019/10/1, 31, 60, 36, 10, 
2019/10/2, 37, 56, 40, 10, 
2019/10/3, 41, 51, 31, 8, 
2019/10/4, 39, 58, 41, 10, 
2019/10/5, 40, 49, 47, 10, 
2019/10/6, 43, 70, 48, 15, 
2019/10/7, 47, 65, 46, 14, 
2019/10/8, 46, 91, 37, 10, 
2019/10/9, 52, 71, 30, 9, 
2019/10/10, 42, 70, 37, 12, 
2019/10/11, 40, 61, 39, 11, 
2019/10/12, 47, 46, 42, 9, 
2019/10/13, 39, 66, 41, 14, 
2019/10/14, 51, 73, 48, 14, 
2019/10/15, 58, 86, 43, 16, 
2019/10/16, 60, 72, 28, 9, 
2019/10/17, 58, 50, 29, 9, 
2019/10/18, 35, 55, 32, 14, 
2019/10/19, 46, 40, 27, 11, 
2019/10/20, 44, 50, 37, 12, 
2019/10/21, 43, 58, 43, 16, 
2019/10/22, 53, 60, 49, 14, 
2019/10/23, 60, 64, 47, 14, 
2019/10/24, 61, 70, 44, 16, 
2019/10/25, 48, 59, 48, 13, 
2019/10/26, 52, 357, 28, 10, 
2019/10/27, 77, 179, 25, 11, 
2019/10/28, 63, 99, 32, 13, 
2019/10/29, 55, 160, 28, 14, 
2019/10/30, 63, 91, 24, 15, 
2019/10/31, 51, 83, 38, 17, 
2019/11/1, 54, 73, 46, 18, 
2019/11/2, 62, 60, 52, 15, 
2019/11/3, 64, 67, 52, 19, 
2019/11/4, 59, 70, 54, 21, 
2019/11/5, 67, 102, 61, 24, 
2019/11/6, 74, 79, 59, 22, 
2019/11/7, 80, 89, 62, 23, 
2019/11/8, 85, 74, 61, 18, 
2019/11/9, 88, 62, 62, 16, 
2019/11/10, 83, 76, 55, 21, 
2019/11/11, 78, 74, 56, 22, 
2019/11/12, 77, 82, 50, 26, 
2019/11/13, 81, 80, 40, 15, 
2019/11/14, 91, 61, 30, 16, 
2019/11/15, 82, 67, 34, 14, 
2019/11/16, 80, 56, 42, 15, 
2019/11/17, 91, 69, 45, 18, 
2019/11/18, 77, 64, 47, 13, 
2019/11/19, 68, 31, 20, 9, 
2019/11/20, 19, 24, 27, 11, 
2019/11/21, 35, 47, 31, 15, 
2019/11/22, 38, 65, 30, 19, 
2019/11/23, 55, 49, 36, 15, 
2019/11/24, 62, 198, 30, 14, 
2019/11/25, 81, 86, 24, 10, 
2019/11/26, 61, 11, 29, 6, 
2019/11/27, 15, 6, 26, 6, 
2019/11/28, 18, 6, 28, 6, 
2019/11/29, 20, 7, 24, 6, 
2019/11/30, 18, 9, 21, 7, 
2019/12/1, 33, 20, 20, 10, 
2019/12/2, 42, 32, 6, 13, 
2019/12/3, 76, 28, 10, 11, 
2019/12/4, 72, , , , 
2019/12/24, 33, 18, 26, 6, 
2019/12/25, 28, 8, 23, 7, 
2019/12/26, 23, 15, 21, 10, 
2019/12/27, 27, 21, 8, 12, 
2019/12/28, 38, , , , 
2019/7/1, 37, 40, 44, 6, 
2019/7/2, 41, 38, 44, 5, 
2019/7/3, 49, 41, 47, 6, 
2019/7/4, 59, 48, 49, 8, 
2019/7/5, 56, 36, 50, 6, 
2019/7/6, 45, 34, 46, 6, 
2019/7/7, 54, 36, 42, 5, 
2019/7/8, 43, 38, 41, 5, 
2019/7/9, 47, 42, 46, 7, 
2019/7/10, 56, 39, 47, 7, 
2019/7/11, 61, 39, 45, 7, 
2019/7/12, 58, 40, 53, 8, 
2019/7/13, 62, 30, 40, 6, 
2019/7/14, 44, 39, 44, 6, 
2019/7/15, 40, 32, 32, 5, 
2019/7/16, 35, 32, 34, 4, 
2019/7/17, 29, 40, 47, 6, 
2019/7/18, 30, 41, 42, 6, 
2019/7/19, 25, 40, 44, 6, 
2019/7/20, 39, 34, 48, 5, 
2019/7/21, 57, 45, 59, 8, 
2019/7/22, 58, 49, 54, 8, 
2019/7/23, 53, 45, 51, 7, 
2019/7/24, 55, 45, 53, 7, 
2019/7/25, 53, 40, 53, 7, 
2019/7/26, 45, 42, 54, 6, 
2019/7/29, 44, 42, 48, 6, 
2019/7/30, 43, 45, 52, 7, 
2019/7/31, 38, 48, 54, 7, 
2019/8/1, 32, 41, 50, 6, 
2019/8/2, 40, 39, 50, 8, 
2019/8/3, 45, 38, 56, 7, 
2019/8/4, 41, 46, 45, 7, 
2019/8/5, 42, 49, 59, 8, 
2019/8/6, 49, 52, 58, 7, 
2019/8/7, 51, 46, 46, 6, 
2019/8/8, 46, 47, 43, 5, 
2019/8/9, 34, 34, 36, 5, 
2019/8/10, 34, 24, 33, 3, 
2019/8/11, 24, 43, 44, 7, 
2019/8/12, 29, 48, 51, 9, 
2019/8/13, 42, 59, 58, 10, 
2019/8/14, 44, 56, 62, 9, 
2019/8/15, 51, 53, 58, 11, 
2019/8/16, 46, 41, 40, 5, 
2019/8/17, 18, 33, 35, 5, 
2019/8/18, 20, 43, 42, 5, 
2019/8/19, 26, 55, 46, 7, 
2019/8/20, 48, 53, 48, 7, 
2019/8/21, 48, 51, 41, 9, 
2019/8/22, 41, 56, 51, 8, 
2019/8/23, 42, 53, 47, 5, 
2019/8/24, 37, 44, 49, 5, 
2019/8/25, 46, 61, 46, 7, 
2019/8/26, 45, 68, 50, 10, 
2019/8/27, 41, 60, 46, 8, 
2019/8/28, 28, 58, 38, 6, 
2019/8/29, 30, 58, 42, 7, 
2019/8/30, 55, 60, 49, 7, 
2019/8/31, 47, 54, 51, 9, 
2019/9/1, 43, 54, 51, 8, 
2019/9/2, 41, 64, 47, 8, 
2019/9/3, 39, 64, 46, 11, 
2019/9/4, 41, 75, 60, 10, 
2019/9/5, 51, 61, 49, 8, 
2019/9/6, 43, 99, 41, 6, 
2019/9/7, 38, 26, 29, 4, 
2019/9/8, 14, 52, 36, 7, 
2019/9/9, 25, 43, 30, 5, 
2019/9/10, 26, 49, 40, 7, 
2019/9/11, 32, 62, 51, 9, 
2019/9/12, 40, 71, 53, 12, 
2019/9/13, 46, 62, 52, 9, 
2019/9/14, 34, 41, 44, 6, 
2019/9/15, 27, 77, 30, 5, 
2019/9/16, 23, 41, 29, 8, 
2019/9/17, 35, 57, 42, 8, 
2019/9/18, 41, 43, 30, 6, 
2019/9/19, 28, 47, 34, 8, 
2019/9/20, 27, 52, 42, 8, 
2019/9/21, 37, 44, 43, 7, 
2019/9/22, 30, 59, 41, 9, 
2019/9/23, 43, 62, 43, 12, 
2019/9/24, 37, 73, 46, 9, 
2019/9/25, 40, 70, 49, 9, 
2019/9/26, 33, 63, 39, 8, 
2019/9/27, 47, 50, 29, 4, 
2019/9/28, 27, 27, 29, 4, 
2019/9/29, 17, 45, 23, 5, 
2019/9/30, 29, 45, 25, 7, 
2019/4/1, 36, 16, 35, 5, 
2019/4/2, 45, 12, 31, 7, 
2019/4/3, 22, 18, 27, 7, 
2019/4/4, 25, 17, 30, 6, 
2019/4/5, 29, 20, 39, 7, 
2019/4/6, 29, 16, 38, 6, 
2019/4/7, 28, 27, 32, 6, 
2019/4/8, 26, 48, 39, 3, 
2019/4/9, 20, 21, 36, 6, 
2019/4/10, 16, 27, 32, 6, 
2019/4/11, 31, 26, 36, 7, 
2019/4/12, 24, 24, 42, 6, 
2019/4/13, 18, 22, 44, 5, 
2019/4/16, 34, 19, 40, 7, 
2019/4/17, 57, 31, 50, 9, 
2019/4/18, 69, 35, 54, 7, 
2019/4/19, 68, 27, 35, 5, 
2019/4/20, 34, 19, 36, 4, 
2019/4/21, 35, 31, 39, 6, 
2019/4/22, 41, 36, 44, 7, 
2019/4/23, 44, 41, 53, 8, 
2019/4/24, 56, 41, 46, 7, 
2019/4/25, 62, 42, 45, 7, 
2019/4/26, 52, 40, 47, 5, 
2019/4/27, 47, 23, 45, 5, 
2019/4/28, 47, 36, 34, 4, 
2019/4/29, 29, 22, 33, 3, 
2019/4/30, 17, 33, 42, 5, 
2019/5/1, 40, 44, 51, 7, 
2019/5/2, 53, 48, 53, 7, 
2019/5/3, 53, 42, 51, 7, 
2019/5/4, 42, 34, 43, 4, 
