date, pm25, pm10, o3, no2
2020/1/1, 17, 4, , 6
2020/1/2, 15, 6, , 7
2020/1/3, 17, 6, , 9
2020/1/4, 21, 6, , 16
2020/1/5, 23, 7, , 12
2020/1/6, 15, 13, , 19
2020/1/7, 13, 10, , 14
2020/1/8, 16, 8, , 7
2020/1/9, 20, 7, , 3
2020/1/10, 12, 3, , 10
2020/1/11, 14, 6, 500, 13
2020/1/12, 22, 7, , 15
2020/1/13, 21, , , 15
2020/1/14, 18, , , 20
2020/1/15, 21, , , 
2019/10/1, 13, 4, , 6
2019/10/2, 9, 9, , 7
2019/10/3, 8, 9, , 7
2019/10/4, 28, 6, , 4
2019/10/5, 21, 8, , 3
2019/10/6, 10, 15, , 3
2019/10/7, 34, 12, , 7
2019/10/8, 25, 8, 500, 3
2019/10/9, 12, 7, , 3
2019/10/10, 13, 14, , 2
2019/10/11, 15, 21, , 10
2019/10/12, 19, 26, , 9
2019/10/13, 24, 9, , 6
2019/10/14, 17, 10, , 4
2019/10/15, 14, 20, , 8
2019/10/16, 19, 15, , 9
2019/10/17, 20, 15, 500, 2
2019/10/18, 22, 10, , 3
2019/10/19, 17, 21, , 2
2019/10/20, 19, 8, , 5
2019/10/21, 13, 9, , 5
2019/10/22, 16, 12, , 7
2019/10/23, 16, 31, , 4
2019/10/24, 21, 8, , 8
2019/10/25, 18, 9, , 9
2019/10/26, 17, 11, , 3
2019/10/27, 22, 28, , 4
2019/10/28, 28, 13, , 6
2019/10/29, 30, 19, , 4
2019/10/30, 24, 8, , 12
2019/10/31, 18, 12, , 11
2019/11/1, 19, 20, , 13
2019/11/2, 25, 16, , 9
2019/11/3, 21, 15, , 6
2019/11/4, 29, 14, , 12
2019/11/5, 20, 15, , 10
2019/11/6, 20, 5, 500, 4
2019/11/7, 16, 5, , 4
2019/11/8, 23, 8, , 
2019/11/9, 27, 8, , 
2019/11/10, 17, 30, , 
2019/11/11, 25, 13, , 18
2019/11/12, 21, 16, , 12
2019/11/13, 35, 14, , 16
2019/11/14, 21, 14, , 26
2019/11/15, 14, 19, , 19
2019/11/19, 28, 6, , 5
2019/11/20, 12, 5, , 13
2019/11/21, 18, 4, , 3
2019/11/22, 18, 4, , 7
2019/11/23, 16, 3, , 6
2019/11/24, 18, 4, , 4
2019/11/25, 16, 35, , 5
2019/11/26, 26, 8, , 10
2019/11/27, 16, 2, , 8
2019/11/28, 10, 6, , 6
2019/11/29, 12, 3, , 2
2019/11/30, 13, 3, , 6
2019/12/1, 12, 4, , 13
2019/12/2, 15, 6, , 13
2019/12/3, 14, 5, , 
2019/12/4, 21, 4, , 
2019/12/5, 15, 7, , 17
2019/12/6, 16, 6, , 11
2019/12/7, 17, 5, , 4
2019/12/8, 16, 3, , 5
2019/12/9, 10, 5, , 7
2019/12/10, 17, 8, , 20
2019/12/11, 25, 7, , 9
2019/12/12, 30, 4, , 1
2019/12/13, 15, 5, , 
2019/12/14, 10, 5, , 2
2019/12/15, 9, 5, , 4
2019/12/16, 14, 5, , 8
2019/12/17, 19, 7, , 18
2019/12/18, 23, 11, , 19
2019/12/19, 22, 7, , 13
2019/12/20, 28, 10, , 13
2019/12/21, 22, 18, , 28
2019/12/22, 26, 11, , 25
2019/12/23, 29, 18, , 21
2019/12/24, 44, 3, , 6
2019/12/25, 26, 5, , 12
2019/12/26, 21, 6, , 6
2019/12/27, 16, 3, , 1
2019/12/28, 13, , , 
2019/7/1, 32, 14, , 4
2019/7/2, 18, 13, , 3
2019/7/3, 20, 14, , 2
2019/7/4, 51, 19, , 1
2019/7/5, 32, 16, , 2
2019/7/6, 23, 15, , 3
2019/7/7, 20, 7, , 5
2019/7/8, 13, 9, , 4
2019/7/9, 15, 13, , 9
2019/7/10, 23, 34, , 6
2019/7/11, 28, 16, , 8
2019/7/12, 23, 15, , 8
2019/7/13, 26, 16, , 5
2019/7/14, 30, 16, , 7
2019/7/15, 25, 18, , 7
2019/7/16, 26, 11, , 3
2019/7/17, 21, 22, , 2
2019/7/18, 28, 11, , 2
2019/7/19, 19, 12, , 1
2019/7/20, 26, 25, , 2
2019/7/21, 27, 19, , 2
2019/7/22, 26, 9, , 2
2019/7/23, 22, 15, , 5
2019/7/24, 27, 17, , 6
2019/7/25, 29, 13, , 6
2019/7/26, 22, 9, , 5
2019/7/27, 20, 6, , 2
2019/7/28, 15, 25, , 3
2019/7/29, 27, 20, , 5
2019/7/30, 32, 14, , 2
2019/7/31, 23, 8, , 2
2019/8/1, 15, 15, , 5
2019/8/2, 20, 10, , 2
2019/8/3, 12, 7, , 3
2019/8/4, 26, 13, , 6
2019/8/5, 27, 15, , 3
2019/8/6, 24, 9, , 2
2019/8/7, 18, 12, , 2
2019/8/8, 23, 21, , 2
2019/8/9, 18, 8, , 3
2019/8/10, 12, 4, , 3
2019/8/11, 11, 8, , 3
2019/8/12, 14, 7, , 3
2019/8/13, 16, 20, , 6
2019/8/14, 29, 12, , 6
2019/8/15, 23, 17, , 3
2019/8/16, 22, 14, , 2
2019/8/17, 21, 8, , 3
2019/8/18, 15, 13, , 4
2019/8/19, 16, 13, , 6
2019/8/20, 26, 24, , 3
2019/8/21, 32, 11, , 3
2019/8/22, 22, 30, , 5
2019/8/23, 29, 16, , 3
2019/8/24, 21, 13, , 2
2019/8/25, 19, 11, , 3
2019/8/26, 21, 23, , 4
2019/8/27, 27, 32, , 6
2019/8/28, 32, 14, , 2
2019/8/29, 20, 10, , 5
2019/8/30, 13, 11, , 9
2019/8/31, 20, 15, , 7
2019/9/1, 28, 16, , 6
2019/9/2, 25, 15, , 10
2019/9/3, 24, 19, , 6
2019/9/4, 32, 19, , 7
2019/9/5, 39, 17, , 9
2019/9/6, 33, 16, , 3
2019/9/7, 21, 9, , 2
2019/9/8, 16, 8, , 2
2019/9/9, 20, 7, , 5
2019/9/10, 15, 6, , 2
2019/9/11, 17, 12, , 3
2019/9/12, 14, 19, , 6
2019/9/13, 19, 9, , 3
2019/9/14, 23, 5, , 4
2019/9/15, 19, 4, , 4
2019/9/16, 15, 4, , 3
2019/9/17, 13, 6, , 4
2019/9/18, 17, 6, , 4
2019/9/19, 17, 7, , 3
2019/9/20, 15, 9, , 2
2019/9/21, 13, 4, , 3
2019/9/22, 12, 5, , 3
2019/9/23, 12, 7, , 2
2019/9/24, 13, 6, , 3
2019/9/25, 12, 6, , 2
2019/9/26, 21, 9, , 3
2019/9/27, 19, 6, , 4
2019/9/28, 17, 6, , 4
2019/9/29, 15, 15, , 6
2019/9/30, 25, 4, , 5
2019/4/1, 20, 17, , 20
2019/4/2, 17, 20, , 2
2019/4/3, 21, 11, , 7
2019/4/4, 18, 11, , 9
2019/4/5, 21, 10, , 4
2019/4/6, 16, 10, , 4
2019/4/7, 11, 8, , 3
2019/4/8, 61, 11, , 2
2019/4/9, 17, 287, , 2
2019/4/10, 69, 17, , 1
2019/4/11, 18, 11, , 4
2019/4/12, 23, 9, , 2
2019/4/13, 17, 9, , 3
2019/4/14, 57, 11, , 3
2019/4/15, 130, 18, , 4
2019/4/16, 23, 15, , 1
2019/4/17, 19, 4, , 4
2019/4/18, 17, 18, , 8
2019/4/19, 16, 16, , 10
2019/4/20, 25, 8, , 1
2019/4/21, 16, 12, , 4
2019/4/22, 23, 9, , 4
2019/4/23, 20, 4, , 4
2019/4/24, 14, 6, , 7
2019/4/25, 20, 18, , 5
2019/4/26, 25, 12, , 2
2019/4/27, 20, 10, , 2
2019/4/28, 18, 11, , 3
2019/4/29, 15, 14, , 2
2019/4/30, 20, 8, , 3
2019/5/1, 16, 9, , 3
2019/5/2, 28, 9, , 3
2019/5/3, 21, 9, , 4
2019/5/4, 24, 11, , 2
2019/5/5, 20, 14, , 3
2019/5/6, 18, 15, , 2
2019/5/7, 23, 16, , 2
2019/5/8, 20, 13, , 3
2019/5/9, 19, 26, , 3
2019/5/10, 24, 8, , 5
2019/5/11, 25, 8, , 3
2019/5/12, 13, 6, , 4
2019/5/13, 14, 9, , 7
2019/5/14, 17, 11, , 9
2019/5/15, 23, 16, , 5
2019/5/16, 21, 20, , 2
2019/5/17, 21, 15, , 2
2019/5/18, 20, 10, , 3
2019/5/19, 19, 36, , 1
2019/5/20, 26, 17, , 2
2019/5/21, 16, 42, , 2
2019/5/22, 29, 21, , 7
2019/5/23, 24, 10, , 9
2019/5/24, 13, 13, , 4
2019/5/25, 19, 76, , 3
2019/5/26, 37, 29, , 2
2019/5/27, 22, 10, , 1
2019/5/28, 14, 9, , 3
2019/5/29, 24, 15, , 8
2019/5/30, 22, 19, , 4
2019/5/31, 30, 17, , 5
2019/6/1, 33, 22, , 2
2019/6/2, 31, 24, , 4
2019/6/3, 22, 36, , 6
2019/6/4, 22, 31, , 6
2019/6/5, 29, 10, , 5
2019/6/6, 18, 19, , 3
2019/6/7, 24, 13, , 2
2019/6/8, 17, 33, , 4
2019/6/9, 26, 19, , 4
2019/6/10, 27, 5, , 4
2019/6/11, 15, 13, , 5
2019/6/12, 21, 30, , 4
2019/6/13, 35, 21, , 4
2019/6/14, 20, 12, , 2
2019/6/15, 15, 12, , 2
2019/6/16, 16, 12, , 4
2019/6/17, 15, 12, , 6
2019/6/18, 17, 16, , 3
2019/6/19, 17, 15, , 3
2019/6/20, 16, 9, , 1
2019/6/21, 14, 10, , 4
2019/6/22, 15, 12, , 5
2019/6/23, 17, 10, , 5
2019/6/24, 15, 20, , 10
2019/6/25, 24, 30, , 6
2019/6/26, 38, 25, , 6
2019/6/27, 34, 19, , 5
2019/6/28, 34, 16, , 4
2019/6/29, 29, 14, , 4
2019/6/30, 29, 17, , 8
2019/1/1, 36, 7, , 
2019/1/2, 26, 5, , 
2019/1/3, 18, 5, , 
2019/1/4, 14, 87, , 
2019/1/5, 21, 55, , 
2019/1/6, 30, 56, , 
2019/1/7, 16, 185, , 
2019/1/8, 18, 184, , 
2019/1/9, 23, 8, , 
2019/1/10, 16, 6, , 
2019/1/11, 54, 4, , 
2019/1/12, 16, 7, , 
2019/1/13, 15, 9, , 
2019/1/14, 23, 10, , 
2019/1/15, 20, 6, , 
2019/1/16, 22, 53, , 
2019/1/17, 20, 24, , 
2019/1/18, 13, 6, , 
2019/1/19, 13, 3, , 
2019/1/20, 16, 18, , 
2019/1/21, 16, 8, , 
2019/1/22, 10, 6, , 
2019/1/23, 15, 5, , 
2019/1/24, 14, 11, , 
2019/1/25, 15, 7, , 
2019/1/26, 18, 6, , 
2019/1/27, 12, 13, , 
2019/1/28, 16, 30, , 
2019/1/29, 21, 29, , 
2019/1/30, 27, 21, , 
2019/1/31, 64, 8, , 
2019/2/1, 22, 5, , 
2019/2/2, 20, 7, , 
2019/2/3, 11, 4, , 
2019/2/4, 117, 3, , 
2019/2/5, 11, 10, , 
2019/2/6, 10, 48, , 
2019/2/7, 13, 15, , 
2019/2/8, 15, 23, , 
2019/2/9, 27, 15, , 
2019/2/10, 28, 33, , 
2019/2/11, 22, 8, , 
2019/2/12, 26, 53, , 
2019/2/13, 51, 7, , 
2019/2/14, 13, 8, , 
2019/2/15, 10, 16, , 
2019/2/16, 14, 5, , 
2019/2/17, 14, 13, , 
2019/2/18, 20, 16, , 
2019/2/19, 22, 3, , 
2019/2/20, 15, 14, , 
2019/2/21, 25, 38, , 
2019/2/22, 28, 4, , 
2019/2/23, 16, 7, , 
