date, pm10, o3, no2, so2
2019/9/6, 13, 26, 13, 
2019/9/7, 14, 26, 12, 
2019/9/8, 13, 31, 18, 
2019/9/9, 14, 38, 22, 
2019/9/10, 12, 27, 15, 
2019/9/11, 18, 25, 13, 
2019/9/12, 13, 19, 15, 
2019/9/13, 13, 33, 15, 
2019/9/14, 11, 44, 20, 
2019/9/15, 16, 27, 22, 
2019/9/16, 19, 30, 19, 
2019/9/17, 25, 29, 18, 
2019/9/18, 15, 27, 17, 
2019/9/19, 14, 31, 17, 
2019/9/20, 15, 31, 20, 
2019/9/21, 14, 37, 21, 
2019/9/22, 18, 20, 14, 
2019/9/23, 15, 22, 14, 
2019/9/24, 9, 20, 11, 
2019/9/25, 10, 21, 12, 
2019/9/26, 12, 26, 13, 
2019/9/27, 11, 22, 8, 
2019/9/28, 10, 26, 4, 
2019/9/29, 6, 23, 15, 
2019/9/30, 10, 23, 15, 
2019/4/1, 23, 36, 25, 
2019/4/2, 28, 28, 16, 
2019/4/3, 15, 24, 17, 
2019/4/4, 11, 18, 18, 
2019/4/5, 18, 30, 14, 
2019/4/6, 23, 43, 15, 
2019/4/7, 20, 23, 20, 
2019/4/8, 43, 20, 23, 
2019/4/9, 68, 32, 18, 
2019/4/10, 36, 31, 19, 
2019/4/11, 20, 27, 16, 
2019/4/12, 19, 31, 15, 
2019/4/13, 18, 30, 9, 
2019/4/14, 26, 36, 15, 
2019/4/15, 23, 38, 16, 
2019/4/16, 19, 33, 17, 
2019/4/17, 11, 45, 20, 
2019/4/18, 14, 47, 16, 
2019/4/19, 16, 54, 22, 
2019/4/20, 17, 61, 16, 
2019/4/21, 28, 50, 10, 
2019/4/22, 20, 39, 12, 
2019/4/23, 14, 38, 13, 
2019/4/24, 21, 35, 11, 
2019/4/25, 10, 33, 17, 
2019/4/26, 10, 31, 14, 
2019/4/27, 11, 29, 9, 
2019/4/28, 10, 34, 18, 
2019/4/29, 12, 40, 19, 
2019/4/30, 25, 37, 17, 
2019/5/1, 36, 34, 23, 
2019/5/2, 46, 34, 23, 
2019/5/3, 26, 30, 16, 
2019/5/4, 12, 36, 14, 
2019/5/5, 11, 29, 18, 
2019/5/6, 20, 27, 21, 
2019/5/7, 26, 30, 18, 
2019/5/8, 13, 29, 15, 
2019/5/9, 7, 37, 18, 
2019/5/10, 13, 39, 18, 
2019/5/11, 22, 35, 12, 
2019/5/12, 13, 32, 16, 
2019/5/13, 10, 36, 13, 
2019/5/14, 13, 37, 15, 
2019/5/15, 12, 33, 16, 
2019/5/16, 13, 15, 14, 
2019/5/17, 20, 27, 20, 
2019/5/18, 28, 30, 17, 
2019/5/19, 30, 30, 21, 
2019/5/20, 40, 30, 21, 
2019/5/21, 33, 41, 21, 
2019/5/22, 23, 51, 22, 
2019/5/23, 15, 51, 24, 
2019/5/24, 17, 37, 17, 
2019/5/25, 20, 31, 8, 
2019/5/26, 23, 33, 19, 
2019/5/27, 14, 24, 18, 
2019/5/28, 18, 35, 19, 
2019/5/29, 15, 26, 6, 
2019/5/30, 9, 27, 14, 
2019/5/31, 9, 40, 15, 
2019/6/1, 13, 43, 12, 
2019/6/2, 15, 26, 18, 
2019/6/3, 16, 45, 10, 
2019/6/4, 19, 40, 16, 
2019/6/5, 13, 28, 12, 
2019/6/6, 16, 39, 9, 
2019/6/7, 8, 31, 7, 
2019/6/8, 5, 34, 8, 
2019/6/10, 13, 36, 17, 
2019/6/11, 15, 30, 15, 
2019/6/12, 16, 34, 10, 
2019/6/13, 11, 47, 18, 
2019/6/14, 11, 38, 13, 
2019/6/15, 17, 27, 7, 
2019/6/16, 12, 34, 11, 
2019/6/17, 8, 62, 22, 
2019/6/18, 13, 44, 19, 
2019/6/19, 19, 30, 9, 
2019/6/20, 18, 35, 15, 
2019/6/21, 11, 56, 15, 
2019/6/22, 15, 46, 8, 
2019/6/23, 20, 45, 11, 
2019/6/24, 16, 51, 22, 
2019/6/25, 17, 84, 25, 
2019/6/26, 34, 46, 14, 
2019/6/27, 28, 39, 12, 
2019/6/28, 14, 63, 15, 
2019/6/29, 16, 59, 14, 
2019/6/30, 19, 40, 14, 
2019/1/1, 49, 26, 23, 
2019/1/2, 22, 18, 29, 
2019/1/3, 25, 16, 24, 
2019/1/4, 25, 22, 17, 
2019/1/5, 25, 21, 16, 
2019/1/6, 16, 11, 17, 
2019/1/7, 31, 26, 19, 
2019/1/8, 21, 26, 20, 
2019/1/9, 15, 18, 25, 
2019/1/10, 20, 19, 26, 
2019/1/11, 26, 23, 13, 
2019/1/12, 18, 24, 8, 
2019/1/13, 12, 26, 23, 
2019/1/14, 10, 21, 15, 
2019/1/15, 16, 23, 13, 
2019/1/16, 15, 25, 18, 
2019/1/17, 12, 22, 21, 
2019/1/18, 13, 16, 18, 
2019/1/19, 17, 10, 20, 
2019/1/20, 20, 7, 28, 
2019/1/21, 31, 15, 22, 
2019/1/22, 38, 12, 21, 
2019/1/23, 30, 15, 24, 
2019/1/24, 45, 23, 20, 
2019/1/25, 51, 24, 11, 
2019/1/26, 18, 28, 9, 
2019/1/27, 7, 23, 17, 
2019/1/29, 13, 20, 22, 
2019/1/30, 17, 22, 23, 
2019/1/31, 16, 27, 24, 
2019/2/1, 12, 4, 25, 
2019/2/2, 20, 19, 16, 
2019/2/3, 30, 24, 17, 
2019/2/4, 18, 26, 20, 
2019/2/5, 11, 24, 22, 
2019/2/6, 15, 28, 12, 
2019/2/7, 15, 27, 10, 
2019/2/8, 11, 29, 8, 
2019/2/9, 9, 30, 7, 
2019/2/10, 10, 23, 21, 
2019/2/11, 14, 17, 22, 
2019/2/12, 22, 23, 23, 
2019/2/13, 23, 17, 34, 
2019/2/14, 29, 14, 40, 
2019/2/15, 39, 28, 32, 
2019/2/16, 40, 31, 26, 
2019/2/17, 40, 31, 29, 
2019/2/18, 29, 29, 17, 
2019/2/19, 27, 26, 17, 
2019/2/20, 27, 26, 21, 
2019/2/21, 31, 14, 22, 
2019/2/22, 50, 18, 15, 
2019/2/23, 33, 19, 24, 
2019/2/24, 18, 14, 32, 
2019/2/25, 19, 19, 28, 
2019/2/26, 26, 24, 36, 
2019/2/27, 25, 26, 19, 
2019/2/28, 40, 27, 19, 
2019/3/1, 27, 24, 12, 
2019/3/2, 27, 27, 3, 
2019/3/3, 12, , 10, 
2019/3/6, 10, 31, 11, 
2019/3/7, 7, 29, 17, 
2019/3/8, 11, 33, 9, 
2019/3/9, 12, 33, 6, 
2019/3/10, 15, 30, 17, 
2019/3/11, 10, 33, 13, 
2019/3/12, 15, 33, 13, 
2019/3/13, 10, 33, 14, 
2019/3/14, 9, 28, 10, 
2019/3/15, 11, 32, 7, 
2019/3/16, 8, 33, 9, 
2019/3/18, 13, 33, 29, 
2019/3/19, 21, 30, 29, 
2019/3/20, 22, 30, 25, 
2019/3/21, 21, 32, 29, 
2019/3/22, 27, 27, 21, 
2019/3/23, 42, 30, 16, 
2019/3/24, 42, 34, 17, 
2019/3/25, 17, 34, 25, 
2019/3/26, 17, 31, 28, 
2019/3/27, 30, 20, 23, 
2019/3/28, 32, 26, 19, 
2019/3/29, 40, 41, 22, 
2019/3/30, 18, 28, 13, 
2019/3/31, 33, 28, 16, 
2018/10/1, 18, 17, 15, 
2018/10/2, 14, 23, 15, 
2018/10/3, 17, 19, 22, 
2018/10/4, 19, 20, 24, 
2018/10/5, 16, 37, 26, 
2018/10/6, 19, 21, 14, 
2018/10/7, 27, 19, 23, 
2018/10/8, 14, 15, 23, 
2018/10/9, 25, 29, 21, 
2018/10/10, 28, 29, 25, 
2018/10/11, 20, 29, 21, 
2018/10/12, 14, 35, 19, 
2018/10/13, 13, 37, 22, 
2018/10/14, 15, 36, 27, 
2018/10/15, 15, 31, 27, 
2018/10/16, 21, 31, 35, 
2018/10/17, 30, 14, 20, 
2018/10/18, 43, 16, 16, 
2018/10/19, 29, 14, 19, 
2018/10/20, 29, 23, 17, 
2018/10/21, 27, 19, 23, 
2018/10/22, 21, 16, 17, 
2018/10/23, 20, 14, 19, 
2018/10/24, 24, 17, 18, 
2018/10/25, 24, 22, 14, 
2018/10/26, 27, 17, 15, 
2018/10/27, 15, 14, 10, 
2018/10/28, 18, 11, 11, 2
2018/10/29, 12, 14, 11, 
2018/10/30, 8, 17, 19, 
2018/10/31, 9, 17, 18, 
2018/11/1, 14, 22, 24, 10
2018/11/2, 12, 16, 20, 4
2018/11/3, 19, 18, 15, 
2018/11/4, 20, 15, 18, 
2018/11/5, 23, 12, 27, 
2018/11/6, 22, 23, 18, 
2018/11/7, 17, 26, 20, 
2018/11/8, 11, 19, 23, 
2018/11/9, 16, 24, 12, 
2018/11/10, 11, 27, 8, 
2018/11/12, 10, 24, 14, 
2018/11/13, 10, 21, 25, 
2018/11/14, 12, 1, 20, 
2018/11/15, 16, 4, 20, 
2018/11/16, 19, 17, 17, 
2018/11/17, 23, 15, 19, 
2018/11/18, 20, 14, 16, 
2018/11/19, 19, 18, 12, 
2018/11/20, 15, 10, 15, 
2018/11/21, 21, 9, 16, 
2018/11/22, 24, 9, 23, 
2018/11/23, 25, 6, 20, 
2018/11/24, 26, 6, 12, 
2018/11/25, 23, , 15, 
2018/11/26, 30, 3, 18, 
2018/11/27, 31, 15, 14, 
2018/11/28, 22, 20, 16, 
2018/11/29, 9, 22, 18, 2
2018/11/30, 12, 25, 12, 
2018/12/1, 14, 23, 6, 6
2018/12/2, 8, 23, 13, 9
2018/12/3, 10, 23, 23, 2
2018/12/4, 11, 17, 19, 
2018/12/5, 15, 20, 11, 
2018/12/6, 13, 26, 13, 
2018/12/7, 9, 27, 8, 
2018/12/9, 10, 25, 24, 
2018/12/10, 13, 18, 29, 
2018/12/11, 17, 1, 23, 
2018/12/12, 28, 12, 18, 
2018/12/13, 24, 15, 13, 
2018/12/14, 16, 15, 9, 
2018/12/15, 17, 16, 15, 
2018/12/16, 18, 22, 17, 
2018/12/17, 11, 25, 18, 
2018/12/18, 12, 23, 17, 
2018/12/19, 11, 24, 15, 
2018/12/20, 10, 28, 10, 
2018/12/21, 10, 28, 11, 
2018/12/22, 15, 23, 9, 
2018/12/23, 18, 21, 7, 
2018/12/24, 10, 14, , 
2018/12/25, 14, 12, , 
2018/12/26, 18, 10, 41, 
2018/12/27, 17, 4, 23, 
2018/12/28, 27, 13, 14, 
2018/12/29, 35, 25, 11, 
2018/12/30, 19, , , 
2018/7/1, 14, , 14, 
2018/7/2, 11, , 30, 
2018/7/3, 16, , 30, 
2018/7/4, 25, , 34, 
2018/7/5, 28, , 26, 
2018/7/6, 22, , 20, 
2018/7/7, 22, , 13, 
2018/7/8, 15, , 21, 
2018/7/9, 15, , 17, 
2018/7/10, 17, , 24, 
2018/7/11, 21, , 28, 
2018/7/12, 24, , 28, 
2018/7/13, 23, , 21, 
2018/7/14, 22, , 15, 
2018/7/15, 17, , 27, 
2018/7/16, 12, , 24, 
2018/7/17, 18, , 22, 
2018/7/18, 18, , 31, 
2018/7/19, 21, , 33, 
2018/7/20, 26, , 23, 
2018/7/21, 23, , 17, 
2018/7/22, 20, , 28, 
2018/7/23, 20, , 33, 
2018/7/24, 23, , 31, 
2018/7/25, 28, , 31, 
2018/7/26, 27, , 22, 
2018/7/27, 21, , 16, 
2018/7/28, 20, , 12, 
2018/7/29, 16, , 18, 
2018/7/30, 12, , 19, 
2018/7/31, 14, , 23, 
2018/8/1, 18, , 31, 
2018/8/2, 21, , 33, 
2018/8/3, 25, , 24, 
2018/8/4, 24, , 9, 
2018/8/5, 22, , 28, 
2018/8/6, 13, , 36, 
2018/8/7, 18, , 15, 
2018/8/8, 23, , 15, 
2018/8/9, 18, , 12, 
2018/8/10, 11, , 13, 
2018/8/11, 10, , 11, 
2018/8/12, 10, , 16, 
2018/8/13, 10, , 15, 
2018/8/14, 17, , 16, 
2018/8/15, 20, , 23, 
2018/8/16, 16, , 24, 
2018/8/17, 22, , , 
2018/8/20, 17, , 25, 
2018/8/21, 21, , 31, 
2018/8/22, 27, , 19, 
2018/8/23, 28, , 15, 
2018/8/24, 17, , 12, 
2018/8/25, 10, , 10, 
2018/8/26, 7, , 14, 
2018/8/27, 11, , 18, 
2018/8/28, 14, , 26, 
2018/8/29, 19, , 24, 
2018/8/30, 26, , 23, 
2018/8/31, 17, , 17, 
2018/9/1, 16, , 13, 
2018/9/2, 16, , 28, 
2018/9/3, 17, , 26, 
2018/9/4, 46, , 30, 
2018/9/5, 35, , 28, 
2018/9/6, 39, 14, 20, 
2018/9/7, 25, 31, 16, 
2018/9/8, 12, 33, 15, 
2018/9/9, 12, 30, 20, 
2018/9/10, 14, 35, 16, 
2018/9/11, 13, 28, 20, 
2018/9/12, 14, 16, 19, 
2018/9/13, 22, 31, 25, 
2018/9/14, 17, 27, 17, 
2018/9/15, 17, 35, 17, 
2018/9/16, 13, 42, 32, 
2018/9/17, 14, 41, 25, 
2018/9/18, 18, 33, 20, 
2018/9/19, 20, 32, 19, 
2018/9/20, 15, 34, 12, 
2018/9/21, 15, 24, 13, 
2018/9/22, 12, 19, 12, 
2018/9/23, 8, 19, 24, 
2018/9/24, 11, 23, 16, 
2018/9/25, 13, 30, 29, 
2018/9/26, 12, 35, 35, 
2018/9/27, 16, 8, 28, 
2018/9/28, 24, 21, 17, 
2018/9/29, 15, 28, 21, 
2018/9/30, 13, 23, 22, 
2018/4/1, 15, , 9, 
2018/4/2, 24, , 13, 
2018/4/3, 9, , 17, 
2018/4/4, 8, , 25, 
2018/4/5, 8, , 13, 
2018/4/6, 14, , 22, 
2018/4/7, 11, , 27, 
2018/4/8, 21, , 28, 
2018/4/9, 42, , 19, 
2018/4/10, 44, , 26, 
2018/4/11, 13, , 20, 
2018/4/12, 24, , 32, 
2018/4/13, 20, , 20, 
2018/4/14, 27, , 12, 
2018/4/15, 21, , 25, 
2018/4/16, 14, , 28, 
2018/4/17, 19, , 23, 
2018/4/18, 20, , 21, 
2018/4/19, 21, , 40, 
2018/4/20, 24, , 21, 
2018/4/21, 45, , 15, 
2018/4/22, 39, , 19, 
2018/4/23, 27, , 19, 
2018/4/24, 19, , 16, 
2018/4/25, 15, , 19, 
2018/4/26, 15, , 19, 
2018/4/27, 14, , 13, 
2018/4/28, 15, , 13, 
2018/4/29, 15, , 13, 
2018/4/30, 13, , 9, 
2018/5/1, 10, , 19, 
2018/5/2, 12, , 24, 
2018/5/3, 17, , 23, 
2018/5/4, 20, , 20, 
2018/5/5, 23, , 15, 
2018/5/6, 20, , 18, 
2018/5/7, 13, , 24, 
2018/5/8, 17, , 30, 
2018/5/9, 24, , 13, 
2018/5/10, 37, , 16, 
2018/5/11, 19, , , 
2018/5/13, 18, , , 
2018/5/16, 24, , 21, 
2018/5/17, 23, , 20, 
2018/5/18, 23, , 16, 
2018/5/19, 27, , 14, 
2018/5/20, 24, , 11, 
2018/5/21, 16, , 28, 
2018/5/22, 19, , 23, 
2018/5/23, 34, , 17, 
2018/5/24, 23, , 26, 
2018/5/25, 19, , 15, 
2018/5/26, 20, , 14, 
2018/5/27, 16, , 19, 
2018/5/28, 14, , 28, 
2018/5/29, 24, , 21, 
2018/5/30, 19, , 12, 
2018/5/31, 15, , 23, 
2018/6/1, 19, , 13, 
2018/6/2, 24, , 11, 
2018/6/3, 14, , 18, 
2018/6/4, 26, , 18, 
2018/6/5, 36, , 20, 
2018/6/6, 37, , 29, 
2018/6/7, 18, , 27, 
2018/6/8, 34, , 24, 
2018/6/9, 54, , 15, 
2018/6/10, 42, , 18, 
2018/6/11, 32, , 19, 
2018/6/12, 26, , 20, 
2018/6/13, 19, , 20, 
2018/6/14, 15, , 20, 
2018/6/15, 16, , 17, 
2018/6/16, 17, , 7, 
2018/6/17, 15, , 12, 
2018/6/18, 11, , 15, 
2018/6/19, 14, , 18, 
2018/6/20, 13, , 15, 
2018/6/21, 15, , 17, 
2018/6/22, 16, , 17, 
2018/6/23, 19, , 13, 
2018/6/24, 25, , 21, 
2018/6/25, 18, , 18, 
2018/6/26, 21, , 15, 
2018/6/27, 25, , 18, 
2018/6/28, 14, , 24, 
2018/6/29, 17, , 14, 
2018/6/30, 21, , 5, 
2018/1/1, 20, , 14, 
2018/1/2, 12, , 9, 
2018/1/3, 10, , 13, 
2018/1/4, 18, , 17, 
2018/1/5, 16, , 23, 
2018/1/6, 15, , 11, 
2018/1/7, 23, , 11, 
2018/1/8, 13, , 20, 
2018/1/9, 17, , 20, 
2018/1/10, 16, , 23, 
2018/1/11, 16, , 25, 
2018/1/12, 41, , 13, 
2018/1/13, 43, , 12, 
2018/1/14, 19, , 12, 
2018/1/15, 16, , 17, 
2018/1/16, 8, , 15, 
2018/1/17, 10, , 18, 
2018/1/18, 12, , 20, 
2018/1/19, 12, , 5, 
2018/1/20, 13, , , 
2018/1/21, 11, , 34, 
2018/1/22, 13, , 16, 
2018/1/23, 21, , 9, 
2018/1/24, 11, , 28, 
2018/1/26, 12, , 18, 
2018/1/27, 30, , 7, 
2018/1/28, 15, , 12, 
2018/1/30, 15, , 14, 
2018/1/31, 12, , 18, 
2018/2/1, 10, , 23, 
2018/2/2, 13, , 20, 
2018/2/3, 18, , 15, 
2018/2/4, 18, , 18, 
2018/2/5, 16, , 21, 
2018/2/6, 22, , 30, 
2018/2/7, 33, , 31, 
2018/2/8, 49, , 20, 
2018/2/9, 49, , 14, 
2018/2/10, 27, , 8, 
2018/2/11, 12, , 12, 
2018/2/12, 11, , 17, 
2018/2/13, 14, , 23, 
2018/2/14, 16, , 17, 
2018/2/15, 16, , 33, 
2018/2/16, 24, , 24, 
2018/2/17, 34, , 23, 
2018/2/18, 29, , 30, 
2018/2/19, 35, , 30, 
2018/2/20, 47, , 29, 
2018/2/21, 54, , 20, 
2018/2/22, 42, , 18, 
2018/2/23, 23, , 13, 
2018/2/24, 21, , 8, 
2018/2/25, 15, , 14, 
2018/2/26, 14, , 18, 
2018/2/27, 16, , 18, 
2018/2/28, 21, , 12, 
2018/3/1, 29, , 19, 
2018/3/2, 35, , 23, 
2018/3/3, 52, , 14, 
2018/3/4, 37, , 22, 
2018/3/5, 17, , 34, 
2018/3/6, 25, , 22, 
2018/3/7, 28, , 15, 
2018/3/8, 18, , 21, 
2018/3/9, 11, , 12, 
2018/3/10, 16, , 14, 
2018/3/11, 12, , 15, 
2018/3/12, 9, , 21, 
2018/3/13, 10, , 19, 
2018/3/14, 16, , 14, 
2018/3/15, 16, , 24, 
2018/3/16, 16, , 11, 
2018/3/17, 19, , 8, 
2018/3/18, 18, , 17, 
2018/3/19, 18, , 27, 
2018/3/20, 20, , 30, 
2018/3/21, 24, , 24, 
2018/3/22, 30, , 20, 
2018/3/23, 23, , 15, 
2018/3/24, 16, , 29, 
2018/3/25, 17, , 16, 
2018/3/26, 26, , 21, 
2018/3/27, 21, , 17, 
2018/3/28, 17, , 22, 
2018/3/29, 13, , 7, 
2018/3/30, 9, , 20, 
2017/12/26, 5, , 17, 
2017/12/28, 10, , 11, 
2017/12/29, 11, , 8, 
2017/12/30, 11, , , 
2017/4/1, 19, , , 
2017/4/3, 26, , 31, 
2017/4/4, 30, , 30, 
2017/4/5, 42, , 32, 
2017/4/6, 29, , 33, 
2017/4/7, 27, , 24, 
2017/4/8, 50, , 26, 
2017/4/9, 49, , 28, 
2017/4/10, 29, , 26, 
2017/4/11, 21, , 22, 
2017/4/12, 26, , 24, 
2017/4/13, 26, , 18, 
2017/4/14, 24, , 22, 
2017/4/15, 25, , 15, 
2017/4/16, 18, , 14, 
2017/4/17, 16, , 23, 
2017/4/18, 14, , 20, 
2017/4/19, 17, , 32, 
2017/4/20, 22, , 30, 
2017/4/21, 35, , 23, 
2017/4/22, 26, , 20, 
2017/4/23, 14, , 31, 
2017/4/24, 16, , 24, 
2017/4/25, 19, , 30, 
2017/4/26, 15, , 30, 
2017/4/27, 20, , 31, 
2017/4/28, 26, , 24, 
2017/4/29, 20, , 13, 
2017/4/30, 17, , 12, 
2017/5/1, 9, , 34, 
2017/5/2, 18, , 18, 
2017/5/3, 24, , 20, 
2017/5/4, 22, , 21, 
2017/5/5, 28, , 16, 
2017/5/6, 20, , 16, 
2017/5/7, 25, , 30, 
2017/5/8, 32, , 24, 
2017/5/9, 26, , 27, 
2017/5/10, 26, , 29, 
2017/5/11, 29, , 21, 
2017/5/12, 13, , 17, 
2017/5/13, 11, , 13, 
2017/5/14, 15, , 27, 
2017/5/15, 14, , 29, 
2017/5/16, 17, , 28, 
2017/5/17, 18, , 25, 
2017/5/18, 21, , 21, 
2017/5/19, 22, , 17, 
2017/5/20, 7, , 13, 
2017/5/21, 10, , 20, 
2017/5/22, 11, , 28, 
2017/5/23, 17, , 32, 
2017/5/24, 20, , 11, 
2017/5/25, 20, , 12, 
2017/5/26, 13, , 21, 
2017/5/27, 10, , 15, 
2017/5/28, 20, , 32, 
2017/5/29, 20, , 26, 
2017/5/30, 27, , 28, 
2017/5/31, 16, , 26, 
2017/6/1, 21, , 35, 
2017/6/2, 23, , 21, 
2017/6/3, 24, , 11, 
2017/6/4, 19, , 12, 
2017/6/5, 11, , 14, 
2017/6/6, 8, , 12, 
2017/6/7, 10, , 18, 
2017/6/8, 12, , , 
2017/1/2, 27, , 20, 
2017/1/3, 24, , 24, 
2017/1/4, 18, , 27, 
2017/1/5, 20, , 25, 
2017/1/6, 29, , 18, 
2017/1/7, 27, , 24, 
2017/1/8, 20, , 26, 
2017/1/9, 19, , 33, 
2017/1/10, 16, , 19, 
2017/1/11, 27, , 20, 
2017/1/12, 18, , 18, 
2017/1/13, 13, , 20, 
2017/1/14, 14, , 19, 
2017/1/15, 17, , 29, 
2017/1/16, 26, , 28, 
2017/1/17, 32, , 27, 
2017/1/18, 33, , 28, 
2017/1/19, 29, , 34, 
2017/1/20, 29, , 36, 
2017/1/21, 35, , 33, 
2017/1/22, 40, , 34, 
2017/1/23, 57, , 30, 
2017/1/24, 61, , 19, 
2017/1/25, 37, , 28, 
2017/1/26, 29, , 42, 
2017/1/27, 39, , 33, 
2017/1/28, 46, , 13, 
2017/1/29, 27, , 19, 
2017/1/30, 14, , 24, 
