date, pm25
2020/1/2, 67
2020/1/3, 70
2020/1/4, 68
2020/1/5, 54
2020/1/6, 91
2020/1/7, 78
2020/1/8, 76
2020/1/9, 87
2020/1/10, 102
2020/1/11, 77
2020/1/12, 72
2020/1/13, 118
2020/1/14, 115
2020/1/15, 117
2020/1/16, 114
2019/10/1, 58
2019/10/2, 75
2019/10/3, 84
2019/10/4, 43
2019/10/5, 56
2019/10/6, 35
2019/10/7, 36
2019/10/8, 42
2019/10/9, 42
2019/10/10, 55
2019/10/11, 43
2019/10/12, 56
2019/10/13, 44
2019/10/14, 58
2019/10/15, 48
2019/10/16, 37
2019/10/17, 54
2019/10/18, 88
2019/10/19, 78
2019/10/20, 40
2019/10/21, 34
2019/10/22, 66
2019/10/23, 63
2019/10/24, 63
2019/10/25, 74
2019/10/26, 86
2019/10/27, 61
2019/10/28, 41
2019/10/29, 56
2019/10/30, 49
2019/10/31, 46
2019/11/1, 82
2019/11/2, 96
2019/11/3, 69
2019/11/4, 76
2019/11/5, 132
2019/11/6, 136
2019/11/7, 86
2019/11/8, 51
2019/11/9, 37
2019/11/10, 34
2019/11/11, 36
2019/11/12, 70
2019/11/13, 87
2019/11/14, 83
2019/11/15, 74
2019/11/16, 77
2019/11/17, 55
2019/11/18, 60
2019/11/19, 63
2019/11/20, 79
2019/11/21, 80
2019/11/22, 88
2019/11/23, 92
2019/11/24, 106
2019/11/25, 114
2019/11/26, 81
2019/11/27, 84
2019/11/28, 112
2019/11/29, 85
2019/11/30, 37
2019/12/1, 41
2019/12/2, 69
2019/12/3, 88
2019/12/4, 82
2019/12/5, 90
2019/12/6, 73
2019/12/7, 102
2019/12/8, 102
2019/12/9, 80
2019/12/10, 78
2019/12/11, 78
2019/12/12, 78
2019/12/13, 63
2019/12/14, 68
2019/12/15, 108
2019/12/16, 100
2019/12/17, 121
2019/12/18, 94
2019/12/19, 81
2019/12/20, 72
2019/12/21, 89
2019/12/22, 96
2019/12/23, 55
2019/12/24, 70
2019/12/27, 66
2019/12/28, 72
2019/12/29, 74
2019/7/1, 50
2019/7/2, 59
2019/7/3, 47
2019/7/4, 43
2019/7/5, 47
2019/7/6, 41
2019/7/7, 42
2019/7/8, 44
2019/7/9, 43
2019/7/10, 56
2019/7/11, 65
2019/7/12, 64
2019/7/13, 50
2019/7/14, 59
2019/7/15, 40
2019/7/16, 31
2019/7/17, 47
2019/7/18, 41
2019/7/19, 54
2019/7/20, 51
2019/7/21, 40
2019/7/22, 49
2019/7/23, 52
2019/7/24, 55
2019/7/25, 57
2019/7/26, 40
2019/7/27, 43
2019/7/28, 39
2019/7/29, 40
2019/7/30, 58
2019/7/31, 50
2019/8/1, 36
2019/8/2, 45
2019/8/3, 40
2019/8/4, 46
2019/8/5, 30
2019/8/6, 22
2019/8/7, 25
2019/8/8, 36
2019/8/9, 49
2019/8/10, 59
2019/8/11, 39
2019/8/12, 49
2019/8/13, 42
2019/8/14, 38
2019/8/15, 56
2019/8/16, 47
2019/8/17, 48
2019/8/18, 50
2019/8/19, 50
2019/8/20, 44
2019/8/21, 43
2019/8/22, 38
2019/8/23, 44
2019/8/24, 46
2019/8/25, 33
2019/8/26, 27
2019/8/27, 36
2019/8/28, 42
2019/8/29, 32
2019/8/30, 40
2019/8/31, 36
2019/9/1, 26
2019/9/2, 34
2019/9/3, 25
2019/9/4, 39
2019/9/5, 44
2019/9/6, 46
2019/9/7, 32
2019/9/8, 40
2019/9/9, 46
2019/9/10, 51
2019/9/11, 54
2019/9/12, 66
2019/9/13, 51
2019/9/14, 37
2019/9/15, 34
2019/9/16, 31
2019/9/17, 42
2019/9/18, 44
2019/9/19, 43
2019/9/20, 33
2019/9/21, 32
2019/9/22, 29
2019/9/23, 36
2019/9/26, 69
2019/9/27, 94
2019/9/28, 89
2019/9/29, 85
2019/9/30, 60
2019/4/1, 82
2019/4/2, 74
2019/4/3, 77
2019/4/4, 73
2019/4/5, 83
2019/4/6, 94
2019/4/7, 77
2019/4/8, 72
2019/4/9, 83
2019/4/10, 87
2019/4/11, 73
2019/4/12, 97
2019/4/13, 73
2019/4/14, 56
2019/4/15, 57
2019/4/16, 50
2019/4/17, 42
2019/4/18, 48
2019/4/19, 49
2019/4/20, 58
2019/4/21, 49
2019/4/22, 50
2019/4/23, 59
2019/4/24, 91
2019/4/25, 64
2019/4/26, 91
2019/4/27, 103
2019/4/28, 80
2019/4/29, 67
2019/4/30, 47
2019/5/1, 49
2019/5/2, 55
2019/5/3, 69
2019/5/4, 85
2019/5/5, 92
2019/5/6, 90
2019/5/7, 80
2019/5/8, 64
2019/5/9, 70
2019/5/10, 68
2019/5/11, 61
2019/5/12, 57
2019/5/13, 60
2019/5/14, 58
2019/5/15, 54
2019/5/16, 55
2019/5/17, 56
2019/5/18, 63
2019/5/19, 55
2019/5/20, 51
2019/5/21, 55
2019/5/22, 50
2019/5/24, 57
2019/5/25, 34
2019/5/26, 41
2019/5/27, 37
2019/5/28, 42
2019/5/29, 53
2019/5/30, 59
2019/5/31, 34
2019/6/1, 23
2019/6/2, 16
2019/6/3, 45
2019/6/4, 25
2019/6/5, 31
2019/6/6, 42
2019/6/7, 39
2019/6/8, 25
2019/6/9, 28
2019/6/10, 47
2019/6/11, 41
2019/6/12, 52
2019/6/13, 51
2019/6/14, 45
2019/6/15, 42
2019/6/16, 23
2019/6/17, 58
2019/6/18, 60
2019/6/19, 63
2019/6/20, 58
2019/6/21, 57
2019/6/22, 47
2019/6/23, 49
2019/6/24, 55
2019/6/25, 67
2019/6/26, 66
2019/6/27, 64
2019/6/28, 61
2019/6/29, 55
2019/6/30, 53
2019/1/1, 124
2019/1/2, 109
2019/1/3, 120
2019/1/4, 91
2019/1/5, 92
2019/1/6, 93
2019/1/7, 117
2019/1/8, 109
2019/1/9, 94
2019/1/10, 100
2019/1/11, 110
2019/1/12, 124
2019/1/13, 112
2019/1/14, 114
2019/1/15, 125
2019/1/16, 109
2019/1/17, 124
2019/1/18, 153
2019/1/19, 121
2019/1/20, 96
2019/1/21, 121
2019/1/22, 142
2019/1/23, 130
2019/1/24, 138
2019/1/25, 146
2019/1/26, 138
2019/1/27, 105
2019/1/28, 125
2019/1/29, 130
2019/1/30, 100
2019/1/31, 127
2019/2/1, 130
2019/2/2, 106
2019/2/3, 103
2019/2/4, 104
2019/2/5, 106
2019/2/6, 131
2019/2/7, 123
2019/2/8, 119
2019/2/9, 95
2019/2/10, 72
2019/2/11, 118
2019/2/12, 129
2019/2/13, 124
2019/2/14, 97
2019/2/15, 121
2019/2/16, 94
2019/2/17, 102
2019/2/18, 105
2019/2/19, 104
2019/2/20, 120
2019/2/21, 110
2019/2/22, 108
2019/2/23, 109
2019/2/24, 131
2019/2/25, 128
2019/2/26, 109
2019/2/27, 104
2019/2/28, 94
2019/3/1, 133
2019/3/2, 117
2019/3/3, 98
2019/3/4, 63
2019/3/11, 78
2019/3/12, 90
2019/3/13, 108
2019/3/14, 120
2019/3/15, 126
2019/3/16, 120
2019/3/17, 88
2019/3/18, 88
2019/3/19, 85
2019/3/20, 104
2019/3/21, 125
2019/3/22, 104
2019/3/23, 94
2019/3/24, 71
2019/3/25, 125
2019/3/26, 124
2019/3/27, 127
2019/3/28, 120
2019/3/29, 115
2019/3/30, 112
2019/3/31, 86
2018/10/1, 72
2018/10/2, 78
2018/10/3, 81
2018/10/4, 74
2018/10/5, 77
2018/10/6, 56
2018/10/7, 66
2018/10/8, 97
2018/10/9, 121
2018/10/10, 117
2018/10/12, 118
2018/10/13, 75
2018/10/14, 63
2018/10/15, 92
2018/10/16, 95
2018/10/17, 86
2018/10/18, 103
2018/10/29, 147
2018/10/30, 154
2018/10/31, 144
2018/11/1, 126
2018/11/2, 111
2018/11/3, 112
2018/11/4, 100
2018/11/5, 95
2018/11/6, 69
2018/11/7, 73
2018/11/8, 69
2018/11/9, 98
2018/11/10, 106
2018/11/11, 144
2018/11/12, 147
2018/11/13, 151
