date, pm10, o3, no2, so2
2019/6/8, 27, 37, 3, 1
2019/6/9, 32, 36, 4, 1
2019/6/10, 19, 37, 5, 6
2019/6/11, 21, 33, 4, 
2019/6/12, 20, 27, 5, 
2019/6/13, 22, 41, 6, 13
2019/6/15, 25, 34, 5, 
2019/6/16, 25, 32, 6, 2
2019/6/17, 31, 37, 6, 5
2019/6/18, 26, 34, 6, 2
2019/6/19, 23, 33, 6, 2
2019/6/20, 28, 38, 6, 7
2019/6/21, 29, 41, 5, 8
2019/6/22, 22, 41, 4, 1
2019/6/23, 26, 30, 6, 6
2019/6/24, 28, 34, 5, 3
2019/6/25, 23, 34, 5, 2
2019/6/26, 21, 40, 6, 2
2019/6/27, 23, 38, 5, 3
2019/6/28, 24, 38, 4, 12
2019/6/29, 16, 34, 3, 8
2019/6/30, 15, 40, 6, 9
2019/1/1, 37, 17, 10, 10
2019/1/2, 43, 17, 4, 13
2019/1/3, 36, 17, 8, 19
2019/1/4, 22, 19, 9, 32
2019/1/5, 21, 15, 11, 10
2019/1/6, 46, 17, 7, 14
2019/1/7, 30, 19, 10, 10
2019/1/8, 26, 19, 10, 6
2019/1/9, 35, 11, 21, 9
2019/1/10, 40, 14, 18, 20
2019/1/11, 59, 14, 17, 15
2019/1/12, 45, 13, 20, 16
2019/1/13, 58, 8, 24, 8
2019/1/14, 61, 23, 10, 14
2019/1/15, 55, 17, 24, 10
2019/1/16, 31, 12, 27, 26
2019/1/17, 63, 11, 30, 21
2019/1/18, 71, 9, 31, 27
2019/1/19, 88, 6, 26, 13
2019/1/20, 104, 6, 18, 22
2019/1/21, 93, 17, 10, 13
2019/1/22, 61, 22, 9, 4
2019/1/23, 32, 16, 15, 4
2019/1/24, 27, 6, 14, 9
2019/1/25, 38, 15, 7, 23
2019/1/26, 25, 14, 10, 11
2019/1/27, 33, 14, 11, 1
2019/1/28, 33, 21, 14, 2
2019/1/29, 19, 26, 8, 3
2019/1/30, 43, 20, 11, 3
2019/1/31, 29, 22, 8, 2
2019/2/1, 25, 26, 3, 2
2019/2/2, 14, 27, 2, 2
2019/2/3, 18, 23, 12, 6
2019/2/4, 32, 22, 8, 10
2019/2/5, 47, 15, 7, 19
2019/2/6, 28, 17, 8, 18
2019/2/7, 12, 19, 10, 19
2019/2/8, 38, 21, 8, 8
2019/2/9, 33, 22, 7, 3
2019/2/10, 31, 28, 4, 3
2019/2/11, 29, 23, 5, 8
2019/2/12, 16, 23, 3, 4
2019/2/13, 8, 24, 4, 14
2019/2/14, 13, 21, 5, 9
2019/2/15, 18, 26, 6, 7
2019/2/16, 11, 26, 11, 19
2019/2/17, 27, 20, 15, 10
2019/2/18, 48, 15, 8, 3
2019/2/19, 39, 30, 12, 11
2019/2/20, 43, 26, 10, 11
2019/2/21, 37, 14, 18, 9
2019/2/22, 39, 26, 3, 6
2019/2/23, 31, 26, 3, 10
2019/2/24, 10, 26, 9, 11
2019/2/25, 21, 29, 10, 14
2019/2/26, 33, 24, 9, 20
2019/2/27, 28, 26, 14, 12
2019/2/28, 29, 27, 15, 7
2019/3/1, 42, 28, 9, 8
2019/3/2, 38, 20, 10, 11
2019/3/3, 29, 29, 6, 3
2019/3/4, 33, 29, 9, 1
2019/3/5, 23, 27, 13, 4
2019/3/6, 28, 34, 8, 3
2019/3/7, 33, 33, 8, 2
2019/3/8, 27, 31, 11, 5
2019/3/9, 26, 32, 7, 1
2019/3/10, 29, 29, 9, 3
2019/3/11, 24, 25, 4, 9
2019/3/12, 12, 31, 7, 5
2019/3/13, 10, 27, 9, 9
2019/3/14, 19, 30, 8, 14
2019/3/15, 25, 30, 8, 3
2019/3/16, 19, 29, 9, 2
2019/3/17, 23, 33, 6, 2
2019/3/18, 20, 32, 8, 8
2019/3/19, 23, 29, 8, 16
2019/3/20, 27, 29, 8, 10
2019/3/21, 33, 33, 8, 8
2019/3/22, 29, 37, 7, 10
2019/3/23, 23, 35, 6, 7
2019/3/24, 23, 36, 6, 3
2019/3/25, 22, 30, 6, 7
2019/3/26, 27, 34, 6, 10
2019/3/27, 19, 35, 6, 5
2019/3/28, 20, 37, 6, 2
2019/3/29, 20, 35, 4, 2
2019/3/30, 20, 37, 4, 5
2019/3/31, 27, 40, 7, 4
2018/10/12, 22, 31, 7, 7
2018/10/13, 24, 30, 7, 5
2018/10/14, 21, 31, 5, 11
2018/10/15, 24, 28, 10, 8
2018/10/16, 27, 28, 13, 14
2018/10/17, 33, 25, 14, 21
2018/10/18, 45, 33, 14, 9
2018/10/19, 51, 30, 12, 8
2018/10/20, 51, 28, 8, 8
2018/10/21, 41, 21, 7, 12
2018/10/22, 40, 26, 9, 6
2018/10/23, 35, 23, 12, 14
2018/10/24, 39, 22, 11, 8
2018/10/25, 17, 25, 8, 12
2018/10/26, 21, 18, 14, 4
2018/10/27, 21, 32, 4, 2
2018/10/28, 22, 26, 3, 1
2018/10/29, 19, 27, 1, 1
2018/10/30, 20, 26, 2, 1
2018/10/31, 26, 20, 3, 
2018/11/1, 24, 22, 3, 1
2018/11/2, 43, 13, 8, 1
2018/11/3, 43, 13, 14, 12
2018/11/4, 43, 20, 11, 5
2018/11/5, 37, 19, 16, 5
2018/11/6, 44, 17, 18, 17
2018/11/7, 46, 19, 15, 4
2018/11/8, 48, 16, 13, 10
2018/11/9, 47, 14, 16, 11
2018/11/10, 51, 18, 14, 5
2018/11/11, 45, 10, 18, 1
2018/11/12, 48, 16, 17, 11
2018/11/13, 57, 14, 18, 10
2018/11/14, 59, 9, 17, 5
2018/11/15, 47, 22, 13, 10
2018/11/16, 29, 19, 11, 9
2018/11/17, 25, 17, 9, 6
2018/11/18, 34, 8, 10, 7
2018/11/19, 35, 7, 13, 5
2018/11/20, 50, 12, 16, 6
2018/11/21, 59, 2, 12, 12
2018/11/22, 22, 5, 11, 17
2018/11/23, 45, 2, 13, 9
2018/11/24, 52, 3, 12, 3
2018/11/26, 13, 20, 2, 2
2018/11/27, 14, 17, 10, 2
2018/11/29, 12, 17, 5, 16
2018/11/30, 17, 16, 13, 23
2018/12/1, 46, 7, 16, 8
2018/12/2, 68, 6, 16, 20
2018/12/3, 65, 2, 16, 13
2018/12/4, 66, 4, 17, 17
2018/12/5, 71, 17, 8, 12
2018/12/6, 22, 17, 14, 21
2018/12/7, 46, 8, 18, 12
2018/12/8, 58, 5, 20, 8
2018/12/9, 79, 11, 13, 17
2018/12/10, 40, 15, 10, 13
2018/12/11, 17, 22, 9, 10
2018/12/12, 28, 14, 15, 10
2018/12/13, 40, 18, 11, 4
2018/12/14, 31, 10, 17, 4
2018/12/15, 51, 14, 13, 2
2018/12/16, 35, 9, 16, 4
2018/12/17, 40, 9, 13, 9
2018/12/18, 37, 13, 9, 42
2018/12/19, 26, 14, 13, 19
2018/12/20, 53, 6, 16, 10
2018/12/21, 54, 8, 13, 16
2018/12/22, 46, 5, 13, 7
2018/12/23, 56, 9, 17, 13
2018/12/24, 60, 18, 9, 5
2018/12/25, 18, 19, 2, 8
2018/12/26, 11, 19, 4, 9
2018/12/27, 15, 18, 6, 11
2018/12/28, 32, 11, 15, 14
2018/12/29, 58, 15, 11, 13
2018/12/30, 27, 12, 12, 24
2018/7/1, 20, 31, 6, 3
2018/7/2, 21, 36, 6, 1
2018/7/3, 36, 36, 6, 1
2018/7/4, 33, 36, 5, 7
2018/7/5, 28, 36, 8, 8
2018/7/6, 26, 31, 6, 6
2018/7/7, 47, 34, 4, 6
2018/7/8, 29, 32, 4, 10
2018/7/9, 22, 29, 5, 8
2018/7/10, 30, 34, 6, 11
2018/7/11, 28, 32, 7, 7
2018/7/12, 25, 37, 7, 14
2018/7/13, 27, 38, 4, 9
2018/7/14, 32, 40, 5, 6
2018/7/15, 20, 39, 6, 8
2018/7/16, 23, 32, 7, 4
2018/7/17, 25, 37, 5, 10
2018/7/18, 22, 31, 7, 9
2018/7/19, 20, 34, 5, 14
2018/7/20, 20, 43, 5, 10
2018/7/21, 23, 40, 5, 2
2018/7/22, 20, 37, 6, 4
2018/7/23, 46, 28, 7, 3
2018/7/24, 31, 25, 6, 14
2018/7/25, 30, 31, 5, 6
2018/7/26, 22, 30, 6, 7
2018/7/27, 23, 6, 8, 6
2018/7/28, 33, , , 
2018/7/31, 28, 27, 6, 4
2018/8/1, 29, 31, 7, 3
2018/8/2, 34, 34, 5, 3
2018/8/3, 32, 37, 5, 1
2018/8/4, 23, 39, 4, 2
2018/8/5, 21, 45, 6, 5
2018/8/6, 23, 42, 7, 15
2018/8/7, 26, 37, 8, 10
2018/8/8, 33, 37, 6, 4
2018/8/9, 33, 35, 6, 8
2018/8/10, 21, 37, 7, 9
2018/8/11, 22, 35, 5, 8
2018/8/12, 22, 41, 6, 8
2018/8/13, 22, 37, 8, 3
2018/8/14, 26, 37, 8, 11
2018/8/15, 28, 38, 7, 5
2018/8/16, 30, 36, 8, 5
2018/8/17, 25, 28, 7, 1
2018/8/18, 26, 38, 6, 3
2018/8/19, 25, 33, 7, 4
2018/8/20, 22, 39, 6, 3
2018/8/21, 22, 23, 11, 3
2018/8/23, 24, 37, 6, 2
2018/8/24, 27, 26, 10, 3
2018/8/25, 29, 37, 6, 4
2018/8/27, 32, 24, 5, 22
2018/8/29, 24, 19, 7, 2
2018/8/30, 28, 35, 7, 2
2018/8/31, 28, 33, 6, 1
2018/9/1, 27, 18, 9, 3
2018/9/2, 28, 38, 23, 10
2018/9/4, 41, 27, 7, 13
2018/9/5, 14, 28, 9, 5
2018/9/6, 21, 24, 9, 4
2018/9/7, 24, 38, 7, 5
2018/9/8, 24, , , 
2018/9/9, 21, 31, 8, 10
2018/9/10, 16, 33, 5, 5
2018/9/11, 18, 37, 5, 5
2018/9/12, 20, 29, 7, 7
2018/9/13, 18, 36, 10, 12
2018/9/14, 18, 22, 10, 6
2018/9/15, 19, 41, 8, 4
2018/9/16, 20, 39, 8, 5
2018/9/17, 21, 35, 7, 5
2018/9/18, 26, 35, 9, 10
2018/9/19, 30, 33, 10, 10
2018/9/20, 24, 32, 10, 9
2018/9/21, 21, 31, 9, 5
2018/9/22, 26, 33, 10, 6
2018/9/23, 29, , , 
2018/9/27, 9, 30, 8, 9
2018/4/1, 20, 24, , 2
2018/4/2, 16, , , 
2018/4/6, 51, 24, , 4
2018/4/7, 21, 31, , 1
2018/4/8, 20, 32, , 1
2018/4/9, 20, 35, , 1
2018/4/10, 27, 34, , 1
2018/4/11, 27, 15, , 1
2018/4/12, 31, 34, , 1
2018/4/13, 39, 35, , 5
2018/4/14, 49, 31, , 1
2018/4/15, 50, 22, , 2
2018/4/16, 46, 26, , 7
2018/4/17, 45, 32, , 7
2018/4/18, 30, 32, , 7
2018/4/19, 33, 36, , 4
2018/4/20, 25, 37, , 4
2018/4/21, 19, 38, , 1
2018/4/22, 24, 38, , 11
2018/4/23, 27, 40, , 3
2018/4/24, 28, 35, , 2
2018/4/25, 36, 33, , 1
2018/4/26, 32, 33, , 8
2018/4/27, 29, 37, , 1
2018/4/28, 36, 36, , 3
2018/4/29, 38, 31, , 
2018/4/30, 30, 29, , 
2018/5/1, 45, 34, , 1
2018/5/2, 47, 36, , 4
2018/5/3, 35, 37, , 2
2018/5/4, 44, 23, , 7
2018/5/5, 37, 35, , 2
2018/5/6, 25, , , 
2018/5/7, 23, 35, , 5
2018/5/9, 24, 31, , 4
2018/5/10, 27, 28, , 2
2018/5/11, 26, 36, , 1
2018/5/12, 20, 34, , 1
2018/5/13, 20, 33, , 
2018/5/14, 18, 35, , 1
2018/5/15, 19, 38, , 1
2018/5/16, 18, 36, , 1
2018/5/17, 18, 37, , 2
2018/5/18, 16, 33, , 7
2018/5/19, 19, 44, , 6
2018/5/20, 20, 33, , 1
2018/5/21, 19, 31, , 1
2018/5/22, 28, 30, 6, 1
2018/5/23, 31, 30, 5, 6
2018/5/24, 29, 33, 5, 2
2018/5/25, 32, 39, 4, 2
2018/5/26, 22, 34, 3, 2
2018/5/27, 18, 33, 4, 3
2018/5/28, 22, 36, 4, 3
2018/5/29, 22, 36, 5, 4
2018/5/30, 24, 37, 6, 4
2018/5/31, 22, 40, 7, 4
2018/6/1, 18, 40, 5, 3
2018/6/2, 24, 38, 5, 8
2018/6/3, 31, 37, 6, 5
2018/6/4, 35, 36, 7, 3
2018/6/5, 26, 23, 6, 2
2018/6/6, 28, 33, 8, 3
2018/6/7, 29, 41, 5, 2
2018/6/8, 36, 22, 7, 
2018/6/9, 36, 26, 7, 3
2018/6/10, 30, 37, 5, 8
2018/6/11, 25, 37, 5, 1
2018/6/12, 38, 34, 6, 1
2018/6/13, 40, 27, 7, 4
2018/6/14, 36, 28, 7, 3
2018/6/15, 26, 29, 5, 1
2018/6/16, 28, 30, 4, 1
2018/6/17, 27, 32, 5, 4
2018/6/18, 26, 29, 7, 4
2018/6/19, 28, 40, 6, 3
2018/6/20, 27, 40, 6, 4
2018/6/21, 28, 35, 7, 1
2018/6/22, 33, 28, 3, 5
2018/6/23, 25, 30, 5, 3
2018/6/24, 12, 29, 5, 3
2018/6/25, 23, 26, 8, 2
2018/6/26, 22, 24, 7, 13
2018/6/27, 20, 21, 8, 13
2018/6/28, 16, 22, 6, 2
2018/6/29, 17, 26, 6, 2
2018/6/30, 22, 24, 6, 3
2018/2/13, 27, 10, , 6
2018/2/14, 25, 17, , 11
2018/2/15, 37, 9, , 7
2018/2/16, 52, 20, , 7
2018/2/17, 52, 26, , 9
2018/2/18, 46, 17, , 27
2018/2/19, 45, 17, , 6
2018/2/20, 31, 17, , 6
2018/2/21, 34, 14, , 7
2018/2/22, 27, 15, , 6
2018/2/23, 34, 14, , 20
2018/2/24, 30, 22, , 25
2018/2/25, 23, 25, , 14
2018/2/26, 22, 30, , 12
2018/2/27, 24, 34, , 20
2018/2/28, 33, 34, , 9
2018/3/1, 46, 31, , 4
2018/3/2, 36, 31, , 3
2018/3/3, 24, 25, , 8
2018/3/4, 24, 19, , 4
2018/3/5, 37, 26, , 2
2018/3/6, 26, 29, , 1
2018/3/7, 22, 19, , 3
2018/3/8, 40, 28, , 4
2018/3/9, 25, 30, , 2
2018/3/10, 31, 31, , 2
2018/3/11, 32, 33, , 2
2018/3/12, 24, 29, , 2
2018/3/13, 17, 22, , 5
2018/3/14, 24, 26, , 3
2018/3/15, 28, 29, , 2
2018/3/16, 23, 30, , 2
2018/3/17, 23, 31, , 2
2018/3/18, 42, 28, , 2
2018/3/19, 43, 26, , 5
2018/3/20, 19, 31, , 1
2018/3/21, 23, 26, , 4
2018/3/22, 23, 23, , 6
2018/3/23, 17, 32, , 9
2018/3/24, 25, 15, , 4
2018/3/25, 34, 16, , 5
2018/3/26, 35, 21, , 16
2018/3/27, 32, 34, , 9
2018/3/28, 28, 34, , 7
2018/3/29, 30, 37, , 3
2018/3/30, 23, 26, , 1
2018/3/31, 19, 32, , 
2020/1/6, , 20, 10, 30
2019/10/30, , 9, 11, 29
2019/11/16, , 2, 16, 2
2019/11/17, , 15, 15, 2
2019/11/18, , 8, 13, 1
2019/11/21, , 6, 13, 3
2019/8/4, , 39, 4, 15
2019/8/5, , 41, 6, 7
2019/6/14, , 36, 6, 1
2018/12/31, , 4, 12, 5
2018/10/1, , 31, 7, 3
2018/10/2, , 28, 7, 17
2018/10/3, , 30, 10, 14
2018/10/4, , 32, 8, 8
2018/10/5, , 32, 8, 2
2018/10/6, , 30, 6, 2
2018/10/7, , 30, 6, 2
2018/10/8, , 31, 9, 13
2018/10/9, , 31, 8, 8
2018/10/10, , 30, 11, 7
2018/10/11, , 32, 6, 10
2018/11/25, , 20, 3, 
2018/11/28, , 8, 8, 13
2018/7/29, , 33, 6, 13
2018/7/30, , 29, 6, 5
2018/8/22, , 40, 8, 3
2018/8/26, , 16, 9, 9
2018/8/28, , 39, 6, 10
2018/9/3, , 39, 8, 7
2018/9/24, , 28, 3, 15
2018/9/25, , 27, 6, 7
2018/9/26, , 22, 8, 3
2018/9/28, , 28, 6, 7
2018/9/29, , 19, 10, 4
2018/9/30, , 26, 11, 10
2018/4/4, , 27, , 1
2018/4/5, , 24, , 11
2018/5/8, , 39, , 4
2018/2/12, , 24, , 3
